Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5.25200,3.88000,1.37200,0.06100,1.37900,1.44000,-0.06800,0.04300,-0.02500,-0.02500,-0.02500,-0.02500,0.00900,-0.06800,9.89700,9.89700,0.00000,0.00000,2.23870,,0.06990,26.12340,-1.29480,-1.29480,-0.47600,-0.47600,0.48980,1.48320,5.11390,17.59900,-0.43940,-0.47320,-0.23320,-0.43940,0.57490,-0.00320,-0.00320
2024-06-30,6.34900,4.92000,1.42900,0.06500,1.82600,1.89100,-0.46200,0.04600,-0.41600,-0.41600,-0.41600,-0.41600,-0.37400,-0.46200,10.48300,10.48300,-0.04000,-0.04000,2.05960,,0.06990,22.50750,-7.27680,-7.27680,-6.55220,-6.55220,0.60330,1.57840,6.05820,14.85590,-7.28550,-7.86690,-3.95330,-7.28550,0.57690,-0.0436,-0.0437
2024-03-31,3.89000,3.21400,0.67600,0.07300,1.25200,1.32500,-0.64900,0.04800,-0.60100,-0.60100,-0.60100,-0.60100,-0.56300,-0.64900,10.43700,10.43700,-0.06000,-0.06000,1.88140,,,17.37790,-16.68380,-16.68380,-15.44990,-15.44990,0.30650,0.76160,4.37080,20.59130,-9.51400,-10.22110,-4.73530,-9.51400,0.61410,0.0957,0.0957
2023-12-31,3.26500,2.50600,0.75900,0.07200,1.51700,1.58900,-0.83000,0.03600,-0.79400,-0.79400,-0.79400,-0.79400,-0.74600,-0.83000,10.65600,10.65600,-0.07000,-0.07000,2.18870,,,23.24660,-25.42110,-25.42110,-24.31850,-24.31850,0.26170,0.56200,2.86910,31.36910,-11.13140,-11.88270,-6.36520,-11.13140,0.67440,-0.1086,-0.1096
2023-09-30,6.63500,4.81600,1.81900,0.06700,1.36800,1.43500,0.38400,0.05500,0.43900,0.43900,0.43900,0.43900,0.46700,0.38400,10.68600,10.68600,0.04000,0.04000,2.16660,,,27.41520,5.78750,5.78750,6.61640,6.61640,0.46380,1.01350,3.24930,27.69860,5.47180,5.80920,3.06840,5.47180,0.75080,-0.01940,-0.01950
2023-06-30,5.77100,4.37400,1.39700,0.06800,2.68800,2.75600,-1.35900,0.03400,-1.32500,-1.32500,-1.32500,-1.32500,-1.08800,-1.35900,10.92300,10.92300,-0.11000,-0.11000,2.21270,,,24.20720,-23.54880,-23.54880,-22.95960,-22.95960,0.43290,0.98980,6.37680,14.11370,-17.48250,-18.66460,-9.94000,-17.48250,0.70920,0.0871,0.0865
2023-03-31,3.74100,2.69900,1.04200,0.06600,1.50200,1.56800,-0.52600,0.10200,-0.42400,-0.42400,-0.42400,-0.42400,-0.49500,-0.52600,10.95600,10.95600,-0.04000,-0.04000,2.52470,,,27.85350,-14.06040,-14.06040,-11.33390,-11.33390,0.26120,0.55810,3.82120,23.55250,-4.68660,-5.30530,-2.96090,-4.68660,0.82920,0.0018,0.0015
2022-12-31,4.84300,3.53100,1.31200,0.06100,1.38900,1.45000,-0.13800,0.18400,0.04600,0.04600,0.04600,0.04600,-0.11200,-0.13800,10.95800,10.95800,0.00000,0.00000,2.71350,,,27.09070,-2.84950,-2.84950,0.94980,0.94980,0.33660,0.74700,3.41300,26.37000,0.48320,0.54500,0.31970,0.48320,0.86870,-0.0625,-0.0627
2022-09-30,5.85200,4.29300,1.55900,0.06600,1.44500,1.51100,0.04800,-0.14300,-0.09500,-0.09500,-0.09500,-0.09500,0.06900,0.04800,10.92900,10.92900,-0.01000,-0.01000,2.32750,,,26.64050,0.82020,0.82020,-1.62340,-1.62340,0.37280,0.87260,3.34400,26.91390,-1.00280,-1.13490,-0.60520,-1.00280,0.86450,-0.00180,-0.00200
2022-06-30,5.62300,4.14700,1.47600,0.06600,1.86000,1.92600,-0.45000,-0.26400,-0.71400,-0.71400,-0.71400,-0.71700,-0.42500,-0.45000,10.57800,10.57800,-0.07000,-0.07000,2.46800,,,26.24930,-8.00280,-8.00280,-12.69780,-12.75120,0.37860,1.02830,3.19130,28.20200,-7.58360,-8.61380,-4.80780,-7.58360,0.86950,-0.2341,-0.2343
