,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$-0.65,$-0.72
1,2024-08-07,2024-06-30,$-0.83,$-0.59
2,2024-05-08,2024-03-31,$-0.90,$-0.72
3,2024-03-19,2023-12-31,$-0.88,$-0.84
4,2023-11-08,2023-09-30,$-0.95,$-0.73
5,2023-08-08,2023-06-30,$-0.92,$-0.84
6,2023-05-11,2023-03-31,$-0.88,$-0.87
7,2023-03-23,2022-12-31,$-1.33,$-1.26
8,2022-11-10,2022-09-30,$-1.40,$-1.31
9,2022-08-11,2022-06-30,$-1.30,$-1.33
10,2022-05-05,2022-03-31,$-1.21,$-1.40
11,2022-03-23,2021-12-31,$-1.60,$-1.80
12,2021-11-11,2021-09-30,$-1.62,$-2.44
13,2021-08-10,2021-06-30,$-1.47,$-1.56
14,2021-05-12,2021-03-31,$-1.39,$-1.34
15,2021-03-23,2020-12-31,$-1.11,$-1.28
16,2020-11-12,2020-09-30,--,$-1.05
17,2020-08-12,2020-06-30,$-0.55,$-0.73
18,2020-05-15,2020-03-31,$-0.33,$-0.72
19,2019-11-13,2019-09-30,--,$-0.38
20,2019-09-24,2019-06-30,--,$-0.44
21,2019-05-14,2019-03-31,--,$-0.36
22,2019-02-13,2018-12-31,--,$-1.12
23,2018-11-13,2018-09-30,--,$-1.08
24,2018-05-14,2018-03-31,--,$-1.04
25,2018-02-12,2017-12-31,--,$-0.44
26,2017-11-14,2017-09-30,--,$-0.32
27,2017-09-28,2017-06-30,--,$-0.52
28,2017-05-15,2017-03-31,--,$-0.64
29,2017-02-10,2016-12-31,--,$-0.36
30,2016-11-10,2016-09-30,--,$-0.56
31,2016-09-09,2016-06-30,$-0.72,$-1.16
32,2016-05-09,2016-03-31,$-1.56,$-0.60
33,2016-02-05,2015-12-31,$-1.68,$-0.88
34,2015-11-06,2015-09-30,--,$1.44
35,2015-05-15,2015-06-30,--,$-0.20
