Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.11500,0.06500,0.05000,2.81700,3.60800,-7.14000,13.56500,-13.51500,0.02200,-13.49300,,-13.49300,-13.49300,,-13.49300,-13.17500,-13.51500,13.71400,13.71400,-0.98000,-0.98000,0.52730,,,43.47830,-11752.17000,-11752.17000,-11733.04000,-11733.04000,0.00160,0.28020,0.55020,163.56520,-138.94560,28.82010,-19.21640,-138.94550,0.72610,-0.3579,-0.3632
2024-06-30,0.10400,0.05400,0.05000,2.45300,3.26000,1.03100,4.68200,-4.63200,0.10200,-4.53000,,-4.53000,-4.53000,,-4.53000,-4.30600,-4.63200,12.87000,12.87000,-0.36000,-0.36000,1.38480,,,48.07690,-4453.84600,-4453.84600,-4355.77000,-4355.77000,0.00140,,1.22350,73.55770,-19.95330,13.38340,-6.06260,-19.95330,1.69830,-0.2986,-0.3124
2024-03-31,0.17600,0.27400,-0.09800,2.16900,3.51900,-3.48100,9.16900,-9.26700,0.13800,-9.12900,,-9.12900,-9.12900,,-9.12900,-8.93200,-9.26700,8.26400,8.26400,-1.13000,-1.13000,0.78480,,,-55.68180,-5265.34100,-5265.34100,-5186.93200,-5186.93200,0.00250,,1.09320,82.32960,-78.77970,20.29340,-12.86260,-78.77980,1.40070,-0.46350,-0.46640
2023-12-31,0.31400,0.43100,-0.11700,2.54700,2.33400,-4.42400,16.06200,-16.17900,0.18700,-15.99200,,-15.99200,-15.99200,,-16.73600,-15.85400,-16.17900,7.65100,7.65100,-2.27000,-2.27000,1.41000,,,-37.26120,-5152.54800,-5152.54800,-5092.99300,-5329.93600,0.00420,,0.64880,138.72610,-78.13170,44.26610,-21.35340,-78.13170,2.47770,-0.7592,-0.7906
2023-09-30,0.42900,0.18100,0.24800,2.18500,3.20000,-1.37600,6.76100,-6.51300,0.02400,-6.48900,,-6.48900,-6.48900,,-6.68700,-6.08700,-6.51300,8.25600,8.25600,-0.81000,-0.81000,2.10590,,,57.80890,-1518.18200,-1518.18200,-1512.58700,-1558.74100,0.00530,,0.22790,394.82520,-17.27540,34.05410,-7.95350,-17.27540,4.54690,-0.4189,-0.3932
2023-06-30,0.46300,0.19100,0.27200,2.43500,4.33600,-1.79500,8.56600,-8.29400,-0.03900,-8.33300,,-8.33300,-8.33300,,-8.33300,-7.83700,-8.29400,8.09000,8.09000,-1.07000,-1.07000,2.73690,,,58.74730,-1791.36100,-1791.36100,-1799.78400,-1799.78400,0.00530,,0.26980,333.56370,-19.11240,63.90830,-9.51910,-19.11240,5.29060,-0.4786,-0.4634
2023-03-31,0.29700,0.28700,0.01000,2.12700,4.10700,12.07400,-5.84000,5.85000,0.10900,5.95900,,5.95900,5.95900,-2.92600,3.03300,6.32200,5.85000,5.95800,5.96300,0.40000,0.40000,1.65940,,,3.36700,1969.69700,1969.69700,2006.39700,1021.21200,0.00360,,0.15620,576.06070,15.70930,-31.81870,7.19690,15.70930,6.36040,-1.39190,-1.39190
2022-12-31,0.27400,0.30100,-0.02700,1.37800,5.42100,13.86200,11.62100,-11.64800,-0.36900,-12.01700,,-12.01700,-12.01700,-32.96100,-45.13200,8.31400,-11.64800,5.54000,5.54000,-7.95000,-7.95000,2.10940,,,-9.85400,-4251.09400,-4251.09500,-4385.76500,-16471.53000,0.00270,,0.13620,660.87590,-35.04320,43.95230,-12.00610,-35.04320,5.78080,-2.169,-2.3559
2022-09-30,0.06700,0.33600,-0.26900,1.47200,6.10700,6.14200,1.43700,-1.70600,-0.11200,-1.81800,,-1.81800,-1.81800,-7.51500,-9.62700,-0.33800,-1.70600,5.93100,5.93100,-1.62000,-1.62000,2.82860,,,-401.49250,-2546.26900,-2546.26900,-2713.43300,-14368.66000,0.00040,,0.03370,2673.13400,-2.36540,6.02150,-1.15540,-2.36540,12.95860,-1.7173,-1.8398
2022-06-30,0.23700,0.20600,0.03100,2.44400,5.57200,6.35900,1.65700,-1.62600,0.26200,-1.36400,,-1.36400,-1.36400,-6.93600,-8.37200,-0.26200,-1.62600,5.65200,5.65200,-1.48000,-1.48000,3.48790,,0.00690,13.08020,-686.07590,-686.07590,-575.52740,-3532.49000,0.00140,,0.13150,684.30380,-1.63860,5.50400,-0.79740,-1.63860,14.03650,-1.4603,-1.5958
2022-03-31,0.38000,0.13300,0.24700,2.00700,5.91300,4.65600,3.26400,-3.01700,-0.39600,-3.41300,,-3.41300,-3.41300,-6.87800,-10.29100,-1.79500,-3.01700,4.61220,4.61220,-2.20000,-2.20000,1.76450,,0.01660,65.00000,-793.94710,-793.94710,-898.15800,-2708.15800,0.00260,,0.17910,502.57890,-5.99120,6.55920,-2.33330,-5.99120,12.35100,-2.87870,-3.21720
2021-12-31,-1.94000,-4.54100,2.60100,-4.00500,-3.20700,-25.00600,17.79400,-15.19300,-0.10800,-15.30100,0.09700,-15.39800,-15.39800,,-35.88500,-13.93100,-15.19300,4.44600,4.44600,-8.00000,-8.00000,2.77220,,0.02010,-134.07220,783.14430,783.14420,788.71140,1849.74300,-0.01220,,-1.35000,-66.66500,-23.61040,101.38270,-9.65010,-23.61040,14.14200,-1.769,-1.8707
2021-09-30,0.98400,1.85000,-0.86600,3.14200,8.42600,-1.17000,12.73800,-13.60400,-0.19600,-13.80000,,-13.80000,-13.80000,,-13.80000,-12.34600,-13.60400,4.57270,4.57270,-3.00000,-3.00000,3.55770,0.00180,0.01690,-88.00810,-1382.52000,-1382.52000,-1402.43900,-1402.43900,0.00580,,0.95350,94.39020,-13.89040,116.89970,-8.19760,-13.86560,21.56060,-2.328,-2.4081
2021-06-30,2.03000,2.42400,-0.39400,2.53700,10.60700,-0.03000,13.17400,-13.56800,1.28100,-12.28700,-1.79400,-10.49300,-10.49300,,-10.49300,-12.27400,-13.56800,4.48790,4.48790,-2.40000,-2.40000,2.52820,0.00520,0.02710,-19.40890,-668.37450,-668.37450,-605.27090,-516.89660,0.01140,,1.98050,45.44340,-10.22050,68.65800,-5.91550,-10.16700,22.73480,-1.5917,-1.7103
2021-03-31,1.12400,1.04500,0.07900,3.36100,7.01800,-1.06000,11.43900,-11.36000,-0.12300,-11.48300,-7.56400,-3.91900,-3.91900,,-3.91900,-10.91300,-11.36000,4.10620,4.10620,-1.00000,-1.00000,6.48610,0.00880,0.03320,7.02850,-1010.67600,-1010.67600,-1021.61900,-348.66550,0.00870,,1.59890,56.29000,-3.67540,-7.92550,-3.03080,-3.64290,23.98450,-2.39520,-2.60020
2020-12-31,0.50200,0.71600,-0.21400,1.80100,5.28300,1.03000,6.05400,-6.26800,-0.20000,-6.46800,-0.15900,-6.30900,-6.30900,,-6.30900,-6.97700,-6.26800,3.27390,3.27390,-1.80000,-1.80000,1.02560,0.04310,0.11640,-42.62950,-1248.60600,-1248.60600,-1288.44600,-1256.77300,0.00910,,2.47290,36.39440,-18.84240,-67.93370,-11.38420,-18.03040,9.68880,-2.0361,-2.0953
2020-09-30,0.55500,0.60100,-0.04600,2.61500,6.56300,2.98000,6.19800,-6.24400,-0.53900,-6.78300,,-6.78300,-6.78300,,-6.78300,-5.13900,-6.24400,3.36240,3.36240,-2.00000,-2.00000,1.34580,0.14620,0.23080,-8.28830,-1125.04500,-1125.04500,-1222.16200,-1222.16200,0.00960,,1.51640,59.35140,-19.58200,-65.08970,-11.74020,-16.71840,10.30140,-1.6976,-1.8506
2020-06-30,0.14300,0.36500,-0.22200,3.22500,5.32100,,8.54600,-8.76800,-0.34000,-9.10800,,-9.10800,-9.10800,,-9.10800,-8.54400,-8.76800,3.29170,3.29170,-2.80000,-2.80000,2.69580,0.06210,0.10370,-155.24480,-6131.46900,-6131.46900,-6369.23000,-6369.23000,0.00230,,1.81010,49.72030,-23.00410,-59.32390,-14.35350,-21.57530,11.78050,-1.9662,-2.1144
2020-03-31,0.01600,0.17300,-0.15700,2.15900,6.11500,,8.27400,-8.43100,-0.39600,-8.82700,-1.09500,-7.73200,-7.73200,,-7.73200,-8.13300,-8.43100,3.07300,3.07300,-2.60000,-2.60000,2.61820,0.04100,0.08370,-981.24990,-52693.74000,-52693.74000,-55168.74000,-48325.00000,0.00030,,1.23080,73.12500,-21.11130,-62.54150,-12.99430,-20.24610,11.72300,-2.23560,-2.25000
