Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,78.23900,3.22600,75.01300,41.47700,42.33700,32.67600,32.67600,8.65500,24.02100,24.02100,0.15000,24.17100,57.47500,58.41100,0.42000,0.40000,0.20730,0.26160,43.88450,32.46220,0.01190,4.13330,4.15360,0.38270,3.27640,10.09820,0.5293,0.4827
2020-09-30,76.83000,2.48200,74.34800,42.39100,43.32300,31.02500,31.02500,7.89400,23.13100,23.13100,0.12300,23.25400,57.58800,58.47100,0.40000,0.40000,0.08800,0.27240,42.47030,31.83260,0.01180,4.14190,4.16100,0.37490,3.77760,9.69700,11.1285,11.1258
2020-06-30,72.26500,1.65300,70.61200,42.56700,43.54200,27.07000,27.07000,6.78700,20.28300,20.28300,-0.21500,20.06800,57.49000,57.80000,0.35000,0.35000,0.09200,0.10150,38.84350,28.79610,0.01120,3.80490,3.82430,0.32640,3.45470,9.26210,-0.8325,-0.8404
2020-03-31,68.06500,8.55500,59.51000,41.00600,41.99700,17.51300,17.51300,4.35200,13.16100,13.16100,-0.57000,12.59100,57.22100,57.92700,0.22000,0.22000,0.09820,0.39000,31.31180,22.51170,0.01020,2.64220,2.65750,0.24110,2.38290,8.67380,-8.75920,-8.76570
2019-12-31,64.03400,8.35700,55.67700,47.91800,49.17200,6.50500,6.50500,3.64100,2.86400,2.86400,-1.01000,1.85400,56.76600,57.33900,0.03000,0.02000,0.10090,0.11240,11.99590,3.41900,0.00960,0.59110,0.59400,0.05060,0.53150,8.50890,-1.6783,-1.6816
2019-09-30,81.89000,10.81500,71.07500,41.43400,42.70100,28.37400,28.37400,7.97500,20.39900,20.39900,0.02600,20.42500,56.90800,57.41300,0.36000,0.36000,0.10130,0.11290,40.28970,29.00250,0.01420,4.21320,4.23680,0.41260,3.78640,8.50770,7.1953,7.174
2019-06-30,63.82900,9.54100,54.28800,38.77000,40.11900,14.16900,14.16900,3.57500,10.59400,10.59400,0.75600,11.35000,56.70200,57.19700,0.20000,0.20000,0.10670,0.21790,26.39140,21.14070,0.01170,2.31240,2.32810,0.23010,2.06560,8.05510,-6.0909,-6.0977
2019-03-31,73.94300,9.56800,64.37500,39.57200,40.92900,23.44600,23.44600,6.03500,17.41100,17.41100,0.51900,17.93000,56.52200,56.87700,0.32000,0.32000,0.11210,0.12650,37.40890,28.60790,0.01350,4.00460,4.03670,0.37630,3.55560,7.68600,1.74030,1.73660
2018-12-31,55.32700,8.02800,47.29900,37.22200,38.59000,8.70900,8.75400,2.69100,6.06300,6.06300,1.05600,7.11900,56.34400,57.06800,0.12000,0.12000,0.11920,0.13560,18.87700,15.35130,0.01040,1.49050,1.50470,0.13660,1.31280,7.20650,-5.9575,-5.9879
2018-09-30,129.62600,8.02400,121.60200,36.97800,38.35900,83.24300,83.24300,21.94200,61.30100,61.30100,-0.02400,61.27700,56.44200,57.10300,1.09000,1.07000,0.12360,0.14140,69.05730,50.83460,0.02760,15.64300,15.81370,1.40590,13.71030,6.94250,1.7353,1.7265
2018-06-30,52.40000,5.82600,46.57400,36.84500,38.21000,8.36400,8.36400,2.20900,6.15500,6.15500,-0.01400,6.14100,56.34100,57.14100,0.11000,0.11000,0.14280,0.16710,18.31240,13.44530,0.01080,1.85090,1.87690,0.14580,1.58660,5.89510,-1.3391,-1.3416
2018-03-31,64.40200,5.23300,59.16900,38.33500,39.74900,19.42000,19.42000,5.39900,14.02100,14.02100,0.11900,14.14000,56.14200,57.02300,0.25000,0.25000,0.14410,0.16900,33.21420,24.18380,0.01340,4.25020,4.31550,0.32090,3.63760,5.85880,2.51300,2.51300
2017-12-31,50.99300,4.15700,46.83600,35.23200,36.67400,10.16200,10.18100,23.51300,-13.33200,-13.33200,0.89700,-12.43500,55.68600,56.17600,-0.22000,-0.22000,0.14670,0.17260,22.10090,-26.99390,0.00980,-4.11290,-4.18230,-0.28320,-3.50960,5.81320,-1.4216,-1.4093
2017-09-30,60.92100,4.01300,56.90800,43.22600,44.68300,12.22500,12.22500,5.45500,6.77000,6.77000,0.51100,7.28100,55.75800,56.31300,0.13000,0.13000,0.14140,0.16520,21.78830,12.97680,0.01400,1.99430,2.02530,0.16950,1.71240,6.08790,3.009,3.0047
2017-06-30,48.98600,3.59800,45.38800,36.21700,37.71300,7.67500,7.67500,-9.92300,17.59800,17.59800,1.26600,18.86400,55.68900,56.03000,0.34000,0.34000,0.14490,0.17020,17.04120,41.88460,0.01050,5.31630,5.40640,0.40890,4.54610,5.92610,-0.9005,-0.8998
2017-03-31,52.66800,3.57200,49.09600,37.19800,38.78300,10.31300,10.31300,4.01100,6.30200,6.30200,1.66100,7.96300,55.53400,55.75200,0.14000,0.14000,0.04150,0.04410,21.44250,16.55650,0.01090,2.03440,2.07350,0.14310,1.95010,5.56570,-1.18700,-1.18800
2016-12-31,22.24600,2.91400,19.33200,42.07600,43.67800,-24.34600,-24.34600,2.55700,-26.90300,-26.90300,-1.76600,-28.66900,44.56700,44.56700,-0.51000,-0.51000,0.48050,0.92580,-136.91370,-161.22470,0.00370,-8.99880,-9.21160,-0.55380,-4.67500,5.40430,-0.8758,-0.9611
2016-09-30,46.63600,3.19000,43.44600,43.28600,44.92100,-1.47500,-1.47500,0.05500,-1.53000,-1.53000,-24.02100,-25.55100,47.15400,47.15400,-0.54000,-0.54000,0.03800,0.24700,-3.45470,-59.84400,0.01010,-0.45120,-0.45890,-0.03630,-0.43410,6.12950,-3.3992,-3.3932
2016-06-30,33.48400,3.05400,30.43000,56.58100,58.19600,-27.76600,-27.76600,-10.00400,-17.76200,-17.76200,-13.59800,-31.36000,37.84500,37.84500,-0.83000,-0.83000,0.04410,0.04730,-94.53870,-106.77560,0.00670,-6.11890,-6.24970,-0.40350,-5.84890,7.67030,-4.6955,-4.7499
2016-03-31,42.33900,3.09500,39.24400,53.60500,55.13800,-15.89400,-15.89400,-5.27200,-10.62200,-10.62200,-0.29000,-10.91200,37.80500,37.80500,-0.29000,-0.29000,0.04070,0.04460,-40.50050,-27.80550,0.00900,-3.36580,-3.41630,-0.24250,-3.22870,8.33900,5.33610,5.30190
2015-12-31,92.51500,3.66600,88.84900,57.82700,59.29900,29.55000,29.55000,12.26700,17.28300,17.28300,1.33600,18.61900,37.75600,38.07400,0.49400,0.49400,0.04020,0.04480,33.37140,21.02680,0.01860,5.40090,5.48540,0.36260,5.18380,8.47440,-2.4383,-2.5402
2015-09-30,38.49200,3.39500,35.09700,46.95100,48.42000,-13.32300,-13.32300,-5.70600,-7.61700,-7.61700,2.04200,-5.57500,37.75800,37.75800,-0.15000,-0.15000,0.04100,0.04600,-38.64880,-16.17250,0.00730,-2.42810,-2.46950,-0.16160,-2.32870,8.30810,-1.7477,-1.7698
2015-06-30,45.09600,3.33500,41.76100,45.45100,46.94400,-5.18300,-5.18300,-2.68400,-2.49900,-2.49900,2.67300,0.17400,37.75800,38.15300,0.00500,0.00500,0.04070,0.04990,-12.56450,0.42180,0.00890,-0.79140,-0.80560,-0.05370,-0.75920,8.34050,-1.0545,-1.0884
2015-03-31,40.49400,3.20300,37.29100,40.02600,41.52500,-4.23400,-4.23400,-2.42700,-1.80700,-1.80700,2.02100,0.21400,37.74600,38.05800,0.00100,0.00100,0.03990,0.06630,-11.56010,0.58430,0.00760,-0.56110,-0.57140,-0.03730,-0.53870,8.52940,-0.92850,-0.99840
2014-12-31,36.19700,2.80700,33.39000,34.76300,36.22400,-2.83400,-2.83400,-13.92900,11.09500,11.09500,9.09600,20.19100,37.70100,38.33000,0.55000,0.52000,0.04030,0.10290,-8.14510,58.03010,0.00700,3.47780,3.54710,0.22250,3.33760,8.43780,0.3639,0.3309
2014-09-30,38.34000,2.76500,35.57500,31.81100,33.29300,2.28200,2.28200,-3.56000,5.84200,5.84200,19.12700,24.96900,37.60900,38.00300,0.66000,0.66000,0.03620,0.09790,6.44320,70.50000,0.00820,1.63920,1.67000,0.13600,1.57980,9.45110,1.1404,1.0746
2014-06-30,40.99900,2.81900,38.18000,33.74800,35.18500,2.99500,2.99500,1.34300,1.65200,1.65200,8.67000,10.32200,37.70600,38.26700,0.27000,0.27000,0.03470,0.08290,8.09310,27.89200,0.00860,0.44350,0.45200,0.03830,0.42810,9.87810,1.1092,1.0652
2014-03-31,40.23300,2.90400,37.32900,31.12600,32.48000,4.84900,4.84900,1.62300,3.22600,3.22600,-1.59900,1.62700,37.68100,38.64600,0.04000,0.04000,0.03530,0.08160,13.44930,4.51270,0.00770,0.88100,0.89920,0.06860,0.84990,9.71140,-3.91780,-3.94580
2013-12-31,7.76700,2.92100,4.84600,8.22300,9.64400,-4.79800,-3.49700,-1.86100,-1.63600,-1.63600,-30.57200,-32.20800,37.42500,37.42500,-0.87000,-0.88000,0.05140,0.14010,-17.59940,-162.09370,0.00430,-0.66200,-0.68300,-0.03560,-0.62800,6.56890,-1.2881,-1.3565
2013-09-30,32.38100,2.52900,29.85200,25.57900,26.76300,3.08900,3.08900,0.93500,2.15400,2.15400,2.63400,4.78800,37.44100,38.28300,0.13000,0.13000,0.03650,0.10040,10.48080,16.24540,0.00740,0.60960,0.62060,0.05380,0.58730,9.39190,-0.2444,-0.2819
2013-06-30,48.54700,2.60600,45.94100,35.90200,37.08700,8.85400,8.85400,3.26200,5.59200,5.59200,,5.59200,37.34300,37.97500,0.15000,0.15000,0.03750,0.09430,24.29680,15.34540,0.00940,1.62470,1.65600,0.14430,1.56380,9.21210,-0.1547,-0.2514
2013-03-31,44.52800,2.71200,41.81600,28.93300,29.97900,11.83700,11.83700,4.43100,7.40600,7.40600,,7.40600,37.29100,37.77200,0.20000,0.20000,0.03730,0.08690,32.59440,20.39320,0.00880,2.14000,2.18260,0.17920,2.06020,9.27000,0.64500,0.60810
2012-12-31,-17.18100,2.58000,-19.76100,8.97300,9.97300,-29.73400,-26.82000,-9.66400,-17.15600,-17.15600,,-54.54000,33.22800,33.22800,-1.65000,-1.65000,0.03830,0.09490,236.17480,480.27500,-0.00310,-5.09570,-5.23250,-0.46370,-4.90060,9.06340,-3.042,-3.0813
2012-09-30,35.59200,2.79800,32.79400,26.49600,27.43800,5.35600,5.35600,1.79500,3.56100,3.56100,,3.56100,33.10500,33.17300,0.11000,0.11000,0.04430,0.11140,19.65220,13.06600,0.00880,1.23220,1.26400,0.11440,1.17760,8.72830,0.0687,0.0145
2012-06-30,34.39700,3.06700,31.33000,24.39900,25.32600,6.00400,6.00400,2.15000,3.85400,3.85400,,3.85400,33.09700,33.14400,0.12000,0.12000,0.04520,0.12500,22.20170,14.25140,0.00860,1.36240,1.39960,0.12230,1.30080,8.54580,0.2153,0.1903
2012-03-31,36.17200,2.96600,33.20600,26.11300,27.00700,6.19900,6.19900,2.22700,3.97200,3.97200,,3.97200,33.09700,33.10700,0.12000,0.12000,0.04600,0.14130,22.15040,14.19280,0.00680,1.42760,1.46850,0.09680,1.36200,8.43100,0.37200,0.34780
2011-12-31,31.71300,2.97500,28.73800,23.59300,24.06800,4.67000,4.67000,1.38200,3.28800,3.28800,,3.28800,31.91500,31.92100,0.09000,0.09000,0.04700,0.17160,19.54470,13.76080,0.00790,1.21110,1.24790,0.10920,1.15420,8.20280,0.2626,0.2674
2011-09-30,29.36300,3.09500,26.26800,21.76000,22.77700,3.49100,3.49100,1.20900,2.28200,2.28200,,2.28200,33.19600,33.20400,0.07000,0.07000,0.04750,0.14310,16.42900,10.73930,0.00630,0.84930,0.87630,0.06730,0.80900,8.09370,0.4601,0.4421
2011-06-30,29.17100,3.12700,26.04400,24.12200,25.09500,0.94900,0.94900,0.28900,0.66000,0.66000,,0.66000,33.19600,33.20600,0.02000,0.02000,0.04860,0.12840,4.97350,3.45890,0.00770,0.25170,0.26010,0.02680,0.23940,7.89970,-0.0191,-0.0274
2011-03-31,28.72000,2.83900,25.88100,20.78300,21.76200,4.11900,4.11900,1.43100,2.68800,2.68800,,2.68800,28.05200,28.05800,0.10000,0.10000,0.04940,0.12880,19.42100,12.67390,0.00750,1.04350,1.08020,0.09480,0.99190,7.76000,0.47560,0.46210
2010-12-31,26.86100,3.32900,23.53200,19.45200,20.54500,2.98700,2.98700,0.94600,2.04100,2.04100,,2.04100,26.18100,26.18100,0.07000,0.07000,0.06310,0.82340,15.46070,10.56420,0.00810,1.02610,1.07480,0.08520,0.96130,7.62650,0.1097,0.0746
2010-09-30,25.54400,3.70900,21.83500,20.07300,21.09100,0.74400,0.74400,0.15600,0.58800,0.58800,,0.58800,26.18100,26.56900,0.02000,0.02000,0.06240,0.11330,4.45140,3.51800,0.00630,0.29190,0.30600,0.02210,0.27370,7.69380,0.2619,0.2145
2010-06-30,25.46400,3.81600,21.64800,20.05300,21.04400,0.60400,0.60400,0.19700,0.40700,0.40700,,0.40700,30.63800,30.64600,0.02000,0.02000,0.06170,0.10280,3.81260,2.56910,0.00750,0.19970,0.20950,0.01920,0.18740,7.78340,0.3394,0.3192
2010-03-31,25.45900,3.68500,21.77400,17.38300,18.35500,3.41900,3.41900,1.23300,2.18600,2.18600,,-4.05600,26.18100,26.18100,-0.15000,-0.15000,0.06220,0.10710,19.39750,-23.01150,0.00840,1.08190,1.13680,0.10450,1.01460,7.71730,-0.49590,-0.52870
2009-12-31,21.83400,3.50000,18.33400,17.27900,18.28400,0.05000,0.05000,0.01700,0.03300,0.03300,,-0.93200,18.79500,19.32400,-0.06000,-0.06000,0.05180,0.47300,0.34880,-6.50200,0.00700,0.01600,0.01400,0.00160,0.01280,9.36570,1.1558,1.1069
2009-09-30,22.97800,3.99600,18.98200,15.44700,16.41200,2.57000,2.57000,0.81800,1.75200,1.75200,,0.78600,19.73100,20.41200,0.04000,0.04000,0.05160,0.05720,16.59990,5.07690,0.00760,0.84420,0.74150,0.08580,0.67400,9.41690,0.1638,0.1694
2009-06-30,23.73100,4.05300,19.67800,16.96900,17.93900,1.73900,1.73900,0.63200,1.10700,1.10700,,0.12500,14.56400,15.35200,0.01000,0.01000,0.06880,0.31330,10.12340,0.72770,0.00990,0.77590,0.64820,0.06390,0.56860,12.44790,0.4336,0.4186
2009-03-31,22.67300,4.50100,18.17200,15.23700,16.18100,1.99100,1.99100,0.78100,1.21000,1.21000,,0.36300,14.56400,14.56400,0.03000,0.03000,0.06890,0.56730,13.12290,2.39260,0.00860,0.85290,0.71010,0.06850,0.62190,12.43990,0.68790,0.62540
