Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,3052.80100,2630.90200,421.89820,342.84600,342.84500,79.05320,-54.86600,24.18700,8.78300,15.40400,15.40400,15.99900,136.56520,79.05320,192.99700,192.99700,0.11000,0.11000,1.32540,0.61090,1.60670,13.82010,2.58950,2.58950,0.79230,0.52410,0.51510,4.10710,2.96780,30.32590,0.93480,-0.83940,0.25990,0.36380,9.45710,0.4599,0.3711
2024-09-30,2906.82300,2498.71100,408.11180,351.27200,351.27200,56.83980,-56.06100,0.77900,9.76000,-8.98100,-8.98100,-8.23000,109.98790,56.83980,198.49100,198.49100,-0.04000,-0.04000,1.35260,0.61990,1.66860,14.03980,1.95540,1.95540,0.02680,-0.28310,0.50240,5.22390,2.83400,31.75770,-0.55610,0.47260,-0.15520,-0.21140,9.27720,0.1135,0.001
2024-06-30,2730.21000,2341.17700,389.03300,326.61900,326.61900,62.41410,-52.43900,9.97500,-9.46600,19.44100,19.44100,19.91900,114.97510,62.41410,197.51500,208.98700,0.10000,0.10000,1.32910,0.61790,1.65530,14.24920,2.28610,2.28610,0.36540,0.72960,0.48710,6.25500,2.77250,32.46210,1.21510,-1.03540,0.34680,0.46420,9.33470,-0.0009,-0.0947
2024-03-31,2576.63800,2207.24700,369.39090,361.32400,361.32400,8.06690,-77.74600,-69.67900,-23.29400,-46.38500,-46.38500,-45.75000,61.43590,8.06690,175.53100,175.53100,-0.26000,-0.26000,1.26330,0.61830,1.65810,14.33620,0.31310,0.31310,-2.70430,-1.77560,0.45560,5.90580,2.60110,34.60020,-2.95820,2.44490,-0.82020,-1.12930,9.15940,-0.44930,-0.57350
2023-12-31,2374.54400,2005.82900,368.71500,300.45300,300.45300,68.26200,-83.05400,-14.79200,-7.59100,-7.20100,-6.53700,-6.53700,124.49900,68.26200,117.85700,117.85700,-0.06000,-0.06000,1.16680,0.85140,5.80430,15.52780,2.87470,2.87470,-0.62290,-0.27530,0.42920,4.98000,2.69340,33.41540,-1.11670,0.22510,-0.11820,-0.16590,4.96710,1.378,1.2351
2023-09-30,2256.52900,1898.23300,358.29610,410.54900,410.54900,-52.25290,-83.67800,-135.93100,-5.80700,-130.12400,-130.12400,-130.67200,3.70310,-52.25290,117.86400,117.86400,-1.11000,-1.11000,,,,15.87820,-2.31560,-2.31560,-6.02390,-5.79080,,,,,,,,,,0.2943,0.1201
2023-06-30,2166.72400,1794.65400,372.07010,292.45400,292.45400,79.61600,-79.68400,-0.06800,-2.83400,2.76600,2.76600,3.98800,135.13300,79.61600,117.88300,126.44900,0.03000,0.03000,,,,17.17200,3.67450,3.67450,-0.00310,0.18410,,,,,,,,,,-0.2223,-0.3777
2023-03-31,2028.37800,1693.66500,334.71310,283.15800,283.15800,51.55520,-78.17700,-26.62200,-4.34600,-22.27600,-22.27600,-21.38200,107.09720,51.55520,117.86600,117.86600,-0.18000,-0.18000,,,,16.50150,2.54170,2.54170,-1.31250,-1.05410,,,,,,,,,,0.33850,0.18710
2022-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2021-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
