,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$0.84,$0.83
1,2024-08-01,2024-06-30,$0.79,$0.84
2,2024-04-24,2024-03-31,$0.86,$0.93
3,2024-01-25,2023-12-31,$0.83,$0.94
4,2023-10-26,2023-09-30,$0.63,$0.77
5,2023-07-27,2023-06-30,$0.74,$0.83
6,2023-04-26,2023-03-31,$0.88,$0.96
7,2023-01-26,2022-12-31,$0.95,$1.01
8,2022-10-27,2022-09-30,$0.94,$0.90
9,2022-07-28,2022-06-30,$0.91,$0.90
10,2022-04-27,2022-03-31,$0.83,$0.96
11,2022-01-27,2021-12-31,$0.98,$0.94
12,2021-10-28,2021-09-30,$0.95,$1.08
13,2021-07-29,2021-06-30,$0.93,$0.98
14,2021-04-28,2021-03-31,$0.41,$0.88
15,2021-01-28,2020-12-31,$0.70,$0.81
16,2020-10-29,2020-09-30,$0.59,$0.69
17,2020-07-30,2020-06-30,$0.46,$0.60
18,2020-04-30,2020-03-31,$0.61,$0.60
19,2020-01-23,2019-12-31,$0.69,$0.72
20,2019-10-24,2019-09-30,$0.71,$0.70
21,2019-07-25,2019-06-30,$0.74,$0.66
22,2019-04-24,2019-03-31,$0.71,$0.80
23,2019-01-24,2018-12-31,$0.73,$0.62
24,2018-10-25,2018-09-30,$0.67,$0.75
25,2018-07-26,2018-06-30,$0.64,$0.72
26,2018-04-25,2018-03-31,$0.65,$0.66
27,2018-01-25,2017-12-31,$0.59,$0.48
28,2017-10-26,2017-09-30,$0.61,$0.61
29,2017-07-27,2017-06-30,$0.56,$0.66
30,2017-05-10,2017-03-31,$0.50,$0.50
31,2017-01-26,2016-12-31,$0.51,$0.55
32,2016-08-05,2016-06-30,$0.51,$0.50
33,2016-05-06,2016-03-31,$0.50,$0.49
34,2016-01-28,2015-12-31,$0.43,$0.48
35,2015-11-06,2015-09-30,--,$0.37
36,2015-08-07,2015-06-30,--,$0.49
37,2015-05-11,2015-03-31,--,$0.48
38,2015-03-05,2014-12-31,--,$0.42
