Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,260.78900,9.37200,251.41700,11.19000,220.22200,-3.76200,241.49700,9.92000,-67.45100,-57.53100,0.44700,-57.97800,-57.97800,,-57.97800,16.49700,9.92000,13.34900,13.34900,-4.34000,-4.34000,0.92480,0.78600,5.01260,96.40630,3.80380,3.80380,-22.06040,-22.23180,0.33130,2.08200,43.22700,-61.51120,17.38570,-7.36540,-13.16310,7.05510,3.3905,3.1699
2024-06-30,210.14000,8.41100,201.72900,10.37400,175.50500,0.00700,192.14200,9.58700,-0.14900,9.43800,1.68600,7.75200,7.75200,,7.75200,16.42500,9.58700,13.25700,13.40700,0.58000,0.58000,1.82070,0.76230,3.30970,95.99740,4.56220,4.56220,4.49130,3.68900,0.26200,1.95100,46.13110,5.31610,-2.73550,0.96640,1.26350,10.93100,-0.3728,-0.5745
2024-03-31,167.76800,8.54500,159.22300,11.85700,133.97200,-0.03600,152.04400,7.17900,-5.60400,1.57500,0.55900,1.01600,1.01600,,1.01600,13.95300,7.17900,13.10000,13.27600,0.08000,0.08000,3.71310,0.82760,4.91380,94.90670,4.27910,4.27910,0.93880,0.60560,0.18100,2.64960,33.96730,0.77250,-0.33960,0.10960,0.13320,9.94670,0.42990,0.22310
2023-12-31,134.35300,8.12600,126.22700,11.10100,108.64500,-0.03800,126.44800,-0.22100,13.33700,13.11600,0.39700,12.71900,12.71900,,12.71900,5.95600,-0.22100,12.94100,12.94100,0.93000,0.94000,2.59800,0.80900,4.25950,93.95180,-0.16450,-0.16450,9.76230,9.46680,0.16740,2.44480,36.81240,10.24640,-4.12920,1.58440,1.95750,9.51860,1.6279,1.4239
2023-09-30,155.18800,7.57000,147.61800,10.84000,123.62400,0.15000,181.61000,-33.99200,-118.00700,-151.99900,-3.53400,-148.46500,-148.46500,,-148.46500,13.12400,-33.99200,12.99300,12.99300,-11.43000,-11.43000,3.75640,0.85910,6.12220,95.12200,-21.90380,-21.90380,-97.94510,-95.66780,0.17540,2.41220,37.31000,-144.67590,44.82340,-16.77600,-20.38320,7.89260,1.4082,1.0199
2023-06-30,182.45300,9.30200,173.15100,10.60100,145.22500,-0.48800,166.53800,6.61300,-6.50100,0.11200,0.22700,-0.11500,-0.11500,,-0.11500,13.01800,6.61300,12.91500,12.91500,-0.01000,-0.01000,3.31040,0.72120,2.59700,94.90170,3.62450,3.62450,0.06140,-0.06300,0.17560,2.40990,37.34610,-0.04760,0.04940,-0.01110,-0.01330,18.63930,1.1683,0.9821
2023-03-31,200.50800,13.76000,186.74800,14.65500,173.79400,-0.01200,199.75900,-13.01100,26.86300,13.85200,0.39500,13.45700,13.45700,,13.45700,-4.20800,-13.01100,12.84600,12.93500,1.05000,1.04000,2.85400,0.73030,2.71820,93.13740,-6.48900,-6.48900,6.90850,6.71150,0.19240,2.39660,37.55250,5.82610,-5.48310,1.29110,1.57150,17.89150,1.01710,0.82750
2022-12-31,202.05500,13.52900,188.52600,13.14000,173.24390,-0.02300,195.87790,-7.35190,-3.98700,-11.33900,-0.93500,-10.40400,-10.40400,,-10.40400,2.44010,-7.35190,12.79300,12.79300,-0.78000,-0.78000,5.01570,0.79640,3.92430,93.30430,-3.63860,-3.63860,-5.61180,-5.14910,0.16850,2.43260,36.99690,-5.00340,3.84600,-0.86750,-1.01850,16.23010,1.2954,1.1041
2022-09-30,237.83600,14.10500,223.73100,14.04300,216.41500,0.00700,242.30700,-18.57600,-4.19700,-22.77300,135.91100,-158.68400,-158.68400,,-158.68400,-5.73100,-18.57600,12.75800,12.75800,-12.44000,-12.44000,4.48440,0.79750,3.95100,94.06940,-7.81040,-7.81040,-9.57510,-66.71990,0.19650,2.46900,36.45240,-76.84570,57.11530,-13.11120,-15.55890,16.15150,0.7983,0.594
2022-06-30,261.92300,14.57400,247.34900,14.31800,224.82800,0.00700,251.24500,-3.89600,-6.48100,-10.37700,-2.33900,-8.03800,-8.03800,,-8.03800,10.65800,-3.89600,12.72300,12.72300,-0.63000,-0.63000,4.00980,0.69880,2.32750,94.43580,-1.48750,-1.48750,-3.96190,-3.06880,0.19200,2.26890,39.66700,-2.29340,5.72410,-0.58930,-0.69070,27.41380,0.4898,0.2596
2022-03-31,283.17800,15.56100,267.61700,14.05200,240.13400,0.02700,270.55500,-2.93800,-7.50600,-10.44400,0.38200,-10.82600,-10.82600,,-10.82600,13.17900,-2.93800,12.90100,12.90100,-0.84000,-0.84000,1.17680,0.62370,2.15480,94.50490,-1.03750,-1.03750,-3.68810,-3.82300,0.21960,2.47760,36.32510,-3.17620,6.88950,-0.83960,-1.19510,26.70390,0.77510,0.50650
2021-12-31,258.28500,14.44800,243.83700,13.72300,223.39300,-0.03200,251.86590,-8.02890,68.21400,60.18500,11.75300,48.43200,48.43200,-0.50700,47.92500,17.31710,-8.02890,13.19900,13.69500,3.62000,3.56000,1.36420,0.51630,1.43790,94.40620,-3.10850,-3.10850,23.30180,18.55510,0.19880,2.64480,34.02920,10.81090,-83.63310,3.72740,5.22940,34.21090,2.8844,2.6239
