Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,141.51700,13.27900,128.23800,26.16000,75.10600,,106.57900,21.65900,-14.87400,6.78500,13.51400,-6.72900,-6.72900,-6.72900,24.40300,21.65900,304.69060,304.69060,-0.02000,-0.02000,3.15210,0.68530,2.17810,90.61670,15.30490,15.30490,4.79450,-4.75490,0.17990,0.11510,1.44300,62.37110,-3.76290,18.18750,-0.85550,-1.18400,0.59870,-0.0753,-0.0765
2024-06-30,126.66900,11.26100,115.40800,24.68300,73.57600,,100.44100,14.96700,-14.85900,0.10800,15.80500,-15.69700,-15.69700,-15.69700,17.70900,14.96700,303.77390,303.77390,-0.05000,-0.05000,2.74710,0.74590,2.93490,91.10990,11.81580,11.81580,0.08530,-12.39210,0.16900,0.13850,1.48720,60.51730,-11.84470,18.65870,-2.09440,-3.01020,0.44710,0.0749,0.0714
2024-03-31,110.40300,13.56700,96.83600,28.32900,88.02900,,124.55700,-27.72100,-15.86200,-43.58300,4.83600,-48.41900,-48.41900,-48.41900,-25.03600,-27.72100,302.90300,302.90300,-0.16000,-0.16000,3.03470,0.74820,2.97180,87.71140,-25.10890,-25.10890,-39.47630,-43.85660,0.15300,0.22330,1.44440,62.30780,-37.04750,55.79840,-6.70820,-9.32780,0.44130,-0.09800,-0.10400
2023-12-31,115.08200,11.32400,103.75800,35.02900,70.23900,0.00000,107.45000,-3.69200,-27.96800,-31.66000,2.18300,-33.84300,-33.84300,-33.84300,-0.97400,-3.69200,295.16450,295.16450,-0.11000,-0.11000,2.88070,0.70770,2.42150,90.16010,-3.20810,-3.20810,-27.51080,-29.40770,0.14790,0.18970,1.31320,68.53270,-21.12890,58.23660,-4.35070,-6.17540,0.54560,0.0112,0.0053
2023-09-30,103.50100,9.94600,93.55500,40.70400,65.65100,-1.99500,110.57800,-17.02300,-7.68200,-24.70500,-3.12800,-21.57700,-21.57700,-21.57700,-14.07400,-17.02300,295.75940,295.75940,-0.07000,-0.07000,2.73380,0.74730,2.95770,90.39040,-16.44720,-16.44720,-23.86930,-20.84710,0.13550,0.17470,1.41140,63.76550,-16.19450,25.12520,-2.82390,-4.09190,0.45840,-0.1285,-0.1336
2023-06-30,94.50300,9.11400,85.38900,35.14900,65.42300,-1.47100,104.24900,-18.86000,-21.65700,-40.51700,2.71500,-43.23200,-43.23200,-43.23200,-15.96200,-18.86000,292.79700,292.79700,-0.15000,-0.15000,2.71810,0.77900,3.52520,90.35590,-19.95700,-19.95700,-42.87380,-45.74670,0.12940,0.17740,1.48320,60.68000,-38.74500,39.89630,-5.92140,-8.56200,0.38880,-0.0548,-0.0623
2023-03-31,86.27000,6.94200,79.32800,41.49900,73.95700,-0.25100,116.96400,-37.63600,-15.58300,-53.21900,-0.28700,-52.93200,-52.93200,-52.93200,-35.71200,-37.63600,291.33680,291.33680,-0.18000,-0.18000,2.88830,0.79290,3.82810,91.95320,-43.62580,-43.62580,-61.68890,-61.35620,0.12320,0.25710,1.26540,71.12580,-51.60430,55.58680,-7.55610,-10.68840,0.36210,-0.06200,-0.06870
2022-12-31,88.09600,9.38400,78.71200,63.87100,54.27400,-1.58400,121.04000,-42.32800,-27.75100,-70.07900,-14.21400,-55.86500,-55.86500,-55.86500,-40.34600,-42.32800,289.05720,289.05720,-0.19000,-0.19000,3.04860,0.76110,3.18570,89.34800,-48.04760,-48.04760,-79.54850,-63.41380,0.12170,0.39400,1.33080,67.62670,-45.40140,57.15090,-7.71440,-10.84680,0.43770,-0.2796,-0.2771
2022-09-30,81.69100,13.43600,68.25500,52.97000,47.27200,-0.56700,102.09500,-33.84000,4.57700,-29.26300,4.02300,-33.28600,-33.28600,-33.28600,-31.88600,-33.84000,289.22400,289.22400,-0.12000,-0.12000,2.78490,0.74700,2.95190,83.55270,-41.42440,-41.42440,-35.82160,-40.74620,0.10760,1.01240,1.56190,57.62290,-25.10920,51.02710,-4.38250,-6.35370,0.47200,-0.0426,-0.0421
2022-06-30,80.73100,8.19700,72.53400,78.31900,53.37900,-0.11500,133.14700,-60.61300,-0.63300,-61.24600,0.91100,-62.15700,-62.15700,-62.15700,-58.62100,-60.61300,291.97100,291.97100,-0.21000,-0.21000,3.02290,0.69260,2.25260,89.84650,-75.08020,-75.08020,-75.86430,-76.99270,0.10080,0.39260,1.53610,58.59010,-35.84090,255.03430,-7.76390,-11.01920,0.61840,-0.052,-0.0531
