,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,$1.95,$2.04
1,2024-07-24,2024-06-30,$1.66,$1.81
2,2024-04-24,2024-03-31,$2.20,$2.13
3,2024-01-31,2023-12-31,$1.63,$2.02
4,2023-10-25,2023-09-30,$1.31,$1.30
5,2023-07-26,2023-06-30,$1.37,$0.96
6,2023-04-26,2023-03-31,$1.74,$2.16
7,2023-02-01,2022-12-31,$2.65,$3.50
8,2022-10-26,2022-09-30,$1.35,$2.20
9,2022-07-27,2022-06-30,$1.37,$2.46
10,2022-04-27,2022-03-31,$3.10,$3.80
11,2022-02-02,2021-12-31,$4.49,$7.15
12,2021-10-27,2021-09-30,$3.32,$3.96
13,2021-07-28,2021-06-30,$2.82,$3.17
14,2021-04-28,2021-03-31,$2.63,$3.29
15,2021-02-03,2020-12-31,$2.29,$5.67
16,2020-10-21,2020-09-30,$0.37,$1.11
17,2020-07-22,2020-06-30,$1.27,$1.53
18,2020-04-22,2020-03-31,$1.03,$1.21
19,2020-01-29,2019-12-31,$2.14,$2.72
20,2019-10-23,2019-09-30,--,$1.26
21,2019-07-24,2019-06-30,$1.76,$2.07
22,2019-04-24,2019-03-31,$1.59,$1.66
23,2019-01-30,2018-12-31,$2.29,$3.93
24,2018-10-24,2018-09-30,$1.01,$1.23
25,2018-07-25,2018-06-30,$1.40,$1.65
26,2018-04-25,2018-03-31,$1.65,$2.24
27,2018-01-31,2017-12-31,$1.32,$1.55
28,2017-10-26,2017-09-30,$1.10,$1.22
29,2017-07-27,2017-06-30,$0.80,$1.06
30,2017-04-26,2017-03-31,$1.06,$1.13
31,2017-02-01,2016-12-31,$1.41,$1.43
32,2016-10-26,2016-09-30,$0.98,$1.22
33,2016-07-27,2016-06-30,$0.76,$1.04
34,2016-04-27,2016-03-31,$0.63,$0.63
35,2016-02-03,2015-12-31,$1.09,$1.22
36,2015-11-02,2015-09-30,$0.72,$0.81
37,2015-07-22,2015-06-30,$0.63,$0.65
38,2015-04-22,2015-03-31,$0.57,$0.56
39,2015-02-04,2014-12-31,$0.87,$0.90
