Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,-0.68200,-0.68200,13.87900,-5.18500,-19.87800,-13.45500,-33.33300,1.83300,-35.16600,-35.16600,-7.61200,-19.54200,-19.87800,1.39500,1.39500,-5.46000,-5.46000,0.19060,18.25030,2914.66300,2914.66300,4887.53700,1116.12900,-0.00030,-28.95490,-28.97440,-1.29920,-23.43210,70.70900,10.28670,10.07310
2021-12-31,27.04200,27.04200,23.63400,-5.95600,-2.66100,26.79200,24.13100,-4.11800,28.24900,28.24900,4.15700,-2.32600,-2.66100,1.18700,5.28500,1.91000,3.10000,0.22270,21.22930,-9.84020,-9.84030,89.23530,15.37240,0.00740,18.65780,18.66790,0.77260,14.49950,89.23570,4.1786,4.1469
2021-09-30,6.58400,6.58400,20.57700,-5.03500,-19.11800,1.12600,-17.99200,-0.24800,-17.74400,-17.74400,-3.42900,-18.80900,-19.11800,1.31500,4.17000,-2.61000,-3.46000,0.26930,59.49620,-290.37060,-290.37060,-273.26850,-52.08080,0.00090,-15.14830,-15.15890,-0.23910,-11.06690,71.96680,3.851,3.7496
2021-06-30,10.06600,10.06600,14.19000,-4.86200,-9.07300,5.83500,-3.23800,-0.04300,-3.19500,-3.19500,1.72500,-8.77300,-9.07300,1.07200,5.19900,1.61000,1.21000,0.26400,47.96530,-90.13510,-90.13510,-32.16770,17.13690,0.00150,-2.52750,-2.52920,-0.04890,-1.85980,88.47870,1.0068,0.983
2021-03-31,102.67600,102.67600,26.64700,-5.50300,70.44500,-2.84900,67.59600,0.86800,66.72800,66.72800,9.35500,70.73200,70.44500,1.03400,5.05400,9.04000,6.98000,0.23420,47.43320,68.60900,68.60900,65.83430,9.11120,0.01310,43.14920,43.17210,0.85170,33.03730,116.55760,-5.56980,-5.60740
2020-12-31,66.36500,66.36500,23.47900,-5.02600,37.77500,-2.19500,35.58000,-8.04600,43.62600,43.62600,14.75100,38.18400,37.77500,1.13100,5.09100,13.04000,8.48000,0.31710,56.78710,56.92010,56.92010,53.61260,22.22710,0.01080,43.01940,43.05420,0.70940,29.37050,76.49850,-14.3959,-14.4101
2020-09-30,21.85600,21.85600,10.96500,-4.73400,6.07200,-3.32300,2.74900,-0.59400,3.34300,3.34300,1.65500,6.22400,6.07200,1.14700,5.11600,1.44000,1.19000,0.57410,128.15010,27.78190,27.78190,12.57780,7.57230,0.00330,7.00020,7.01220,0.05120,2.98000,39.68690,-19.1435,-19.1489
2020-06-30,24.11900,24.11900,11.32400,-4.78500,7.92600,-4.31400,3.61200,0.34300,3.26900,3.26900,0.90100,8.26700,7.92600,1.16000,5.02000,0.78000,0.69000,0.61390,138.41270,32.86210,32.86210,14.97580,3.73560,0.00400,8.10120,8.11770,0.05380,3.12560,32.38090,25.3195,25.3124
2020-03-31,17.77000,17.77000,14.13400,-5.11800,-9.44500,-2.71200,-12.15700,-0.37200,-11.78500,-11.78500,-3.10200,-1.39400,-9.44500,1.14700,3.94100,-2.70000,-2.70000,0.62630,166.01840,-53.15140,-53.15140,-68.41310,-17.45640,0.00270,-31.94980,-32.02090,-0.17870,-11.93090,29.60140,16.35880,16.34280
2019-12-31,16.09000,16.09000,6.15900,-5.81800,4.03400,-2.44300,1.59100,0.39400,1.19700,1.19700,0.77400,4.26500,4.03400,1.13700,1.68100,0.67000,0.67000,0.50050,155.53580,25.07150,25.07150,9.88810,4.81040,0.00200,2.45640,2.93640,0.01500,1.22620,40.83420,-3.7381,-3.7421
2019-09-30,11.26700,11.26700,7.01700,-4.61300,-0.44300,-1.64500,-2.08800,-0.17000,-1.91800,-1.91800,-1.21600,-0.02500,-0.44300,1.14400,1.67600,-1.06000,-1.06000,0.53720,179.99260,-3.93180,-3.93180,-18.53200,-10.79260,0.00150,-4.83180,-6.04900,-0.02580,-2.23570,32.59440,-0.3216,-0.361
2019-06-30,11.16900,11.16900,6.43200,-4.14100,0.51800,-2.18700,-1.66900,-0.64100,-1.02800,-1.02800,-0.41000,0.53200,0.51800,1.14400,1.67600,-0.36000,-0.36000,0.51980,147.90570,4.63780,4.63780,-14.94320,-3.67090,0.00170,-2.47270,-3.06070,-0.01590,-1.18730,34.13710,0.4252,0.4205
2019-03-31,11.14000,11.14000,6.36400,-4.76300,-0.06800,-1.86200,-1.93000,-0.10600,-1.82400,-1.82400,-1.20200,0.13500,-0.06800,1.13300,1.66600,-1.06000,-1.06000,0.50530,107.73990,-0.61040,-0.61040,-17.32500,-10.79000,0.00220,-4.26860,-5.24980,-0.03680,-2.11130,35.08700,-5.56420,-5.57620
2018-12-31,15.62100,15.62100,6.42500,-6.82300,2.28800,-2.28200,0.00600,0.41800,-0.41200,-0.41200,-0.41800,2.53700,2.28800,1.15200,1.68400,-0.38000,-0.38000,0.50640,181.80170,14.64700,14.64700,0.03840,-2.67590,0.00190,-0.97090,-1.19610,-0.00510,-0.47920,35.24750,-3.7992,-4.0492
2018-09-30,12.23700,12.23700,7.17700,-4.64100,0.35600,-2.18500,-1.82900,-0.59500,-1.23400,-1.23400,-0.65100,0.63000,0.35600,1.14500,1.67800,-0.57000,-0.57000,0.50090,105.26560,2.90920,2.90920,-14.94650,-5.31990,0.00250,-2.85520,-3.50250,-0.02560,-1.42500,35.37150,-7.5128,-7.6793
2018-06-30,12.19000,12.19000,6.58900,-4.17400,1.37500,-2.20100,-0.82600,-0.63600,-0.19000,-0.19000,0.08000,1.64600,1.37500,1.17300,1.72000,0.07000,0.07000,0.49820,55.64300,11.27970,11.27970,-6.77600,0.65630,0.00440,-0.42280,-0.51420,-0.00690,-0.21210,35.98080,4.4256,4.27
2018-03-31,9.33800,9.33800,5.19400,-4.44300,-0.36000,-1.81900,-2.17900,-0.02800,-2.15100,-2.15100,-1.47400,-0.07300,-0.36000,1.17200,1.70500,-1.26000,-1.26000,0.49280,47.21280,-3.85520,-3.85520,-23.33480,-15.78500,0.00390,-4.70640,-5.70300,-0.08910,-2.38700,35.93480,2.73020,2.70730
2017-12-31,11.67500,11.67500,5.03400,-4.48000,2.09900,-1.84800,0.25100,-1.35900,1.61000,1.61000,1.51300,2.42100,2.09900,1.20700,2.59200,1.25000,1.18000,0.47850,36.05900,17.97860,17.97860,2.14990,12.95930,0.00570,3.34360,4.00860,0.07910,1.74370,39.69990,7.0538,7.0404
2017-09-30,10.00100,10.00100,4.75900,-4.19300,0.98900,-1.60600,-0.61700,0.14100,-0.75800,-0.75800,-0.54700,1.31900,0.98900,1.21280,1.74500,-0.45000,-0.45000,0.48180,10.41600,9.88900,9.88900,-6.16940,-5.46950,0.01450,-1.60470,-1.93130,-0.10980,-0.83150,37.46230,-3.8344,-3.8562
2017-06-30,11.37400,11.37400,5.54900,-4.03800,1.72600,-1.11200,0.61400,0.00200,0.61200,0.61200,0.42600,2.06700,1.72600,1.21700,2.79100,0.35000,0.35000,0.47510,9.63760,15.17500,15.17500,5.39830,3.74540,0.01630,1.26910,1.52100,0.08750,0.66610,38.06850,2.1095,2.0995
2017-03-31,14.49200,14.49200,7.18500,-4.65300,2.58800,-1.61200,0.97600,0.00500,0.97100,0.97100,0.67200,2.89800,2.58800,1.19900,2.00400,0.56000,0.52000,0.47650,7.48350,17.85810,17.85810,6.73480,4.63700,0.02530,2.03290,2.44100,0.16950,1.06410,37.61420,-9.92610,-9.93610
2016-12-31,13.15800,13.15800,6.74000,-3.88600,2.46100,-1.76200,0.69900,0.26500,0.43400,0.43400,0.19700,2.76500,2.46100,1.21900,1.76300,0.18000,0.18000,0.38700,6.94940,18.70340,18.70340,5.31240,1.49720,0.02340,0.92820,1.11940,0.07730,0.56890,38.67830,-0.3701,-0.3749
2016-09-30,14.09000,14.09000,7.46400,-3.90900,2.65100,-0.99100,1.66000,0.13000,1.53000,1.53000,1.04100,2.95900,2.65100,1.18100,1.72600,0.88000,0.87000,0.38580,7.12140,18.81480,18.81480,11.78140,7.38820,0.02700,3.28130,3.95950,0.29350,2.01520,38.55560,0.2627,0.2354
2016-06-30,14.36500,14.36500,8.38800,-3.69500,2.21000,-0.99200,1.21800,0.01700,1.20100,1.20100,0.83000,2.53400,2.21000,1.19060,1.72920,0.70000,0.70000,0.39050,8.72880,15.38460,15.38460,8.47890,5.77790,0.02460,2.64960,3.21640,0.20540,1.61470,37.23060,-1.0275,-1.0811
2016-03-31,13.73500,13.73500,8.54000,-3.84900,1.26400,-0.99000,0.27400,0.01000,0.26400,0.26400,0.19900,1.60700,1.26400,1.32720,1.86770,0.10000,0.10000,0.39330,4.60540,9.20280,9.20280,1.99490,1.44890,0.03450,0.59450,0.72480,0.06620,0.36060,36.27490,-3.81750,-3.85820
2015-12-31,9.38400,9.38400,7.24500,-5.02800,-3.01100,-0.97100,-3.98200,-0.18200,-3.80000,-3.80000,-2.64300,-2.74600,-3.01100,1.47900,2.01100,-1.86000,-1.86000,0.38190,3.38810,-32.08660,-32.08650,-42.43390,-28.16500,0.03040,-8.23030,-9.95180,-1.23210,-5.08630,34.58620,1.818,1.7975
2015-09-30,12.92700,12.92700,7.04400,-5.17500,0.55800,-0.98400,-0.42600,0.22100,-0.64700,-0.64700,-0.53300,2.32200,0.55800,1.52290,2.05530,-0.30000,-0.30000,0.34620,2.90350,4.31650,4.31650,-3.29540,-4.12320,0.03350,-1.19360,-1.39990,-0.16750,-0.78030,35.24020,-0.4719,-0.4793
2015-06-30,11.05100,11.05100,6.15100,-4.16200,0.51100,-0.99100,-0.48000,-0.01500,-0.46500,-0.46500,-0.34500,-0.27200,0.51100,1.52290,2.05530,-0.20000,-0.20000,0.34040,3.64790,4.62400,4.62400,-4.34350,-3.12190,0.02690,-0.84320,-0.98610,-0.11320,-0.55620,35.85060,1.1768,1.1721
2015-03-31,12.79400,12.79400,7.58800,-4.69100,0.28100,-0.97600,-0.69500,0.06100,-0.75600,-0.75600,-0.55800,0.77400,0.28100,1.51490,2.04730,-0.40000,-0.40000,0.33630,2.50330,2.19630,2.19630,-5.43220,-4.36140,0.04030,-1.35860,-1.58620,-0.23800,-0.90160,36.17760,-4.58750,-4.62900
2014-12-31,17.77600,17.77600,7.62600,-5.67300,4.22300,-1.08400,3.13900,-0.57500,3.71400,3.71400,2.89100,4.83600,4.22300,1.49990,2.03230,1.90000,1.90000,0.33090,2.29750,23.75680,23.75680,17.65860,16.26350,0.05190,6.57470,7.65740,1.08430,4.39880,37.62000,2.4166,2.3963
2014-09-30,10.55200,10.55200,6.60000,-4.28400,-0.58300,-1.07900,-1.66200,0.06200,-1.72400,-1.72400,-1.25500,0.01800,-0.58300,1.50670,2.03910,-0.80000,-0.80000,0.34100,1.76830,-5.52500,-5.52500,-15.75060,-11.89350,0.03810,-3.23510,-3.80540,-0.62260,-2.13170,35.16500,-0.9601,-0.9681
2014-06-30,14.23500,14.23500,7.56800,-4.93900,-1.66000,-1.10800,-2.76800,0.08900,-2.85700,-2.85700,-2.12300,2.07100,-1.66000,1.51060,2.04300,-1.40000,-1.40000,0.32880,1.15080,-11.66140,-11.66140,-19.44500,-14.91400,0.06630,-5.14110,-6.00400,-1.33060,-3.45020,36.42960,-0.1473,-0.2095
2014-03-31,13.18700,13.18700,7.97000,-6.57800,-1.69200,-1.10300,-2.79500,0.01000,-2.80500,-2.80500,-2.09800,-1.02700,-1.69200,1.48680,2.01930,-1.40000,-1.40000,0.33890,1.62210,-12.83080,-12.83080,-21.19510,-15.90960,0.04590,-4.79300,-5.91580,-0.97670,-3.16820,38.36390,0.71510,0.71510
2013-12-31,11.67100,11.67100,9.62000,-8.64600,-6.96400,-0.98400,-7.94800,-1.80400,-6.14400,-6.14400,-4.01200,-6.36100,-6.96400,1.23400,1.76650,-2.70000,-2.70000,0.32660,0.95490,-59.66930,-59.66930,-68.10040,-34.37580,0.05380,-10.04280,-12.27080,-2.83070,-6.76230,41.31200,-1.2955,-1.3541
2013-09-30,18.08600,18.08600,11.52900,-7.36000,-1.17000,-0.94600,-2.11600,-1.80700,-0.30900,-0.30900,-0.10400,-0.57300,-1.17000,1.18760,1.72000,-0.10000,-0.10000,0.33850,1.91480,-6.46910,-6.46910,-11.69970,-0.57500,0.06600,-0.45710,-0.54700,-0.11280,-0.30240,45.18310,-0.2544,-0.3537
2013-06-30,13.73400,13.73400,12.52100,-6.75200,-5.89800,-0.94000,-6.83800,0.03400,-6.87200,-6.87200,-4.70200,-5.31300,-5.89800,1.16590,1.69830,-4.00000,-4.00000,0.29610,2.06940,-42.94450,-42.94450,-49.78890,-34.23620,0.03850,-10.95310,-13.30960,-1.92430,-7.70880,51.33360,-0.4991,-0.5963
2013-03-31,14.02600,14.02600,13.49700,-7.29100,-7.07200,0.49000,-6.58200,0.01200,-6.59400,-6.59400,-4.50000,-6.54600,-7.07200,1.13510,1.66750,-4.00000,-4.00000,0.27800,1.84540,-50.42060,-50.42060,-46.92710,-32.08330,0.04170,-9.48030,-11.28200,-1.96140,-6.84390,56.84400,-2.61050,-2.83600
2012-12-31,23.37700,23.37700,13.14000,-8.44300,1.51200,1.81800,3.33000,-0.72300,4.05300,4.05300,1.99900,1.98300,1.51200,1.07330,1.59850,2.80000,2.90000,0.25430,1.26830,6.46790,6.46790,14.24480,8.55110,0.06860,5.34820,6.26670,1.18860,3.98780,65.60030,3.2449,3.1865
2012-09-30,28.06600,28.06600,16.48400,-8.13700,3.15600,-0.13800,3.01800,0.05400,2.96400,2.96400,2.97000,3.44500,3.15600,1.08490,1.61770,1.90000,1.80000,0.26390,2.49940,11.24490,11.24490,10.75320,10.58220,0.06270,4.14310,4.90460,0.66220,3.04960,60.70940,5.3073,5.2711
2012-06-30,25.03700,25.03700,17.05300,-6.81100,0.83000,-3.93500,-3.10500,0.06300,-3.16800,-3.16800,-2.07800,1.17300,0.83000,1.07560,1.60080,-1.90000,-1.90000,0.27780,3.89690,3.31510,3.31510,-12.40170,-8.29970,0.04980,-4.55930,-5.42690,-0.62980,-3.29250,54.65980,3.59,3.5747
2012-03-31,18.76000,18.76000,16.27400,-7.29800,-5.20300,-0.69600,-5.89900,-0.00900,-5.89000,-5.89000,-3.85900,-4.81200,-5.20300,1.04440,1.56960,-3.70000,-3.70000,0.33930,3.57770,-27.73460,-27.73460,-31.44460,-20.57040,0.03830,-8.19240,-9.70430,-1.20190,-5.41220,55.48350,-2.91600,-2.92690
2011-12-31,23.68200,23.68200,15.40700,-11.38400,-3.76200,-0.86800,-4.63000,-0.23200,-4.39800,-4.39800,-0.28900,-2.68000,-3.76200,1.06320,1.59010,-2.20000,-2.20000,0.32440,2.22250,-15.88550,-15.88540,-19.55070,-1.22030,0.05630,-5.68200,-6.64330,-1.04570,-3.83850,61.04730,-4.1122,-4.1756
2011-09-30,20.87800,20.87800,19.39900,-8.67900,-7.81200,-0.44400,-8.25600,-0.57100,-7.68500,-7.68500,-6.10300,-7.20000,-7.81200,1.05950,1.58530,-3.80000,-3.80000,0.33280,1.02170,-37.41740,-37.41740,-39.54400,-29.23170,0.06500,-9.39840,-10.88560,-2.39380,-6.27050,61.84230,-9.5594,-9.605
2011-06-30,23.45700,23.45700,21.43300,-9.69900,-8.17800,2.98800,-5.19000,-0.13300,-5.05700,-5.05700,-3.37100,-7.67500,-8.17800,1.09010,1.61850,-3.10000,-3.10000,0.32090,2.48020,-34.86380,-34.86380,-22.12560,-14.37100,0.05150,-5.67210,-6.48460,-1.10960,-3.85150,62.84250,-4.3314,-4.415
2011-03-31,32.31400,32.31400,21.98800,-8.26900,1.58700,-1.38700,0.20000,-0.21300,0.41300,0.41300,0.37500,2.05700,1.58700,1.08200,1.61250,0.30000,0.30000,0.31700,1.59620,4.91120,4.91120,0.61890,1.16050,0.07310,0.44320,0.49750,0.09350,0.30270,76.63730,14.04160,13.93860
2010-12-31,24.90400,24.90400,13.25600,-12.85200,3.94600,-1.60200,2.34400,-1.25000,3.59400,3.59400,2.61900,4.40300,3.94600,1.04040,1.56880,2.50000,2.50000,0.33300,1.27930,15.84480,15.84490,9.41210,10.51640,0.08120,4.01550,4.16570,1.17160,2.67820,85.38400,-2.7675,-2.932
2010-09-30,23.10400,23.10400,13.78700,-9.24000,-6.15800,5.39900,-0.75900,-0.62200,-0.13700,-0.13700,0.00100,0.07700,-6.15800,1.04280,1.57120,0.00000,0.00000,0.35800,0.64600,-26.65340,-26.65340,-3.28510,0.00430,0.07490,-0.15780,-0.16530,-0.04440,-0.10130,83.28060,1.9584,1.8903
2010-06-30,35.81100,35.81100,23.27200,-7.20700,4.70400,-1.11500,3.58900,0.39200,3.19700,3.19700,2.06000,5.33200,4.70400,1.04280,1.57120,2.00000,2.00000,0.35280,0.58520,13.13560,13.13560,10.02210,5.75240,0.11970,3.69280,4.15070,1.06840,2.38990,83.01370,-5.9183,-5.9754
2010-03-31,41.73300,41.73300,27.13100,-7.70900,6.25000,-0.95800,5.29200,0.73100,4.56100,4.56100,2.91500,6.89300,6.25000,1.03180,1.56020,2.80000,2.80000,0.36300,0.92090,14.97620,14.97620,12.68060,6.98490,0.13440,5.52630,6.24950,1.46830,3.52000,79.19870,-15.46470,-15.77360
2009-12-31,22.15200,22.15200,17.66200,-7.24500,-3.37900,2.05100,-1.32800,-0.29100,-1.03700,-1.03700,-0.95000,-2.75500,-3.37900,0.96390,0.96390,-1.00000,-1.00000,0.44380,0.79790,-15.25370,-15.25370,-5.99490,-4.28860,0.07420,-1.33550,-1.50700,-0.34750,-0.74280,75.44060,-6.2022,-6.5529
2009-09-30,24.56900,24.56900,18.76200,-4.76700,0.41000,-0.70500,-0.29500,0.11200,-0.40700,-0.40700,-0.40700,1.04000,0.41000,0.96120,0.96120,-0.40000,-0.40000,0.74420,9.82970,1.66880,1.66880,-1.20070,-1.65660,0.00630,-0.12080,-0.12080,-0.01050,-0.03090,560.27230,1.082,1.0487
2009-06-30,20.44600,20.44600,16.65600,-4.96000,-1.80500,-1.00600,-2.81100,0.12000,-2.93100,-2.93100,-2.93100,-1.17000,-1.80500,0.96120,0.96120,-3.00000,-3.00000,0.64650,5.29250,-8.82810,-8.82810,-13.74840,-14.33530,0.00500,-0.48190,-0.48190,-0.07220,-0.17040,1010.79400,9.9428,9.6994
2009-03-31,16.91900,16.91900,17.43900,-5.16300,-6.33700,-1.02300,-7.36000,0.06800,-7.42800,-7.42800,-7.41700,-5.68300,-6.33700,0.96120,0.96120,-7.70000,-7.70000,0.94470,49.48930,-37.45490,-37.45490,-43.50140,-43.83830,0.00470,-11.31400,-11.31400,-0.20610,-0.62540,109.11070,2.78090,2.69140
