Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,442.97720,442.97720,397.88040,0.10450,24.50460,0.62570,25.13030,15.82320,9.30700,9.30700,9.19270,24.50460,24.50460,502.01600,504.15700,0.01840,0.01830,1.41060,,0.00010,100.00000,5.53180,5.53180,5.67300,2.07520,0.41080,2.71560,33.14170,1.49040,2.69140,0.86310,1.49040,,0,0
2024-06-30,446.64000,446.64000,363.89210,0.77540,60.02210,-37.89180,22.13030,22.99720,-0.86690,-0.86690,-0.85180,60.02210,60.02210,501.44700,501.44700,-0.00170,-0.00170,1.35130,,0.00010,100.00000,13.43860,13.43860,4.95480,-0.19070,0.43890,2.85160,31.56140,-0.14510,-0.26790,-0.08520,-0.14510,,0,0
2024-03-31,411.75280,411.75280,372.49500,3.89980,21.55010,31.33330,52.88340,8.40980,44.47350,44.47350,44.70480,21.55010,21.55010,500.56700,501.93800,0.08940,0.08900,1.41200,,0.00010,100.00000,5.23370,5.23370,12.84350,10.85720,0.39470,2.41560,37.25720,6.94770,13.63330,4.26370,6.94770,,0.00000,
2023-12-31,387.29180,387.29180,374.85140,3.68290,-6.06110,-42.89250,-48.95360,-0.08890,-48.86470,-48.86470,-48.56640,-6.06110,-6.06100,498.24380,498.24380,-0.30400,-0.30370,1.25900,,0.00020,100.00000,-1.56500,-1.56500,-12.64000,-12.54000,0.37240,2.05810,43.72950,-8.37960,-18.02460,-4.69880,-8.37960,1.17110,0.2886,0.2688
2023-09-30,388.43690,388.43690,337.02200,0.39180,30.20420,-13.47110,16.73310,5.16770,11.56530,11.56530,10.74900,30.20420,30.20420,498.36000,500.33300,0.02160,0.02140,1.30870,,0.00020,100.00000,7.77580,7.77580,4.30780,2.76730,0.35990,2.14630,41.93300,1.81580,4.21830,1.07170,1.81580,,0,0
2023-06-30,415.21230,415.21230,343.68320,1.12090,50.50300,-4.96570,45.53730,15.48700,30.05030,30.05030,28.98070,50.50300,50.50300,498.51800,499.54500,0.05810,0.05800,1.41070,,0.00020,100.00000,12.16320,12.16320,10.96720,6.97970,0.42590,2.75810,32.63140,4.85330,11.34090,3.08230,4.85330,,0,0
2023-03-31,363.36840,363.36840,335.22390,1.37500,6.50050,-1.65630,4.84430,6.90950,-2.06520,-2.06520,-2.58260,6.50050,6.50050,498.15480,498.15480,-0.00520,-0.00520,1.66640,0.20350,0.25720,100.00000,1.78900,1.78900,1.33320,-0.71070,0.32050,2.05560,43.78360,-0.35920,-1.07100,-0.18220,-0.28610,,0.00000,
2022-12-31,334.67150,334.67150,328.41690,22.38750,8.28500,23.38640,31.67150,9.32190,22.34960,22.34960,21.71990,8.28500,8.28490,490.01740,490.03510,0.05110,0.05110,1.81750,,0.00230,100.00000,2.47560,2.47550,9.46350,6.48990,0.36220,2.02130,44.52580,3.96760,6.87790,2.41880,3.96760,1.13140,0.3587,0.3451
2022-09-30,310.03730,310.03730,265.73860,1.86630,30.30970,15.53410,45.84370,10.71560,35.12810,35.12810,34.88340,30.30970,30.30970,490.19700,490.19700,0.07050,0.07050,1.38330,,0.00260,100.00000,9.77610,9.77610,14.78650,11.25130,0.34040,1.69800,53.00460,7.51940,15.77690,3.85700,7.51940,,-0.0708,-0.0649
2022-06-30,341.41240,341.41240,280.36770,2.85100,47.74640,275.96620,323.71260,5.98400,317.72860,317.72860,317.72860,62.97350,47.74640,490.19700,490.19700,0.63850,0.63850,1.43690,,0.00310,100.00000,13.98500,13.98500,94.81570,93.06300,0.40940,1.68370,53.45340,74.06550,136.69940,38.10370,74.06550,,0.0302,0.0301
2022-03-31,375.35120,375.35120,309.07410,-21.31960,27.01360,-200.12750,-173.11390,10.05380,-183.16770,-183.16770,-183.16770,44.95760,27.01360,488.32500,488.32500,-0.37030,-0.37030,0.80020,0.00510,0.03660,100.00000,7.19690,7.19690,-46.12050,-48.79900,0.40390,1.66340,54.10500,-155.94850,189.25830,-19.71090,-155.15990,,0.04060,0.03480
2021-12-31,,,1231.46200,,-1320.80700,66.20160,307.86510,,319.66060,319.66060,319.66060,-1320.80700,241.66340,55.49700,55.49700,7.28000,7.28000,1.89690,0.00150,0.00730,,,,,,,,,52.56060,85.48260,32.01020,52.48260,1.24070,4.6534,4.5863
2021-09-30,,,1.74370,,-1.74370,-6.35920,-8.10290,,-8.10290,-8.10290,-8.10290,-1.74370,-1.74370,11.25000,11.25000,-0.14000,-0.14000,0.03830,,-0.01000,,,,,,,,,8.08280,8.08280,-1.79930,8.08280,-8.91090,-0.1085,-0.1085
