Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,181.21500,26.85100,154.36400,33.43000,-5.37700,153.76000,0.60400,-3.87900,-3.27500,-0.20500,-3.07000,-3.07000,-12.04500,9.88200,0.60400,3.11600,3.11600,-3.87000,-3.87000,1.03620,-0.70440,-0.42870,85.18280,0.33330,0.33330,-1.80720,-6.64680,0.37510,10.55460,5.83850,15.41500,1.03830,0.53590,-0.63550,1.76970,-91.99190,2.3846,0.3614
2023-06-30,192.71000,33.58200,159.12800,34.97600,-5.68400,152.60600,6.52200,-3.79400,2.72800,1.22700,1.50100,1.50100,-7.46200,15.48100,6.52200,3.09200,3.33400,-2.41000,-2.56000,1.10800,-0.69530,-0.42440,82.57380,3.38440,3.38440,1.41560,-3.87210,0.40260,13.41670,8.42260,10.68550,-0.52420,-0.26420,0.31360,-0.88860,-89.09460,3.2798,1.4108
2023-03-31,185.12200,30.69400,154.42800,32.48500,-6.10200,149.78500,4.64300,-2.84700,1.79600,0.62000,1.17600,1.17600,-7.72500,13.57800,4.64300,2.98400,2.98400,-2.59000,-2.59000,1.15510,-0.68850,-0.42600,83.41960,2.50810,2.50810,0.97020,-4.17290,0.38320,14.06050,7.03940,12.78520,-0.42070,-0.20730,0.24340,-0.71040,-87.43350,-2.49430,-4.20380
2022-12-31,178.41200,26.39800,152.01400,29.82300,-8.94200,148.50100,3.51300,-2.93200,0.58100,2.55900,-1.97800,-1.97800,-10.83100,13.48800,3.51300,2.91500,2.91500,-3.67000,-3.54000,1.03180,-0.50960,-0.36210,85.20390,1.96900,1.96900,0.32570,-6.07080,0.36990,12.31820,10.12840,8.88590,0.72860,0.35530,-0.41010,1.10000,-87.28810,6.3078,3.9537
2022-09-30,164.60800,21.67300,142.93500,29.71800,-5.75000,140.14000,2.79500,-3.28100,-0.48600,0.61700,-1.10300,-1.10300,-10.01800,12.96700,2.79500,2.96000,2.96000,-3.38000,-3.38000,1.08570,-1.00320,-0.52940,86.83360,1.69800,1.69800,-0.29520,-6.08600,0.31340,11.69620,8.45970,10.63870,0.42210,0.19940,-0.21000,0.84550,-83.89700,3.0014,1.6255
2022-06-30,167.45300,25.48500,141.96800,26.77600,-5.66900,129.64500,12.32300,-2.92200,9.40100,4.07600,5.32500,5.32500,-3.53800,22.23700,12.32300,2.91300,3.10900,-1.21000,-1.34000,1.13690,-1.09030,-0.54970,84.78080,7.35910,7.35910,5.61410,-2.11280,0.31640,14.06460,10.12720,8.88700,-2.10640,-0.96650,1.00620,-4.40300,-81.13060,7.166,6.4535
2022-03-31,133.95900,19.78900,114.17000,24.20800,-5.46700,111.20800,2.96200,-1.00500,1.95700,1.27800,0.67900,0.67900,-8.42500,12.32800,2.96200,2.80900,2.80900,-3.00000,-3.00000,0.83240,-0.59630,-0.40560,85.22760,2.21110,2.21110,1.46090,-6.28920,0.26760,11.33390,9.80670,9.17740,-0.27110,-0.12440,0.13560,-0.43280,-80.56130,-2.02990,-2.50370
2021-12-31,128.60100,16.92500,111.67600,25.13400,-4.77100,104.85100,6.82500,-1.48100,5.34400,1.38800,3.95600,3.95600,-4.98700,16.66900,6.82500,2.75600,2.75600,-1.70000,-1.37000,0.85820,-0.66030,-0.42990,86.83910,5.30710,5.30710,4.15550,-3.87790,0.24980,10.88420,12.24540,7.34970,-1.63630,-0.72840,0.76850,-2.71670,-79.97520,3.4147,2.4302
2021-09-30,108.18600,12.38500,95.80100,21.37800,-5.91800,95.17400,0.62700,-0.88500,-0.25800,0.09800,-0.35600,-0.35600,-9.23100,10.54100,0.62700,2.78500,2.98200,-3.31000,-3.64000,0.85840,-0.69300,-0.43830,88.55210,0.57960,0.57960,-0.23850,-8.53250,0.20730,7.17560,14.68120,6.13030,0.14980,0.06530,-0.06820,0.25360,-78.60110,2.6466,2.3115
2021-06-30,85.41200,7.89400,77.51800,23.98300,-5.05900,82.51800,-5.00000,-1.67000,-6.67000,-0.69700,-5.97300,-5.97300,-14.66400,5.09300,-5.00000,2.76400,2.76400,-5.31000,-5.31000,0.71290,-0.51780,-0.45340,90.75770,-5.85400,-5.85400,-7.80920,-17.16860,0.16360,4.61370,16.21030,5.55200,2.60820,1.09740,-1.14400,3.95860,-76.97820,3.5119,2.3954
