Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,82.70200,28.29800,54.40400,21.08100,33.29200,,54.37300,0.03100,0.41000,0.44100,0.20600,0.23500,0.23500,0.23500,1.69700,0.03100,47.23100,47.33800,0.00000,0.00000,1.27650,1.38390,-3.60490,65.78320,0.03750,0.03750,0.53320,0.28420,0.21530,1.71490,52.48060,-0.31240,-0.12290,0.06120,0.11990,-1.59130,0.0335,0.0286
2024-06-30,82.01300,28.81900,53.19400,21.78600,38.59200,,60.37800,-7.18400,0.17500,-7.00900,0.37700,-7.38600,-7.38600,-7.38600,-5.29500,-7.18400,47.06800,47.06800,-0.16000,-0.16000,1.21680,1.44050,-3.27010,64.86050,-8.75960,-8.75960,-8.54620,-9.00590,0.21310,1.71880,52.36070,8.89450,3.69870,-1.91890,-3.91800,-1.76190,0.1369,0.1315
2024-03-31,80.68800,28.83300,51.85500,24.41300,37.74400,,62.15700,-10.30200,-0.74400,-11.04600,0.31100,-11.35700,-11.35700,-11.35700,-8.38200,-10.30200,46.81700,46.81700,-0.24000,-0.24000,1.18020,1.44710,-3.49500,64.26610,-12.76770,-12.76770,-13.68980,-14.07520,0.19780,1.58100,56.92480,13.51750,5.62130,-2.78430,-6.04350,-1.78880,-0.09920,-0.10430
2023-12-31,77.48400,28.73600,48.74800,23.01800,36.33900,,59.35700,-10.60900,0.87600,-9.73300,0.46200,-10.19500,-10.19500,-10.19500,-8.43600,-10.60900,46.15500,46.15500,-0.22000,-0.22000,1.18920,1.40050,-3.77530,62.91360,-13.69190,-13.69190,-12.56130,-13.15760,0.18370,1.57940,56.98230,13.09180,5.16440,-2.41680,-5.24300,-1.67450,0.2998,0.2906
2023-09-30,77.25000,28.46400,48.78600,22.20500,34.42300,,56.62800,-7.84200,-5.78500,-13.62700,0.24100,-13.86800,-13.86800,-13.86800,-4.94500,-7.84200,46.22500,46.22500,-0.30000,-0.30000,1.23240,1.25210,-5.36060,63.15340,-10.15150,-10.15150,-17.64010,-17.95210,0.17890,1.55470,57.88890,25.27060,7.91090,-3.21130,-6.37130,-1.18660,0.1894,0.182
2023-06-30,75.79200,28.57100,47.22100,21.84700,38.72900,,60.57600,-13.35500,0.21500,-13.14000,0.14900,-13.28900,-13.28900,-13.28900,-10.23100,-13.35500,46.10100,46.10100,-0.29000,-0.29000,0.84050,1.53560,-5.64630,62.30340,-17.62060,-17.62060,-17.33690,-17.53350,0.17470,1.39930,64.31640,25.82700,7.65480,-3.06220,-13.83290,-1.11510,-0.1414,-0.1473
2023-03-31,73.18200,29.54200,43.64000,22.29100,40.14500,,62.43600,-18.79600,-0.12500,-18.92100,0.08100,-19.00200,-19.00200,-19.00200,-15.42200,-18.79600,45.92600,45.92600,-0.41000,-0.41000,1.59640,1.19810,-6.04890,59.63220,-25.68390,-25.68390,-25.85470,-25.96540,0.16730,1.59830,56.30930,39.61390,11.06500,-4.34270,-7.84610,-1.04210,-0.13380,-0.16740
2022-12-31,70.93500,27.46800,43.46700,22.24100,36.09900,,58.34000,-14.87300,-2.23000,-17.10300,0.24400,-17.34700,-17.34700,-17.34700,-11.37700,-14.87300,45.26900,45.26900,-0.37000,-0.37000,1.66080,1.13950,-8.16900,61.27720,-20.96700,-20.96710,-24.11080,-24.45480,0.15660,1.47240,61.12670,48.90190,10.78220,-3.82980,-6.82130,-0.77730,-0.044,-0.0444
2022-09-30,70.34800,27.61000,42.73800,23.30300,35.61600,,58.91900,-16.18100,2.58200,-13.59900,0.25400,-13.85300,-13.85300,-13.85300,-12.41300,-16.18100,45.31400,45.31400,-0.31000,-0.31000,1.67590,1.10580,-10.45470,60.75230,-23.00140,-23.00140,-19.33100,-19.69210,0.15260,1.53200,58.74540,50.04320,8.98040,-3.00570,-5.29300,-0.61080,-0.1978,-0.1994
2022-06-30,68.36200,27.64100,40.72100,23.40100,37.85700,,61.25800,-20.53700,-1.57800,-22.11500,0.29100,-22.40600,-22.40600,-22.40600,-16.36300,-20.53700,45.22200,45.22200,-0.50000,-0.50000,1.70230,1.09510,-11.51990,59.56670,-30.04160,-30.04160,-32.34980,-32.77550,0.14800,1.98640,45.30810,89.30250,14.50510,-4.85240,-8.48900,-0.55450,-0.042,-0.0488
