Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,7.70300,5.95200,,-13.65500,0.97500,-12.68000,,-12.68000,-12.68000,-12.68000,-13.36100,-13.65500,61.06600,61.06600,-0.21000,-0.21000,11.92910,,,,,,,,,,,,-16.02410,-16.91700,-13.62770,-16.02410,1.28630,-0.1275,-0.1281
2024-06-30,,,,7.23000,4.49600,,-11.72600,0.34300,-11.38300,,-11.38300,-11.38300,-11.38300,-11.42800,-11.72600,57.18000,57.18000,-0.20000,-0.20000,4.56880,,,,,,,,,,,,-42.20770,-50.31160,-28.15620,-42.20770,0.48830,-0.1406,-0.1411
2024-03-31,,,,6.74100,3.87400,,-10.61500,0.47800,-10.13700,,-10.13700,-10.13700,-10.13700,-10.31600,-10.61500,55.17200,55.17200,-0.18000,-0.18000,7.05550,,,,,,,,,,,,-27.93560,-31.90040,-20.61880,-27.93560,0.65710,-0.17730,-0.17740
2023-12-31,,,,7.79900,4.73400,,-12.53300,0.60000,-11.93300,,-11.93300,-11.93300,-11.93300,-12.22900,-12.53300,48.03800,48.03800,-0.21000,-0.21000,6.75730,,,,,,,,,,,,-26.90040,-30.07080,-20.17280,-26.90040,0.80440,-0.226,-0.2272
2023-09-30,,,,7.47200,3.78000,,-11.25200,0.68600,-10.56600,,-10.56600,-10.56600,-10.56600,-10.95300,-11.25200,56.86600,56.86600,-0.19000,-0.19000,9.50350,,,,,,,,,,,,-20.26270,-22.33730,-16.02240,-20.26270,0.94820,-0.1196,-0.1197
2023-06-30,,,,6.69700,3.53000,,-10.22700,0.31700,-9.91000,,-9.91000,-9.91000,-9.91000,-9.92500,-10.22700,46.08600,46.08600,-0.22000,-0.22000,10.68200,,,,,,,,,,,,-16.38020,-17.85880,-13.25630,-16.38020,1.10460,-0.1665,-0.1666
2023-03-31,,,,5.82900,3.73300,,-9.56200,-0.23900,-9.80100,,-9.80100,-9.80100,-9.80100,-9.26000,-9.56200,37.39000,37.39000,-0.26000,-0.26000,7.85970,1.19630,-6.16810,,,,,,,,,,91.87260,61.86330,-13.95740,-18.03910,-0.28380,-0.17570,-0.17680
2022-12-31,-0.00900,1.29100,-1.30000,4.09500,3.35000,7.44500,-8.74500,-0.45200,-9.19700,,-9.19700,-9.19700,-9.19700,-8.40900,-8.74500,33.93500,33.93500,-0.21000,-0.21000,10.39070,1.03580,-29.32250,14444.45000,97166.67000,97166.62000,102188.90000,102188.90000,-0.00010,,,,409.12190,121.17260,-11.80970,-14.65610,-0.06040,-0.3345,-0.3366
2022-09-30,,8.40000,-8.40000,4.51700,5.10800,9.62500,-18.02500,-0.01400,-18.03900,,-18.03900,-18.03900,-18.03900,-17.68600,-18.02500,37.15800,37.15800,-0.49000,-0.49000,10.16880,0.91310,10.51830,,,,,,,11.20000,,,-291.46900,-2648.88600,-20.59950,-25.33960,0.16620,-0.1486,-0.1488
2022-06-30,0.26500,1.34400,-1.07900,5.45800,7.47700,12.93500,-14.01400,0.01800,-13.99600,,-13.99600,-13.99600,-13.99600,-13.66000,-14.01400,31.49200,31.49200,-0.44000,-0.44000,3.13840,,,-407.16980,-5288.30200,-5288.30200,-5281.51000,-5281.51000,0.00650,0.17080,33.12500,2.71700,-59.77370,-78.89070,-34.47550,-59.77370,0.78800,-0.378,-0.3782
2022-03-31,0.44400,0.90900,-0.46500,6.76900,10.03900,16.80800,-17.27300,,-17.27300,,-17.27300,-17.27300,-17.27300,-16.94700,-17.27300,29.74500,29.74500,-0.58000,-0.58000,2.48880,,,-104.72970,-3890.31500,-3890.31500,-3890.31500,-3890.31500,0.01120,0.12140,21.14290,4.25680,-83.05940,-115.49980,-43.69150,-83.05920,0.69780,-0.52430,-0.53360
2021-12-31,0.84400,1.24100,-0.39700,5.65800,9.35500,15.01300,-15.41000,-0.00600,-15.41600,,-15.41600,-15.41600,-15.41600,-15.11300,-15.41000,27.96400,27.96400,-0.51000,-0.51000,4.29980,,0.01220,-47.03790,-1825.82900,-1825.83000,-1826.54000,-1826.54000,0.01560,0.21310,13.83610,6.50470,-43.19420,-51.93550,-28.41710,-43.19420,1.20100,-0.5363,-0.5418
2021-09-30,0.57400,0.72700,-0.15300,6.46000,7.66000,14.12000,-14.27300,-0.00900,-14.28200,,-14.28200,-14.28200,-14.28200,-13.98600,-14.27300,29.61200,29.61200,-0.48000,-0.48000,5.16970,,0.02290,-26.65510,-2486.58500,-2486.58500,-2488.15300,-2488.15300,0.00850,0.16980,7.97220,11.28920,-30.13910,-34.65330,-21.26940,-30.13910,1.59920,-0.3387,-0.3434
2021-06-30,,,,7.45900,7.34700,,-14.80600,-0.51700,-15.32300,,-15.32300,-15.32300,-15.32300,-14.52400,-14.80600,26.47700,26.47700,-0.58000,-0.58000,6.27340,,0.02900,,,,,,,,,,-25.64520,-28.68940,-19.14440,-25.64520,2.01820,-0.6112,-0.6148
2021-03-31,,,,9.06300,9.46200,,-18.52500,-0.11400,-18.63900,,-18.63900,-18.63900,-18.63900,-18.23200,-18.52500,26.07200,26.07200,-0.71000,-0.71000,7.26740,0.66780,2.01590,,,,,,,,,,-91.38110,-134.18040,-23.13770,-30.35820,0.77260,-0.44830,-0.45020
2020-12-31,,,,7.42500,6.33100,,-13.75600,0.00600,-13.75000,,-13.75000,-13.75000,-13.75000,-13.45900,-13.75600,23.24800,23.24800,-0.53000,-0.53000,2.94520,,,,,,,,,,,,-60.05680,-84.76670,-33.29860,-60.05940,0.89600,-0.486,-0.4986
2020-09-30,,,,6.96800,5.93700,,-12.90500,0.00900,-12.89600,,-12.89600,-12.89600,-12.89600,-12.64700,-12.90500,25.22300,25.22300,-0.51000,-0.51000,5.05570,,,,,,,,,,,,-39.43250,-49.85890,-25.95030,-39.43250,1.29320,-0.2195,-0.2212
2020-06-30,,,,5.87000,5.48400,,-11.35400,0.02100,-11.33300,,-11.33300,-11.33300,-11.33300,-11.07500,-11.35400,21.52800,21.52800,-0.53000,-0.53000,7.90840,,,,,,,,,,,,-26.77420,-32.08390,-19.41180,-26.77420,1.68310,-0.3539,-0.3504
2020-03-31,,,,6.18100,5.76900,,-11.95000,0.07800,-11.87200,,-11.87200,-11.87200,-11.87200,-11.68400,-11.95000,20.83800,20.83800,-0.57000,-0.57000,4.85690,,,,,,,,,,,,-54.53880,-81.33740,-37.28530,-54.53880,1.04310,-0.46180,-0.47000
2019-12-31,,,,6.59000,7.84000,,-13.93100,0.14300,-13.78800,,-13.78800,-13.78800,-13.78800,-13.72400,-13.93100,20.74600,20.74600,-0.65000,-0.65000,5.92130,,,,,,,,,,,,-44.85800,-58.92560,-32.89510,-44.85800,1.47600,-0.4449,-0.4432
2019-09-30,,,,6.19200,5.60600,,-11.96400,0.21800,-11.74600,,-11.74600,-11.74600,-11.74600,-11.87400,-11.96400,20.77400,20.77400,-0.57000,-0.57000,8.87940,,,,,,,,,,,,-28.66210,-35.08680,-24.11810,-28.66210,1.97140,-0.3816,-0.4072
2019-06-30,,,,6.33700,5.14600,,-11.64900,0.29000,-11.35900,,-11.35900,-11.35900,-11.35900,-11.54000,-11.64900,20.72800,20.72800,-0.55000,-0.55000,12.92050,,,,,,,,,,,,-22.78130,-26.92340,-19.91650,-22.78130,2.40090,-0.4668,-0.4701
2019-03-31,,,,5.84200,4.40100,,-10.41000,0.33200,-10.07800,,-10.07800,-10.07800,-10.07800,-10.17700,-10.41000,20.67900,20.67900,-0.49000,-0.49000,17.12710,,,,,,,,,,,,-17.04840,-19.65400,-15.88290,-17.04840,2.85440,-0.35450,-0.35660
2018-12-31,,,,5.08000,3.81400,,-9.06000,0.10700,-8.95300,,-8.95300,-8.95300,-8.95300,-8.76300,-9.06000,17.07800,17.07800,-0.51000,-0.51000,19.42150,,,,,,,,,,,,-13.49690,-15.34890,-12.67410,-13.49690,3.22120,-0.3601,-0.362
2018-09-30,,,,5.03800,5.67500,,-10.87900,0.11800,-10.76100,,-10.76100,-10.76100,-10.76100,-10.59700,-10.87900,16.92700,16.92700,-0.64000,-0.64000,6.60570,,,,,,,,,,,,-38.33080,-54.06450,-32.88210,-38.33080,1.65300,-0.403,-0.4072
2018-06-30,,,,3.96000,5.17300,,-9.30000,0.13700,-9.16300,,-9.16300,-9.16300,-9.16300,-9.01800,-9.30000,16.88100,16.88100,-0.54000,-0.54000,9.32940,,,,,,,,,,,,-26.14490,-34.30420,-23.18050,-26.14490,2.07550,-0.3382,-0.3462
2018-03-31,,,,3.17500,5.38300,,-8.72400,0.05600,-8.66800,,-8.66800,-8.66800,-8.66800,-8.41500,-8.72400,16.84200,16.84200,-0.51000,-0.51000,15.40070,,,,,,,,,,,,-21.09260,-26.59550,-19.34910,-21.09260,2.43600,-0.29790,-0.30000
2017-12-31,,,,2.86400,5.80100,,-8.83100,0.12800,-8.70300,,-8.70300,-8.70300,-8.70300,-8.52300,-8.83100,14.75400,14.75400,-0.55000,-0.55000,17.38860,,,,,,,,,,,,-18.92160,-23.31620,-17.46850,-18.92160,2.73470,-0.2561,-0.2617
2017-09-30,,,,2.92500,4.43400,,-7.52500,0.03900,-7.48600,,-7.48600,-7.48600,-7.48600,-7.20200,-7.52500,14.38100,14.38100,-0.52000,-0.52000,17.20010,,,,,,,,,,,,-14.99150,-18.21410,-13.83120,-14.99150,3.05580,-0.2349,-0.2291
2017-06-30,,,,2.13000,3.92400,,-6.22100,0.04100,-6.18000,,-6.18000,-6.18000,-6.18000,-6.02000,-6.22100,14.23300,14.23300,-0.43000,-0.43000,8.17240,,,,,,,,,,,,-25.57950,-40.76790,-22.11250,-25.57950,1.68550,-0.0795,-0.2526
2017-03-31,,,,1.72700,1.34400,,-3.23700,0.03900,-3.19800,,-3.19800,-3.19800,-3.19800,-3.04200,-3.23700,13.80300,13.80300,-0.23000,-0.23000,15.38890,,,,,,,,,,,,-11.70060,-17.60630,-11.19200,-11.70060,1.92820,-0.18100,-0.18100
2016-12-31,,,,1.32400,1.35200,,-2.84300,0.03400,-2.80900,,-2.80900,-2.80900,-2.80900,-2.65200,-2.84300,11.00900,11.00900,-0.20000,-0.20000,16.40060,,,,,,,,,,,,-11.10360,-17.59580,-10.67490,-11.10360,1.90000,-0.3007,-0.3017
