Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,27.70090,17.32390,10.37700,4.33940,-1.10400,11.11710,-0.74000,-1.06590,-1.80590,-0.53310,-1.27280,-1.27280,-1.59510,6.24640,-0.74000,31.43250,31.43250,-0.05000,-0.05000,2.08840,0.06030,0.06560,37.46080,-2.67150,-2.67150,-6.51930,-5.75840,0.03890,2.01400,44.68660,-0.23000,-0.40950,-0.17880,-0.21610,14.48580,0.1682,-0.0435
2024-06-30,27.08780,20.43290,6.65490,4.00310,-1.59230,11.05150,-4.39660,2.35740,-2.03920,-0.02200,-2.01720,-2.01720,-2.23520,2.50630,-4.39660,31.85370,31.85370,-0.07000,-0.07000,2.01440,0.06000,0.06530,24.56800,-16.23100,-16.23100,-7.52810,-8.25180,0.03750,1.99450,45.12410,-0.35680,-0.62900,-0.27900,-0.33540,17.97260,0.1402,-0.1324
2024-03-31,25.55270,16.82760,8.72520,4.05840,-1.38690,10.78340,-2.05830,-2.12600,-4.18420,-0.93720,-3.24710,-3.24710,-2.80810,4.70370,-2.05830,31.33160,31.33160,-0.09000,-0.09000,2.92450,0.04210,0.04530,34.14570,-8.05500,-8.05500,-16.37490,-10.98940,0.03370,2.05310,43.83530,-0.54260,-0.92160,-0.42870,-0.51980,19.08100,0.07710,-0.19250
2023-12-31,24.67350,16.65480,8.01870,3.98810,-1.09190,10.30860,-2.29000,-0.30690,-2.59690,-1.68040,-0.91650,-0.91650,-3.58200,4.35060,-2.29000,31.09290,31.09290,-0.12000,-0.12000,2.55690,0.04230,0.04550,32.49920,-9.28110,-9.28110,-10.52510,-14.51750,0.03210,2.00160,44.96350,-0.15250,-0.25970,-0.11930,-0.14610,19.18840,0.1263,-0.1678
2023-09-30,24.54810,16.07460,8.47350,4.19870,-1.23450,10.41620,-1.94270,-1.23000,-3.17280,-0.71760,-2.45520,-2.45520,-1.64250,4.38620,-1.94270,31.37080,31.37080,-0.05000,-0.05000,2.81900,0.04270,0.04600,34.51790,-7.91400,-7.91400,-12.92470,-6.69100,0.03210,3.22840,27.87730,-0.40970,-0.69720,-0.32130,-0.39220,19.14220,0.2507,-0.4547
2023-06-30,24.21640,15.59050,8.62590,3.96280,-1.46200,10.26880,-1.64290,3.35760,1.71470,1.07090,0.64380,0.64380,1.54160,4.67070,-1.64290,31.22570,31.28180,0.05000,0.05000,3.00490,0.04290,0.04620,35.62020,-6.78430,-6.78430,7.08060,6.36600,0.03130,3.21110,28.02810,0.10720,0.18230,0.08330,0.10260,19.18370,0.0947,-0.3115
2023-03-31,22.81580,16.14260,6.67320,3.96260,-1.17800,9.65000,-2.97680,-2.11470,-5.09150,-1.65160,-3.43990,-3.43990,-3.32120,3.01060,-2.97680,30.52410,30.52410,-0.11000,-0.11000,2.74560,0.04700,0.05220,29.24820,-13.04710,-13.04710,-22.31560,-14.55640,0.03230,3.47240,25.91860,-0.63880,-1.17600,-0.48700,-0.60880,17.47250,0.04480,-0.21760
2022-12-31,22.59870,14.40310,8.19560,3.34480,-0.83510,8.46360,-0.26800,2.56200,2.29400,-4.27240,6.56640,6.56640,6.83570,5.44850,-0.26800,29.69870,29.76630,0.23000,0.23000,2.15110,0.04980,0.05540,36.26570,-1.18590,-1.18580,10.15090,30.24810,0.03290,3.74930,24.00450,1.27740,2.46650,0.95470,1.21380,17.30380,0.1489,-0.1802
2022-09-30,21.44760,14.28690,7.16060,3.54350,-1.24210,8.95580,-1.79520,-0.17890,-1.97410,-0.67390,-1.30010,-1.30010,-1.40850,3.76880,-1.79520,29.69840,29.69840,-0.05000,-0.05000,2.49620,0.05190,0.05780,33.38660,-8.37020,-8.37020,-9.20410,-6.56730,0.03180,3.29950,27.27660,-0.26000,-0.49610,-0.19270,-0.24660,16.83470,0.1719,-0.3854
2022-06-30,20.89500,13.29970,7.59530,3.39380,-1.18180,8.31230,-0.71700,-14.77770,-15.49470,-4.23870,-11.25590,-11.25590,-11.49630,4.40500,-0.71700,29.69840,29.69840,-0.39000,-0.39000,2.93380,0.05240,0.05830,36.35000,-3.43140,-3.43140,-74.15480,-55.01950,0.03100,3.14810,28.58870,-2.24480,-4.29970,-1.67040,-2.12720,16.88370,0.0324,-0.2256
