Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,4.44500,3.72200,0.72300,4.16000,4.24900,,8.40900,-7.68600,-0.00800,-7.69400,0.02600,-7.72000,-7.72000,-0.13500,-7.85500,-7.42200,-7.68600,24.80000,24.80000,-0.32000,-0.32000,4.69180,16.26550,-172.91340,-172.91340,-173.09340,-176.71540,0.02820,0.41780,0.26060,345.30040,-6.13600,-6.13600,-4.89690,-6.13600,5.02080,-0.16330,-0.18820
2021-12-31,15.91900,15.34200,0.57700,2.78500,4.56300,,7.34800,-6.77100,-0.08000,-6.85100,0.41800,-7.26900,-7.26900,50.75200,43.48300,-5.97500,-6.77100,24.34800,24.34800,1.78000,1.78000,6.83850,3.62460,-42.53410,-42.53410,-43.03660,273.15160,0.10090,2.64930,1.11630,80.62630,-5.42400,-5.42400,-4.60740,-5.42400,5.43980,0.013,-0.0046
2021-09-30,7.99800,4.64800,3.35000,2.90800,4.27300,,7.18100,-3.83100,0.02500,-3.80600,0.29000,-4.09600,-4.09600,-0.13700,-4.23300,-3.04200,-3.83100,24.52200,24.52200,-0.17000,-0.17000,5.16720,41.88550,-47.89950,-47.89950,-47.58690,-52.92570,0.07240,0.20700,0.59380,151.57540,-4.57370,-4.57370,-3.70700,-4.57370,3.64180,-0.1404,-0.1569
2021-06-30,5.36900,4.36300,1.00600,3.11800,4.19700,,7.31500,-6.30900,0.02000,-6.28900,-0.16500,-6.12400,-6.12400,-0.00200,-6.12600,-5.50100,-6.30900,24.24100,24.24100,-0.25000,-0.25000,5.45450,18.73720,-117.50790,-117.50790,-117.13540,-114.09950,0.04750,0.21260,0.37400,240.64820,-6.67480,-6.67480,-5.41620,-6.67480,3.73170,0.0334,0.0285
2021-03-31,9.23800,7.10400,2.13400,3.36500,4.33400,,7.69900,-5.56500,0.02900,-5.53600,0.03200,-5.56800,-5.56800,-0.93600,-6.50400,-4.85600,-5.56500,24.03300,24.03300,-0.27000,-0.27000,6.38380,23.10020,-60.24030,-60.24030,-59.92640,-70.40490,0.07850,0.34650,0.50680,177.59360,-5.73100,-5.73100,-4.73300,-5.73100,4.02770,0.10540,0.09520
2020-12-31,-17.11900,-10.66000,-6.45900,2.61100,0.66600,,3.27700,-9.73600,-0.05600,-9.79200,0.58600,-10.37800,-10.37800,,1.11300,-8.94200,-9.73600,23.66900,23.66900,0.05000,0.05000,5.23330,37.73000,56.87250,56.87250,57.19960,-6.50150,-0.13450,-0.49150,-0.59760,-150.60110,-10.21900,-10.21900,-8.15640,-10.21900,4.25380,0.047,0.0347
2020-09-30,21.56500,12.26500,9.30000,3.60300,5.84500,,9.44800,-0.14800,0.00800,-0.14000,0.21700,-0.35700,-0.35700,,-0.35700,0.63500,-0.14800,23.77100,23.77100,-0.02000,-0.02000,5.53890,43.12540,-0.68630,-0.68630,-0.64920,-1.65550,0.17340,0.51890,0.92870,96.91120,-0.36020,-0.36020,-0.28700,-0.36020,4.15480,0.179,0.1579
2020-06-30,28.84200,17.42200,11.42000,3.70700,5.60900,,9.31600,2.10400,0.06200,2.16600,0.64200,1.52400,1.52400,,1.52400,2.96800,2.10400,23.56100,23.90600,0.06000,0.06000,4.93810,39.59500,7.29490,7.29490,7.50990,5.28400,0.23110,0.78440,0.99600,90.35890,1.56060,1.56080,1.22090,1.56060,4.13180,0.1005,0.0724
2020-03-31,18.84000,10.68400,8.15600,3.28400,5.97200,,9.25600,-1.10000,0.14200,-0.95800,0.26600,-1.22400,-1.22400,,-1.22400,-0.33500,-1.10000,23.48300,23.48300,-0.05000,-0.05000,4.80400,43.29090,-5.83860,-5.83860,-5.08490,-6.49680,0.15270,0.39270,0.81840,109.97290,-1.27940,-1.28100,-0.99210,-1.27940,4.07290,0.04740,-0.00140
2019-12-31,35.44500,18.95100,16.49400,3.29600,5.91300,,9.20900,7.28500,0.13300,7.41800,2.21600,5.20200,5.20200,,5.20200,8.02700,7.28500,23.06300,23.34000,0.22000,0.22000,4.39750,46.53410,20.55300,20.55300,20.92820,14.67630,0.28060,0.76090,1.23850,72.66780,5.43050,5.43050,4.11800,5.43050,4.10320,0.2609,0.2266
2019-09-30,26.29900,17.52100,8.77800,3.59600,5.61500,,9.21100,-0.43300,0.12600,-0.30700,0.17300,-0.48000,-0.48000,,-0.48000,0.32400,-0.43300,23.13000,23.13000,-0.02000,-0.02000,3.39660,33.37770,-1.64650,-1.64650,-1.16730,-1.82520,0.21160,0.58690,1.05690,85.15760,-0.53820,-0.54080,-0.38620,-0.53820,3.83890,-0.0928,-0.1737
2019-06-30,22.31400,13.95700,8.35700,3.43100,5.85400,,9.28500,-0.92800,0.16300,-0.76500,0.41700,-1.18200,-1.18200,,-1.18200,-0.13500,-0.92800,22.99100,22.99100,-0.05000,-0.05000,3.52900,37.45180,-4.15880,-4.15880,-3.42830,-5.29710,0.18010,0.42830,1.21820,73.87870,-1.33790,-1.34680,-0.95420,-1.33790,3.84120,0.0014,-0.0432
2019-03-31,24.82700,17.58800,7.23900,3.98600,5.25200,,9.23800,-1.99900,0.16000,-1.83900,0.55300,-2.39200,-2.39200,,-2.39200,-1.06400,-1.99900,22.85500,22.85500,-0.10000,-0.10000,3.43570,29.15780,-8.05170,-8.05170,-7.40730,-9.63470,0.19820,0.57990,1.24160,72.48720,-2.68500,-2.70740,-1.90910,-2.68500,3.88010,0.04240,0.02620
2018-12-31,31.57600,21.00400,10.57200,3.97400,4.80500,,8.64000,1.93200,0.15800,2.09000,-7.89300,9.98300,9.98300,,9.98300,3.01200,1.93200,22.51900,22.90400,0.45000,0.45000,3.18690,33.48110,6.11850,6.11860,6.61900,31.61580,0.25870,0.68650,1.13920,79.00080,11.13880,11.25040,8.17810,11.13880,3.94820,-0.1657,-0.2098
2018-09-30,19.46600,11.98000,7.48600,3.73700,4.84200,,8.57900,-1.09300,0.18600,-0.90700,0.19200,-1.09900,-1.09900,,-1.09900,-0.13500,-1.09300,22.71900,22.71900,-0.05000,-0.05000,2.89450,38.45680,-5.61490,-5.61490,-4.65940,-5.64570,0.16980,0.34550,1.03350,87.08260,-1.38510,-1.40360,-0.95880,-1.38510,3.47780,0.2838,0.2474
2018-06-30,26.09800,16.33700,9.76100,4.98400,4.71200,,9.69600,0.06500,0.13300,0.19800,0.36500,-0.16700,-0.16700,,-0.16700,1.50700,0.06500,22.46100,22.46100,-0.01000,-0.01000,3.01810,37.40130,0.24910,0.24910,0.75870,-0.63990,0.23250,0.49450,1.05700,85.14790,-0.21250,-0.21580,-0.14880,-0.21250,3.47990,-0.0099,-0.0444
2018-03-31,17.97400,13.09900,4.87500,4.16700,5.82900,,9.99600,-5.12100,0.14500,-4.97600,0.16000,-5.13600,-5.13600,,-5.13600,-4.11500,-5.12100,22.10700,22.10700,-0.23000,-0.23000,3.04640,27.12250,-28.49110,-28.49110,-27.68440,-28.57460,0.16140,0.36820,0.97140,92.64880,-6.54120,-6.65550,-4.61170,-6.54120,3.51140,-0.18310,-0.20980
2017-12-31,24.77000,14.92200,9.84800,4.08900,5.83200,,9.69800,0.15000,0.10800,0.25800,0.29900,-0.04100,-0.04100,,-0.04100,1.13300,0.15000,21.55500,22.92000,-0.01000,0.00000,3.13520,39.75780,0.60560,0.60560,1.04160,-0.16550,0.21530,0.44160,1.20980,74.39080,-0.04960,-0.05050,-0.03560,-0.04960,3.79000,-0.0281,-0.0634
2017-09-30,26.72600,15.42800,11.29800,4.53500,5.49500,,10.03000,1.26800,0.02800,1.29600,0.06600,1.23000,1.23000,,1.23000,2.17100,1.26800,21.71400,22.97000,0.06000,0.05000,2.87560,42.27350,4.74440,4.74440,4.84920,4.60230,0.22760,0.47350,1.19790,75.13250,1.51070,1.54220,1.04740,1.51070,3.73670,0.0973,0.0526
2017-06-30,30.96300,19.49300,11.47000,4.41800,5.71300,,10.13100,1.33900,0.12700,1.46600,0.36600,1.10000,1.10000,,1.10000,2.32300,1.33900,21.49500,23.20900,0.05000,0.05000,2.81530,37.04420,4.32450,4.32450,4.73470,3.55260,0.27350,0.72640,1.16250,77.41980,1.40830,1.44210,0.97170,1.40830,3.58590,-0.0861,-0.1325
2017-03-31,30.38800,17.34100,13.04700,4.68200,6.27400,,10.95600,2.09100,0.11000,2.20100,0.37200,1.82900,1.82900,,1.82900,3.13400,2.09100,21.21600,22.79000,0.09000,0.08000,3.07110,42.93470,6.88100,6.88100,7.24300,6.01880,0.27950,0.72020,1.40490,64.06150,2.38820,2.45370,1.68220,2.38820,3.57340,-0.08690,-0.15050
2016-12-31,28.98300,17.07200,11.91100,3.93600,5.19100,,9.02700,2.88400,0.18900,3.07300,0.23800,2.83500,2.83500,,2.83500,4.00900,2.88400,20.76100,20.76100,0.14000,0.14000,2.77510,41.09650,9.95070,9.95060,10.60280,9.78160,0.26760,0.68630,1.66120,54.17760,3.86950,3.99250,2.61710,3.86950,3.49900,0.3284,0.2971
2016-09-30,22.55900,14.04400,8.51500,4.06700,4.77200,,8.83900,-0.32400,0.06000,-0.26400,0.21700,-0.48100,-0.48100,,-0.48100,0.79500,-0.32400,20.86900,20.86900,-0.02000,-0.02000,2.61360,37.74550,-1.43620,-1.43620,-1.17030,-2.13220,0.21380,0.52180,1.18640,75.85710,-0.68850,-0.71380,-0.45580,-0.68850,3.33790,0.0619,0.0393
2016-06-30,14.91800,8.79100,6.12700,4.97700,4.95700,,9.93400,-3.80700,0.08700,-3.72000,-0.23000,-3.49000,-3.49000,,-3.49000,-2.29800,-3.80700,20.69100,20.69100,-0.17000,-0.17000,2.83060,41.07120,-25.51950,-25.51950,-24.93630,-23.39460,0.15120,0.39090,0.88760,101.40230,-5.07070,-5.27650,-3.53720,-5.07070,3.28940,-0.089,-0.1267
2016-03-31,13.66400,9.80800,3.85600,5.17600,4.99600,,10.17200,-6.31600,0.03700,-6.27900,0.02600,-6.30500,-6.30500,,-6.30500,-5.10400,-6.31600,20.55100,20.55100,-0.31000,-0.31000,4.28630,28.22010,-46.22370,-46.22370,-45.95290,-46.14320,0.15350,0.48150,2.62620,34.27040,-8.78480,-9.15450,-7.08260,-8.78480,3.47560,-0.11910,-0.17990
2015-12-31,16.39900,9.72200,6.67700,4.15000,5.07300,,8.97900,-2.30200,0.03800,-2.26400,0.26200,-2.52600,-2.52600,,-2.52600,-1.10400,-2.30200,22.21800,22.21800,-0.12050,-0.12050,3.61830,40.71590,-14.03740,-14.03740,-13.80570,-15.40340,0.16790,0.51820,1.33220,67.55900,-3.32380,-3.46570,-2.58600,-3.32380,3.73050,0.043,0.0026
2015-09-30,18.41800,13.50600,4.91200,3.95600,4.73600,,8.69200,-3.78000,0.02300,-3.75700,0.00200,-3.75900,-3.75900,,-3.75900,-2.58600,-3.78000,22.00400,22.00400,-0.17000,-0.17000,4.85620,26.66960,-20.52340,-20.52340,-20.39850,-20.40940,0.17730,0.86250,1.35850,66.25150,-4.40620,-4.58490,-3.61850,-4.40620,3.90460,-0.026,-0.0589
2015-06-30,20.45800,12.65200,7.80600,2.94700,4.57600,,7.52300,0.28300,-0.01300,0.27000,0.25800,0.01200,0.01200,,0.01200,1.50300,0.28300,22.63000,22.91200,0.00050,0.00050,5.31790,38.15620,1.38330,1.38330,1.31980,0.05870,0.19170,0.68330,1.80040,49.98880,0.01340,0.01400,0.01120,0.01340,4.03070,0.0998,0.0728
2015-03-31,19.88500,12.96300,6.92200,4.60800,5.25300,,9.86100,-2.93900,0.07900,-2.86000,0.03300,-2.89300,-2.89300,,-2.89300,-1.63500,-2.93900,23.22900,23.22900,-0.12000,-0.12000,5.47010,34.81020,-14.78000,-14.78000,-14.38270,-14.54870,0.17710,0.68350,1.72000,52.32540,-3.04850,-3.17400,-2.57610,-3.04850,4.15640,-0.08820,-0.12770
2014-12-31,19.06300,16.46600,2.59700,3.01500,5.13200,,7.89700,-5.30000,0.03100,-5.26900,9.08900,-14.35800,-14.35800,,-14.35800,-3.94000,-5.30000,23.67100,23.67100,-0.61000,-0.61000,4.32530,13.62330,-27.80260,-27.80250,-27.63990,-75.31870,0.15850,0.85710,1.57710,57.06500,-14.55740,-15.16730,-11.93760,-14.55740,4.23760,-0.0312,-0.0906
2014-09-30,14.75700,9.94200,4.81500,3.98600,4.91300,,8.89900,-4.08400,0.11300,-3.97100,-0.41200,-3.55900,-3.55900,,-3.55900,-2.77800,-4.08400,23.65700,23.65700,-0.15000,-0.15000,4.95370,32.62860,-27.67500,-27.67500,-26.90930,-24.11740,0.11120,0.43020,1.57010,57.32260,-3.15220,-3.27400,-2.68300,-3.15220,4.86110,0.0271,0.0241
2014-06-30,14.71500,9.50400,5.21100,4.55800,5.89900,,10.45700,-5.24600,0.12000,-5.12600,-0.11900,-5.00700,-5.00700,,-5.00700,-3.95000,-5.24600,23.92700,23.92700,-0.21000,-0.21000,6.36580,35.41280,-35.65070,-35.65070,-34.83520,-34.02650,0.10720,0.42030,1.58820,56.66670,-4.14890,-4.30710,-3.64840,-4.14890,5.10830,0.0767,0.0418
2014-03-31,17.01500,12.20500,4.81000,4.27300,5.26100,,9.53400,-4.72400,0.07300,-4.65100,-0.13000,-4.52100,-4.52100,,-4.52100,-3.32600,-4.72400,23.85800,23.85800,-0.19000,-0.19000,7.92880,28.26920,-27.76370,-27.76370,-27.33470,-26.57070,0.12110,0.58840,1.11540,80.68530,-3.60240,-3.60240,-3.21640,-3.60240,5.25020,-0.18640,-0.24510
2013-12-31,20.55200,12.81700,7.73500,4.84500,5.44500,,6.56300,1.17200,0.01300,1.18500,-0.54000,1.72500,1.72500,,1.72500,2.65500,1.17200,23.83200,23.83200,0.07000,0.07000,6.36450,37.63620,5.70260,5.70260,5.76590,8.39330,0.13860,0.56310,1.36680,65.84910,1.33130,1.38370,1.16340,1.33130,5.45170,-0.0274,-0.063
2013-09-30,19.11500,12.22000,6.89500,4.25000,5.62700,,9.87700,-2.98200,0.22000,-2.76200,-0.01700,-2.74500,-2.74500,,-2.74500,-1.57100,-2.98200,23.93100,23.93100,-0.11000,-0.11000,4.68220,36.07120,-15.60030,-15.60030,-14.44940,-14.36050,0.11850,0.47380,1.18620,75.87030,-2.12980,-2.21900,-1.70120,-2.12980,5.36880,-0.1742,-0.1715
2013-06-30,16.98300,13.15400,3.82900,5.58400,5.23500,,10.81900,-6.99000,0.09200,-6.89800,-0.48600,-6.41200,-6.41200,,-6.41200,-5.72600,-6.99000,23.78500,23.78500,-0.27000,-0.27000,4.47330,22.54610,-41.15880,-41.15880,-40.61710,-37.75540,0.10310,0.51330,0.96810,92.96240,-4.93030,-5.14640,-3.89430,-4.93030,5.46600,-0.1905,-0.2129
2013-03-31,12.98200,9.46800,3.51400,6.35800,5.97100,-0.20800,12.53700,-9.02300,0.08000,-8.94300,-0.67900,-8.26400,-8.26400,,-8.26400,-7.76300,-9.02300,23.66300,23.66300,-0.35000,-0.35000,5.75960,27.06830,-69.50390,-69.50390,-68.88770,-63.65740,0.07920,0.36500,1.25530,71.69770,-6.07450,-6.33740,-5.04040,-6.07460,5.72110,0.01590,0.00320
2012-12-31,17.48400,10.13600,7.34800,6.95000,6.08800,,31.23800,-23.89000,0.04200,-23.84800,18.81000,-42.65800,-42.65800,,-42.65800,-4.14300,-23.89000,23.33600,23.33600,-1.83000,-1.83000,5.47520,42.02700,-136.63920,-136.63910,-136.39900,-243.98300,0.10140,0.38700,0.88210,102.03500,-29.90710,-31.19030,-24.72890,-29.90710,6.07840,-0.2264,-0.2766
2012-09-30,16.83400,11.10200,5.73200,7.33600,6.38900,-3.01700,16.74200,-11.01000,-0.00800,-11.01800,-3.01100,-8.00700,-8.00700,,-8.00700,-9.60000,-11.01000,23.39700,23.39700,-0.34000,-0.34000,5.57200,34.05010,-65.40340,-65.40340,-65.45090,-47.56450,0.07830,0.45350,1.01850,88.36400,-4.34550,-5.00950,-3.72320,-4.34550,7.85250,-0.17,-0.1887
2012-06-30,31.79100,17.53700,14.25400,8.26300,6.66900,,14.93200,-0.67800,0.04800,-0.63000,0.86300,-1.49300,-1.49300,,-1.49300,0.74300,-0.67800,23.26500,23.26500,-0.06000,-0.06000,4.85710,44.83660,-2.13270,-2.13270,-1.98170,-4.69630,0.14080,0.88750,1.22530,73.45000,-0.78470,-0.90090,-0.66140,-0.78470,8.10980,-0.1964,-0.2313
2012-03-31,17.31500,10.49100,6.82400,9.21300,6.77300,2.20700,13.77900,-6.95500,0.37200,-6.58300,-3.42200,-3.16100,-3.16100,,-3.16100,-5.31900,-6.95500,23.21800,23.21800,-0.14000,-0.14000,4.61250,39.41090,-40.16750,-40.16750,-38.01910,-18.25590,0.07570,0.52870,0.88340,101.87700,-1.65700,-1.90340,-1.38280,-1.65700,,-0.25210,-0.28880
2011-12-31,18.64500,12.24900,6.39600,8.37300,5.25900,-0.00700,14.88600,-8.49000,0.19700,-8.29300,-2.08400,-6.20900,-6.20900,,-6.20900,-6.75000,-8.49000,22.90300,22.90300,-0.27000,-0.27000,5.33960,34.30410,-45.53500,-45.53500,-44.47840,-33.30120,0.08260,0.67790,1.00450,89.59450,-3.23540,-3.71620,-2.74950,-3.23540,8.29990,-0.2724,-0.309
2011-09-30,19.32100,11.80300,7.51800,8.61200,6.94500,-0.03400,15.59100,-8.07300,0.14000,-7.93300,-1.81700,-6.11600,-6.11600,,-6.11600,-6.37800,-8.07300,22.95100,22.95100,-0.27000,-0.27000,4.80190,38.91100,-41.78360,-41.78360,-41.05900,-31.65470,0.08290,0.59750,1.18610,75.87650,-3.09920,-3.54810,-2.62380,-3.09920,,0.0705,0.0418
2011-06-30,27.58500,17.44800,10.13700,8.29000,6.50800,0.00000,14.79800,-4.66100,0.16900,-4.49200,-1.87300,-2.61900,-2.61900,,-2.61900,-2.87500,-4.66100,22.85100,22.85100,-0.11000,-0.11000,4.52720,36.74820,-16.89690,-16.89690,-16.28420,-9.49430,0.11400,0.90920,1.04650,86.00330,-1.29900,-1.48380,-1.08240,-1.29900,,-0.1752,-0.2276
2011-03-31,17.42300,11.04300,6.38000,9.01200,6.88500,,15.89700,-9.51700,0.12900,-9.38800,-2.35700,-7.03100,-7.03100,,-7.03100,-7.90700,-9.51700,22.72700,22.72700,-0.31000,-0.31000,4.99800,36.61830,-54.62320,-54.62320,-53.88280,-40.35470,0.07300,0.50740,0.99220,90.70770,-3.46930,-3.96280,-2.94460,-3.46930,,-0.33370,-0.44880
2010-12-31,36.15900,21.58300,14.57600,7.30000,7.24300,,14.54300,0.03300,0.39400,0.42700,-0.67600,1.10300,1.10300,,1.10300,1.49800,0.03300,22.34000,22.97700,0.06000,0.04000,5.19330,40.31080,0.09120,0.09120,1.18090,3.05040,0.14360,1.04410,1.39550,64.49270,0.53220,0.60650,0.43810,0.53220,9.18710,0.4932,0.4229
2010-09-30,64.62700,35.04300,29.58400,7.06300,7.14800,,14.21100,15.37300,-0.08400,15.28900,2.11000,13.17900,13.17900,,13.17900,16.84700,15.37300,22.38300,22.88700,0.59000,0.58000,5.62040,45.77650,23.78730,23.78730,23.65730,20.39240,0.26990,1.31540,1.92450,46.76510,6.44270,6.80980,5.50460,6.44270,,1.7361,1.6014
2010-06-30,68.59800,39.56400,29.03400,7.01100,7.55800,,14.56900,14.46500,0.07200,14.53700,2.20000,12.33700,12.33700,,12.33700,15.89800,14.46500,22.28600,22.93100,0.55000,0.54000,2.63980,42.32490,21.08660,21.08660,21.19160,17.98450,0.28330,0.92980,1.07890,83.42040,6.57450,6.99040,5.09470,6.57450,,-1.012,-1.0796
2010-03-31,33.14200,18.66400,14.47800,6.54400,6.56700,,13.11100,1.36700,0.39100,1.75800,0.32800,1.43000,1.43000,,1.43000,2.85600,1.36700,22.19600,22.97500,0.06000,0.06000,2.34750,43.68480,4.12470,4.12470,5.30440,4.31480,0.14740,0.61740,1.01030,89.07940,0.82240,0.87960,0.63610,0.82240,,1.01600,0.98150
2009-12-31,34.20000,18.93600,15.26400,5.80900,5.34900,,11.15800,4.10600,0.47400,4.58000,2.60500,1.97500,1.97500,,1.97500,5.65500,4.10600,21.97500,21.97500,0.08000,0.08000,3.01080,44.63160,12.00590,12.00590,13.39180,5.77490,0.16820,0.99140,0.76410,117.77890,1.15260,1.23500,0.97110,1.15260,7.76110,-0.3675,-0.3953
2009-09-30,19.15500,10.47700,8.67800,6.84000,5.55100,,12.39100,-3.71300,0.12200,-3.59100,-1.79900,-1.79200,-1.79200,,-1.79200,-2.27500,-3.71300,22.01400,22.01400,-0.08000,-0.08000,4.13460,45.30410,-19.38400,-19.38400,-18.74710,-9.35530,0.10260,0.45970,1.55570,57.85280,-1.06560,-1.14430,-0.95990,-1.06560,,0.0573,0.0323
2009-06-30,12.31800,7.80500,4.51300,7.38500,5.39400,,12.77900,-8.26600,0.22800,-8.03800,-3.55100,-4.48700,-4.48700,,-4.48700,-7.02400,-8.26600,21.93000,21.93000,-0.20000,-0.20000,3.94150,36.63740,-67.10510,-67.10510,-65.25410,-36.42640,0.06550,0.39770,0.72240,124.58110,-2.67040,-2.86940,-2.38710,-2.67040,,-0.3069,-0.3375
2009-03-31,12.30800,8.04300,4.26500,8.03000,5.70900,,13.73900,-9.47400,0.43000,-9.04400,-3.27100,-5.77300,-5.77300,,-5.77300,-8.13800,-9.47400,21.88200,21.88200,-0.26000,-0.26000,6.37250,34.65230,-76.97430,-76.97430,-73.48070,-46.90450,0.06820,0.46820,1.33540,67.39760,-3.41190,-3.66580,-3.20020,-3.41190,,-0.13690,-0.17250
