Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.35900,12.74100,-12.38200,2.68400,8.61600,11.30000,-23.68200,1.18900,-22.49300,-22.49300,-22.49300,-22.49300,-22.90100,-23.68200,11.81500,11.81500,-1.90000,-1.90000,2.13710,,,-3449.02500,-6596.65800,-6596.65800,-6265.46000,-6265.46000,0.00370,1.81060,0.86920,103.53760,-45.71660,-50.57110,-23.26130,-45.71660,4.14050,-1.468,-1.6581
2024-06-30,0.34800,11.74800,-11.40000,2.83600,8.88900,11.72500,-23.12500,1.18500,-21.94000,-21.94000,-21.94000,-21.94000,-21.82300,-23.12500,11.72310,11.72310,-1.79910,-1.79910,3.25570,,,-3275.86200,-6645.11500,-6645.11500,-6304.59800,-6304.59800,0.00310,2.65490,0.35470,253.70690,-31.77680,-34.14570,-19.74210,-31.77680,5.85410,-1.2868,-1.3385
2024-03-31,2.73800,11.12600,-8.38800,3.54600,7.56000,11.10600,-19.49400,1.18400,-18.31000,-18.31000,-18.31000,-18.31000,-18.27500,-19.49400,11.64020,11.64020,-1.49930,-1.49930,4.94020,,,-306.35500,-711.97960,-711.97960,-668.73630,-668.73630,0.02210,3.51980,2.63520,34.15270,-20.84950,-22.07010,-14.80980,-20.84950,7.52810,-1.62460,-1.70640
2023-12-31,2.79600,10.31200,-7.51600,3.84100,7.70800,11.54900,-19.06500,2.93500,-16.13000,-16.13000,-16.13000,-16.13000,-15.73900,-19.06500,10.66930,10.66930,-1.25860,-1.25860,5.97480,,,-268.81260,-681.86690,-681.86680,-576.89560,-576.89570,0.01950,3.06360,1.40500,64.05580,-15.60610,-16.38660,-11.26150,-15.60610,8.89930,-1.4448,-1.5855
2023-09-30,1.54500,10.18300,-8.63800,1.60900,7.88700,9.49600,-18.13400,1.51600,-16.61800,-16.61800,-16.61800,-16.61800,-17.05200,-18.13400,10.47200,10.47200,-1.59000,-1.59000,7.05140,,,-559.09390,-1173.72200,-1173.72200,-1075.59900,-1075.59900,0.00970,4.51370,1.22130,73.68930,-14.26930,-14.90810,-10.47390,-14.26930,10.09220,-0.0677,-0.1368
2023-06-30,2.82700,,2.82700,19.45000,7.58400,,-24.20700,1.27800,-22.92900,-22.92900,-22.92900,-22.92900,-23.17900,-24.20700,10.33180,10.33180,-2.24890,-2.24890,4.64290,,0.01160,100.00000,-856.27880,-856.27880,-811.07190,-811.07190,0.02210,,2.02940,44.34740,-23.56530,-23.56530,-17.94750,-23.56530,9.37690,-1.8321,-1.9111
2023-03-31,0.37200,,0.37200,17.73200,7.13900,,-24.49900,2.59800,-21.90100,-21.90100,-21.90100,-21.90100,-23.42200,-24.49900,10.28010,10.28010,-2.09900,-2.09900,5.43250,,0.01300,100.00000,-6585.75300,-6585.75300,-5887.36600,-5887.36500,0.00250,,0.53990,166.69350,-18.68110,-18.68110,-14.85310,-18.68110,11.38800,-1.80060,-2.05450
2022-12-31,0.01600,,0.01600,22.78900,8.62400,,-31.39700,6.32200,-25.07500,-25.07500,-25.07500,-25.07500,-30.70200,-31.39700,10.18350,10.18350,-2.39880,-2.39880,5.41690,0.00230,0.01400,100.00000,-196230.80000,-196230.90000,-156718.40000,-156718.40000,0.00010,,0.00320,27854.95000,-18.30640,-18.30640,-14.44800,-18.26440,13.35050,-2.4616,-2.757
2022-09-30,0.19200,,0.19200,20.12700,7.79600,,-27.73100,-3.86600,-31.59700,-31.59700,-31.59700,-31.59700,-27.36600,-27.73100,10.19580,10.19580,-3.14840,-3.14840,7.73980,,0.01460,100.00000,-14443.23000,-14443.23000,-16456.77000,-16456.77000,0.00100,,2.40000,37.50000,-19.96500,-19.96500,-16.46840,-19.96500,15.51620,-2.1633,-2.4296
2022-06-30,0.68600,,0.68600,16.16500,8.69700,,-24.17600,8.58800,-15.58800,-15.58800,-15.58800,-15.58800,-23.90900,-24.17600,10.18670,10.18670,-1.49930,-1.49930,9.05670,,0.01510,100.00000,-3524.19800,-3524.19800,-2272.30300,-2272.30300,0.00320,,0.26930,334.15450,-8.34230,-8.34230,-7.21250,-8.34230,18.33190,-1.4751,-1.9065
2022-03-31,,,,12.89800,9.29000,,-22.18800,16.47900,-5.70900,-5.70900,-5.70900,-5.70900,-21.99200,-22.18800,10.11730,10.11730,-0.59970,-0.59970,12.03710,0.00740,0.01650,,,,,,,,,,-2.86240,-2.86240,-2.42440,-2.84130,19.59440,-1.91490,-2.31430
2021-12-31,,,,10.72900,20.39900,,-31.12800,-149.30400,-180.43200,-180.43200,-180.43200,-180.43200,-30.96000,-31.12800,5.55320,5.55320,-16.64170,-16.64170,18.02360,0.00900,0.01840,,,,,,,,,,-87.94740,-87.94740,-72.11540,-87.15340,20.25730,-3.0574,-3.4919
2021-09-30,,,,7.67200,3.36400,,-11.03600,-40.28900,-51.32500,-51.32500,-51.32500,-51.32500,-10.89600,-11.03600,4.51370,4.51370,-11.39430,-11.39430,0.07530,,,,,,,,,,,,166.14610,166.14610,-20.51200,166.14610,-74.10250,-2.9241,-2.9493
2021-06-30,,,,6.22200,3.93200,,-10.15400,-80.28800,-90.44200,-90.44200,-90.44200,-90.44200,-10.02000,-10.15400,4.47770,4.47770,-20.23990,-20.23990,0.47380,,,,,,,,,,,,335.44670,335.44680,-36.13280,335.44670,-64.67570,-1.7798,-1.7861
2021-03-31,,,,5.65200,2.63200,,-8.28400,-146.63400,-154.91800,-154.91800,-154.91800,-154.91800,-8.15400,-8.28400,4.11490,4.11490,-37.63120,-37.63120,2.61110,,,,,,,,,,,,767.79300,767.79320,-61.80320,767.79300,-48.40070,-1.57550,-1.60780
2020-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.0643,0.0643
2020-09-30,,,,,0.04190,,-0.04190,-0.73550,-0.77730,-0.77730,-0.77730,-0.77730,-0.04190,-0.04190,0.41690,0.41690,-1.19940,-1.19940,,,,,,,,,,,,,,,,,,-0.0643,-0.0643
