Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,137.20600,62.46600,74.74000,31.88400,73.16700,-0.55900,115.33000,-40.59000,3.02900,-37.56100,0.45500,-38.01600,-38.01600,-38.01600,-17.96700,-40.59000,139.23700,139.23700,-0.27000,-0.27000,3.96700,0.26220,0.36040,54.47280,-29.58330,-29.58330,-27.37560,-27.70720,0.09320,1.17470,76.61470,-3.92140,-15.12640,-2.58300,-2.89330,6.92070,0.0353,-0.0262
2024-06-30,132.37100,59.47000,72.90100,35.10600,81.39200,-3.13700,119.63500,-46.73400,3.66600,-43.06800,0.66100,-43.72900,-43.72900,-43.72900,-24.88000,-46.73400,137.44400,137.44400,-0.32000,-0.32000,4.12580,0.25970,0.35910,55.07320,-35.30530,-35.30530,-32.53580,-33.03520,0.08930,1.16240,77.42650,-4.45670,-16.93910,-2.94930,-3.29940,7.08970,-0.0377,-0.1045
2024-03-31,133.52000,60.28600,73.23400,38.24800,81.24600,,119.49400,-46.26000,3.18000,-43.08000,0.34700,-43.42700,-43.42700,-43.42700,-24.31500,-46.26000,134.58700,134.58700,-0.32000,-0.32000,3.82780,0.25770,0.35920,54.84870,-34.64650,-34.64650,-32.26480,-32.52470,0.08870,1.24190,72.47250,-4.37860,-16.45750,-2.88370,-3.25030,7.26680,0.08270,0.01990
2023-12-31,137.77700,62.00300,75.77400,38.27000,80.08800,,118.35800,-42.58400,18.73300,-23.85100,-0.46500,-23.38600,-23.38600,-23.38600,-20.33690,-42.58400,128.77000,128.77000,-0.17000,-0.17000,3.13940,0.26050,0.36830,54.99760,-30.90790,-30.90790,-17.31130,-16.97380,0.09030,1.14340,78.71280,-2.38760,-9.48120,-1.53330,-1.76550,7.36500,-0.0568,-0.1251
2023-09-30,127.81600,61.73000,66.08600,39.06800,81.04400,-4.31600,124.42800,-58.34200,4.03000,-54.31200,-0.00100,-54.31100,-54.31100,-54.31100,-35.93200,-58.34200,129.87300,129.87300,-0.42000,-0.42000,3.84730,0.32980,0.51200,51.70400,-45.64530,-45.64530,-42.49230,-42.49160,0.07790,1.29600,69.44340,-5.60730,-23.52750,-3.31030,-3.75790,7.41170,-0.0665,-0.1048
2023-06-30,122.83100,58.61700,64.21400,37.42100,76.62000,,114.04100,-49.82700,39.23300,-10.59400,0.11000,-10.70400,-10.70400,-10.70400,-26.88500,-49.82700,127.86300,127.86300,-0.08000,-0.08000,3.83830,0.32680,0.50780,52.27830,-40.56550,-40.56550,-8.62490,-8.71440,0.07410,1.56880,57.36780,-1.08370,-4.37170,-0.64580,-0.72960,7.65540,0.1968,0.1144
2023-03-31,117.56400,57.31000,60.25400,37.43100,70.09800,,107.52900,-47.27500,2.72300,-44.55200,0.13500,-44.68700,-44.68700,-44.68700,-25.47000,-47.27500,125.41800,125.41800,-0.36000,-0.36000,5.28470,0.42770,0.77300,51.25210,-40.21210,-40.21210,-37.89600,-38.01080,0.06310,1.37750,65.33430,-4.66190,-21.21510,-2.39940,-2.66820,7.56050,-0.07070,-0.13190
2022-12-31,119.32100,56.73800,62.58300,37.19700,73.84800,,111.04500,-48.46200,1.58600,-46.87600,-0.22300,-46.65300,-46.65300,-46.65300,-27.38300,-48.46200,121.72300,121.72300,-0.37000,-0.37000,4.17860,0.42990,0.78430,52.44930,-40.61490,-40.61480,-39.28560,-39.09870,0.06290,1.33200,67.56580,-4.88430,-23.08720,-2.46050,-2.78460,7.68210,-0.1021,-0.2984
2022-09-30,108.50400,55.82500,52.67900,38.95700,79.48700,,118.44400,-65.76500,2.46300,-63.30200,0.11800,-63.42000,-63.42000,-63.42000,-46.09000,-65.76500,122.33900,122.33900,-0.52000,-0.52000,4.40650,0.42850,0.77860,48.55030,-60.61070,-60.61070,-58.34070,-58.44950,0.05690,1.48810,60.47940,-6.55860,-30.44080,-3.32630,-3.74810,7.87150,-0.2236,-0.2986
2022-06-30,102.51800,56.46600,46.05200,38.71700,76.30300,,115.02000,-68.96800,52.69000,-16.27800,0.15900,-16.43700,-16.43700,-16.43700,-55.03000,-68.96800,121.24200,121.24200,-0.14000,-0.14000,4.11140,0.42340,0.76270,44.92090,-67.27400,-67.27400,-15.87820,-16.03330,0.05300,1.50280,59.88820,-1.65410,-7.15980,-0.85040,-0.95360,8.15310,-0.1362,-0.4689
2022-03-31,102.38200,53.91500,48.46700,40.43700,71.03400,,111.47100,-63.00400,-1.22000,-64.22400,0.04000,-64.26400,-64.26400,-64.26400,-38.15900,-63.00400,119.67300,119.67300,-0.54000,-0.54000,5.25830,0.49650,1.01330,47.33940,-61.53820,-61.53820,-62.72980,-62.76880,0.04800,1.38890,64.80170,-6.57960,-26.57010,-3.01080,-3.31310,8.08700,-0.11020,-0.16200
2021-12-31,97.71700,47.94400,49.77300,34.99700,71.43200,,106.42890,-56.65600,-0.84000,-57.49600,0.02500,-57.52100,-57.52100,-57.52100,-58.17800,-56.65600,116.05300,116.05300,-0.49000,-0.49000,4.73680,0.48520,0.96320,50.93590,-57.97960,-57.97960,-58.83930,-58.86490,0.04530,1.51210,59.52140,-5.67290,-20.95090,-2.66420,-2.92070,8.53420,-0.0691,-0.1258
2021-09-30,86.73500,41.24400,45.49100,32.52800,67.89700,,100.42500,-54.93400,-1.23400,-56.16800,0.03000,-56.19800,-56.19800,-56.19800,-32.51600,-54.93400,116.47500,116.47500,-0.48000,-0.48000,6.71100,0.48510,0.96070,52.44830,-63.33550,-63.33550,-64.75820,-64.79280,0.04060,1.59930,56.27560,-5.53360,-20.65810,-2.62740,-2.84900,8.66510,-0.0207,-0.2564
2021-06-30,85.02600,40.32000,44.70600,30.34600,71.82800,,102.17400,-57.46800,-0.98200,-58.45000,-0.15500,-58.29500,-58.29500,-58.29500,-36.50900,-57.46800,115.32600,115.32600,-0.51000,-0.51000,9.78440,0.48030,0.93850,52.57920,-67.58870,-67.58870,-68.74370,-68.56140,0.03980,1.51660,59.34480,-5.66470,-20.80260,-2.72810,-2.94400,8.87400,-0.1466,-0.1858
2021-03-31,84.85200,37.49400,47.35800,28.98800,68.33300,,97.32100,-49.96300,-0.55100,-50.51400,0.16900,-50.68300,-50.68300,-50.68300,-30.08100,-49.96300,114.13400,114.13400,-0.44000,-0.44000,11.87670,0.47460,0.91370,55.81250,-58.88250,-58.88250,-59.53190,-59.73110,0.03970,1.62050,55.53990,-4.84990,-17.29740,-2.37030,-2.54820,9.09980,-0.09520,-0.17470
2020-12-31,82.64900,33.75300,48.89600,25.59000,80.65000,,106.24000,-57.34400,-0.97100,-58.31500,-12.61100,-45.70400,-45.70400,-45.70400,-39.11000,-57.34400,103.55200,103.55200,-0.44000,-0.44000,2.77670,0.01370,0.02420,59.16100,-69.38260,-69.38260,-70.55740,-55.29890,0.06770,1.64450,54.72810,-4.30410,-15.00790,-3.74640,-4.24530,9.34550,-0.2983,-0.3776
2020-09-30,70.63800,29.29200,41.34600,18.27100,46.52900,,64.80000,-23.45400,0.01200,-23.44200,0.33600,-23.77800,-23.77800,-23.77800,-11.93700,-23.45400,105.94200,105.94200,-0.22000,-0.22000,7.97210,0.04630,0.05990,58.53220,-33.20310,-33.20310,-33.18610,-33.66180,0.11190,1.65840,54.26780,-4.44350,-4.46980,-3.76520,-4.23750,5.00580,0.2659,0.1505
2020-06-30,74.66300,29.69700,44.96600,16.65500,42.74900,,59.40400,-14.43800,-0.04600,-14.48400,-0.02400,-14.46000,-14.46000,-14.46000,-3.66300,-14.43800,99.83500,99.83500,-0.14000,-0.14000,13.71560,0.04380,0.05540,60.22530,-19.33760,-19.33760,-19.39920,-19.36700,0.12280,1.28000,70.31310,-2.66710,-2.68300,-2.37880,-2.55020,5.16350,-0.0846,-0.1074
2020-03-31,62.92400,27.26500,35.65900,14.29800,33.33700,,47.63500,-11.97600,0.80500,-11.17100,0.81900,-11.99000,-11.99000,-11.99000,-1.60000,-11.97600,95.40100,95.40100,-0.13000,-0.13000,5.98640,0.09230,0.12240,56.67000,-19.03250,-19.03250,-17.75320,-19.05470,0.19430,1.46280,61.52710,-4.68270,-4.70910,-3.70240,-4.25040,2.66720,-0.07530,-0.19700
2019-12-31,58.93600,25.52800,33.40800,12.95100,34.48800,,47.43900,-14.03100,0.26700,-13.76400,0.30900,-14.07300,-14.07300,-14.07300,-14.43400,-14.03100,68.35000,68.35000,0.02000,0.02000,6.71650,0.08900,0.11500,56.68520,-23.80720,-23.80720,-23.35410,-23.87840,0.18360,1.58700,56.70970,-5.46200,-5.49390,-4.38450,-4.97610,2.71730,-0.1551,-0.2938
