Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,1055.13100,196.60000,858.53100,72.42800,-317.24800,440.02190,418.50900,-990.16090,-571.65200,-108.20200,-463.45000,-463.45000,-475.91400,,418.50900,78.75400,78.75400,-6.04000,-6.04000,,,,,,,,,,,,,,
2023-09-30,266.65200,195.87900,70.77300,70.56100,219.48400,-100.56900,171.34200,438.46300,609.80500,133.69100,476.11400,476.11400,465.23800,371.77600,171.34200,78.03400,79.95200,5.96000,5.82000,0.29430,0.41710,64.25680,64.25680,228.68940,174.47380,0.00350,22.92850,22.92820,0.62060,16.17970,26.29400,-3.2522,-3.531
2023-06-30,851.63900,127.51200,724.12700,68.47600,68.42700,47.00000,677.12700,-226.32900,450.79800,95.65200,355.14600,355.14600,344.44400,811.78500,677.12700,77.76700,78.92800,4.43000,4.36000,0.25060,0.33440,79.50870,79.50870,52.93300,40.44480,0.01100,13.68570,13.68560,0.45740,10.25630,33.24930,30.7749,30.6532
2023-03-31,662.54800,65.11900,597.42900,68.23500,-257.69800,372.53400,224.89500,-416.79400,-191.89900,-36.00800,-155.89100,-155.89100,-166.91300,356.20590,224.89500,83.41700,83.41700,-2.00000,-2.00000,0.24850,0.33070,33.94400,33.94400,-28.96380,-25.19260,0.00890,-5.93020,-5.93010,-0.20930,-4.45650,33.80980,10.37010,10.31990
2022-12-31,654.01400,396.23200,257.78200,398.12000,-92.28500,762.94900,-505.16710,-353.97220,-859.13900,-192.79700,-666.34200,-666.34200,-677.62200,168.83980,-505.16720,90.55800,91.53800,-6.98000,-6.93000,0.26860,0.36730,-77.24100,-77.24100,-131.36400,-103.60970,0.00890,-28.10710,-28.10680,-0.91050,-20.55610,27.95370,9.6302,9.5689
2022-09-30,491.85200,75.64100,416.21100,71.72600,-137.04900,254.99800,161.21300,405.05700,566.27000,121.38000,444.89000,444.89000,433.97100,287.09100,161.21300,87.70700,88.58100,4.95000,4.90000,0.21390,0.27210,32.77670,32.77670,115.13020,88.23200,0.00700,13.85690,13.85680,0.63390,10.89320,37.34720,9.356,9.0589
2022-06-30,121.60800,147.34400,-25.73600,72.48500,239.40600,-122.22500,96.48900,878.17700,974.66600,211.37700,763.28900,763.28900,752.37400,217.23100,96.48900,92.54400,93.37500,8.13000,8.06000,0.12900,0.14810,79.34430,79.34430,801.48180,618.68790,0.00170,19.65540,19.65530,1.06510,17.11980,43.06790,2.3251,2.2607
2022-03-31,148.02700,301.53200,-153.50500,72.96900,-249.68800,367.74200,-521.24700,1385.90700,864.66000,185.19500,679.46500,679.46500,668.54600,-401.20100,-521.24700,96.86600,97.95300,6.90000,6.83000,0.10000,0.11120,-352.12970,-352.12970,584.12320,451.63790,0.00200,13.13700,13.13690,0.90720,11.82280,54.43240,1.02020,0.99550
2021-12-31,1109.26100,591.79110,517.46980,82.99900,-66.27900,208.68670,308.78320,-194.39100,114.39200,21.25500,93.13700,93.13700,82.21800,454.15620,308.78340,93.86000,94.49100,0.90000,0.89000,0.08330,0.09090,27.83680,27.83690,10.31250,7.41200,0.01420,1.47300,1.47300,0.11890,1.35020,68.34780,37.9503,37.9205
2021-09-30,542.56300,835.77000,-293.20700,-1.58800,-56.51800,37.75800,-330.96500,528.52700,197.56200,44.69700,152.86500,152.86500,141.94700,-345.51700,-330.96500,92.47800,93.04400,1.53000,1.53000,0.08270,0.09010,-61.00030,-61.00030,36.41270,26.16230,0.00690,2.39780,2.39780,0.19520,2.19960,68.91070,0.3045,0.2452
