Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,8.94100,6.40400,,,-15.34500,-14.92400,-30.26900,-30.26900,-30.26900,-30.26900,-14.62300,-15.34500,48.08200,48.08200,-0.63000,-0.63000,6.11540,0.23680,0.40740,,,,,,,,,,-66.12850,-66.12850,-25.10030,-50.46600,1.05460,-0.2892,-0.2994
2024-06-30,,,,9.21800,8.64600,,,-17.86400,25.27000,7.40600,7.40600,7.40600,7.40600,-17.17900,-17.86400,40.01000,51.22700,0.19000,-0.26000,7.47520,0.18050,0.25060,,,,,,,,,,10.11180,10.11180,5.52670,8.28650,1.75800,0.0008,-0.0003
2024-03-31,,,,7.20700,7.12300,,,-14.33000,-17.24800,-31.57800,-31.57800,-31.57800,-31.57800,-13.60600,-14.33000,27.31600,27.31600,-1.16000,-1.16000,5.61230,1.96550,-2.03570,,,,,,,,,,355.56960,355.56820,-42.20080,-343.31370,-0.32230,-0.53220,-0.55880
2023-12-31,,0.03000,-0.03000,7.37900,5.83000,0.03000,13.17900,-13.20900,-3.38200,-16.59100,-16.59100,-16.59100,-16.59100,-12.48800,-13.20900,21.38000,21.38000,-0.59000,-0.59000,4.15270,,,,,,,,,,,,-111.90450,-111.90470,-25.92260,-111.90470,0.55900,-0.611,-0.6127
2023-09-30,,,,7.14800,4.15600,-0.03000,,-11.33400,-0.50200,-11.83600,-11.83600,-11.83600,-11.83600,-10.58300,-11.33400,24.79800,24.79800,-0.48000,-0.48000,6.80740,,,,,,,,,,,,-53.70720,-53.70720,-17.90970,-53.70720,0.89170,0.1026,0.1022
2023-06-30,3.50000,1.57500,1.92500,8.52300,5.02100,1.06500,12.47900,-10.55400,-6.10000,-16.65400,-16.65400,-16.65400,-16.65400,-9.71600,-10.55400,18.01800,18.01800,-0.92000,-0.92000,4.66500,,,55.00000,-301.54280,-301.54280,-475.82860,-475.82860,0.06540,,0.61110,147.26570,-178.21170,-178.21300,-31.09990,-178.21290,0.43510,-0.5279,-0.5189
2023-03-31,,,,8.04100,3.99700,,,-12.03800,2.93100,-9.10700,-9.10700,-9.10700,-9.10700,-11.15000,-12.03800,16.90400,16.90400,-0.54000,-0.54000,5.77410,,,,,,,,,,,,-48.59660,-48.59660,-17.07190,-48.59660,1.04520,-0.69470,-0.70760
2022-12-31,0.06800,0.10000,-0.03200,6.27200,5.68200,-0.95000,12.90400,-12.93600,5.81500,-7.12100,-7.12100,-7.12100,-7.12100,-11.92700,-12.93600,7.86200,7.86200,0.63000,0.63000,6.82590,,,-47.05870,-19023.52000,-19023.52000,-10472.05000,-10472.05000,0.00110,,0.36170,248.82330,-26.60960,-26.60960,-11.08950,-26.60960,1.51030,-0.9379,-0.9652
2022-09-30,,,,5.49000,3.89000,,,-9.38000,2.94600,-6.43400,-6.43400,-6.43400,-6.43400,-8.29500,-9.38000,6.42100,6.42100,-1.00000,-1.00000,2.02360,,,,,,,,,,,,-41.74390,-41.74400,-16.59920,-41.74400,2.00930,-0.6832,-0.6902
2022-06-30,1.00000,0.35000,0.65000,6.65800,3.46000,1.46000,8.65800,-8.00800,3.91100,-4.09700,-4.09700,-4.09700,-7.87900,-6.63800,-8.00800,5.80600,5.80600,-1.36000,-1.36000,2.21380,,,65.00000,-800.80000,-800.80000,-409.70000,-787.90000,0.02240,,0.34860,258.21000,-20.39730,-20.39730,-9.16170,-20.39730,3.42180,-1.5478,-1.2918
