Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,203.97600,99.14200,104.83400,27.83700,32.81300,60.65000,44.18400,-1.50500,42.67900,4.00700,38.67200,38.67200,30.90400,46.57300,44.18400,62.50100,66.67200,0.49000,0.45000,2.36920,0.09030,0.15950,51.39530,21.66140,21.66140,20.92350,15.15080,0.11370,0.15770,0.47450,189.68010,3.61730,3.62690,2.15540,3.29080,17.09250,0.1831,-0.3082
2024-06-30,202.48000,105.69600,96.78400,25.96800,33.22300,59.19100,37.59300,3.14200,40.73500,9.33600,31.39900,31.39900,24.21000,39.75900,37.59300,62.17800,67.05800,0.39000,0.35000,2.29140,0.06610,0.14470,47.79930,18.56630,18.56630,20.11800,11.95670,0.12140,0.17530,0.57860,155.54830,3.13550,3.14450,1.88290,2.92840,16.04170,0.9203,0.7297
2024-03-31,152.19100,73.07000,79.12100,23.91800,29.97100,53.88900,25.23200,1.22900,26.46100,4.36900,22.09200,22.09200,17.43300,27.75000,25.23200,61.36700,66.24200,0.28000,0.26000,2.30540,0.05270,0.11930,51.98800,16.57920,16.57920,17.38670,11.45470,0.09780,0.12570,0.43600,206.40020,2.29940,2.30610,1.41910,2.17830,15.49440,-0.14570,-0.52940
2023-12-31,170.32100,91.24500,79.07600,32.46500,23.23700,55.70200,23.37410,8.05300,31.42710,8.12900,23.29810,23.29810,17.70000,25.44510,23.37410,60.16500,64.87100,0.29000,0.25000,2.34910,0.05500,0.09940,46.42760,13.72350,13.72350,18.45170,10.39210,0.11420,0.16730,0.52300,172.09540,2.51550,2.52250,1.56270,2.37710,15.16860,-0.5962,-0.7933
2023-09-30,168.56900,80.05500,88.51400,26.15100,29.19000,55.34100,33.17300,-1.46100,31.71200,0.71800,30.99400,30.99400,25.67900,35.23900,33.17300,60.21900,65.45100,0.43000,0.39000,2.31540,0.04330,0.09150,52.50910,19.67920,19.67920,18.81250,15.23350,0.11950,0.15780,0.58990,152.57270,3.52950,3.53830,2.19780,3.37670,14.49130,-0.27,-0.6937
2023-06-30,144.57700,75.93800,68.63900,20.06400,18.14500,38.20900,30.43000,10.80500,41.23500,7.63800,33.59700,33.59700,26.82500,32.67100,30.43000,59.89800,64.93000,0.45000,0.41000,2.18460,0.01870,0.08770,47.47570,21.04760,21.04760,28.52110,18.55410,0.10980,0.16120,0.61160,147.15470,4.03140,4.04160,2.55120,3.95590,13.89600,0.1738,0.0697
2023-03-31,74.25600,34.27000,39.98600,14.02900,17.09500,31.12400,8.86200,2.98000,11.84200,2.87900,8.96300,8.96300,7.14500,10.57600,8.86200,59.73700,65.05900,0.12000,0.11000,2.20740,0.02140,0.09290,53.84890,11.93440,11.93440,15.94750,9.62210,0.05660,0.07240,0.33060,272.23740,1.07640,1.07800,0.68280,1.05330,13.91550,-0.46870,-0.69770
2022-12-31,108.54200,54.73700,53.80500,17.83500,19.30000,37.13500,16.67000,0.17300,16.84300,2.66000,14.18300,14.18300,11.80900,17.93200,16.67000,59.23600,65.34200,0.20000,0.19000,2.43250,0.02250,0.09480,49.57070,15.35810,15.35810,15.51750,10.87970,0.08790,0.13920,0.50280,178.99760,1.74630,1.74900,1.14800,1.70700,13.60950,-0.0161,-1.097
2022-09-30,133.70900,67.74200,65.96700,15.67800,18.65300,34.33100,31.63600,5.91000,37.54600,10.47000,27.07600,27.07600,21.00400,33.18500,31.63600,59.36100,65.61300,0.35000,0.32000,2.81030,0.02370,0.09270,49.33630,23.66030,23.66030,28.08040,15.70870,0.11650,0.20670,0.64090,140.43230,3.49770,3.50170,2.35920,3.41480,13.01860,0.0004,-0.2325
2022-06-30,104.39500,60.23800,44.15700,11.36700,12.75500,24.12200,20.03500,4.39200,24.42700,7.67900,16.74800,16.74800,12.23600,21.37700,20.03500,59.17800,65.47900,0.21000,0.18000,3.56360,0.02560,0.03540,42.29800,19.19150,19.19150,23.39860,11.72090,0.09740,0.20910,0.60030,149.92790,2.12770,2.12950,1.56300,2.07330,13.28990,-0.4647,-0.491
2022-03-31,42.18600,22.50000,19.68600,17.34600,11.64600,28.99200,-9.30600,-2.14800,-11.45400,-4.01100,-7.44300,-7.44300,-5.78600,-8.09300,-9.30600,58.82700,58.82700,-0.10000,-0.10000,3.70210,0.02690,0.04250,46.66480,-22.05950,-22.05950,-27.15120,-13.71550,0.03880,0.08290,0.32460,277.24290,-0.92030,-0.92110,-0.68450,-0.89550,13.67980,-0.47140,-0.52540
2021-12-31,95.14200,49.69600,45.44600,12.91400,13.40600,26.32000,19.12600,2.64400,21.77000,3.15500,18.61500,18.61500,15.56500,19.88200,19.12600,57.65500,65.35700,0.27000,0.25000,4.62730,0.02750,0.04310,47.76650,20.10260,20.10260,22.88160,16.35980,0.09040,0.22780,0.74970,120.05580,2.29340,2.29480,1.76920,2.23040,13.82810,-0.5556,-0.6192
2021-09-30,67.01300,37.32800,29.68500,7.85600,10.03400,17.89000,11.79500,-0.91100,10.88400,-0.26600,11.15000,11.15000,10.15500,12.36100,11.79500,58.26800,66.12800,0.17000,0.15000,1.93310,0.08690,0.16750,44.29740,17.60110,17.60110,16.24160,15.15380,0.14270,0.21140,0.68410,131.55180,4.59780,4.60840,2.37480,4.19820,4.14390,-0.0615,-0.102
2021-06-30,53.86400,32.18400,21.68000,7.93300,9.41600,17.34900,4.33100,3.01800,7.34900,0.01500,7.33400,7.33400,6.56700,4.81600,4.33100,57.37100,65.42300,0.11000,0.10000,2.03240,0.07540,0.18590,40.24950,8.04060,8.04060,13.64360,12.19180,0.12860,0.23520,0.65620,137.16210,3.19490,3.20370,1.75050,2.95400,3.94910,-0.16,-0.1737
2021-03-31,43.73200,25.68700,18.04500,5.50400,9.09100,14.59500,3.45000,-0.39800,3.05200,-2.77000,5.82200,5.82200,5.47000,3.99600,3.45000,56.36100,65.60500,0.10000,0.08000,2.23810,0.07500,0.19760,41.26270,7.88900,7.88900,6.97890,12.50800,0.11760,0.24880,0.61070,147.37260,2.70480,2.71240,1.56580,2.50200,3.77450,0.16370,0.14140
