Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-09-30,121.76200,88.30400,33.45800,22.19400,25.43800,8.02000,-0.49400,7.52600,2.12300,5.40300,5.40300,5.38100,14.27000,8.02000,7.77100,7.93400,0.69000,0.68000,0.99740,0.00950,0.19550,27.47820,6.58660,6.58660,6.18090,4.41930,0.22130,0.77220,116.55160,2.64340,4.88270,0.98200,2.61830,26.40760,4.2508,3.9734
2020-06-30,123.03100,90.16800,32.86300,21.41800,24.52400,8.33900,-0.47400,7.86500,1.93400,5.93100,5.93100,5.90900,14.34500,8.33900,7.76400,7.92000,0.76000,0.75000,0.96170,0.00920,0.30110,26.71120,6.77800,6.77800,6.39270,4.80290,0.22430,0.80920,111.21420,2.93300,5.46580,1.08110,2.90590,25.99160,2.5409,1.8232
2020-03-31,126.15800,90.99700,35.16100,24.12300,27.06600,8.09500,1.06000,9.15500,2.68700,6.46800,6.46800,6.44200,14.03200,8.09500,7.80500,8.03700,0.83000,0.80000,1.00060,,0.35650,27.87060,6.41660,6.41660,7.25680,5.10630,0.22930,0.84520,106.48290,3.29400,6.31640,1.17560,3.29400,25.31720,-8.13430,-9.12330
2019-12-31,119.26200,84.34900,34.91300,24.68400,27.63600,7.27700,-1.21800,6.05900,1.29600,4.76300,4.76300,4.72000,13.05400,7.27700,7.86600,8.16700,0.61000,0.58000,1.07390,,,29.27420,6.10170,6.10170,5.08040,3.95770,0.22370,0.82590,108.97770,2.40860,4.63460,0.89320,2.40860,25.30400,5.8808,5.3956
2019-09-30,115.68600,83.80500,31.88100,22.44900,24.97600,6.90500,-0.21400,6.69100,0.95200,5.73900,5.73900,5.72700,12.42100,6.90500,7.76900,8.05000,0.74000,0.71000,1.04800,,0.18720,27.55820,5.96870,5.96870,5.78380,4.95050,0.22880,0.82190,109.50050,2.98360,5.87280,1.13530,2.98360,24.95490,3.1378,2.0541
2019-06-30,110.57300,75.97200,34.60100,23.73700,26.29000,8.31100,-0.36400,7.94700,2.36700,5.58000,5.58000,5.58000,13.50300,8.31100,7.92500,8.21800,0.70000,0.68000,1.08290,,0.21040,31.29250,7.51630,7.51630,7.18710,5.04640,0.22760,0.83710,107.51930,2.86330,5.60740,1.14830,2.86330,24.89210,1.167,0.7847
2019-03-31,105.84900,73.63500,32.21400,22.74300,25.35900,6.85500,-0.75500,6.10000,1.43500,4.66500,4.66500,4.66500,11.68000,6.85500,8.01500,8.34600,0.58000,0.56000,1.11610,,0.19710,30.43390,6.47620,6.47620,5.76290,4.40720,0.23430,0.78860,114.13230,2.35740,4.57900,1.03260,2.35740,24.71770,-6.77770,-6.87050
2018-12-31,108.76300,76.37200,32.39100,21.85100,24.54600,7.84500,0.48600,8.33100,1.49200,6.83900,6.83900,6.94200,10.53600,7.84500,8.10700,8.57000,0.85000,0.79000,1.27120,,,29.78130,7.21300,7.21300,7.65980,6.38270,0.29330,0.83290,108.05740,3.48090,6.81050,1.84420,3.48090,24.52830,5.2048,4.9674
2018-09-30,103.87100,73.71700,30.15400,22.29300,24.92900,5.22500,-0.28600,4.93900,1.03100,3.90800,3.90800,3.89300,7.86300,5.22500,8.04800,8.54800,0.48000,0.46000,1.37230,,0.02490,29.03020,5.03030,5.03030,4.75490,3.74790,0.29290,0.78950,114.00270,1.94870,3.76520,1.10190,1.94870,24.86580,2.8544,2.3348
2018-06-30,105.53800,69.70500,35.83300,23.73900,26.17200,9.66100,0.07600,9.73700,2.89800,6.83900,6.83900,6.80000,12.10500,9.66100,8.05300,8.55000,0.84000,0.79000,1.31250,,0.10580,33.95270,9.15410,9.15410,9.22610,6.44320,0.30460,0.82990,108.44040,3.47940,6.88230,1.97390,3.47940,24.49020,0.8884,0.2215
2018-03-31,99.47600,69.39100,30.08500,21.65000,23.88100,6.20400,-0.27800,5.92600,1.04000,4.88600,4.88600,4.85700,8.42700,6.20400,8.28500,8.58000,0.59000,0.57000,1.42370,,0.04900,30.24350,6.23670,6.23670,5.95720,4.88260,0.29000,0.82760,108.74170,2.39190,4.61520,1.42430,2.39190,24.84800,-4.72480,-5.10340
2017-12-31,97.01600,68.60600,28.41000,26.75900,29.05200,-0.64200,-0.25600,-0.89800,1.36300,-2.26100,-2.26100,-2.25600,1.58100,-0.64200,8.29200,8.49700,-0.27000,-0.26000,1.51070,,,29.28380,-0.66180,-0.66180,-0.92560,-2.32540,0.26820,0.85600,105.13700,-1.09110,-2.07390,-0.62500,-1.09110,24.97640,4.4643,3.9584
2017-09-30,91.32500,62.42200,28.90300,20.80300,23.25600,5.64700,-0.11200,5.53500,2.31000,3.22500,3.22500,3.21400,8.08400,5.64700,8.14900,8.35300,0.39000,0.38000,1.62180,,,31.64850,6.18340,6.18340,6.06080,3.51930,0.27310,0.77160,116.63780,1.54920,2.93770,0.96440,1.54920,25.84120,1.917,1.5821
2017-06-30,93.56300,65.22000,28.34300,20.25900,22.49500,5.84800,0.07100,5.91900,2.01200,3.90700,3.90700,3.81300,8.08100,5.84800,8.42800,8.61800,0.45000,0.44000,1.83040,,,30.29300,6.25030,6.25030,6.32620,4.07530,0.29770,0.84730,106.21700,1.86820,3.51470,1.24300,1.86820,25.50960,1.3787,1.1666
2017-03-31,88.17100,62.58100,25.59000,18.71600,20.67900,4.91100,-0.30300,4.60800,1.77800,2.83000,2.83000,2.85300,6.87700,4.91100,8.41900,8.62100,0.34000,0.33000,1.83020,,0.02790,29.02320,5.56990,5.56990,5.22620,3.23580,0.27350,0.84290,106.77390,1.31440,2.43530,0.87770,1.31440,25.27970,-2.36300,-2.45840
2016-12-31,79.56900,56.08300,23.48600,17.83600,19.87000,3.61600,-0.24100,3.37500,1.29900,2.07600,2.07600,2.05700,5.64300,3.61600,8.50300,8.60100,0.24000,0.25000,1.81200,,,29.51650,4.54450,4.54450,4.24160,2.58520,0.24590,0.86690,103.82200,0.99860,1.59160,0.64140,0.99860,24.94400,3.6484,3.5555
2016-09-30,81.69100,57.83200,23.85900,16.67100,18.56200,5.29700,-0.23700,5.06000,1.90900,3.15100,3.15100,3.19300,7.18100,5.29700,8.17700,8.30900,0.39000,0.38000,1.78300,,,29.20640,6.48420,6.48420,6.19410,3.90860,0.26390,0.81700,110.16570,1.52060,2.44550,1.01790,1.52060,25.27410,2.5294,1.8771
2016-06-30,82.60700,57.95000,24.65700,16.85600,18.97700,5.68000,3.58900,9.26900,2.50200,6.76700,6.76700,5.21500,7.79800,5.68000,8.69500,8.77900,0.60000,0.59000,1.80810,,,29.84860,6.87590,6.87590,11.22060,6.31300,0.27960,0.87980,102.29610,3.31060,5.39010,2.29010,3.31060,24.80670,0.5376,0.337
2016-03-31,80.91200,55.51500,25.39700,19.22100,21.07100,4.32600,-0.14100,4.18500,1.94600,2.23900,2.23900,2.42300,6.17200,4.32600,8.87100,8.92700,0.27000,0.27000,1.90400,,,31.38840,5.34660,5.34660,5.17230,2.99460,0.27060,0.91100,98.79400,1.04520,1.66850,0.74890,1.04520,24.06680,-1.11570,-1.68400
2015-12-31,72.46000,51.12700,21.33300,17.33400,23.64400,-2.31100,-0.24200,-2.55300,0.03600,-2.58900,-2.58900,-1.30700,3.97300,-2.31100,9.01000,9.19500,-0.15000,-0.14000,1.62850,,0.00040,29.44110,-3.18940,-3.18940,-3.52330,-1.80380,0.23100,0.83890,107.28580,-1.22660,-1.98380,-0.82530,-1.22660,23.82530,2.7601,2.212
2015-09-30,76.52500,52.02900,24.49600,18.35500,19.91500,4.58100,-0.23500,4.34600,1.53300,2.81300,2.81300,2.86000,6.13200,4.58100,8.94000,9.02500,0.32000,0.31000,2.01860,,0.00030,32.01050,5.98630,5.98630,5.67920,3.73730,0.24700,0.81800,110.02170,1.30210,2.15930,0.90790,1.30210,24.28000,1.2512,0.7622
2015-06-30,76.53500,50.67500,25.86000,18.66700,20.21200,5.64800,-0.25700,5.39100,2.18900,3.20200,3.20200,3.32500,7.20000,5.64800,9.03400,9.25300,0.37000,0.36000,2.19110,,0.00030,33.78850,7.37960,7.37960,7.04380,4.34440,0.25820,0.87440,102.92230,1.48880,2.48830,1.08030,1.48880,23.91750,0.7838,0.1174
2015-03-31,78.03900,53.81900,24.22000,18.08300,19.74400,4.47600,0.15500,4.63100,1.73200,2.89900,2.89900,2.77900,6.15500,4.47600,9.19000,9.40300,0.30000,0.30000,2.09150,,0.00040,31.03580,5.73560,5.73560,5.93420,3.56100,0.26860,0.88370,101.84520,1.36590,2.29510,0.99780,1.36590,23.34600,-2.57390,-2.82530
2014-12-31,78.45900,52.86100,25.59800,17.77700,19.47400,6.12400,-0.10200,6.02200,2.27900,3.74300,3.74300,3.81600,7.81400,6.12400,9.74700,9.89700,0.41000,0.39000,1.63730,0.00450,0.00460,32.62600,7.80540,7.80540,7.67530,4.86370,0.25030,0.94340,95.39820,1.74330,2.93240,1.19400,1.73540,23.26660,1.9624,1.8589
2014-09-30,73.48300,49.41700,24.06600,16.67400,18.27100,5.79500,-0.22000,5.57500,2.38600,3.18900,3.18900,3.22400,7.40500,5.79500,9.72900,9.91900,0.33000,0.33000,2.08250,0.00440,0.00440,32.75040,7.88620,7.88620,7.58680,4.38740,0.23890,0.91060,98.83670,1.42040,2.33630,1.03660,1.41420,23.43290,2.5971,2.4124
2014-06-30,78.18400,52.66900,25.51500,17.46300,19.02200,6.49300,-0.15900,6.33400,3.16700,3.16700,3.16700,3.18800,8.03400,6.49300,9.91900,10.02600,0.32000,0.32000,2.20640,0.00430,0.00430,32.63460,8.30480,8.30480,8.10140,4.07760,0.25470,0.83530,107.74350,1.38220,2.26350,1.03160,1.37630,23.25700,-0.0828,-0.174
2014-03-31,76.24500,51.86600,24.37900,17.16000,18.75000,5.62900,-0.24500,5.38400,2.07600,3.30800,3.30800,3.41000,7.22600,5.62900,10.02900,10.10800,0.34000,0.34000,2.04440,0.00430,0.00440,31.97460,7.38280,7.38280,7.06140,4.47240,0.24860,0.88690,101.47830,1.45390,2.39030,1.07840,1.44760,22.78290,-1.43030,-1.47450
2013-12-31,75.67200,51.62800,24.04400,16.96600,18.58500,5.45900,-0.23800,5.22100,1.50500,3.71600,3.71600,3.72200,7.06600,5.45900,10.08400,10.17300,0.37000,0.37000,1.85270,0.00450,0.00450,31.77400,7.21410,7.21410,6.89950,4.91860,0.23630,0.92140,97.68200,1.65420,2.68250,1.16010,1.64680,22.35420,3.4952,3.4634
2013-09-30,74.42700,50.57700,23.85000,16.09600,17.73600,6.11400,-0.16200,5.95200,2.61900,3.33300,3.33300,3.27000,7.76600,6.11400,10.09300,10.19200,0.32000,0.32000,2.01180,0.00450,0.00450,32.04480,8.21480,8.21480,7.99710,4.39360,0.24860,0.76990,116.90310,1.50420,2.36860,1.11340,1.49740,21.98460,0.8433,0.7918
2013-06-30,65.20300,45.04200,20.16100,15.38000,16.99100,3.17000,0.19800,3.36800,2.01700,1.35100,1.35100,1.40900,4.86000,3.17000,10.10000,10.18800,0.14000,0.14000,2.07140,0.00460,0.03160,30.92040,4.86170,4.86170,5.16540,2.16090,0.22950,0.85610,105.12810,0.62410,0.99280,0.47560,0.62120,21.41180,-1.7415,-1.8186
2013-03-31,63.13000,42.01500,21.11500,15.80000,17.34100,3.77400,-0.39700,3.37700,0.54200,2.83500,2.83500,2.96900,5.28500,3.77400,9.99400,10.08400,0.30000,0.29000,1.73300,0.00460,0.00790,33.44690,5.97810,5.97810,5.34930,4.70300,0.20770,0.79790,112.79580,1.32410,2.12890,0.93250,1.31800,21.23670,-0.78360,-0.90000
2012-12-31,67.53300,44.27100,23.26200,15.21700,88.22100,-64.95900,-0.02800,-64.98700,-11.64100,-53.34600,-53.34600,-53.48400,7.82200,-64.95900,10.16700,10.16700,-5.26000,-5.26000,2.48050,0.00470,0.00800,34.44540,-96.18850,-96.18850,-96.23000,-79.19680,0.23130,0.87400,102.97630,-25.13550,-38.20390,-18.26860,-25.01680,21.10310,1.4227,1.3381
2012-09-30,65.91200,46.17500,19.73700,17.22700,18.70200,1.03500,-0.01900,1.01600,1.72200,-0.70600,-0.70600,-0.74400,2.66800,1.03500,10.08400,10.08400,-0.07000,-0.07000,2.65840,0.00380,0.00640,29.94450,1.57030,1.57030,1.54140,-1.12880,0.19160,0.78780,114.24100,-0.26590,-0.58280,-0.20530,-0.26490,26.59660,0.3404,0.3012
2012-06-30,67.81300,45.44800,22.36500,16.92400,19.55700,2.80800,-0.11300,2.69500,1.92200,0.77300,0.77300,0.71900,4.15200,2.80800,10.24200,10.38100,0.07000,0.07000,2.80940,0.00620,0.00870,32.98040,4.14080,4.14080,3.97420,1.06030,0.19830,0.76950,116.95770,0.28990,0.62600,0.22610,0.28810,26.15700,-0.5922,-0.6729
2012-03-31,69.13200,46.48700,22.64500,17.86700,19.33900,3.30600,-0.05300,3.25300,2.81700,0.43600,0.43600,0.51900,4.78300,3.30600,10.31600,10.49300,0.05000,0.05000,2.55540,0.00610,0.00860,32.75620,4.78220,4.78220,4.70550,0.75070,0.19510,0.76200,118.10710,0.16230,0.35040,0.12310,0.16130,26.12460,-2.00940,-2.07360
2011-12-31,74.97300,47.52100,27.45200,18.22300,19.49200,7.96000,-0.06300,7.89700,3.34700,4.55000,4.55000,4.44900,9.24300,7.96000,10.55500,10.73900,0.43000,0.42000,2.30850,0.00600,0.00850,36.61590,10.61710,10.61710,10.53310,5.93410,0.20150,0.88500,101.70060,1.69520,3.63180,1.22280,1.68490,25.98580,2.5917,2.4131
2011-09-30,71.00700,46.57100,24.43600,17.01300,18.22200,6.21400,-0.25600,5.95800,2.06000,3.89800,3.89800,3.66000,7.36100,6.21400,10.55700,10.70100,0.35000,0.34000,2.29220,0.00600,0.00850,34.41350,8.75130,8.75130,8.39070,5.15440,0.19590,0.72960,123.34870,1.46360,3.17970,1.07520,1.45480,25.46490,0.8899,0.7179
2011-06-30,80.64100,53.73100,26.91000,18.68800,19.94000,6.97000,-0.20600,6.76400,2.72800,4.03600,4.03600,4.30700,8.32100,6.97000,10.65000,10.82000,0.40000,0.40000,2.41430,0.00810,0.00850,33.37010,8.64320,8.64320,8.38780,5.34100,0.22340,0.81310,110.69170,1.50630,3.28220,1.11800,1.49410,25.19140,-0.4197,-0.6086
2011-03-31,78.60700,51.56000,27.04700,17.82800,19.12700,7.92000,-0.45600,7.46400,3.00300,4.46100,4.46100,4.43500,9.24200,7.92000,10.61300,10.79800,0.42000,0.41000,2.16890,0.00790,0.09240,34.40790,10.07550,10.07550,9.49530,5.64200,0.21120,0.88630,101.54440,1.69400,3.76850,1.19870,1.68060,24.74150,-0.26550,-0.49380
2010-12-31,22.25000,16.40000,5.85000,6.14400,6.65000,-0.80000,-0.14600,-0.94600,0.28800,-1.23400,-1.23400,-0.62600,-4.56900,-0.80000,10.56700,10.56700,-0.06000,-0.06000,2.09880,0.00800,0.09460,26.29210,-3.59550,-3.59550,-4.25170,-2.81350,0.06060,0.26910,334.49660,-0.48310,-1.10580,-0.33590,-0.47920,24.17190,-0.5617,-0.2067
2010-11-30,75.86200,51.77100,24.09100,17.72500,19.02400,5.06700,-0.98500,4.08200,2.66800,1.41400,1.41400,1.77200,1.29800,5.06700,10.55600,10.68300,0.17000,0.17000,2.01120,0.00850,0.09460,31.75640,6.67920,6.67920,5.38080,2.33580,0.20300,0.80500,111.79710,0.55140,1.26260,0.37840,0.54670,24.26610,1.038,0.8675
2010-08-31,84.64100,54.86000,29.78100,22.90600,24.86500,4.91600,-1.14300,3.77300,1.74600,2.02700,2.02700,2.07100,6.60000,4.91600,10.65000,10.73400,0.19000,0.19000,1.86290,0.00860,0.19660,35.18510,5.80810,5.80810,4.45770,2.44680,0.22620,1.06990,84.11880,0.80380,1.87300,0.54160,0.79690,23.91300,1.1221,1.0061
2010-06-30,68.07500,50.05500,18.02000,17.47500,18.94200,-0.92200,-1.23500,-2.15700,-0.57700,-1.58000,-1.58000,-1.52300,0.54600,-0.92200,10.71300,10.71300,-0.14000,-0.14000,,,,26.47080,-1.35440,-1.35440,-3.16860,-2.23720,,,,,,,,,0,0
2010-05-31,68.07500,50.05500,18.02000,17.47500,18.94200,-0.92200,-1.23500,-2.15700,-0.57700,-1.58000,-1.58000,-1.52300,0.54600,-0.92200,10.71300,10.71300,-0.14000,-0.14000,3.92540,0.16290,0.19740,26.47080,-1.35440,-1.35440,-3.16860,-2.23720,0.18320,0.87340,103.04490,-0.63070,-1.46560,-0.42520,-0.52800,23.32550,-1.66,-1.7042
2010-02-28,58.84600,40.45400,18.39200,15.79400,17.05200,1.34000,-0.80500,0.53500,0.43600,0.09900,0.09900,0.26600,2.60900,1.34000,10.65400,10.83500,0.02000,0.02000,3.08410,0.19880,0.25090,31.25450,2.27710,2.27710,0.90920,0.45200,0.14290,0.77080,116.75710,0.03900,0.09110,0.02400,0.03120,23.74260,0.77490,0.71770
2009-12-31,20.36000,15.00900,5.35100,6.39000,6.84100,-1.49000,-0.30600,-1.79600,1.23200,-3.02800,-3.02800,-0.35800,-1.49000,-1.49000,10.63900,10.63900,-0.03000,-0.03000,,,,26.28190,-7.31830,-7.31830,-8.82120,-1.75840,,,,,,,,,0,0
2009-11-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.0972,0.2372
2009-08-31,89.26200,59.03600,30.22600,21.74400,24.18100,6.04500,-1.43500,4.61000,2.42500,2.18500,2.18500,2.62100,8.54000,6.04500,10.62700,10.75100,0.25000,0.24000,3.11630,0.23360,0.30750,33.86210,6.77220,6.77220,5.16460,2.93630,0.21540,1.12990,79.65320,0.88110,2.18790,0.52730,0.67520,23.31370,1.9264,1.8679
2009-05-31,71.97400,47.79000,24.18400,18.49600,20.26500,3.91900,-0.94100,2.97800,1.79400,1.18400,1.18400,1.16600,5.57500,3.91900,10.60300,10.68300,0.11000,0.11000,3.36620,0.23890,0.31650,33.60100,5.44500,5.44500,4.13760,1.62000,0.17950,0.83840,107.35000,0.49030,1.41450,0.29530,0.37320,22.74490,-4.3046,-4.3573
2009-02-28,65.82100,43.06900,22.75200,17.26800,19.18100,3.57100,-0.96400,2.60700,2.26100,0.34600,0.34600,0.53400,5.58600,3.57100,10.55900,10.65700,0.05000,0.05000,2.31630,0.26010,0.35420,34.56650,5.42530,5.42530,3.96070,0.81130,0.14670,0.80120,112.33010,0.14700,0.44150,0.07710,0.10870,22.21490,2.28100,2.25220
