,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-21,2024-09-30,--,$0.36
1,2024-08-08,2024-06-30,--,$-0.16
2,2024-05-09,2024-03-31,--,$-0.32
3,2024-02-07,2023-12-31,--,$0.94
4,2023-11-16,2023-09-30,--,$0.33
5,2023-08-10,2023-06-30,--,$0.24
6,2023-05-11,2023-03-31,--,$0.35
7,2023-02-08,2022-12-31,--,$-0.01
8,2022-11-17,2022-09-30,--,$-0.62
9,2022-08-09,2022-06-30,--,$-0.51
10,2022-05-11,2022-03-31,--,$-0.11
11,2022-02-01,2021-12-31,--,$-0.52
12,2021-11-18,2021-09-30,--,$-0.39
13,2021-08-05,2021-06-30,--,$-0.06
14,2021-05-06,2021-03-31,--,$-0.53
15,2021-02-03,2020-12-31,--,$-0.08
16,2020-11-19,2020-09-30,--,$-0.29
17,2020-08-06,2020-06-30,--,$-0.17
18,2020-05-07,2020-03-31,--,$-0.87
19,2020-02-05,2019-12-31,--,$-0.10
20,2019-11-21,2019-09-30,--,$-0.04
21,2019-08-08,2019-06-30,--,$-0.27
22,2019-05-02,2019-03-31,--,$0.05
23,2019-02-05,2018-12-31,--,$-0.44
24,2018-11-15,2018-09-30,--,$-0.02
25,2018-08-02,2018-06-30,--,$-0.36
26,2018-05-03,2018-03-31,--,$-0.36
27,2018-02-06,2017-12-31,--,$-0.72
28,2017-11-30,2017-09-30,--,$-1.46
29,2017-08-03,2017-06-30,--,$-1.09
30,2017-05-04,2017-03-31,$-0.67,$-0.88
31,2017-02-08,2016-12-31,$-0.47,$-0.89
32,2016-11-16,2016-09-30,$-0.46,$-0.94
33,2016-08-04,2016-06-30,$-0.59,$-0.89
34,2016-05-05,2016-03-31,$-0.67,$-0.84
35,2016-02-03,2015-12-31,$-0.85,$-0.85
36,2015-11-18,2015-09-30,$-0.57,$-0.89
37,2015-08-06,2015-06-30,$-0.40,$-0.66
38,2015-05-07,2015-03-31,$-0.30,$-0.40
39,2015-02-04,2014-12-31,$-0.10,$-0.41
