Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,161.23300,74.84500,86.38800,57.05600,0.02200,79.66000,6.72800,-7.95900,-1.23100,-6.39800,5.16700,5.16700,5.16700,29.74800,6.72800,28.15300,29.40800,0.18000,0.18000,1.11330,0.42950,0.76310,53.57960,4.17280,4.17280,-0.76350,3.20470,0.14640,9.88840,11.91230,7.55520,1.00700,1.39600,0.46910,0.57450,18.61670,0.8096,0.5113
2024-06-30,167.33400,74.30000,93.03400,56.08700,-0.79600,79.49900,13.53500,-13.05600,0.47900,-0.14400,0.62300,0.62300,0.62300,36.63600,13.53500,28.79800,30.23400,0.02000,0.02000,0.76840,0.41870,0.72900,55.59780,8.08860,8.08860,0.28630,0.37230,0.14170,10.56600,9.93260,9.06110,0.11560,0.15760,0.05270,0.06720,19.03700,0.7235,0.134
2024-03-31,174.04700,81.38100,92.66600,59.98700,69.58300,12.52400,80.14200,-10.68600,69.45600,27.49300,41.96300,41.96300,41.96300,103.19900,80.14200,28.72400,30.67900,1.46000,1.37000,2.36450,0.53710,1.16930,53.24190,46.04620,46.04620,39.90650,24.11020,0.11590,11.18330,9.83820,9.14800,7.36680,9.71750,2.79390,3.41030,19.67670,0.84080,0.31080
2023-12-31,230.69100,128.30500,102.38610,58.70900,-14.80400,95.27090,7.11510,-14.49900,-7.38400,1.98800,-9.37200,-9.37200,-9.37200,29.83310,7.11510,28.65300,30.78100,-0.28000,-0.30000,2.34800,0.55050,1.23320,44.38230,3.08430,3.08420,-3.20080,-4.06260,0.15880,15.84600,13.60930,6.61310,-1.74290,-2.34610,-0.64530,-0.78340,18.75660,-0.2946,-0.7513
2023-09-30,257.72600,149.86100,107.86500,67.72700,305.78400,-215.84400,323.70900,-15.30600,308.40300,67.18700,241.21600,241.21600,241.21600,346.90200,323.70900,28.82700,30.79400,8.37000,7.83000,2.48240,0.56770,1.32230,41.85260,125.60200,125.60200,119.66310,93.59400,0.16680,20.30360,15.41420,5.83880,44.21240,58.01670,15.61610,19.11260,19.06570,0.8836,0.3101
2023-06-30,286.68100,162.28900,124.39200,67.09300,-0.10700,88.65400,35.73800,-19.20800,16.53000,4.24800,12.28200,12.28200,12.28200,58.24600,35.73800,28.84500,30.71700,0.43000,0.40000,3.00740,0.70870,2.43690,43.39040,12.46610,12.46610,5.76600,4.28420,0.19190,20.86510,22.72360,3.96060,3.33710,5.16230,0.82200,0.97190,12.75410,1.5186,0.5763
2023-03-31,278.05100,159.55900,118.49200,62.03600,-0.29800,85.84200,32.65000,-18.23600,14.41400,2.78400,11.63000,11.63000,11.63000,57.23700,32.65000,28.30800,30.90400,0.41000,0.38000,2.81460,0.71890,2.55870,42.61520,11.74250,11.74250,5.18390,4.18270,0.18540,22.04160,18.41760,4.88660,3.29950,5.23860,0.77540,0.92750,12.22290,1.76500,0.96060
2022-12-31,279.70990,162.14600,117.56390,57.81800,-0.09900,82.14590,35.41800,-18.10300,17.31500,6.25800,11.05700,11.05700,11.05700,60.59000,35.41810,28.66200,31.51400,0.40000,0.37000,1.84300,0.71840,2.55300,42.03070,12.66240,12.66240,6.19030,3.95300,0.18540,19.97610,13.64770,6.59450,3.13300,10.53330,0.73290,0.88220,12.52420,0.6792,0.1243
2022-09-30,278.99300,159.99800,118.99500,59.38900,-0.26800,83.94300,35.05200,-15.86700,19.18500,5.18200,14.00300,14.00300,14.00300,60.25200,35.05200,28.50500,31.14800,0.49000,0.45000,1.91260,0.72460,2.63230,42.65160,12.56380,12.56380,6.87650,5.01910,0.18030,23.86250,13.31650,6.75860,3.97580,13.67030,0.90480,1.09510,12.35580,1.2084,0.7976
2022-06-30,289.37200,161.44800,127.92400,57.28700,-0.71400,83.33300,44.59100,-15.81100,28.78000,7.56000,21.22000,21.22000,21.22000,71.04200,44.59100,28.87700,31.63300,0.73000,0.67000,1.91120,0.73950,2.84030,44.20750,15.40960,15.40960,9.94570,7.33310,0.18710,22.44200,15.59200,5.77220,6.33380,25.77250,1.37180,1.65010,11.75500,1.5248,1.1972
2022-03-31,273.64400,153.55800,120.08600,60.91000,-0.01400,87.20000,32.88600,-15.29900,17.58700,-18.47900,36.06600,36.06600,36.06600,60.27900,32.88600,28.89400,32.14900,1.25000,1.12000,1.91290,0.74750,2.96230,43.88400,12.01780,12.01780,6.42700,13.17990,0.17060,20.67560,13.32570,6.75380,10.82230,45.83120,2.24830,2.73270,11.49960,1.35360,1.02010
2021-12-31,281.95790,159.96100,121.99690,60.63400,-0.52700,87.51100,34.48600,-15.31700,19.16900,0.07000,19.09900,19.09900,19.09900,61.80900,34.48600,28.70900,32.12300,0.66000,0.52000,2.07880,0.75970,3.16560,43.26780,12.23090,12.23090,6.79850,6.77370,0.17450,24.10140,15.06190,5.97540,5.97700,30.27410,1.18220,1.43600,11.08360,1.3813,1.1257
2021-09-30,282.42200,156.33800,126.08400,54.45700,0.06900,80.86200,45.22200,-16.29400,28.92800,-0.12300,29.05100,29.05100,29.05100,72.73700,45.22200,28.95000,31.85400,1.00000,0.91000,1.92550,0.77200,3.39170,44.64380,16.01220,16.01220,10.24280,10.28640,0.17180,27.09030,13.59560,6.61980,9.51190,61.74110,1.76680,2.16830,10.51100,4.0501,3.7611
