Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,6.17500,6.17500,3.59700,,2.51700,-3.60900,-1.09200,-0.24600,-0.84600,-0.84600,,-0.84600,2.42500,2.51700,15.01060,15.01160,-0.06000,-0.06000,7.61400,,,100.00000,40.76110,40.76110,-17.68420,-13.70040,0.09880,2.76160,32.58950,-1.47920,-1.47920,-1.35330,-1.47920,3.81270,0.2438,0.2433
2021-12-31,6.57400,6.57400,3.57900,,2.93900,1.59000,4.52900,0.93900,3.59000,3.59000,,3.59000,2.82700,2.93900,15.02180,15.02280,0.24000,0.24000,9.70610,,,100.00000,44.70640,44.70640,68.89260,54.60910,0.10240,2.78560,32.30910,6.08180,6.08180,5.59270,6.08180,3.93060,0.2058,0.1943
2021-09-30,6.52100,6.52100,3.60600,,2.86700,0.03700,2.90400,0.51400,2.39000,2.39000,,2.39000,2.73800,2.86700,15.03010,15.03120,0.16000,0.16000,7.47440,,,100.00000,43.96560,43.96560,44.53310,36.65080,0.10530,1.84520,48.77470,4.26320,4.26320,3.86000,4.26320,3.73090,0.15980,0.15760
2021-06-30,7.33300,7.33300,3.42300,,3.86100,-1.80700,2.05400,-2.69500,4.74900,4.74900,,4.74900,4.55700,3.86100,15.06700,15.06800,0.32000,0.32000,5.19770,,,100.00000,52.65240,52.65240,28.01030,64.76210,0.11770,1.56650,57.45130,8.74200,8.74200,7.62560,8.74200,3.61280,0.1875,0.1851
2021-03-31,6.35500,6.35500,3.01400,,3.29200,8.39300,11.68500,3.07800,8.60700,8.60700,,8.60700,2.87200,3.29200,15.06200,15.06300,0.57000,0.57000,3.42990,,,100.00000,51.80170,51.80170,183.87100,135.43670,0.09510,2.40260,37.45870,15.61330,15.61330,12.88050,15.61330,3.66210,0.0893,0.0884
2020-12-31,4.72100,4.72100,4.59700,,0.07500,21.65000,21.72500,5.06400,16.66100,16.66100,,16.66100,0.12400,0.07500,15.08300,15.08300,1.10000,1.10000,5.15640,,,100.00000,1.58870,1.58870,460.17790,352.91250,0.11180,2.27740,39.51920,47.45100,47.45100,39.47080,47.45100,2.32960,-0.0206,-0.0221
2020-09-30,3.24500,3.24500,2.25900,,0.93700,1.03700,1.97400,0.03000,1.94400,1.94400,,1.94400,0.98600,0.93700,15.08100,15.08100,0.13000,0.13000,5.35680,,0.02380,100.00000,28.87520,28.87520,60.83210,59.90760,0.15610,2.58360,34.83510,10.45160,10.45160,9.35110,10.45160,1.23330,0.06010,0.06010
2020-06-30,1.87100,1.87100,2.06600,,-0.24500,1.74200,1.49700,-0.00100,1.49800,1.49800,0.00000,1.49800,-0.19500,-0.24500,15.10800,15.10800,0.10000,0.10000,5.24740,,0.02640,100.00000,-13.09460,-13.09460,80.01070,80.06420,0.09940,1.92090,46.85200,8.93580,8.93580,7.96130,8.93580,1.11170,-0.0392,-0.0392
2020-03-31,0.91400,0.91400,1.84300,,-0.97900,-0.50300,-1.48200,0.07500,-1.55700,-1.55700,-0.08500,-1.61200,-0.92900,-0.97900,15.12200,15.12200,-0.11000,-0.11000,7.49480,,,100.00000,-107.11160,-107.11160,-162.14440,-176.36760,0.05470,2.29070,39.28880,-10.16920,-10.16920,-9.31280,-10.16920,1.01650,-0.126,-0.126
2019-12-31,0.88700,0.88700,1.34700,,-0.51100,-0.44000,-0.95100,-0.02500,-0.92600,-0.92600,-0.11700,-1.00300,-0.46000,-0.51100,15.12900,15.12900,-0.06000,-0.06000,7.99310,,,100.00000,-57.60990,-57.60990,-107.21530,-113.07780,0.04720,1.75640,51.24010,-5.35660,-5.35660,-4.92240,-5.35660,1.14260,0.032,0.032
2019-09-30,0.80400,0.80400,1.42100,,-0.66800,-3.03500,-3.70300,-0.22400,-3.47900,-3.47900,-0.13600,-3.56700,-0.61700,-0.66800,15.13000,15.13000,-0.24000,-0.24000,8.88140,,,100.00000,-83.08460,-83.08460,-460.57210,-443.65670,0.04010,1.28430,70.07460,-18.87480,-18.87480,-17.36290,-18.87480,1.21820,0.00400,0.00400
2019-06-30,0.58600,0.58600,1.08500,,-0.54600,0.74600,0.20000,-0.42300,0.62300,0.62300,-0.53300,0.19300,-0.49600,-0.54600,15.13800,15.13800,0.02000,0.02000,9.14320,,,100.00000,-93.17400,-93.17410,34.12970,32.93520,0.02470,1.89640,47.45730,2.80900,2.80900,2.62380,2.80900,1.46580,-0.0177,-0.0177
2019-03-31,0.85700,0.85700,1.47500,,-0.67200,2.11000,1.43800,0.54600,0.89200,0.89200,-0.17400,0.77900,-0.61800,-0.67200,15.13200,15.13200,0.05000,0.05000,11.64450,,,100.00000,-78.41310,-78.41310,167.79460,90.89850,0.03580,1.73480,51.87870,4.02400,4.02400,3.73070,4.02400,1.46510,-0.0081,-0.0081
2018-12-31,0.79300,0.79300,1.59400,,-0.85600,-3.46300,-4.31900,-0.74400,-3.57500,-3.57500,0.56000,-3.21100,-0.80400,-0.85600,15.14600,15.14600,-0.21000,-0.21000,10.22500,,,100.00000,-107.94450,-107.94450,-544.64060,-404.91810,0.03420,2.10340,42.78690,-16.60470,-16.60470,-15.39560,-16.60470,1.42230,-0.0261,-0.0261
2018-09-30,1.22300,1.22300,1.84800,,-0.68300,-0.90500,-1.58800,-0.35600,-1.23200,-1.23200,,-1.14900,-0.62500,-0.68300,15.14500,15.14500,-0.08000,-0.08000,13.26490,,,100.00000,-55.84630,-55.84630,-129.84460,-93.94930,0.04550,2.01820,44.59530,-4.95620,-4.95620,-4.58710,-4.95620,1.64120,-0.01910,-0.01910
2018-06-30,1.36100,1.36100,2.37300,,-1.07000,0.61700,-0.45300,-0.08700,-0.36600,-0.36600,,-0.31200,-1.06200,-1.07000,15.15800,15.15800,-0.02000,-0.02000,9.65710,,,100.00000,-78.61870,-78.61870,-33.28440,-22.92430,0.04700,1.11920,80.41150,-1.40450,-1.40450,-1.26500,-1.40450,1.72070,-0.129,-0.129
2018-03-31,1.41700,1.41700,1.94600,,-0.59000,-0.64300,-1.23300,-0.16800,-1.06500,-1.06500,,-1.06000,-0.52900,-0.59000,15.14400,15.14400,-0.07000,-0.07000,10.25440,,,100.00000,-41.63730,-41.63730,-87.01480,-74.80590,0.04180,1.87930,47.88990,-3.44930,-3.44930,-3.13840,-3.44930,2.03870,0.0066,0.0066
2017-12-31,1.99300,1.99300,2.08100,,-0.14900,1.47500,1.32600,0.44200,0.88400,0.88400,,0.74900,-0.08800,-0.14900,15.16100,15.16100,0.05000,0.05000,9.56710,,,100.00000,-7.47620,-7.47620,66.53290,37.58150,0.04420,1.69330,53.15100,2.23300,2.23300,1.96120,2.23300,2.61390,-0.0093,-0.0093
2017-09-30,1.49000,1.49000,1.90800,,-0.47900,1.72500,1.24600,0.01000,1.23600,1.23600,,1.27000,-0.41800,-0.47900,15.18300,15.18300,0.08000,0.08000,12.57990,,,100.00000,-32.14770,-32.14770,83.62420,85.23490,0.04160,2.59130,34.73150,3.56680,3.56690,3.45400,3.56680,2.28330,0.12950,0.12950
2017-06-30,1.47100,1.47100,1.88800,,-0.47900,-0.31700,-0.79600,0.00400,-0.80000,-0.80000,,-0.75100,-0.41700,-0.47900,15.21200,15.21200,-0.04850,-0.04850,14.97860,,,100.00000,-32.56290,-32.56290,-54.11290,-51.05370,0.05760,2.82880,31.81510,-3.28490,-3.28490,-3.13480,-3.28490,1.60390,0.0128,0.0128
2017-03-31,1.66900,1.66900,1.79600,,-0.19100,0.16100,-0.03000,0.00300,-0.03300,-0.03300,,-0.03300,-0.12700,-0.19100,15.20000,15.20000,-0.00200,-0.00200,16.51050,,,100.00000,-11.44400,-11.44400,-1.79750,-1.97720,0.06410,2.07850,43.30140,-0.13210,-0.13210,-0.12670,-0.13210,1.64460,-0.0146,-0.0146
2016-12-31,1.64200,1.64200,1.81300,,-0.23400,0.24900,0.01500,-0.01000,0.02500,0.02500,,0.00800,-0.17100,-0.23400,15.21900,15.21900,0.00050,0.00050,14.96240,,,100.00000,-14.25090,-14.25090,0.91350,0.48720,0.06200,2.57370,34.96960,0.09870,0.09870,0.09430,0.09870,1.66630,0.0347,0.0347
2016-09-30,1.98100,1.98100,1.88600,,0.03100,0.25300,0.28400,0.02000,0.26400,0.26400,,0.26300,0.09500,0.03100,15.24100,15.24100,0.02000,0.02000,14.14270,,,100.00000,1.56490,1.56490,14.33620,13.27610,0.07310,2.46390,36.52700,1.02140,1.02140,0.97460,1.02140,1.69680,0.01250,0.01250
2016-06-30,1.63600,1.63600,1.88500,,-0.32500,0.07400,-0.25100,-0.00100,-0.25000,-0.25000,0.00000,-0.24500,-0.24900,-0.32500,15.29500,15.29500,-0.02000,-0.02000,13.98000,,,100.00000,-19.86550,-19.86550,-15.34230,-14.97560,0.06210,2.07880,43.29460,-0.99820,-0.99820,-0.94890,-0.99820,1.64270,0.1977,0.1978
2016-03-31,1.33000,1.33000,1.79000,,-0.54000,0.14800,-0.39200,-0.01600,-0.37600,-0.37600,,-0.35000,-0.46000,-0.54000,15.27700,15.27700,-0.02000,-0.02000,16.00270,,,100.00000,-40.60150,-40.60150,-29.47370,-26.31580,0.04990,1.77570,50.68420,-1.47130,-1.47180,-1.40930,-1.47130,1.67340,-0.0346,-0.0347
2015-12-31,1.28900,1.28900,3.12500,,-1.91600,-0.27100,-2.18700,,-2.18700,-2.18700,-0.02500,-2.21200,-1.83600,-1.91600,15.30000,15.30000,-0.14000,-0.14000,11.33490,,,100.00000,-148.64230,-148.64230,-169.66640,-171.60590,0.04730,2.43670,36.93560,-8.55370,-8.56000,-8.03040,-8.55370,1.67250,0.0039,0.0034
2015-09-30,1.25000,1.25000,2.56500,,-1.39500,0.53400,-0.86100,0.01100,-0.87200,-0.87200,0.00700,-0.86800,-1.31500,-1.39500,15.34200,15.34200,-0.06000,-0.06000,13.98100,,,100.00000,-111.60000,-111.60000,-68.88000,-69.44000,0.04340,1.91130,47.08800,-3.19090,-3.19440,-3.02770,-3.19090,1.78330,0.03130,0.03100
2015-06-30,0.78900,0.78900,2.95800,,-1.18300,-0.08800,-1.27100,0.80000,-2.07100,-2.07100,0.01900,-2.05300,-1.10200,-1.18300,15.40000,15.40000,-0.13000,-0.13000,13.14940,,,100.00000,-149.93650,-149.93650,-161.08990,-260.20260,0.02560,0.47730,188.55500,-7.10630,-7.11640,-6.73060,-7.10630,1.89490,-0.0021,-0.0021
2015-03-31,1.38900,1.38900,2.31300,-0.16600,-1.17100,0.24900,-0.92200,0.02600,-0.94800,-0.94800,-0.04600,-1.00700,-1.08900,-1.17100,15.37900,15.37900,-0.07000,-0.07000,14.26620,,,100.00000,-84.30520,-84.30520,-66.37870,-72.49820,0.04210,0.73110,123.11010,-3.01670,-3.02170,-2.87120,-3.01670,2.04350,-0.0277,-0.0277
2014-12-31,1.85800,1.85800,2.39200,-0.22200,-0.83700,0.05300,-0.78400,0.00300,-0.78700,-0.78700,-0.05400,-0.84200,-0.75600,-0.83700,15.40900,15.40900,-0.05000,-0.05000,14.77490,,,100.00000,-45.04850,-45.04850,-42.19590,-45.31760,0.05380,0.96670,93.10010,-2.39250,-2.39710,-2.28040,-2.39250,2.13780,-0.0067,-0.007
2014-09-30,3.29700,3.29700,2.85000,-0.68000,-0.31600,0.22000,-0.09600,-0.00700,-0.08900,-0.08900,,-0.12800,-0.23300,-0.31600,15.42900,15.42900,-0.01000,-0.01000,14.93810,,,100.00000,-9.58450,-9.58450,-2.91170,-3.88230,0.09030,1.45240,61.96540,-0.25550,-0.25610,-0.24380,-0.25550,2.25750,-0.00710,-0.00940
2014-06-30,0.00000,0.00000,1.41800,1.16500,-0.32200,0.66900,0.34700,-0.00900,0.35600,0.35600,-0.08900,0.26000,-0.25400,-0.32200,15.45900,15.45900,0.02180,0.02180,12.51330,,,,,,,,0.00000,0.00000,,0.99710,0.99950,0.94070,0.99710,2.31330,0.0989,0.0969
2014-03-31,2.74200,2.74200,2.67500,-0.42000,-0.41500,0.40300,-0.01200,0.01400,-0.02600,-0.02600,-0.00200,-0.02800,-0.35200,-0.41500,15.45500,15.45500,-0.00180,-0.00180,16.41920,,,100.00000,-15.13490,-15.13490,-0.43760,-1.02120,0.07520,1.09570,82.14240,-0.07450,-0.07450,-0.07130,-0.07450,2.26050,-0.0922,-0.0922
2013-12-31,2.74000,2.74000,3.69000,-0.45200,-1.46400,0.04000,-1.42400,-0.46600,-0.95800,-0.95800,-0.20700,-1.16500,-1.40000,-1.46400,15.47200,15.47200,-0.08000,-0.08000,11.76670,,,100.00000,-53.43070,-53.43070,-51.97080,-42.51830,0.07350,1.50600,59.76170,-2.73080,-2.73080,-2.57070,-2.73080,2.26870,-0.9607,-0.9607
2013-09-30,3.05200,3.05200,3.55600,-0.50900,-1.07600,1.05300,-0.02300,-0.01400,-0.00900,-0.00900,-0.02800,-0.03700,-1.01200,-1.07600,15.47100,15.47100,0.00000,0.00000,13.19610,,,100.00000,-35.25560,-35.25560,-0.75360,-1.21230,0.07960,2.15840,41.69850,-0.02470,-0.02470,-0.02350,-0.02470,2.35180,-0.02850,-0.02850
2013-06-30,3.45930,3.45930,3.35910,-0.55690,-0.52360,-0.08360,-0.60720,-0.19180,-0.41540,-0.41540,-0.03460,-0.45000,-0.45500,-0.52360,15.48300,15.48300,-0.02000,-0.02000,13.51800,,,100.00000,-15.13720,-15.13720,-17.55270,-13.00720,0.08940,3.01330,29.86770,-1.12730,-1.12730,-1.07390,-1.12730,2.38170,-0.0466,-0.0465
2013-03-31,4.47300,4.47300,3.53350,-0.65770,0.21470,-0.01610,0.19860,0.08300,0.11560,0.11560,-0.07450,0.04120,0.28340,0.21470,15.49000,15.49000,0.00000,0.00000,9.88510,,,100.00000,4.79920,4.79920,4.43970,0.92030,0.11060,2.29890,39.14990,0.30650,0.30650,0.28600,0.30650,2.43580,0.0686,0.0685
2012-12-31,4.97320,4.97320,4.01110,-0.73290,0.16210,0.16100,0.32300,0.14530,0.17770,0.17770,-0.01170,0.16600,0.23090,0.16210,15.48720,15.48720,0.01000,0.01000,11.81630,,,100.00000,3.25860,3.25860,6.49560,3.33760,0.12490,2.08270,43.21210,0.47370,0.47370,0.44640,0.47370,2.42140,0.0079,0.0054
2012-09-30,4.41250,4.41250,3.67420,-0.71540,-0.04410,0.20070,0.15660,0.06350,0.09300,0.09300,-0.04420,0.04880,0.02470,-0.04410,15.47600,15.47600,0.00000,0.00000,9.13050,,,100.00000,-0.99910,-0.99910,3.54820,1.10590,0.10730,1.89960,47.37770,0.24460,0.24460,0.22630,0.24460,2.45660,-0.00010,-0.00010
2012-06-30,3.16440,3.16440,2.04080,-0.84470,0.21870,,0.04170,0.04970,-0.00800,-0.00800,,-0.11600,0.28800,0.21870,15.44100,15.44100,-0.01000,-0.01000,9.44040,,,100.00000,6.91120,6.91120,1.31780,-3.66700,0.07580,1.46540,61.41550,-0.02080,-0.02080,-0.01930,-0.02080,2.50350,0.0415,0.0415
2012-03-31,5.53810,5.53810,3.80270,-0.86940,0.79540,,0.79540,0.30830,0.48710,0.48710,,0.48710,0.86600,0.79540,15.44800,15.44900,0.03000,0.03000,9.50500,,,100.00000,14.36270,14.36270,14.36270,8.79610,0.12830,2.06340,43.61720,1.21750,1.21750,1.12900,1.21750,2.58920,-0.0347,-0.035
2011-12-31,5.87950,5.87950,4.14730,-0.99870,0.66280,,0.66280,0.25340,0.40940,0.40940,,0.40940,0.73350,0.66280,15.43600,15.43600,0.03000,0.03000,8.94250,,,100.00000,11.27280,11.27280,11.27280,6.96280,0.13280,1.90400,47.26860,1.01770,1.01770,0.92490,1.01770,2.69020,-0.0057,-0.0066
2011-09-30,7.79190,7.79190,5.27620,-1.28210,1.16210,,1.16210,0.41260,0.74950,0.74950,,0.74950,1.23350,1.16210,15.42600,15.42600,0.05000,0.05000,8.26270,,,100.00000,14.91400,14.91400,14.91400,9.61920,0.17270,2.69940,33.34060,1.84410,1.84410,1.66140,1.84410,2.63360,0.11660,0.11660
2011-06-30,8.68330,8.68330,5.52690,-1.71160,1.37240,,2.38100,0.83840,1.54260,1.54260,,1.54260,1.44490,1.37240,15.38400,15.38400,0.11000,0.11000,7.59300,,,100.00000,15.80530,15.80530,27.42030,17.76490,0.18890,2.44820,36.76160,3.75710,3.75710,3.35590,3.75710,2.66450,0.1329,0.1316
2011-03-31,11.41020,11.41020,5.56160,-1.72690,4.04950,,4.04950,1.35540,2.69410,2.69410,,2.69410,4.12170,4.04950,15.39600,15.39600,0.17000,0.17000,6.67770,,,100.00000,35.49000,35.49000,35.49000,23.61110,0.24740,2.64170,34.06940,6.64260,6.64260,5.84170,6.64260,2.63330,0.2276,0.2267
2010-12-31,11.91070,11.91070,6.66210,-1.53640,3.64030,,3.64030,1.31000,2.33030,2.33030,,2.33030,3.71230,3.64030,15.37300,15.37300,0.15000,0.15000,6.34090,,,100.00000,30.56310,30.56310,30.56310,19.56460,0.27020,2.33700,38.51100,6.04680,6.04680,5.28700,6.04680,2.59620,0.0579,0.0561
2010-09-30,8.92070,8.92070,5.55790,-1.32860,1.95920,,1.95920,0.69350,1.26570,1.26570,,1.26570,2.03430,1.95920,15.36450,15.36500,0.08000,0.08000,6.97230,,,100.00000,21.96260,21.96260,21.96260,14.18820,0.21370,2.76300,32.57380,3.42840,3.42840,3.03140,3.42840,2.40200,0.08330,0.08170
2010-06-30,8.61160,8.61160,5.51330,-1.48110,1.53940,,1.53940,0.56860,0.97080,0.97080,,0.97080,1.61720,1.53940,15.33900,15.34200,0.06000,0.06000,6.91090,,,100.00000,17.87580,17.87580,17.87590,11.27270,0.21010,2.65050,33.95530,2.68220,2.68220,2.36860,2.68220,2.35590,0.1621,0.156
2010-03-31,9.36110,9.36110,5.56470,-1.43340,2.28270,,2.28270,0.80870,1.47400,1.47400,,1.47400,2.36300,2.28270,15.35100,15.35400,0.10000,0.10000,8.08750,,,100.00000,24.38470,24.38470,24.38470,15.74570,0.23230,2.62560,34.27760,4.05940,4.05940,3.65800,4.05940,2.45770,0.0948,0.0919
2009-12-31,9.02860,9.02860,5.19330,-1.42620,2.30910,,2.30910,0.80100,1.50810,1.50810,,1.50810,2.40910,2.30910,15.33700,15.34100,0.10000,0.10000,10.31270,,,100.00000,25.57490,25.57490,25.57490,16.70300,0.22890,2.48250,36.25390,4.14210,4.14210,3.82250,4.14210,2.28480,0.1454,0.1341
2009-09-30,8.02890,8.02890,4.34610,-1.24200,2.37760,,2.37760,0.98110,1.39650,1.39650,,1.39650,2.44080,2.37760,15.31160,15.31870,0.09000,0.09000,13.32530,,,100.00000,29.61360,29.61360,29.61360,17.39350,0.21210,2.27100,39.63090,3.92270,3.92270,3.68920,3.92270,2.41650,0.09520,0.07940
2009-06-30,6.47400,6.47400,4.01920,-1.15190,1.24660,,1.24660,0.28370,0.96290,0.96290,,0.96290,1.30290,1.24660,15.27600,15.27600,0.06000,0.06000,11.83320,,,100.00000,19.25530,19.25540,19.25530,14.87370,0.17420,1.68420,53.43740,2.78080,2.78080,2.59170,2.78080,2.26430,0.0896,0.063
2009-03-31,4.99280,4.99280,3.78400,-0.77700,0.36450,,0.36450,0.03670,0.32780,0.32780,,0.32780,0.43170,0.36450,15.27500,15.29500,0.02000,0.02000,15.82900,,,100.00000,7.30110,7.30110,7.30110,6.56560,0.13920,2.22970,40.36440,0.96190,0.96190,0.91420,0.96190,2.32500,0.1095,0.0269
