Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,190.73900,38.01500,152.72400,11.97800,-0.54500,85.02900,67.69500,-24.96400,42.73100,42.73100,42.73100,,41.81100,139.67100,67.69500,182.02700,182.29700,0.23000,0.23000,0.46510,0.86960,35.49090,35.49090,22.40290,21.92050,0.02900,1.27010,1.44810,0.65080,0.67940,18.46450,0.7012,0.0044
2024-06-30,189.77700,37.47800,152.29900,11.82800,-5.56200,92.67000,59.62900,1.44500,61.07400,61.07400,61.07400,,59.73700,135.74400,59.62900,181.96100,182.18500,0.33000,0.33000,0.45010,0.81870,31.42060,31.42060,32.18200,31.47750,0.02940,1.78820,2.04000,0.94770,0.98330,18.75470,0.6704,-0.1424
2024-03-31,187.54300,39.07100,148.47200,12.95200,-0.56300,84.94200,63.53000,-26.07700,37.45300,37.45300,37.45300,,36.58000,134.65400,63.53000,181.70800,181.99100,0.20000,0.20000,0.43690,0.77590,33.87490,33.87490,19.97040,19.50490,0.02980,1.09410,1.24800,0.59510,0.61610,18.80120,0.57780,0.20300
2023-12-31,183.30700,36.61100,146.69600,11.65800,-0.58400,83.49000,63.20610,-20.57800,42.62810,42.62810,42.62810,,41.68000,134.05710,63.20610,180.22100,180.55500,0.22000,0.22000,0.43230,0.76150,34.48100,34.48100,23.25500,22.73780,0.02920,1.23710,1.41620,0.67840,0.70230,18.96520,0.5129,0.0248
2023-09-30,179.28100,34.42900,144.85200,11.09700,-0.77300,81.63100,63.22100,-12.05300,51.16800,51.16800,51.16800,,49.98700,132.68400,63.22100,180.80300,181.16300,0.28000,0.28000,0.42180,0.72950,35.26360,35.26360,28.54070,27.88190,0.02860,1.46390,1.68450,0.81530,0.84640,19.25670,0.5615,-0.5159
2023-06-30,171.69400,32.67500,139.01900,12.06000,-0.35700,80.91100,58.10800,-5.31100,52.79700,52.79700,52.79700,,51.55300,126.53900,58.10800,179.41300,179.73800,0.29000,0.29000,0.41480,0.70870,33.84390,33.84390,30.75060,30.02610,0.02810,1.53310,1.77150,0.86460,0.89720,19.16870,0.6097,0.4308
2023-03-31,173.55300,35.88100,137.67200,12.67600,-2.97900,84.59900,53.07300,-2.46500,50.60800,50.60800,50.60800,,49.41300,121.88800,53.07300,179.19600,179.29700,0.28000,0.28000,0.41750,0.71680,30.58030,30.58030,29.16000,28.47140,0.02840,1.47510,1.71710,0.82750,0.85920,19.12670,0.48200,0.53020
2022-12-31,170.33100,34.96500,135.36600,11.52700,-2.75600,83.22200,52.14400,-21.70000,30.44400,30.44400,30.44400,,29.73700,120.93900,52.14400,178.75300,178.94000,0.17000,0.17000,0.41950,0.72260,30.61330,30.61330,17.87340,17.45840,0.02750,0.88030,1.03230,0.49220,0.51110,19.29260,0.5053,0.228
2022-09-30,166.30500,30.08700,136.21800,10.88400,-2.36100,82.70100,53.51700,11.20100,64.71800,64.71800,64.71800,,63.27100,122.87800,53.51700,179.05400,179.16200,0.35000,0.35000,0.41290,0.70330,32.18000,32.18000,38.91520,38.04520,0.02680,1.85080,2.18340,1.04450,1.08660,19.51130,0.5954,0.2814
2022-06-30,161.50000,28.87400,132.62600,12.23400,-0.53200,82.04500,50.58100,-17.49700,33.08400,33.08400,33.08400,,32.31700,119.83100,50.58100,179.04900,179.14400,0.18000,0.18000,0.41340,0.70480,31.31950,31.31950,20.48550,20.01050,0.02640,0.95720,1.13870,0.54150,0.56150,19.28720,0.5681,-0.3558
