,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,--,$-0.05
1,2024-08-29,2024-06-30,--,$-0.01
2,2024-05-09,2024-03-31,--,$-0.03
3,2024-02-01,2023-12-31,--,$-0.03
4,2023-10-26,2023-09-30,--,$-0.03
5,2023-08-24,2023-06-30,--,$-0.03
6,2023-05-11,2023-03-31,--,$-0.03
7,2023-01-26,2022-12-31,--,$-0.12
8,2022-10-28,2022-09-30,--,$1.01
9,2022-08-25,2022-06-30,--,$0.04
10,2022-05-05,2022-03-31,--,$0.04
11,2022-02-03,2021-12-31,--,$0.06
12,2021-10-28,2021-09-30,--,$-0.01
13,2021-08-19,2021-06-30,--,$0.03
14,2021-05-12,2021-03-31,--,$-0.06
15,2021-01-28,2020-12-31,--,$0.07
16,2020-10-29,2020-09-30,--,$0.02
17,2020-08-20,2020-06-30,--,$0.02
18,2020-05-08,2020-03-31,--,$-0.01
19,2020-01-30,2019-12-31,--,$-0.03
20,2019-11-07,2019-09-30,--,$-0.04
21,2019-08-22,2019-06-30,--,$0.01
22,2019-05-09,2019-03-31,--,$0.02
23,2019-01-24,2018-12-31,--,$0.02
24,2018-11-01,2018-09-30,--,$0.01
25,2018-08-16,2018-06-30,--,$0.05
26,2018-05-10,2018-03-31,--,$-0.11
27,2018-01-30,2017-12-31,--,$0.01
28,2017-08-24,2017-06-30,--,$-0.01
29,2017-05-11,2017-03-31,--,$-0.15
30,2017-01-26,2016-12-31,--,$0.02
31,2016-10-27,2016-09-30,--,$0.01
32,2016-08-18,2016-06-30,--,$0.03
33,2016-05-12,2016-03-31,--,$0.12
34,2016-01-28,2015-12-31,--,$0.05
35,2015-10-29,2015-09-30,--,$-0.01
36,2015-08-20,2015-06-30,--,$0.05
37,2015-05-07,2015-03-31,--,$0.01
38,2015-01-29,2014-12-31,--,$0.02
