Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4791.69600,2632.84300,2158.85300,1985.29400,,2034.65400,124.19870,1520.36500,1644.56400,209.89600,1434.66800,1434.66800,600.55000,76.30870,124.19870,887.44500,941.96700,0.68000,0.64000,0.06930,0.44990,0.81770,45.05410,2.59200,2.59200,34.32110,12.53310,0.01330,2.35500,38.21610,2.37230,2.59040,0.39780,1.30510,68.14620,1.9366,1.8898
2024-06-30,4171.91000,2264.91000,1907.00000,1403.65700,-244.95400,1681.41900,225.58110,984.62400,1210.20500,216.96900,993.23600,993.23600,667.92600,199.12300,225.58110,887.39400,932.04600,0.75000,0.72000,0.07470,0.46170,0.85770,45.71050,5.40710,5.40710,29.00840,16.01010,0.01200,2.58040,34.87780,1.73530,1.89790,0.28500,0.93410,64.49850,3.5905,3.5622
2024-03-31,9656.73800,7460.30500,2196.43400,1801.82400,,1798.07200,398.36130,964.68990,1363.05100,269.20100,1093.85000,1093.85000,682.21400,383.87730,398.36130,885.00600,925.14100,0.77000,0.74000,0.07640,0.46230,0.85980,22.74510,4.12520,4.12520,14.11500,7.06460,0.02840,6.66260,13.50820,1.95370,2.13920,0.32190,1.05050,63.26450,1.65100,1.63230
2023-12-31,4429.83000,2758.48800,1671.34200,1360.01400,,1213.13100,458.21070,1417.75900,1875.97100,286.61100,1589.36000,1589.36000,1040.42900,474.33570,458.21090,867.49700,911.78700,1.18000,1.15000,0.10730,0.45110,0.82190,37.72930,10.34380,10.34380,42.34860,23.48690,0.01400,3.06170,29.39540,2.75150,2.98120,0.50090,1.51030,65.26900,1.2228,1.191
2023-09-30,3315.48100,901.54900,2413.93200,1351.59400,,1369.25000,1044.68200,1774.50800,2819.19000,437.21000,2381.98000,2381.98000,1472.87800,1059.41000,1044.68200,862.12300,909.05700,1.71000,1.64000,0.07500,0.42920,0.75180,72.80790,31.50920,31.50920,85.03110,44.42430,0.01150,2.08470,43.17240,3.89360,4.06000,0.82500,2.22270,69.15820,2.1513,2.1319
2023-06-30,3626.51800,1775.84600,1850.67200,1174.34500,-172.12100,1346.63600,504.03590,946.97710,1451.01300,324.95500,1126.05800,1126.05800,844.46300,509.30490,504.03590,861.55300,912.14800,0.98000,0.94000,0.06970,0.43260,0.76230,51.03170,13.89860,13.89860,40.01120,23.28580,0.01260,2.30480,39.04810,1.89910,1.94230,0.39140,1.05770,70.41010,-2.8337,-2.8752
2023-03-31,3127.48200,1752.37200,1375.11000,1023.23900,,1067.45000,307.65990,100.77500,408.43500,148.74700,259.68800,259.68800,322.74400,339.83990,307.65990,861.10800,887.16900,0.37000,0.36000,0.06550,0.43950,0.78410,43.96860,9.83730,9.83730,13.05960,10.31960,0.01110,1.69250,53.17640,0.46490,0.47570,0.09190,0.25550,66.17000,-2.17870,-2.20490
2022-12-31,2524.99200,1429.80800,1095.18400,881.18180,,942.53600,152.64790,-23.50320,129.14510,109.56800,19.57720,19.57720,121.11000,186.02890,152.64840,749.50500,749.50500,0.27000,0.27000,0.08690,0.43620,0.77380,43.37380,6.04550,6.04550,5.11470,4.79650,0.00920,1.51810,59.28620,0.03620,0.03700,0.00710,0.02000,64.12490,-1.8173,-1.8646
2022-09-30,1856.43200,987.87500,868.55700,654.35000,,660.17700,208.38000,-2.19190,206.18800,81.68500,124.50300,124.50300,32.63700,308.08700,208.38000,859.83300,886.21600,0.04000,0.04000,0.07650,0.43630,0.77410,46.78640,11.22480,11.22480,11.10670,1.75810,0.00700,1.35440,66.45130,0.24520,0.24770,0.04680,0.13520,60.36130,-0.604,-0.6199
2022-06-30,323.39300,-125.84100,449.23400,694.82000,,671.56600,-222.33200,-1694.26100,-1916.59300,-102.51100,-1814.08200,-1814.08200,-734.62500,-66.22000,-222.33200,680.74710,680.74710,-1.08000,-1.08000,0.08200,0.42610,0.74240,138.91270,-68.74980,-68.74980,-592.65140,-227.16170,0.00120,0.20840,431.88940,-3.51420,-3.54390,-0.68180,-1.97420,61.33430,-6.1705,-6.2007
