Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,77.01800,35.67500,41.34300,3.43500,37.33500,40.77000,0.57300,-2.20000,-1.62700,0.25600,-1.88300,-1.88300,-1.88800,9.63700,0.57300,107.53200,107.53200,-0.02000,-0.02000,1.71150,0.19750,0.32440,53.67970,0.74400,0.74400,-2.11250,-2.45140,0.10290,1.51890,1.18820,75.74480,-0.41740,11.41700,-0.25160,-0.33500,4.18390,-0.0293,-0.0942
2024-06-30,75.43000,35.78200,39.64800,3.10100,54.78200,57.88300,-18.23500,-3.01100,-21.24600,1.05300,-22.29900,-22.29900,-22.33700,-7.90000,-18.23500,107.13600,107.13600,-0.21000,-0.21000,1.23010,0.22280,0.35730,52.56260,-24.17470,-24.17470,-28.16650,-29.61290,0.11010,1.38520,1.25440,71.74710,-5.70970,27.76270,-3.25570,-4.43760,3.63040,-0.07110,-0.14480
2024-03-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2023-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.0581,0.1559
2023-09-30,34.24300,17.13600,17.10700,2.42600,17.77800,20.20400,-3.09700,-0.15600,-3.25300,0.29500,-3.54800,-3.54800,-6.51000,-0.61200,-3.09700,35.65300,35.65300,-0.18000,-0.18000,1.71040,0.06450,0.15590,49.95770,-9.04420,-9.04420,-9.49980,-19.01120,0.15850,0.81390,1.01900,88.32580,-4.41370,-10.16070,-1.64180,-2.37830,3.75030,-0.0452,-0.0879
2023-06-30,32.09200,16.07400,16.01800,2.22100,17.19800,19.41900,-3.40100,0.13200,-3.26900,0.00600,-3.27500,-3.27500,-6.17000,-1.07900,-3.40100,35.60500,35.60500,-0.17000,-0.17000,1.85540,0.06450,0.14650,49.91280,-10.59770,-10.59770,-10.18630,-19.22600,0.14770,0.72650,1.02470,87.82940,-3.84160,-8.41880,-1.50730,-2.12390,3.97790,-0.01290,-0.06800
2023-03-31,32.83900,16.22100,16.61800,1.72300,,,32.83900,,5.16300,0.39700,,,3.49400,32.83900,,35.54800,35.62800,0.11000,0.11000,1.91200,0.06730,0.13570,50.60450,100.00000,,15.72220,10.63980,0.14730,0.71620,1.04440,86.17130,,,,,4.07480,0.0493,-0.0007
2022-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.0484,0.1614
2022-09-30,34.28800,17.10700,17.18100,1.73500,16.66400,18.39900,-1.21800,-0.31100,-1.52900,0.77000,-2.29900,-2.29900,-3.53500,0.80100,-1.21800,35.40600,35.40600,-0.10000,-0.10000,1.77710,0.07790,0.15090,50.10790,-3.55230,-3.55230,-4.45930,-10.30970,0.15580,0.72570,1.02810,87.54320,-2.71400,-6.71870,-1.04470,-1.50330,3.90020,0.0279,-0.0282
2022-06-30,34.59400,18.36400,16.23000,2.00100,15.81700,17.81800,-1.58800,1.51100,-0.07700,0.04000,-0.11700,-0.11700,-1.33400,2.54500,-1.58800,35.38600,35.38600,-0.04000,-0.04000,1.82230,0.08610,0.14900,46.91570,-4.59040,-4.59040,-0.22260,-3.85620,0.15530,0.78010,1.03290,87.13040,-0.13420,-0.33670,-0.05250,-0.07520,3.93860,-0.07630,-0.13320
2022-03-31,33.16100,18.76200,14.39900,3.22900,,,33.16100,,-3.63000,-0.70300,,,-4.12400,33.16100,,35.33200,35.33200,-0.12000,-0.12000,1.90680,0.10240,0.15630,43.42150,100.00000,,-10.94660,-12.43630,0.14680,0.92360,1.04080,86.47180,,,,,3.94170,-0.0601,-0.0774
2021-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.0356,0.108
2021-09-30,29.24600,14.98100,14.26500,2.73500,13.95900,16.69400,-2.42900,-0.75900,-3.18800,0.16100,-3.34900,-3.34900,-4.54100,-0.28300,-2.42900,35.01900,35.01900,-0.13000,-0.13000,2.24470,0.11170,0.16690,48.77590,-8.30540,-8.30540,-10.90060,-15.52690,0.12810,0.92490,0.97000,92.78500,-3.38960,-8.25790,-1.46700,-1.96630,4.20770,-0.1274,-0.1581
2021-06-30,33.54800,17.50300,16.04500,2.77900,13.42100,16.20000,-0.15500,-1.21600,-1.37100,0.06700,-1.43800,-1.43800,-2.63300,4.07600,-0.15500,34.89800,34.89800,-0.08000,-0.08000,2.34160,0.11450,0.16760,47.82700,-0.46200,-0.46200,-4.08670,-7.84850,0.14410,1.29920,1.13120,79.55880,-1.40370,-3.36390,-0.61780,-0.82270,4.30130,0.09180,0.05010
2021-03-31,28.99100,14.52100,14.47000,2.74500,,,28.99100,,-1.31400,0.47300,,,-2.98300,28.99100,,33.25900,33.25900,-0.09000,-0.09000,2.42970,0.11900,0.17160,49.91200,100.00000,,-4.53240,-10.28940,0.12520,1.10340,1.09140,82.46560,,,,,4.30940,0.0236,0.0056
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,-0.1756,-0.1077
2020-09-30,27.60200,12.67900,14.92300,2.53500,11.63600,14.17100,0.75200,-0.80700,-0.05500,0.52900,-0.58400,-0.58400,-1.74900,2.86100,0.75200,30.14300,30.14300,-0.06000,-0.06000,1.79620,0.14960,0.25380,54.06490,2.72440,2.72440,-0.19930,-6.33650,0.12880,0.88330,1.16440,77.29330,-0.73440,-6.59520,-0.27250,-0.38100,4.19220,0.0254,-0.0157
2020-06-30,25.76500,11.72200,14.04300,2.58200,12.16600,14.74800,-0.70500,-1.46200,-2.16700,0.46000,-2.62700,-2.62700,-3.76600,3.34500,-0.70500,29.39900,29.39900,-0.13000,-0.13000,1.71650,0.15590,0.25650,54.50420,-2.73630,-2.73630,-8.41060,-14.61670,0.11880,0.76430,1.12800,79.78960,-3.27250,-36.90120,-1.21090,-1.70660,4.18880,0.15020,0.12340
2020-03-31,30.79900,15.93300,14.86600,3.17200,,,30.79900,,-3.24800,0.19300,,,-4.54900,30.79900,,29.03400,29.03400,-0.16000,-0.16000,1.55800,0.16180,0.26350,48.26780,100.00000,,-10.54580,-14.77000,0.14270,1.05180,1.23790,72.70370,,,,,4.24680,0.095,0.0793
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.2401,0.2681
2019-09-30,16.88400,9.25400,7.63000,1.82400,6.32100,9.75600,-2.12600,0.02700,-2.09900,,-2.09900,-2.09900,-2.09900,-1.67900,-2.12600,17.92900,17.92900,-0.12000,-0.12000,1.45290,,,45.19070,-12.59180,-12.59180,-12.43190,-12.43190,0.26680,0.94810,1.14310,78.73670,-7.60230,-17.55600,-3.31710,-7.60230,1.48460,-0.111,-0.1166
2019-06-30,16.27400,9.20300,7.07100,2.02400,5.99300,9.63000,-2.55900,-0.02600,-2.58500,,-2.58500,-2.58500,-2.58500,-1.70700,-2.55900,17.67800,17.67800,-0.15000,-0.15000,1.55740,,,43.44970,-15.72450,-15.72450,-15.88420,-15.88420,0.26940,1.31730,1.37820,65.30170,-9.27850,-19.54190,-4.27900,-9.27850,1.51210,-0.12910,-0.15150
2019-03-31,13.61100,6.59300,7.01800,1.66000,,,13.61100,,-2.19400,,,,-2.19400,13.61100,,17.62100,17.62100,-0.12000,-0.12000,1.69890,,,51.56120,100.00000,,-16.11930,-16.11930,0.21770,1.30350,0.95250,94.48980,,,,,1.63240,-0.0917,-0.105
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.0102,0.0192
2018-09-30,13.38500,6.58800,6.79700,1.69600,5.87000,7.61700,-0.82000,-0.07700,-0.89700,,-0.89700,-0.89700,-0.89700,-0.42800,-0.82000,17.31200,17.31200,-0.05000,-0.05000,1.97950,,,50.78070,-6.12630,-6.12630,-6.70150,-6.70150,0.22260,1.66620,1.26370,71.22000,-2.67850,-4.21360,-1.49170,-2.67850,1.84970,0.1838,0.1836
2018-06-30,14.80900,8.39400,6.41500,1.54200,5.84400,7.53500,-1.12000,0.00400,-1.11600,,-1.11600,-1.11600,-1.11600,-0.33800,-1.12000,17.06600,17.06600,-0.07000,-0.07000,1.61940,,,43.31830,-7.56300,-7.56300,-7.53600,-7.53600,0.24730,2.17240,1.13600,79.22480,-3.52410,-5.78570,-1.86390,-3.52410,1.78410,-0.19400,-0.20280
