Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,12.55300,4.22400,8.32900,3.10600,5.89700,,9.15400,-0.82500,0.01900,-0.80600,0.02500,-0.83100,-0.83100,,-0.83100,-0.09800,-0.82500,43.20000,47.86100,-0.02000,-0.02000,2.51720,0.00500,0.00500,66.35070,-6.57210,-6.57210,-6.42080,-6.61990,0.28480,1.61770,55.63610,-2.43590,-5.06520,-1.88540,-2.42380,0.78100,0.0082,0.0043
2024-06-30,12.07400,4.15200,7.92200,3.22300,5.27000,,8.64400,-0.72200,-0.03100,-0.75300,0.00300,-0.75600,-0.75600,,-0.75600,-0.05100,-0.72200,43.06400,47.72500,-0.02000,-0.02000,2.37480,0.00740,0.00740,65.61210,-5.97980,-5.97980,-6.23650,-6.26140,0.26530,1.58120,56.91900,-2.18910,-4.53370,-1.66140,-2.17300,0.79060,0.0024,0.0008
2024-03-31,11.57300,4.41400,7.15900,3.24500,5.07600,,8.47200,-1.31300,-0.07800,-1.39100,0.05900,-1.45000,-1.45000,,-1.45000,-0.83900,-1.31300,43.05400,47.71500,-0.03000,-0.03000,2.49250,0.00970,0.00980,61.85950,-11.34540,-11.34540,-12.01940,-12.52920,0.25390,1.42090,63.34140,-4.16030,-8.60890,-3.18110,-4.12010,0.79800,-0.05190,-0.05200
2023-12-31,12.39400,4.68300,7.71100,3.15300,5.28500,,8.83200,-1.12100,0.01900,-1.10200,0.04100,-1.14300,-1.14300,,-1.14300,-0.37400,-1.12100,42.62100,47.28200,-0.02000,-0.03000,2.44920,0.01160,0.01170,62.21560,-9.04470,-9.04470,-8.89140,-9.22220,0.26110,1.67620,53.69210,-3.18650,-6.45400,-2.40750,-3.14950,0.82800,0.0367,0.0186
2023-09-30,12.77800,5.05700,7.72100,3.94200,4.56800,,9.04100,-1.32000,-0.21800,-1.53800,0.00900,-1.54700,-1.54700,,-1.54700,-0.03600,-1.32000,42.76400,47.42500,-0.04000,-0.03000,2.44100,0.01120,0.01730,60.42420,-10.33030,-10.33030,-12.03630,-12.10680,0.26030,1.57130,57.27660,-4.15030,-8.26430,-3.15190,-4.10370,0.85800,-0.0073,-0.0059
2023-06-30,12.52200,5.41800,7.10400,4.09600,5.17700,,9.80300,-2.69900,-0.03100,-2.73000,0.01400,-2.74400,-2.74400,,-2.74400,-1.74600,-2.69900,42.50100,47.16200,-0.06000,-0.06000,2.36670,0.01140,0.01840,56.73220,-21.55410,-21.55410,-21.80160,-21.91340,0.24690,1.62120,55.51510,-7.14400,-14.20000,-5.40980,-7.06250,0.88590,-0.0295,-0.0322
2023-03-31,12.21600,5.42400,6.79200,4.16400,6.58700,,11.29500,-4.50300,0.05700,-4.44600,0.03000,-4.47600,-4.47600,,-4.47600,-3.61400,-4.50300,42.49600,47.15700,-0.11000,-0.11000,2.46500,0.00710,0.01120,55.59920,-36.86150,-36.86150,-36.39490,-36.64050,0.23530,1.51810,59.28540,-11.06660,-21.48930,-8.62200,-10.98780,0.93330,-0.09290,-0.10120
2022-12-31,12.29200,5.67100,6.62100,3.84000,5.73500,,10.14300,-3.52200,0.05500,-3.46700,0.10700,-3.57400,-3.57400,,-3.57400,-2.38300,-3.52200,43.22100,47.88200,-0.08000,-0.08000,2.56010,,,53.86430,-28.65280,-28.65280,-28.20530,-29.07580,0.21640,1.46400,61.47410,-8.10210,-14.91400,-6.29290,-8.10210,1.02210,-0.0107,-0.0291
2022-09-30,13.19700,4.99200,8.20500,3.52400,5.73900,,9.80400,-1.59900,0.03700,-1.56200,-0.00400,-1.55800,-1.55800,,-1.55800,-0.62500,-1.59900,43.52200,48.18300,-0.04000,-0.04000,3.00500,,,62.17320,-12.11640,-12.11640,-11.83600,-11.80570,0.21650,1.56420,57.53810,-3.18640,-5.52170,-2.55550,-3.18640,1.15320,-0.0208,-0.0309
2022-06-30,13.51000,4.86400,8.64600,3.53100,6.05900,,10.14300,-1.49700,0.01700,-1.48000,0.05100,-1.53100,-1.53100,,-1.53100,-0.56000,-1.49700,43.35700,48.01800,-0.03000,-0.03000,2.84550,,,63.99700,-11.08070,-11.08070,-10.95490,-11.33240,0.21440,1.62070,55.53220,-3.07300,-5.35110,-2.42980,-3.07300,1.17730,0.0129,0.0054
2022-03-31,13.17100,4.93500,8.23600,3.46000,5.77100,,9.76700,-1.53100,-0.02100,-1.55200,0.03000,-1.58200,-1.58200,,-1.58200,-0.54800,-1.53100,43.32700,47.98800,-0.04000,-0.04000,2.65650,,,62.53130,-11.62400,-11.62400,-11.78350,-12.01120,0.20180,1.47230,61.12980,-3.12460,-5.47590,-2.42390,-3.12460,1.19660,-0.02930,-0.05310
2021-12-31,12.79000,5.30500,7.48500,2.82300,5.63800,,9.27300,-1.78800,0.00000,-1.78800,0.24700,-2.03500,-2.03500,,-2.03500,-0.63400,-1.78800,43.91700,48.57800,-0.05200,-0.04300,2.96020,,,58.52230,-13.97960,-13.97960,-13.97970,-15.91090,0.19430,1.59460,56.44180,-3.95130,-6.96200,-3.09140,-3.95130,1.22470,-0.0099,-0.0272
2021-09-30,13.70000,5.50700,8.19300,3.17800,5.78100,,10.09000,-1.89700,5.16400,3.26700,-0.04300,3.31000,3.31000,,3.31000,-0.44300,-1.89700,43.52200,48.18300,0.08000,0.07000,2.82210,,,59.80290,-13.84670,-13.84670,23.84670,24.16060,0.19970,1.60180,56.18760,6.29370,11.20290,4.82520,6.29370,1.26830,-0.0032,-0.0046
2021-06-30,14.00600,5.46000,8.54600,4.78900,5.16700,,11.41000,-2.86400,2.48600,-0.37800,-0.04500,-0.33300,-0.33300,,-0.33300,-1.11000,-2.86400,43.83200,48.49300,-0.00800,-0.00700,2.04760,,0.10610,61.01670,-20.44840,-20.44840,-2.69880,-2.37760,0.19960,1.60290,56.14880,-0.68630,-1.36890,-0.47440,-0.68630,1.17190,-0.0015,-0.0085
2021-03-31,12.98000,5.42200,7.55800,5.32200,6.25700,,12.80500,-5.24700,-0.01200,-5.25900,0.07300,-5.33200,-5.33200,,-5.33200,-3.63900,-5.24700,43.74800,48.40900,-0.12000,-0.12000,1.95780,,0.10670,58.22800,-40.42370,-40.42370,-40.51620,-41.07860,0.18470,1.88960,47.62790,-11.07790,-23.63580,-7.58700,-11.07790,1.16410,-0.11600,-0.11810
2020-12-31,12.69100,5.45900,7.23200,5.16900,6.70800,,12.96200,-5.73000,-0.01600,-5.74600,-0.09900,-5.64700,-5.64700,0.24800,-5.39900,-4.07500,-5.73000,44.07200,48.73300,-0.12000,-0.11000,2.02090,,0.09720,56.98530,-45.15010,-45.15010,-45.27620,-42.54200,0.16500,2.00460,44.89720,-10.71780,-21.77450,-7.34020,-10.71780,1.28120,-0.0299,-0.033
2020-09-30,13.80300,5.63400,8.16900,5.16700,7.44800,,13.84500,-5.67600,-0.00300,-5.67900,-0.53500,-5.14400,-5.14400,1.47900,-3.66500,-4.03500,-5.67600,47.13100,51.79200,-0.08000,-0.07000,2.35930,,0.07610,59.18280,-41.12150,-41.12150,-41.14320,-26.55220,0.13760,0.83000,108.43950,-7.38180,-12.50210,-5.12950,-7.38180,1.56350,-0.037,-0.0421
2020-06-30,12.71600,4.96700,7.74900,5.30700,7.67300,,13.82500,-6.07600,0.03200,-6.04400,-0.38100,-5.66300,-5.66300,1.15500,-4.50800,-4.39300,-6.07600,47.04600,51.70700,-0.10000,-0.10000,2.40550,,0.07300,60.93900,-47.78230,-47.78230,-47.53070,-35.45140,0.12040,0.78750,114.29070,-7.81670,-13.26200,-5.36180,-7.81670,1.66340,0.031,0.0228
2020-03-31,12.00800,4.82800,7.18000,5.35800,7.62300,,33.75600,-26.57600,0.11000,-26.46600,-0.94300,-25.52300,-25.52300,0.64800,-24.87500,-4.66000,-26.57600,46.84000,51.50100,-0.53000,-0.53000,3.24830,,,59.79350,-221.31910,-221.31910,-220.40300,-207.15360,0.12000,0.71640,125.63120,-33.57050,-56.62220,-25.50740,-33.57050,1.71120,-0.03330,-0.04470
2019-12-31,13.44800,4.31000,9.13800,4.74500,7.21900,,13.78600,-4.64800,0.16000,-4.48800,-1.71800,-2.77000,-2.77000,2.35600,-0.41400,-2.64900,-4.64800,45.94700,50.60800,-0.01000,-0.01000,3.55740,,,67.95060,-34.56280,-34.56280,-33.37300,-3.07850,0.10800,1.78710,50.36070,-2.77450,-5.76820,-2.22490,-2.77450,2.25510,-0.0353,-0.038
2019-09-30,24.79400,12.77000,12.02400,5.13500,7.10100,,13.37200,-1.34800,0.18900,-1.15900,0.05600,-1.21500,-1.21500,,-1.21500,0.69900,-1.34800,45.64500,50.30600,-0.03000,-0.03000,4.27800,,,48.49560,-5.43680,-5.43680,-4.67450,-4.90040,0.20810,1.75840,51.18170,-1.27370,-2.21340,-1.02000,-1.27370,2.21380,0.0371,0.0269
2019-06-30,26.34100,13.92300,12.41800,5.00500,7.57700,,13.69000,-1.27200,0.21800,-1.05400,0.06000,-1.11400,-1.11400,,-1.11400,0.77300,-1.27200,45.35400,50.15400,-0.02000,-0.02000,3.68540,,,47.14320,-4.82900,-4.82900,-4.00140,-4.22910,0.21450,1.59380,56.46820,-1.16420,-2.07520,-0.90740,-1.16420,2.22590,-0.0137,-0.0282
2019-03-31,26.40600,14.25800,12.14800,4.56800,7.43300,,13.75100,-1.60300,0.18500,-1.41800,-0.11900,-1.29900,-1.29900,,-1.29900,0.43100,-1.60300,44.88300,49.93900,-0.03000,-0.03000,3.50360,,,46.00470,-6.07060,-6.07060,-5.37000,-4.91930,0.21500,1.79440,50.15680,-1.37510,-2.55230,-1.05780,-1.37510,2.24600,0.11260,0.10790
2018-12-31,23.13100,12.72000,10.41100,4.04100,6.31100,,11.48500,-1.07400,0.24900,-0.82500,-0.18800,-0.63700,-0.63700,,-0.63700,0.16400,-1.07400,42.87900,47.93600,-0.01000,-0.01000,4.33830,,,45.00890,-4.64310,-4.64310,-3.56660,-2.75390,0.20460,1.42800,63.02450,-0.67030,-1.27690,-0.56340,-0.67030,2.26140,0.0176,0.0172
2018-09-30,20.00600,10.87700,9.12900,3.86100,5.90000,,9.87100,-0.74200,0.29600,-0.44600,0.01100,-0.45700,-0.45700,,-0.45700,-0.31600,-0.74200,41.18300,46.23900,-0.01000,0.01000,7.73480,,,45.63130,-3.70890,-3.70890,-2.22930,-2.28430,0.20350,1.46610,61.38860,-0.53820,-0.53820,-0.46500,-0.53820,2.02860,0.0514,0.0389
2018-06-30,20.21800,11.38400,8.83400,3.87300,5.87800,,9.75100,-0.91700,0.26900,-0.64800,0.01000,-0.65800,-0.65800,,-0.65800,-0.50700,-0.91700,42.64000,47.69600,-0.02000,-0.02000,7.80540,,,43.69370,-4.53560,-4.53560,-3.20510,-3.25450,0.20670,1.31950,68.20560,-0.77750,-0.77750,-0.67260,-0.77750,2.02560,-0.0263,-0.032
2018-03-31,21.89600,12.82300,9.07300,3.64800,6.58000,,10.22800,-1.15500,0.24000,-0.91500,0.01100,-0.92600,-0.92600,,-0.92600,-0.63100,-1.15500,43.09500,48.15100,-0.02000,-0.02000,7.76630,,,41.43680,-5.27490,-5.27490,-4.17880,-4.22910,0.20970,1.47080,61.19060,-1.02620,-1.02620,-0.88690,-1.02620,2.04640,0.06270,0.04680
2017-12-31,21.84700,11.64900,10.19800,4.28500,6.57600,,10.86100,-0.66300,0.18200,-0.48100,0.00500,-0.48600,-0.48600,,-0.84100,-0.13800,-0.66300,42.71300,47.76900,-0.02000,0.00000,3.69940,,,46.67920,-3.03480,-3.03470,-2.20170,-3.84950,0.17640,1.47020,61.21660,-0.54000,-0.54000,-0.39250,-0.54000,2.05510,0.0001,-0.006
2017-09-30,22.05300,11.91700,10.13600,4.25600,6.75600,,11.01200,-0.87600,0.07700,-0.79900,0.01200,-0.81100,-0.81100,,-0.81100,-0.08700,-0.87600,42.87600,47.93200,-0.02000,-0.02000,10.15160,,,45.96200,-3.97230,-3.97230,-3.62310,-3.67750,0.17770,1.47230,61.13050,-0.72940,-0.72940,-0.65340,-0.72940,2.54630,0.0484,0.0407
2017-06-30,22.01600,12.17500,9.84100,4.28300,6.86500,,11.14800,-1.30700,0.04000,-1.26700,0.01300,-1.28000,-1.28000,,-1.28000,-0.58100,-1.30700,42.75400,47.81000,-0.03000,-0.03000,10.07960,,,44.69930,-5.93660,-5.93660,-5.75490,-5.81400,0.17860,1.41540,63.58780,-1.15490,-1.15490,-1.03830,-1.15490,2.55720,0.0055,-0.0134
2017-03-31,24.37500,13.59800,10.77700,5.27000,9.02200,,14.29200,-3.51500,0.01700,-3.49800,0.01200,-3.51000,-3.51000,,-3.51000,-2.76400,-3.51500,42.22500,47.28100,-0.08000,-0.08000,8.93200,,,44.21330,-14.42050,-14.42050,-14.35080,-14.40000,0.19540,1.44860,62.13050,-3.15860,-3.15860,-2.81350,-3.15860,2.54440,-0.01860,-0.01860
