Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,422.48100,81.60900,340.87200,80.31600,178.22400,289.93900,50.93300,-35.52700,15.40600,29.39100,-13.98500,-13.98500,-13.98500,85.34700,50.93300,303.95400,303.95400,-0.05000,-0.05000,2.17350,0.42700,0.75300,80.68340,12.05570,12.05570,3.64660,-3.31020,0.08170,1.51430,59.43420,-0.58080,2.53930,-0.27030,-0.33280,6.89170,0.3683,0.3656
2024-06-30,400.62500,82.89500,317.73000,79.23400,196.41500,308.26600,9.46400,-23.71700,-14.25300,-19.08100,4.82800,4.82800,4.82800,45.57700,9.46400,300.93000,314.93400,0.02000,0.02000,2.02890,0.43600,0.78120,79.30860,2.36230,2.36230,-3.55770,1.20510,0.07820,1.25690,71.60440,0.20760,-0.75590,0.09430,0.11710,6.70440,0.0756,0.0719
2024-03-31,388.60700,81.75500,306.85200,79.65400,187.87900,303.62700,3.22500,-19.35500,-16.13000,-25.46400,9.33400,9.33400,9.33400,37.63800,3.22500,296.89700,312.49900,0.03000,0.03000,1.89590,0.44330,0.80470,78.96200,0.82990,0.82990,-4.15070,2.40190,0.07640,1.41450,63.62510,0.41250,-1.26400,0.18360,0.22960,6.58560,0.42130,0.42000
2023-12-31,445.17800,86.96500,358.21300,79.46400,175.89900,321.38100,36.83200,-35.52100,1.31100,-62.95000,64.26100,64.26100,64.26100,78.49200,36.83200,288.58100,288.58100,0.24000,0.24000,1.66380,0.44940,0.82470,80.46510,8.27350,8.27350,0.29450,14.43490,0.08560,0.89020,101.09690,2.90430,-7.68470,1.23530,1.59910,6.52730,0.3656,0.3595
2023-09-30,408.56300,83.84100,324.72200,85.86200,171.90800,292.65800,32.06400,-23.36100,8.70300,-70.57300,79.27600,79.27600,79.27600,73.40600,32.06400,289.35400,296.55600,0.27000,0.27000,1.65990,0.47010,0.89620,79.47910,7.84800,7.84800,2.13010,19.40360,0.08520,1.49460,60.21580,3.88510,-7.76950,1.65240,2.05890,6.08840,0.1862,0.1804
2023-06-30,375.98800,85.59200,290.39600,87.70700,173.25600,295.78200,-5.38600,-25.01500,-30.40100,122.06500,-152.46600,-152.46600,-152.46600,36.08100,-5.38600,287.10900,287.10900,-0.53000,-0.53000,1.39300,0.48550,0.95340,77.23540,-1.43250,-1.43250,-8.08560,-40.55080,0.07790,1.25370,71.78900,-7.93230,12.87810,-3.15810,-4.08110,5.78860,0.1259,0.1194
2023-03-31,365.43100,81.89700,283.53400,82.03900,169.89800,313.48100,-29.94700,-26.83800,-56.78500,59.56900,-116.35400,-116.35400,-116.35400,11.41200,-29.94700,284.88600,284.88600,-0.41000,-0.41000,1.53270,0.47350,0.90850,77.58890,-8.19500,-8.19500,-15.53920,-31.84020,0.07590,1.39670,64.43640,-5.75560,10.40830,-2.41620,-3.03050,6.12010,0.24530,0.24100
2022-12-31,398.78100,86.10400,312.67700,79.17900,166.48000,283.77910,28.89800,-24.55800,4.34000,8.72100,-4.38100,-4.38100,-4.38100,80.49300,28.89810,281.12900,281.12900,-0.01000,-0.01000,1.45180,0.47000,0.89590,78.40820,7.24660,7.24660,1.08830,-1.09860,0.08020,0.87690,102.63360,-0.21330,0.39440,-0.08810,-0.11300,6.26620,0.2172,0.2034
2022-09-30,371.95100,87.19100,284.76000,80.40300,163.53700,282.17100,2.58900,-15.40900,-12.82000,2.78200,-15.60200,-15.60200,-15.60200,55.23200,2.58900,281.85900,281.85900,-0.06000,-0.06000,1.53730,0.48100,0.93620,76.55850,0.69610,0.69610,-3.44670,-4.19460,0.07990,1.46340,61.50040,-0.79190,1.30880,-0.33500,-0.41100,6.02400,0.1874,0.1854
2022-06-30,372.03900,86.40900,285.63000,84.06400,175.22900,297.75200,-12.12200,-11.59400,-23.71600,6.79000,-30.50600,-30.50600,-30.50600,41.83400,-12.12200,280.41700,280.41700,-0.11000,-0.11000,1.43430,0.48030,0.93360,76.77420,-3.25830,-3.25830,-6.37460,-8.19970,0.07850,1.29070,69.72820,-1.54090,2.39440,-0.64410,-0.80080,6.09030,0.0553,0.0541
