Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-09-30,1.26500,1.79500,-3.06000,0.00600,-3.05400,-3.05400,-3.05400,-3.05400,-3.04900,-3.06000,0.06840,0.06840,-45.64570,-45.64570,3.56790,,,-32.12710,-32.12710,-23.13990,-32.12710,139.02260,-27.8637,-27.8636
2020-06-30,0.67400,1.71800,-2.39200,0.00800,-2.38400,-2.38400,-2.38400,-2.38400,-2.38000,-2.39200,0.06790,0.06790,-36.03600,-36.03600,4.86690,,,-19.32240,-19.32240,-15.32920,-19.32240,180.43980,-31.7814,-31.7801
2020-03-31,2.15200,2.59700,-4.74900,0.01900,-4.73000,-4.73000,-4.73000,-4.73000,-4.73800,-4.74900,0.06520,0.06520,-72.07210,-72.07210,3.02510,,,-61.11110,-61.11110,-41.00560,-61.11110,118.61070,-63.43650,-63.46720
2019-12-31,13.57700,-1.38400,-12.19300,-1.13300,-13.32600,-13.32600,-13.32600,-13.32600,-12.18100,-12.19300,0.02170,0.02170,-607.80770,-607.80770,6.78100,,,-108.41200,-108.41200,-92.10670,-108.41200,189.38200,-55.8498,-60.2047
2019-09-30,1.15000,2.49500,-3.64500,0.02400,-3.62100,-3.62100,-3.62100,-3.62100,-3.64100,-3.64500,0.02150,0.02150,-168.16820,-168.16820,0.66640,,,353.26780,353.26830,-176.80660,353.26830,-413.93130,-155.5261,-159.8502
2019-06-30,0.94800,0.93900,-1.88700,-0.01400,-1.90100,-1.90100,-1.90100,-1.90100,-1.88700,-1.88700,0.02150,0.02150,-88.88890,-88.88890,1.94540,,,-96.79200,-96.79230,-47.35920,-96.79230,826.90470,-55.4222,-56.5846
2019-03-31,1.80000,0.65100,-2.45100,-0.01300,-2.46400,-2.46400,-2.46400,-2.46400,-2.45100,-2.45100,0.02150,0.02150,-115.31530,-115.31530,3.56660,,,-55.42060,-55.42060,-40.01300,-55.42060,1871.90300,-56.91000,-56.91000
2018-12-31,1.40200,-5.42000,4.01800,0.43400,4.45200,4.45200,4.45200,4.45200,4.01800,4.01800,0.01770,0.01770,8012.01200,8012.01200,17.38810,-0.00900,-0.00890,-33.50390,-33.50900,116.54450,-33.80920,-617.73410,6679.4548,6679.2853
2018-09-30,3.54200,2.36400,-5.90600,-0.17300,-6.07900,-6.07900,-6.07900,-6.07900,-5.90600,-5.90600,0.00240,0.00240,-2582.58300,-2582.58300,3.26400,0.37090,0.92870,-56.01210,-56.01220,-24.44310,-35.23850,4569.44800,-1793.131,-1793.131
2018-06-30,3.96000,2.57400,-6.53400,-0.14400,-6.67800,-6.67800,-6.67800,-6.67800,-6.53400,-6.53400,0.00240,0.00240,-2822.82300,-2822.82300,4.63360,0.33380,0.67730,-44.37800,-44.37800,-23.18270,-29.56440,6350.36400,-2209.479,-2209.479
2018-03-31,4.97700,2.08700,-7.06400,-0.16000,-7.22400,-7.22400,-7.22400,-7.22400,-7.06400,-7.06400,0.00210,0.00210,-3483.48300,-3483.48300,5.56640,0.27150,0.48590,-34.70240,-34.70240,-20.73660,-25.27910,8784.92300,-3493.52600,-3493.52600
2017-12-31,5.08000,1.48700,-6.56700,-0.17900,-6.74600,-6.74600,-6.74600,-6.74600,-6.56700,-6.56700,0.00170,0.00170,-3783.78300,-3783.78300,2.97480,0.68780,2.54710,-171.17480,-171.17490,-35.47350,-53.43790,0.37100,-0.7043,-0.7043
2017-09-30,6.48900,2.05000,-8.53900,-0.13200,-8.67100,-8.67100,-8.67100,-8.67100,-8.53900,-8.53900,0.00180,0.00180,-4924.92500,-4924.92500,4.16250,0.50040,1.00150,-87.15450,-87.15450,-33.08150,-43.54440,0.93660,-0.6853,-0.6853
2017-06-30,5.83700,4.67800,-10.51500,0.01300,-10.50200,-10.50200,-10.50200,-10.50200,-10.51500,-10.51500,0.00180,0.00180,-5945.94600,-5945.94600,4.35770,,,-59.23290,-59.23290,-45.65290,-59.23290,1.67320,-0.5581,-0.5581
2017-03-31,5.28000,2.22300,-7.50300,0.00700,-7.49600,-7.49600,-7.49600,-7.49600,-7.50300,-7.50300,0.00160,0.00160,-4744.74500,-4744.74500,6.56700,,,-29.63200,-29.63200,-25.11900,-29.63200,2.38960,-0.65430,-0.65430
2016-12-31,4.83900,2.38900,-7.22800,0.01400,-7.21400,-7.21400,-7.21400,-7.21400,-7.22800,-7.22800,0.00100,0.00100,-5645.64500,-5645.64500,6.00490,,,-34.96510,-34.96510,-29.14280,-34.96510,2.22790,-0.8394,-0.8394
2016-09-30,1.93600,1.46600,-3.40200,-0.47600,-3.87800,-3.87800,-3.87800,-3.94500,-3.40200,-3.40200,0.00120,0.00120,-3363.36300,-3363.36300,14.93600,,,-14.36940,-14.36940,-13.40760,-14.36940,2.91420,-0.0186,-0.0186
2016-06-30,0.78900,1.05100,-1.84000,0.44900,-1.39100,-1.39100,-1.39100,-1.54100,-1.84000,-1.84000,0.00060,0.00060,-2522.52200,-2522.52200,0.46560,,-1.43960,8.71830,18.05790,-20.68090,18.05790,-2.05180,-0.4516,-0.4516
2016-03-31,1.17600,1.05000,-2.22600,0.12300,-2.10300,-2.10300,-2.10300,-2.25200,-2.22600,-2.22600,0.00060,0.00060,-3903.90400,-3903.90400,0.18280,,-1.00840,14.49450,32.82350,-79.74970,32.82350,-1.70660,-0.59330,-0.59330
2015-12-31,1.47000,1.06000,-2.53000,-0.06600,-2.58000,-2.58000,-2.58000,-2.58000,-2.53000,-2.53000,0.00050,0.00050,-4804.80600,-4804.80600,0.40850,,-1.45110,20.84010,58.27870,-57.46100,58.27870,-1.17920,-0.8729,-0.8729
2015-09-30,1.36900,0.99700,-2.36600,-0.20300,-2.56900,-2.56900,-2.56900,-2.56900,-2.36600,-2.36600,0.00050,0.00050,-5225.22500,-5225.22500,,,,,,,,,-0.4702,-0.4702
2015-06-30,0.95200,0.65800,-1.61000,,-1.61000,-1.61000,-1.61000,-1.61100,-1.61000,-1.61000,0.00050,0.00050,-3603.60400,-3603.60400,,,,,,,,,-0.2534,-0.2534
2015-03-31,1.11400,0.47500,-1.58900,-0.69000,-2.27900,-2.27900,-2.27900,-4.79600,-1.58900,-1.58900,0.00040,0.00040,-13633.63000,-13633.63000,,,,,,,,,-0.29410,-0.29410
2014-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
