,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,--,$-0.21
1,2024-08-14,2024-06-30,--,$-0.12
2,2024-07-01,2024-03-31,--,$-0.23
3,2024-02-13,2023-12-31,$-0.12,$-0.10
4,2023-11-09,2023-09-30,--,$-0.29
5,2023-08-29,2023-06-30,--,$-0.11
6,2023-03-01,2022-12-31,--,$0.01
7,2022-11-30,2022-09-30,--,$0.00
8,2022-08-29,2022-06-30,--,$0.00
9,2022-08-02,2022-03-31,--,$-0.02
10,2022-03-01,2021-12-31,--,$0.00
11,2021-11-21,2021-09-30,--,$0.00
12,2021-08-23,2021-06-30,--,$0.00
