Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,25.11200,0.14600,24.96600,41.05800,17.27500,1.86300,56.47000,-31.50400,-35.71000,-67.21400,-67.21400,-67.21400,-66.44000,-28.15800,-31.50400,21.55000,21.55000,-3.08000,-3.08000,0.18530,,-0.04930,99.41860,-125.45400,-125.45400,-267.65690,-264.57470,0.10530,,121.31400,0.74190,24.72890,22.37090,-28.18410,24.72890,-12.53420,-2.3908,-2.3895
2024-06-30,23.50900,0.11500,23.39400,36.77100,16.81600,,53.58700,-30.19300,-24.60400,-54.79700,-54.79700,-54.79700,-53.13500,-26.83000,-30.19300,21.06200,21.06200,-2.52000,-2.52000,0.36950,,-0.06080,99.51080,-128.43170,-128.43170,-233.08950,-226.01980,0.08040,,32.69680,2.75260,24.81310,21.94310,-18.73950,24.81310,-10.45340,-1.751,-1.7728
2024-03-31,28.00500,0.10700,27.89800,43.92500,16.85500,,60.78000,-32.88200,-30.57200,-63.45400,-63.45400,-63.45400,-61.94000,-29.50800,-32.88200,20.36800,20.36800,-3.04000,-3.04000,0.23570,,-0.07130,99.61790,-117.41470,-117.41470,-226.58090,-221.17480,0.10920,,58.83400,1.52970,33.34020,28.94130,-24.73270,33.34020,-9.06560,-1.87500,-1.87680
2023-12-31,83.80200,0.26000,83.54200,66.72300,21.17800,0.15800,87.74300,-4.20100,-44.38100,-48.58200,-48.58200,-48.58200,-46.34400,1.00000,-4.20100,17.89450,17.89450,-2.27000,-2.27000,0.43930,-0.09410,-0.08700,99.68970,-5.01300,-5.01300,-57.97240,-55.30180,0.26700,,3.24360,27.74680,32.74120,27.36770,-15.47630,35.82370,-7.52480,-2.8083,-2.6806
2023-09-30,24.31400,0.30300,24.01100,51.44300,18.90900,,70.35200,-46.34100,-18.19100,-64.53200,-64.53200,-64.53200,-62.25400,-43.48900,-46.34100,18.90800,18.90800,-3.29000,-3.29000,0.63300,-0.12400,-0.11370,98.75380,-190.59390,-190.59390,-265.41090,-256.04180,0.07250,,23.60580,3.81260,55.97260,44.67270,-19.23620,62.91390,-6.04600,-2.972,-3.1307
2023-06-30,25.29600,0.25400,25.04200,59.28500,20.41500,-0.00800,79.70800,-54.66600,-18.76400,-73.43000,-73.43000,-73.43000,-69.06900,-51.69300,-54.66600,17.56900,17.56900,-3.93000,-3.93000,0.83670,-0.19770,-0.17320,98.99590,-216.10530,-216.10530,-290.28310,-273.04320,0.06590,,18.86350,4.77110,95.66070,68.96450,-19.14270,114.57690,-4.17760,-3.0575,-3.2787
2023-03-31,22.90200,2.29400,20.60800,57.11800,18.23700,0.40600,74.94900,-54.34100,-16.55200,-70.89300,-70.89300,-70.89300,-68.30700,-51.77900,-54.34100,15.85500,15.85500,-4.31000,-4.31000,1.07750,-0.31190,-0.25700,89.98340,-237.27620,-237.27620,-309.54940,-298.25780,0.05550,,16.16230,5.56850,133.48590,84.00440,-17.17150,175.12230,-3.10890,-3.69130,-3.80750
2022-12-31,28.38500,7.69300,20.69200,53.27800,25.03500,-0.12800,78.44100,-57.74900,-16.34600,-74.10200,-74.10200,-74.10200,-71.14600,-55.86000,-57.74900,14.08720,14.08720,-4.60000,-4.60000,1.12790,-0.29740,-0.23970,72.89770,-203.44900,-203.44900,-261.06040,-250.64650,0.06860,,10.35570,8.69090,134.97140,85.57110,-17.91830,175.10750,-3.59340,-3.5224,-3.7255
2022-09-30,22.77200,0.30800,22.46400,46.01100,18.10500,,64.11600,-41.65200,-15.07000,-56.71500,-56.71500,-56.71500,-54.27500,-39.94500,-41.65200,14.34270,14.34270,-3.80000,-3.80000,1.45280,,-1.13700,98.64750,-182.90880,-182.90880,-249.05590,-238.34090,0.05310,,2.58100,34.87050,479.17650,132.98090,-13.21970,479.17370,-0.80260,-2.0075,-3.0714
2022-06-30,20.92600,2.02400,18.90200,44.96000,18.91400,0.40700,63.46700,-44.56500,-4.67000,-49.23500,-49.23500,-49.23500,-46.48700,-42.87500,-44.56500,13.85170,13.85170,-3.40000,-3.40000,1.80900,,1.00450,90.32780,-212.96470,-212.96470,-235.28150,-222.14950,0.04590,,1.10170,81.69070,-361.01420,265.81910,-10.79300,-361.01340,0.96430,-2.8629,-3.4491
2022-03-31,25.94100,0.54300,25.39800,42.44200,18.95300,0.53600,60.85900,-35.46100,-15.14300,-50.60400,-50.60400,-50.60400,-48.37800,-33.80100,-35.46100,12.91550,12.91550,-3.80000,-3.80000,1.78140,,0.51290,97.90680,-136.69870,-136.69870,-195.07340,-186.49240,0.05880,,20.17190,4.46170,-183.01600,1072.11800,-11.46690,-183.01630,2.07320,-4.05640,-4.40830
2021-12-31,20.26200,0.88100,19.38100,53.48600,21.97200,2.05000,73.40800,-54.02700,-13.58000,-67.60700,-67.60700,-67.60700,-65.56300,-52.37200,-54.02700,11.44600,11.44600,-4.60000,-3.80000,2.11530,0.21110,0.28280,95.65200,-266.64170,-266.64170,-333.66370,-323.57590,0.04350,,13.34780,6.74270,-141.11540,-464.81260,-14.50920,-111.32020,3.72980,-1.7946,-2.24
