Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,175.97100,95.91300,80.05800,26.98900,74.10100,101.09000,-21.03200,-1.18900,-22.22100,0.34300,-22.56400,-22.56400,-22.56400,21.35100,-21.03200,167.68800,167.68800,-0.13000,-0.13000,2.18000,45.49500,-11.95200,-11.95200,-12.62770,-12.82260,0.15080,0.99130,90.78970,-2.59540,-5.14920,-1.93340,-2.59540,,0.1802,0.1778
2024-06-30,168.00800,90.57800,77.43000,26.67600,73.57100,100.24700,-22.81700,-0.69300,-23.51000,-1.06800,-22.44200,-22.44200,-22.44200,20.14500,-22.81700,166.98300,166.98300,-0.13000,-0.13000,2.27730,46.08710,-13.58090,-13.58090,-13.99340,-13.35770,0.14860,1.30440,68.99620,-2.55400,-5.06480,-1.98500,-2.55400,,0.3855,0.3821
2024-03-31,145.87300,82.58700,63.28600,23.53800,69.00900,92.54700,-29.26100,-3.51000,-32.77100,-0.72000,-32.05100,-32.05100,-32.05100,12.54900,-29.26100,166.18700,166.18700,-0.19000,-0.19000,2.35010,43.38430,-20.05920,-20.05920,-22.46540,-21.97190,0.13180,1.46170,61.57230,-3.61400,-7.18190,-2.89600,-3.61400,,-0.32650,-0.33180
2023-12-31,185.40100,109.08000,76.32100,25.16900,74.20700,99.37600,-23.05500,5.01100,-18.04400,4.05400,-22.09800,-22.09800,-22.09800,19.95800,-23.05500,164.35400,164.35400,-0.13000,-0.13000,1.90290,41.16540,-12.43520,-12.43520,-9.73240,-11.91900,0.15420,1.33310,67.51080,-2.44990,-4.84190,-1.83790,-2.44990,,0.5692,0.5635
2023-09-30,133.60500,77.08900,56.51600,24.88300,67.23400,92.11700,-35.60100,3.40500,-32.19600,0.89500,-33.09100,-33.09100,-33.09100,7.33600,-35.60100,164.90400,164.90400,-0.20000,-0.20000,2.12400,42.30080,-26.64650,-26.64650,-24.09790,-24.76780,0.11950,1.59310,56.49440,-3.64370,-7.23320,-2.95860,-3.64370,,0.1617,0.1597
2023-06-30,133.30900,78.41900,54.89000,24.62000,66.66600,91.28600,-36.39600,-0.75400,-37.15000,-1.61700,-35.53300,-35.53300,-35.53300,6.58700,-36.39600,164.21400,164.21400,-0.22000,-0.22000,2.07800,41.17500,-27.30200,-27.30200,-27.86760,-26.65460,0.11860,1.58410,56.81300,-3.83760,-7.55780,-3.16050,-3.83760,,0.1092,0.1084
2023-03-31,117.63100,71.75500,45.87600,22.89600,64.98700,87.88300,-42.00700,-2.40000,-44.40700,-1.32400,-43.08300,-43.08300,-43.08300,1.73300,-42.00700,162.63100,162.63100,-0.26000,-0.26000,2.08630,38.99990,-35.71080,-35.71080,-37.75110,-36.62560,0.10540,1.57900,56.99880,-4.61010,-9.09570,-3.86020,-4.61010,,-0.18160,-0.18370
2022-12-31,139.86600,84.02400,55.84200,23.69800,67.25100,90.94910,-35.10700,-0.21700,-35.32400,-6.85300,-28.47100,-28.47100,-28.47100,9.36800,-35.10700,157.69100,157.69100,-0.17000,-0.17000,1.78760,39.92540,-25.10050,-25.10050,-25.25560,-20.35590,0.12030,1.47930,60.83970,-3.06760,-6.16130,-2.44890,-3.06760,5.75340,0.3646,0.3619
2022-09-30,105.55600,64.75400,40.80200,22.22400,71.80900,94.03300,-53.23100,-10.89000,-64.12100,0.43000,-64.55100,-64.55100,-64.55100,-6.68200,-53.23100,158.79210,158.79210,-0.41000,-0.41000,1.86400,38.65440,-50.42910,-50.42910,-60.74600,-61.15330,0.09610,1.28250,70.17300,-7.10470,-14.15730,-5.87600,-7.10470,,-0.0056,-0.0139
2022-06-30,87.30500,52.95400,34.35100,17.59700,66.05700,83.65400,-49.30300,0.68000,-48.62300,0.17400,-48.79700,-48.79700,-48.79700,-5.49100,-49.30300,156.89100,156.89100,-0.31000,-0.31000,2.75770,39.34600,-56.47210,-56.47210,-55.69330,-55.89260,0.08000,1.19640,75.22350,-5.27160,-8.72250,-4.47140,-5.27160,,0.2416,0.2299
