Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,573.19900,356.40200,216.79700,,-6.33900,105.72000,111.07700,-71.32200,39.75500,6.36200,33.39300,33.39300,-1363.99300,-1308.39200,221.68300,111.07700,767.23700,769.69300,-1.71000,-1.71000,0.92150,0.53170,1.17680,37.82230,19.37840,19.37840,6.93560,-228.26140,0.03220,1.56630,1.50120,59.95140,0.54140,0.67350,0.18770,0.24620,8.28090,0.042,-0.1442
2024-06-30,598.62600,375.49300,223.13300,,-4.28400,141.19600,81.93700,71.87600,153.81300,-5.22800,159.04100,159.04100,,198.06100,218.84900,81.93700,701.59400,703.95400,0.28000,0.28000,0.97060,0.51420,1.07890,37.27420,13.68750,13.68750,25.69430,33.08590,0.03170,1.59560,1.40230,64.17880,2.11990,2.53300,0.84300,1.00530,10.02240,0.3317,0.0477
2024-03-31,737.10000,463.12700,273.97300,,-11.85700,141.39700,132.57600,-264.18400,-131.60800,-11.30300,-120.30500,-120.30500,,-91.55800,262.11600,132.57600,689.56400,689.56400,-0.13000,-0.13000,0.97880,0.57900,1.41260,37.16900,17.98620,17.98620,-17.85480,-12.42140,0.04030,2.00610,1.38010,65.21160,-1.92470,-2.39150,-0.65710,-0.78710,9.33070,0.18960,-0.11860
2023-12-31,726.74880,372.29490,354.45390,,-21.12900,250.04600,104.40790,35.02800,139.43600,-14.28800,153.72400,153.72400,,184.24800,226.52990,104.40790,688.73900,690.76300,0.27000,0.27000,0.63280,0.50940,1.13220,48.77260,14.36640,14.36640,19.18630,25.35240,0.03960,1.67390,1.81040,49.71400,2.38700,2.94050,0.83660,1.13850,9.61070,0.2891,-0.1893
2023-09-30,564.76800,348.22900,216.53900,,-2.90700,91.25600,125.28300,-340.35600,-215.07300,-40.75500,-174.31800,-174.31800,-13.00800,-176.66600,230.06800,125.28300,689.05500,689.05500,-0.26000,-0.26000,0.66460,0.54340,1.27890,38.34120,22.18310,22.18310,-38.08170,-31.28120,0.03140,1.44860,1.33200,67.56880,-2.74160,-3.39920,-0.96940,-1.21650,9.49580,0.1917,-0.2122
2023-06-30,627.87100,409.33000,218.54100,,-6.37900,124.82700,93.71390,-411.99300,-318.27900,-55.95800,-262.32100,-262.32100,,-255.31100,212.16190,93.71390,687.84700,687.84700,-0.37000,-0.37000,0.71290,0.52550,1.18250,34.80670,14.92570,14.92570,-50.69180,-40.66300,0.03490,1.79680,1.27400,70.64500,-3.94400,-4.85110,-1.45990,-1.82110,9.92430,0.3788,0.0215
2023-03-31,778.62700,513.07600,265.55100,,-1.43600,123.07700,142.47410,131.83700,274.31100,24.70100,249.61000,249.61000,,268.04700,264.11510,142.47410,687.69400,690.14800,0.39000,0.39000,0.75440,0.50960,1.11240,34.10500,18.29810,18.29810,35.23010,34.42560,0.04340,2.52410,1.51400,59.44630,3.63250,4.43700,1.39240,1.73470,10.24670,0.04960,-0.19640
2022-12-31,747.95100,480.22490,267.72610,19.22800,-110.83200,244.86200,22.86410,-142.59000,-119.72600,-28.63000,-91.09600,-91.09600,,-78.67000,137.66610,22.86400,677.86200,677.86200,-0.12000,-0.12000,0.71330,0.50910,1.09880,35.79460,3.05690,3.05690,-16.00720,-10.51810,0.04240,2.13510,1.41640,63.54040,-1.36940,-1.68100,-0.51680,-0.65420,10.00040,0.3173,0.0328
2022-09-30,664.44000,402.87300,261.56700,23.44500,4.98500,126.66700,134.90000,-361.75100,-226.85100,-19.51600,-207.33500,-207.33500,,-195.17700,243.10690,134.90000,678.62400,678.62400,-0.29000,-0.29000,0.71640,0.51780,1.14210,39.36650,20.30280,20.30280,-34.14170,-29.37470,0.03760,1.69060,1.53600,58.59290,-3.15980,-3.87120,-1.17450,-1.48210,9.90790,0.1491,-0.3205
2022-06-30,619.38500,375.23200,244.15300,20.10700,-4.46400,137.11800,107.03500,-192.17600,-85.14100,-22.81900,-62.32200,-62.32200,,-35.60700,219.58200,107.03500,674.74300,674.74300,-0.05000,-0.05000,0.77350,0.50840,1.06030,39.41860,17.28090,17.28090,-13.74610,-5.74880,0.03490,1.89880,1.43570,62.68690,-0.91020,-1.10640,-0.35130,-0.43570,10.40640,0.2015,-0.1672
2022-03-31,733.23700,459.51300,273.72400,17.45200,0.93800,136.47800,137.24600,-75.19600,62.05000,9.45200,52.59800,52.59800,,88.74500,257.21000,137.24600,673.74200,677.44000,0.13000,0.13000,0.96210,0.49650,0.98850,37.33090,18.71780,18.71780,8.46250,12.10320,0.04150,2.71330,1.67750,53.64980,0.74180,0.89680,0.29770,0.36410,10.79170,0.24540,-0.23840
2021-12-31,583.50220,355.06780,228.43440,17.79600,28.10400,100.50190,127.93250,17.37700,145.30900,1.79600,143.51300,143.51300,,173.36600,238.74250,127.93240,622.34800,628.94800,0.28000,0.28000,0.68790,0.44230,0.84140,39.14880,21.92490,21.92490,24.90290,29.71130,0.03470,1.99740,1.44640,62.22490,1.99390,2.36210,0.85440,1.08420,10.98590,0.2006,-0.2464
2021-09-30,528.57500,301.92200,226.65300,15.16500,-1.26700,112.98500,113.66800,-172.47700,-58.80900,-19.38800,-39.42100,-39.42100,,-30.18900,210.22100,113.66800,621.40500,621.40500,-0.05000,-0.05000,0.61900,0.49180,1.04650,42.88000,21.50460,21.50460,-11.12600,-5.71140,0.03170,1.79900,1.62350,55.43660,-0.61790,-0.75050,-0.23610,-0.30520,10.48400,0.276,-0.2885
2021-06-30,527.52300,325.54600,201.97700,17.12200,-1.28300,116.56600,85.41100,-4.70400,80.70700,-4.19500,84.90200,84.90200,,100.94600,183.57200,85.41100,614.01400,619.99700,0.16000,0.16000,0.61930,0.47870,0.99600,38.28780,16.19100,16.19100,15.29920,19.13590,0.03210,2.44550,1.62380,55.42450,1.31330,1.59390,0.51600,0.66570,10.76700,0.1762,-0.4628
