Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,71.74300,44.97200,26.77100,11.78300,30.07400,43.85000,-17.07900,-1.45300,-18.53200,-3.83800,-14.69400,-14.69400,,-14.64800,-12.49400,-17.07900,30.41600,30.41600,-0.48000,-0.48000,4.41330,,0.00040,37.31510,-23.80580,-23.80580,-25.83110,-20.41730,0.05810,1.25170,71.90040,-1.29470,-1.50600,-1.19100,-1.29470,37.16470,-0.5139,-1.1492
2024-06-30,71.02800,44.53700,26.49100,13.48600,29.92100,45.39700,-18.90600,7.69200,-11.21400,-2.12400,-9.09000,-9.09000,,-8.71000,-14.23900,-18.90600,30.09800,30.09800,-0.29000,-0.29000,5.26860,,0.00040,37.29660,-26.61770,-26.61770,-15.78810,-12.26280,0.05760,1.25550,71.68400,-0.80520,-0.93920,-0.73770,-0.80520,37.30250,0.1397,-0.2884
2024-03-31,64.48500,42.38100,22.10400,11.43400,30.47800,43.90200,-21.79800,7.62500,-14.17300,-0.32700,-13.84600,-13.84600,,-13.46200,-16.31900,-21.79800,29.76900,29.76900,-0.45000,-0.45000,5.08910,,0.00040,34.27770,-33.80320,-33.80320,-21.97880,-20.87620,0.05240,1.23870,72.65880,-1.22900,-1.43690,-1.12580,-1.22900,37.69310,0.24410,0.11650
2023-12-31,70.50500,45.27600,25.22900,11.95200,42.20600,176.35000,-151.12100,5.92500,-145.19600,-10.86200,-134.33400,-134.33400,,-128.14900,-25.88300,-151.12100,29.78400,29.78400,-4.29000,-4.29000,6.95510,,0.00100,35.78330,-214.34080,-214.34070,-205.93710,-181.75870,0.05710,1.37890,65.27030,-11.85350,-13.87490,-10.87440,-11.85350,38.21830,0.5044,0.4066
2023-09-30,84.68700,44.84300,39.84400,10.01400,27.65900,39.63000,0.21400,6.64600,6.86000,20.32600,-13.46600,-13.46600,,-13.10700,5.44300,0.21400,30.01300,30.01300,-0.44000,-0.44000,8.95220,,0.00230,47.04860,0.25270,0.25270,8.10040,-15.47700,0.06230,1.71860,52.36850,-1.06720,-1.38040,-0.99130,-1.06720,42.01210,0.3408,0.1806
2023-06-30,67.85300,47.28100,20.57200,9.69200,28.71600,40.37000,-19.79800,5.09800,-14.70000,-3.11000,-11.59000,-11.59000,,-11.22900,-14.20000,-19.79800,29.81300,29.81300,-0.38000,-0.38000,8.15020,,0.00360,30.31850,-29.17780,-29.17780,-21.66450,-16.54900,0.05010,1.94930,46.17060,-0.91740,-1.18890,-0.85560,-0.91740,42.22770,0.3291,-0.0703
2023-03-31,66.16800,47.35700,18.81100,9.78200,31.88500,43.63500,-24.82400,3.77500,-21.04900,-5.20000,-15.84900,-15.84900,,-15.34000,-18.42300,-24.82400,29.53600,29.53600,-0.52000,-0.52000,7.08730,,0.01620,28.42920,-37.51660,-37.51660,-31.81150,-23.18340,0.04810,1.51940,59.23420,-1.24900,-1.62200,-1.15120,-1.24900,42.73610,-0.26770,-0.32990
2022-12-31,67.70400,54.71700,12.98700,8.50900,39.04600,49.53900,-36.55200,3.09000,-33.46200,-9.38600,-24.07600,-24.07600,,-23.83200,-26.21300,-36.55200,30.09700,30.96400,-0.77000,-0.73000,7.12630,,0.01630,19.18200,-53.98800,-53.98800,-49.42400,-35.20030,0.04880,1.28350,70.12010,-1.89590,-2.46630,-1.73700,-1.89590,43.13730,1.0501,0.9045
2022-09-30,105.65500,59.56000,46.09500,7.50700,36.12500,45.74300,0.35200,1.40500,1.75700,0.41400,1.34300,1.34300,,1.71900,11.17900,0.35200,30.17400,30.86700,0.06000,0.06000,6.79480,,0.01600,43.62790,0.33320,0.33320,1.66300,1.62700,0.07520,1.01440,88.72570,0.10480,0.12510,0.09550,0.10480,43.17230,0.7398,0.5681
2022-06-30,125.34100,60.06500,65.27600,6.90500,41.10600,52.48200,12.79400,0.95800,13.75200,2.65300,11.09900,11.09900,,11.53700,22.45200,12.79400,30.36200,31.18900,0.38000,0.37000,5.29440,,0.01590,52.07870,10.20740,10.20740,10.97170,9.20450,0.08580,0.94030,95.71700,0.84680,1.00930,0.75930,0.84680,43.30710,0.3666,0.2619
2022-03-31,320.26800,77.72500,242.54300,5.98900,33.71500,40.61000,201.93300,0.04500,201.97800,48.42100,153.55700,153.55700,,153.97900,208.53800,201.93300,30.23400,31.24000,5.09000,4.93000,5.40050,,0.01610,75.73130,63.05130,63.05130,63.06530,48.07820,0.21850,1.99840,45.03570,11.69550,12.51560,10.47750,11.69550,43.29340,6.03110,5.86000
2021-12-31,251.67100,62.13400,189.53700,7.46400,30.30200,38.67700,150.86000,-0.03500,150.82500,47.14800,103.67700,103.67700,,104.33900,156.45700,150.86000,29.40800,30.97600,3.42000,3.34000,5.81100,,0.01830,75.31140,59.94340,59.94330,59.92940,41.45850,0.19680,1.81170,49.67630,8.89260,9.60800,8.10790,8.89260,38.65650,2.5813,2.3859
2021-09-30,227.86800,43.46600,184.40200,6.02100,18.31100,25.12900,159.27300,0.49600,159.76900,37.54500,122.22400,122.22400,,122.52200,164.76500,159.27300,29.67300,31.17000,4.13000,3.93000,4.23240,0.00570,0.02020,80.92490,69.89700,69.89700,70.11470,53.76890,0.18920,1.88600,47.72050,11.70220,12.74470,10.14590,11.63600,35.01470,4.7735,4.6697
2021-06-30,153.61600,35.85800,117.75800,5.31200,13.54800,18.86000,98.89800,0.60400,99.50200,23.58900,75.91300,79.64700,,79.81200,103.18400,98.89800,29.15000,30.83000,2.74000,2.59000,4.66320,0.00640,0.02280,76.65740,64.38000,64.38000,64.77320,51.95550,0.14630,1.03390,87.04720,8.65050,8.94120,7.58650,8.59540,31.19730,2.454,2.3595
2021-03-31,359.42900,74.07500,285.35400,5.42200,13.01000,18.43200,266.92200,0.28200,267.20400,66.51300,200.69100,200.69100,,200.69100,270.14700,266.92200,28.83100,30.77000,6.96000,6.52000,3.35390,,0.01880,79.39090,74.26280,74.26280,74.34130,55.83610,0.35980,1.66010,54.21320,25.03740,25.03740,20.08750,25.03740,27.65070,7.57810,7.20510
2020-12-31,294.97800,51.77200,243.20600,4.57600,12.72100,17.29700,225.90900,0.58900,226.49800,58.57100,167.92700,166.30700,,166.30700,227.56100,225.90900,22.69400,24.05600,7.27000,6.88000,4.02430,,0.02640,82.44890,76.58500,76.58500,76.78470,56.37950,0.42110,1.60440,56.09620,29.20810,29.20810,23.74250,29.20810,20.20680,5.5752,4.5964
2020-09-30,101.71600,26.26100,75.45500,3.17700,8.75500,11.93200,63.52300,0.42100,63.94400,14.52600,49.41800,46.63800,,46.63800,64.35400,63.52300,22.06200,23.53900,2.11000,1.98000,3.38810,,,74.18200,62.45130,62.45130,62.86520,45.85120,0.41130,1.12170,80.23520,24.94610,24.94610,18.85800,24.94610,8.02140,0.4035,-0.0251
