Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,4845.40000,-1582.00000,6427.40000,5972.40000,6098.60200,328.79880,2.10000,330.90000,74.70000,256.20000,256.20000,250.10000,406.59880,328.79930,51.68300,52.28200,4.85000,4.79000,0.11000,0.13460,6.78580,6.78580,6.82920,5.16160,0.33840,4.56680,36.31470,1.78950,4.06450,109.77310,14.3712,13.6669
2020-09-30,3978.10000,3085.40000,892.70020,649.40000,737.80000,154.90040,5.40000,160.30000,25.70000,134.60000,134.60000,131.90000,226.10040,154.90040,51.76100,52.24700,2.55000,2.52000,0.16880,0.22320,3.89380,3.89380,4.02960,3.31570,0.28620,2.54630,28.74230,0.96820,2.11650,102.56700,7.8065,7.1348
2020-06-30,3670.40000,3017.20000,653.20000,557.30000,642.40000,10.80010,5.00000,15.80000,1.50000,14.30000,14.30000,15.20000,117.00000,10.80010,51.63500,52.17300,0.29000,0.29000,0.20960,0.28770,0.29420,0.29420,0.43050,0.41410,0.28650,0.27990,4.26100,0.11160,0.22120,98.93890,9.5534,8.9182
2020-03-31,4096.00000,3187.50000,908.50000,774.80000,843.90000,64.59990,-42.00000,22.60000,5.00000,17.60000,17.60000,5.30000,119.59990,64.59990,51.61200,52.45800,0.10000,0.10000,0.29410,0.44140,1.57710,1.57710,0.55180,0.12940,0.29470,0.35000,6.61900,0.12660,0.24710,97.41590,-10.41020,-11.25660
2019-12-31,5400.50000,4031.00000,1369.49900,874.30000,1001.20000,368.29930,-10.10000,358.20000,82.10000,276.10000,276.10000,273.70000,368.29930,368.29880,48.64700,49.15400,5.59000,5.54000,0.18450,0.24930,6.81970,6.81970,6.63270,5.06810,0.39500,5.30480,78.01660,2.01940,4.32620,100.96480,14.6694,13.3649
2019-09-30,4495.60000,3438.40000,1057.20000,762.00000,885.60000,171.60010,-0.20000,171.40000,42.10000,129.30000,129.30000,128.90000,171.60010,171.60010,51.52800,52.10400,2.50000,2.47000,0.26650,0.38400,3.81710,3.81710,3.81260,2.86720,0.34380,2.66150,130.21040,0.98870,1.95230,94.26980,5.6662,4.9702
2019-06-30,4266.50000,3273.10000,993.39990,772.10000,843.30000,150.09960,-2.60000,147.50000,36.20000,111.30000,111.30000,110.50000,150.09960,150.09960,45.74900,46.04000,2.42000,2.40000,0.22970,0.32880,3.51810,3.51810,3.45720,2.58990,0.40320,2.87200,13.76620,1.05190,2.21240,84.68200,1.4911,0.6401
2019-03-31,3820.60000,3022.80000,797.80000,707.30000,772.40000,25.39990,-4.90000,20.50000,-0.70000,21.20000,21.20000,21.30000,25.39990,25.39990,45.67400,46.01900,0.47000,0.46000,0.23630,0.34080,0.66480,0.66480,0.53660,0.55750,0.36210,0.55860,2.95220,0.20090,0.42660,82.97300,-11.98420,-12.95330
2018-12-31,4889.70000,3650.40000,1239.30100,826.40000,926.89900,312.40140,8.40000,320.80000,117.60000,203.20000,203.20000,201.10000,312.40140,312.40160,45.51700,45.93100,4.42000,4.38000,0.14930,0.18430,6.38900,6.38900,6.56070,4.11270,0.48770,5.44120,29.03690,2.02680,4.62860,81.89870,13.1588,12.0293
2018-09-30,3969.80000,3043.10000,926.70000,689.40000,735.80000,190.89990,-9.20000,181.70000,45.60000,136.10000,136.10000,134.90000,190.89990,190.89990,45.54900,45.96500,2.96000,2.93000,0.20130,0.27550,4.80880,4.80880,4.57710,3.39820,0.41270,3.80930,23.00540,1.41490,3.04250,78.41970,5.8236,4.9734
2018-06-30,3903.70000,2980.90000,922.80000,737.80000,773.00000,149.80000,-2.40000,147.40000,37.60000,109.80000,109.80000,107.80000,149.80000,149.80000,45.49300,45.95100,2.37000,2.35000,0.23700,0.33760,3.83740,3.83740,3.77590,2.76150,0.42490,3.16770,22.38530,1.19510,2.41690,76.18860,-0.1967,-0.8356
2018-03-31,3555.20000,2761.30000,793.89990,697.30000,740.10000,53.79980,2.30000,56.10000,13.50000,42.60000,42.60000,40.30000,53.79980,53.79980,45.44300,45.90500,0.89000,0.88000,0.22560,0.31880,1.51330,1.51330,1.57800,1.13360,0.38630,1.22570,9.92080,0.46280,0.94910,76.40580,-5.63340,-6.53960
2017-12-31,4343.00000,3270.10100,1072.89900,748.70000,810.99900,261.89970,-1.00000,260.90000,183.20000,77.70000,77.70000,76.20000,261.89970,261.89920,45.31600,45.75800,1.68000,1.66000,0.16660,0.22280,6.03040,6.03040,6.00740,1.75450,0.46930,2.30000,21.35200,0.83960,1.91690,74.45230,11.3934,10.226
2017-09-30,3522.20000,2696.90000,825.30000,642.30000,687.50000,137.80000,-2.60000,135.20000,36.00000,99.20000,99.20000,98.30000,137.80000,137.80000,45.34900,45.81400,2.17000,2.15000,0.26060,0.37270,3.91230,3.91230,3.83850,2.79090,0.46630,3.12800,60.97110,1.31320,2.31280,69.91310,6.9046,6.1438
2017-06-30,3470.30000,2662.20000,808.10010,630.70000,677.30000,130.80030,-0.10000,130.70000,35.80000,94.90000,94.90000,94.30000,130.80030,130.80030,45.28800,45.78200,2.08000,2.06000,0.30430,0.46030,3.76910,3.76910,3.76620,2.71730,0.43940,3.12810,150.87460,1.20160,2.17620,66.98610,3.7882,3.0993
2017-03-31,3117.70000,2479.00000,638.70000,579.50000,623.30000,15.39990,-6.40000,9.00000,1.30000,7.70000,7.70000,7.20000,15.39990,15.39990,45.25800,45.68900,0.16000,0.16000,0.33050,0.51530,0.49400,0.49400,0.28870,0.23090,0.43090,0.26600,-20.53330,0.10640,0.17810,63.92700,-4.63130,-5.32290
2016-12-31,8345.60100,7370.70000,974.90090,657.60000,733.50000,241.40090,-0.80000,240.60000,62.50000,178.10000,178.10000,176.80000,241.40090,241.40030,45.15400,45.52800,3.91000,3.89000,0.29510,0.45040,2.89260,2.89250,2.88300,2.11850,1.09390,6.32750,-298.82380,2.33440,4.46050,62.25280,8.2196,6.4783
2016-09-30,1705.20000,1012.00000,693.20000,568.30000,622.20000,71.00000,-6.90000,64.10000,15.90000,48.20000,48.20000,48.00000,71.00000,71.00000,45.18800,45.61200,1.06000,1.05000,0.32270,0.49610,4.16370,4.16370,3.75910,2.81490,0.23960,1.69270,4016.83000,0.67730,1.14640,62.99640,2.875,0.9281
2016-06-30,1603.60000,928.00000,675.60000,520.00000,561.70000,113.89990,11.60000,125.50000,31.10000,94.40000,94.40000,78.80000,113.89990,113.89990,45.12100,45.57400,1.75000,1.73000,0.27790,0.39210,7.10280,7.10280,7.82610,4.91390,0.25290,3.36040,30.17910,1.48870,2.42660,62.25100,1.2019,0.1845
2016-03-31,1336.80000,810.40000,526.40000,458.20000,497.00000,29.40000,4.10000,33.50000,8.30000,25.20000,25.20000,25.70000,29.40000,29.40000,45.09500,45.48300,0.57000,0.56000,0.27490,0.38750,2.19930,2.19930,2.50600,1.92250,0.21060,0.90290,8.62420,0.39710,0.65470,61.85920,-7.40720,-8.89560
2015-12-31,1887.40000,1105.60000,781.80030,483.70000,528.00000,253.80000,5.90000,259.70000,61.30000,198.40000,198.40000,195.90000,253.80000,253.79980,44.94000,45.41500,4.36000,4.32000,0.15850,0.20640,13.44710,13.44710,13.75970,10.37940,0.30510,7.29870,56.75060,3.20670,6.14200,60.33960,8.6752,7.4824
2015-09-30,1501.30000,896.00000,605.30000,440.10000,485.00000,120.30000,18.60000,138.90000,25.70000,113.20000,113.20000,110.50000,120.30000,120.30000,45.00100,45.45300,2.45000,2.43000,0.16800,0.21400,8.01310,8.01310,9.25200,7.36030,0.28680,4.48180,23.44770,2.16240,3.72890,56.08610,4.3294,3.4014
2015-06-30,1373.50000,825.10000,548.40000,418.10000,445.40000,103.00000,19.50000,122.50000,31.10000,91.40000,91.40000,90.10000,103.00000,103.00000,44.86900,45.43500,2.01000,1.98000,0.19580,0.25240,7.49910,7.49910,8.91880,6.55990,0.27230,3.67810,17.80610,1.81230,2.95800,55.36890,2.6709,2.0948
2015-03-31,1203.50000,737.90000,465.60000,387.20000,412.90000,52.70000,5.30000,58.00000,14.70000,43.30000,43.30000,41.90000,52.70000,52.70000,44.84400,45.37400,0.93000,0.92000,0.20620,0.26890,4.37890,4.37890,4.81930,3.48150,0.24090,1.84440,9.81540,0.86660,1.46400,52.33490,-7.40070,-7.82390
2014-12-31,1748.97900,1031.89500,717.08390,427.02500,455.33200,261.75210,0.71600,262.46800,67.71200,194.75600,194.75600,193.74800,299.39810,261.75230,44.68400,45.26100,4.33000,4.29000,0.10250,0.12230,14.96600,14.96600,15.00690,11.07780,0.34460,8.08410,42.12260,3.83730,7.25590,53.74020,10.0875,8.9073
2014-09-30,1365.97500,828.24100,537.73390,388.29000,410.27600,127.45790,12.19100,139.64900,34.91200,104.73700,104.73700,104.28400,155.11890,127.45790,44.80900,45.29100,2.33000,2.30000,0.18300,0.24250,9.33090,9.33090,10.22340,7.63440,0.27680,4.46980,26.73320,2.12240,3.65160,52.28300,4.182,3.4162
2014-06-30,1277.20400,761.22400,515.98000,396.08600,424.32400,91.65590,4.82700,96.48300,24.12100,72.36200,72.36200,71.76600,120.29790,91.65590,44.58600,45.27800,1.61000,1.58000,0.22740,0.30500,7.17630,7.17630,7.55420,5.61900,0.26740,3.10970,21.51120,1.51500,2.40250,52.14930,2.5764,1.8183
2014-03-31,1037.44200,637.34000,400.10200,356.99900,415.36800,-15.26600,2.26600,-13.00000,-29.14500,16.14500,16.14500,15.90200,14.28500,-15.26600,44.51400,45.20200,0.36000,0.35000,0.24400,0.33040,-1.47150,-1.47150,-1.25310,1.53280,0.22770,0.72580,5.82240,0.35440,0.54870,49.93740,-5.82320,-6.55910
2013-12-31,1509.41800,919.70810,589.70960,369.42710,393.91090,195.79880,2.09600,197.89500,50.37300,147.52200,147.52200,147.15300,222.11780,195.79890,44.25900,45.07200,3.32000,3.27000,0.16410,0.20750,12.97180,12.97180,13.11070,9.74900,0.32830,6.73370,60.17620,3.20880,5.62890,49.28930,8.7666,7.5881
2013-09-30,1106.80200,699.03100,407.77100,296.01200,320.67300,87.09800,-3.05700,84.04100,20.92500,63.11600,63.11600,62.85700,113.09000,87.09800,44.40700,45.06300,1.42000,1.39000,0.26150,0.37150,7.86930,7.86930,7.59310,5.67920,0.25590,3.10390,61.31760,1.45900,2.29230,45.76190,3.2013,2.6914
2013-06-30,989.38300,634.60000,354.78300,262.18500,288.96100,65.82200,0.02700,65.84900,16.39700,49.45200,49.45200,46.29000,92.71500,65.82200,44.10100,45.14100,1.05000,1.03000,0.28060,0.41620,6.65280,6.65280,6.65560,4.67870,0.23700,2.55790,89.94510,1.18460,1.84020,43.81920,1.2732,1.0894
2013-03-31,855.98800,563.72000,292.26800,249.92100,272.16800,20.10000,-2.44100,17.65900,4.39700,13.26200,13.26200,13.15600,47.88900,20.10000,44.08100,45.05500,0.30000,0.29000,0.27850,0.40550,2.34820,2.34820,2.06300,1.53690,0.20210,0.68700,26.51290,0.31310,0.49570,43.79060,-6.69080,-6.97250
2012-12-31,1248.70400,794.16110,454.54300,270.50000,303.64490,150.89810,-8.97800,141.92000,34.65800,107.26200,107.26200,106.83100,178.23510,150.89800,43.84900,44.79900,2.44000,2.39000,0.18470,0.24310,12.08440,12.08440,11.36540,8.55530,0.28700,5.47460,180.08130,2.46490,4.46320,44.47400,6.5098,5.6179
2012-09-30,949.49100,622.36000,327.13100,235.37000,261.27900,65.85210,0.74600,66.59800,16.91600,49.68200,49.68200,49.51300,92.16210,65.85210,44.01600,44.82600,1.12000,1.10000,0.23530,0.32430,6.93550,6.93550,7.01410,5.21470,0.23420,2.67270,-851.02660,1.22550,2.04380,42.20540,3.499,3.0001
2012-06-30,921.34100,592.92800,328.41300,233.76500,270.33100,58.08200,-7.50600,50.57600,12.84600,37.73000,37.73000,37.18800,85.79700,58.08200,43.71900,44.84700,0.85000,0.83000,0.26080,0.36390,6.30410,6.30410,5.48940,4.03630,0.24280,2.15020,-65.01930,0.99440,1.58950,40.08200,1.6549,1.1951
2012-03-31,813.29400,537.51600,275.77800,232.59600,261.20700,14.57100,4.42200,18.99300,4.82400,14.16900,14.16900,14.02400,48.67000,14.57100,43.60500,44.68500,0.32000,0.31000,0.26480,0.37650,1.79160,1.79160,2.33530,1.72430,0.21240,0.80750,-17.98140,0.37010,0.59370,40.22370,-4.38900,-4.65360
2011-12-31,1148.17500,722.46800,425.70710,250.17300,306.48900,119.21810,-4.66800,114.55000,29.52500,85.02500,85.02500,84.76700,152.48010,119.21810,43.17000,44.36700,1.97000,1.92000,0.21460,0.31170,10.38330,10.38330,9.97670,7.38280,0.29200,5.01810,-77.70720,2.16200,3.94110,38.97820,5.6917,4.8888
2011-09-30,903.21000,602.47300,300.73700,207.51700,246.38310,54.35390,-9.15300,45.20100,11.30000,33.90100,33.90100,33.88000,84.16390,54.35390,43.42200,44.35500,0.78000,0.76000,0.25670,0.37820,6.01790,6.01790,5.00450,3.75110,0.24030,2.06490,-20.08730,0.90180,1.53480,37.76930,2.1368,1.6903
2011-06-30,845.29500,544.22200,301.07300,210.04400,235.50600,65.56700,-5.45100,60.11600,15.02900,45.08700,45.08700,43.86000,94.25000,65.56700,42.93400,44.47300,1.02000,0.99000,0.20940,0.29170,7.75670,7.75670,7.11180,5.18870,0.22940,2.68880,-28.51210,1.22350,2.12590,39.03630,1.38,0.9532
2011-03-31,687.86400,461.35700,226.50700,196.12600,214.44100,12.06600,-9.93400,2.13200,0.53300,1.59900,1.59900,1.49000,41.52900,12.06600,42.84700,44.35900,0.03000,0.03000,0.14690,0.19850,1.75410,1.75410,0.30990,0.21660,0.20550,0.09900,1.50250,0.04780,0.08450,37.63670,-4.44510,-4.83210
2010-12-31,956.25290,610.32700,345.92590,202.98400,222.45400,123.47190,-10.50600,112.96600,28.22000,84.74600,84.74600,84.39600,157.28590,123.47200,42.29600,44.08400,1.99000,1.91000,0.11160,0.14390,12.91210,12.91210,11.81340,8.82570,0.28550,5.39120,86.29760,2.52980,4.78940,36.84800,6.2656,5.7026
2010-09-30,708.37900,463.06500,245.31400,165.33600,183.46410,61.85000,-13.50400,48.34600,11.12000,37.22600,37.22600,37.12500,88.53700,61.85000,42.56900,44.08900,0.87000,0.84000,0.14600,0.19070,8.73120,8.73120,6.82490,5.24080,0.23120,2.51620,368.06360,1.21490,2.14870,34.69160,4.2673,4.059
2010-06-30,680.31900,438.40800,241.91100,163.04200,184.57000,57.34100,-15.71400,41.62700,9.57400,32.05300,32.05300,31.75700,84.47600,57.34100,42.03700,44.25000,0.76000,0.72000,0.16300,0.24100,8.42850,8.42850,6.11870,4.66800,0.22930,2.32890,-59.12520,1.08030,1.94930,32.72340,1.5134,1.3066
2010-03-31,580.66200,387.38100,193.28100,156.45300,175.28600,17.99500,-17.45700,0.53800,0.12400,0.41400,0.41400,0.24600,48.90900,17.99500,41.91300,43.95000,0.01000,0.01000,0.19690,0.27930,3.09900,3.09900,0.09270,0.04240,0.19470,0.03030,-0.45970,0.01390,0.02430,32.51070,-3.32950,-3.43140
2009-12-31,815.08510,519.83510,295.25000,183.75900,213.30090,81.94920,-14.06500,67.88400,15.48100,52.40300,52.40300,52.02800,115.22810,81.94900,38.54300,38.54300,1.60000,1.61000,0.11240,0.14350,10.05410,10.05410,8.32850,6.38310,0.26320,3.79010,-54.51380,1.69210,3.36430,33.04210,5.4876,5.061
2009-09-30,595.30200,380.02900,215.27300,147.74400,170.64500,44.62800,-21.26400,23.36400,3.50500,19.85900,19.85900,19.77100,73.00100,44.62800,41.76200,43.30000,0.47000,0.46000,0.17900,0.26060,7.49670,7.49670,3.92470,3.32120,0.19890,1.48120,-13.52500,0.66340,1.21610,32.04870,3.4089,3.2744
2009-06-30,576.13800,381.37600,194.76200,140.65300,177.40600,17.35600,-33.77600,-16.42000,-2.46300,-13.95700,-13.95700,-14.43300,50.23900,17.35600,35.83600,35.83600,-0.40000,-0.40000,0.23520,0.33860,3.01250,3.01250,-2.85000,-2.50510,0.19330,-1.07820,6.05400,-0.46820,-0.82460,31.34950,-2.2843,-2.6703
2009-03-31,494.21100,342.55500,151.65600,137.62300,179.18500,-27.52900,-44.78000,-72.30900,-10.84600,-61.46300,-61.46300,-61.47500,12.24800,-27.52900,34.61800,34.61800,-1.78000,-1.78000,0.33430,0.54110,-5.57030,-5.57030,-14.63120,-12.43900,0.17170,-6.22170,12.40720,-2.13480,-4.14200,28.44060,-0.11160,-0.31250
