Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,0.23700,0.16300,0.07400,5.62600,2.50300,,8.12900,-8.05500,-1.04900,-9.10400,0.00200,-9.10600,-9.10600,-8.27500,-7.37400,-8.05500,4.11880,4.11880,-2.00000,-2.00000,7.58170,31.22360,-3398.73400,-3398.73400,-3841.35000,-3491.56100,0.00350,0.94770,0.08180,1100.50600,-16.63770,-22.84550,-13.61520,-16.63770,13.28810,-1.87120,-1.97850
2021-12-31,0.31100,0.26700,0.04400,6.01600,4.73800,,8.73600,-8.69200,0.60200,-8.09000,-0.00600,-8.08400,-8.08400,-7.37100,-8.14000,-8.69200,4.04330,4.04330,-1.80000,-1.80000,8.26650,14.14790,-2794.85500,-2794.85500,-2601.28600,-2370.09600,0.00410,2.90220,0.10610,848.48860,-12.74680,-16.76730,-10.59450,-12.74680,15.40440,-2.0405,-2.1063
2021-09-30,0.15100,0.10100,0.05000,5.82600,2.00400,-0.77600,8.60600,-8.55600,0.22100,-8.33500,0.00800,-8.34300,-8.34300,-7.61000,-8.00800,-8.55600,4.08470,4.08470,-1.90000,-1.90000,9.72330,33.11260,-5666.22600,-5666.22600,-5519.86800,-5039.73500,0.00180,,0.07520,1196.22500,-11.79060,-15.08190,-10.00490,-11.79060,17.18980,-1.405,-1.4484
2021-06-30,0.13500,0.12800,0.00700,4.98600,1.79500,-0.67200,7.45300,-7.44600,0.55100,-6.89500,0.00300,-6.89800,-6.89800,-6.21000,-6.87200,-7.44600,4.05810,4.05810,-1.50000,-1.50000,12.74260,5.18520,-5515.55500,-5515.55500,-5107.40700,-4600.00000,0.00150,,0.05390,1668.66700,-9.00020,-11.31450,-7.88010,-9.00020,18.86780,-1.4638,-1.5171
2021-03-31,0.33300,0.27100,0.06200,4.29700,1.45400,-0.57000,6.32100,-6.25900,-0.85300,-7.11200,0.00800,-7.12000,-7.12000,-6.60200,-5.69900,-6.25900,3.89600,3.89600,-1.70000,-1.70000,13.64530,18.61860,-1879.58000,-1879.58000,-2135.73600,-1982.58300,0.00360,,0.11880,757.56760,-8.67190,-10.75610,-7.67420,-8.67190,20.31570,-1.20350,-1.25050
2020-12-31,0.35100,0.34600,0.00500,4.81100,1.70100,-0.67000,7.18200,-7.17700,-1.56100,-8.73800,0.02500,-8.76300,-8.76300,-8.12200,-6.55000,-7.17700,2.81590,2.81590,-2.60000,-2.60000,5.35580,1.42450,-2044.73000,-2044.73000,-2489.45900,-2313.96100,0.00490,,0.09770,921.53860,-15.40560,-21.50800,-12.18520,-15.40560,15.97810,-2.2433,-2.2709
2020-09-30,0.31600,0.07500,0.24100,3.99800,1.23200,-0.56400,5.79400,-5.55300,0.14200,-5.41100,,-5.41100,-5.41100,-4.78600,-4.83400,-5.55300,2.69770,2.69770,-1.70000,-1.70000,9.78490,76.26580,-1757.27800,-1757.27800,-1712.34200,-1514.55700,0.00480,,0.16650,540.56960,-9.65040,-13.63110,-8.20030,-9.65040,17.71840,-1.4828,-1.5363
2020-06-30,0.29800,0.11400,0.18400,3.89100,1.05100,-0.46800,5.41000,-5.22600,0.40900,-4.81700,0.00100,-4.81800,-4.81800,-4.23800,-4.49800,-5.22600,2.57540,2.57540,-1.60000,-1.60000,8.26470,61.74500,-1753.69100,-1753.69100,-1616.44300,-1422.14800,0.00490,,0.16840,534.56370,-9.45190,-14.02010,-7.88470,-9.45190,19.79270,-1.0775,-1.1256
2020-03-31,0.07500,0.03900,0.03600,4.58700,1.33700,-0.97000,6.89400,-6.85800,-0.35000,-7.20800,0.00600,-7.21400,-7.21400,-6.22800,-6.20500,-6.85800,2.57540,2.57540,-2.40000,-2.40000,9.55330,48.00000,-9143.99900,-9143.99900,-9610.66700,-8304.00000,0.00120,,0.03230,2786.40000,-13.13140,-18.93640,-11.15940,-13.13140,21.33140,-2.12630,-2.23930
2019-12-31,0.11600,0.08100,0.03500,5.16400,1.14300,-0.60900,6.91600,-6.88100,0.21300,-6.66800,0.02400,-6.69200,-6.69200,-6.07800,-6.21200,-6.88100,2.57540,2.57540,-2.30000,-2.30000,8.53240,30.17240,-5931.89300,-5931.89300,-5748.27400,-5239.65400,0.00160,,0.05390,1668.87900,-11.11310,-15.51120,-9.37730,-11.11310,23.38160,-1.8098,-1.9582
2019-09-30,0.09700,0.08100,0.01600,3.60300,0.87600,-0.45000,4.92900,-4.91300,0.38200,-4.53100,-0.00300,-4.52800,-4.52800,-4.23100,-4.12800,-4.91300,2.57540,2.57540,-1.60000,-1.60000,11.38250,16.49490,-5064.94800,-5064.94800,-4671.13400,-4361.85500,0.00130,,0.05680,1583.81400,-6.84670,-9.26370,-5.92340,-6.84670,25.67910,-1.4091,-1.5337
2019-06-30,0.19200,0.10100,0.09100,3.48000,0.83700,-0.47700,4.79400,-4.70300,0.56300,-4.14000,0.00100,-4.14100,-4.14100,-4.09400,-4.02600,-4.70300,2.57540,2.57540,-1.60000,-1.60000,10.14110,47.39580,-2449.47900,-2449.47900,-2156.25000,-2132.29200,0.00360,,0.09510,945.93760,-9.66210,-9.66210,-7.74680,-9.66210,16.64130,-1.5601,-1.6044
2019-03-31,0.34800,0.07100,0.27700,3.54400,0.90900,-0.49300,4.94600,-4.66900,0.91700,-3.75200,0.00200,-3.75400,-3.75400,-3.70900,-4.03100,-4.66900,2.57540,2.57540,-1.50000,-1.50000,9.88010,79.59770,-1341.66700,-1341.66700,-1078.16100,-1065.80500,0.00600,,0.18990,474.05170,-8.02910,-8.02910,-6.51340,-8.02910,18.15450,-2.08050,-2.11270
2018-12-31,0.63500,0.62700,0.00800,3.85800,0.94300,-0.47400,5.27500,-5.26700,-0.56600,-5.83300,-0.00400,-5.82900,-5.82900,-5.80100,-5.77300,-5.26700,2.57530,2.57530,-2.20000,-2.20000,10.21690,1.25980,-829.44910,-829.44920,-918.58270,-913.54330,0.01080,,0.62190,144.70870,-11.58710,-11.58710,-9.93120,-11.58710,19.53330,1.5507,1.5907
2018-09-30,0.36700,0.27600,0.09100,3.88300,0.78500,-0.52600,5.19400,-5.10300,0.29300,-4.81000,0.01800,-4.82800,-4.82800,-4.80200,-4.59700,-5.10300,2.57540,2.57540,-1.90000,-1.90000,11.85560,24.79560,-1390.46300,-1390.46300,-1310.62700,-1308.44700,0.00580,,0.20370,441.90730,-8.65620,-8.65620,-7.58330,-8.65620,21.65680,-1.4474,-1.4874
2018-06-30,0.37900,0.26500,0.11400,3.46000,0.84100,-0.48600,4.78700,-4.67300,-0.08300,-4.75600,0.01300,-4.76900,-4.76900,-4.76900,-4.16800,-4.67300,2.57530,2.57530,-1.90000,-1.90000,12.95650,30.07920,-1232.98100,-1232.98100,-1254.88100,-1258.31100,0.00560,,0.20920,430.29020,-7.95460,-7.95460,-7.00400,-7.95460,23.27910,-1.3799,-1.4207
2018-03-31,0.36600,0.28400,0.08200,3.48500,0.94500,-0.59800,5.02800,-4.94600,-0.43700,-5.38300,0.00300,-5.38600,-5.38600,-5.38600,-4.45000,-4.94600,2.57510,2.57510,-2.10000,-2.10000,14.54320,22.40440,-1351.36600,-1351.36600,-1470.76500,-1471.58500,0.00510,,0.21380,420.98360,-8.37020,-8.37020,-7.47550,-8.37020,24.98910,-1.91530,-1.93390
2017-12-31,0.73400,0.63400,0.10000,4.66800,1.02900,-0.42200,6.11900,-6.01900,-0.20500,-6.22400,0.00000,-6.22400,-6.22400,-6.22400,-5.49800,-6.01900,2.56730,2.56730,-2.40000,-2.40000,15.60700,13.62400,-820.02730,-820.02730,-847.95650,-847.95640,0.00950,,0.70850,127.03000,-8.97110,-8.97110,-8.02040,-8.97110,26.94190,-1.4027,-1.4608
2017-09-30,0.74800,0.54600,0.20200,4.30100,0.96000,-0.44300,5.70400,-5.50200,0.47800,-5.02400,,-5.02400,-5.02400,-5.02400,-4.96900,-5.50200,2.57460,2.57460,-2.00000,-2.00000,16.70070,27.00540,-735.56150,-735.56150,-671.65780,-671.65780,0.00900,,0.38580,233.30210,-6.69820,-6.69820,-6.04540,-6.69820,29.45990,-1.3156,-1.3764
2017-06-30,1.17800,1.01800,0.16000,4.01400,0.94300,-0.37000,5.32700,-5.16700,0.42700,-4.74000,0.00300,-4.74300,-4.74300,-4.74300,-4.62100,-5.16700,2.56920,2.56920,-1.80000,-1.80000,17.66050,13.58230,-438.62480,-438.62480,-402.37690,-402.63160,0.01350,,0.55540,162.04580,-5.97840,-5.97840,-5.42390,-5.97840,30.81570,-1.5785,-1.6117
2017-03-31,0.72100,0.64700,0.07400,4.00400,0.87800,-0.45100,5.33300,-5.25900,0.42000,-4.83900,0.00800,-4.84700,-4.84700,-4.84700,-4.71400,-5.25900,2.55000,2.55000,-1.90000,-1.90000,15.15160,10.26350,-729.40360,-729.40360,-671.15120,-672.26070,0.00780,,0.28710,313.43970,-5.81830,-5.81830,-5.27420,-5.81830,32.50710,-1.90780,-1.98550
2016-12-31,1.18000,1.13100,0.04900,4.73500,0.99500,-0.47100,6.20100,-6.15200,-0.47600,-6.62800,0.01500,-6.64300,-6.64300,-6.64300,-5.63600,-6.15200,2.54450,2.54450,-2.60000,-2.60000,17.12730,4.15250,-521.35610,-521.35630,-561.69510,-562.96620,0.01230,,0.88590,101.59330,-7.61040,-7.61040,-6.92080,-7.61040,34.25650,-1.6775,-1.7151
2016-09-30,1.53600,1.41800,0.11800,3.90500,0.95000,-0.43500,5.29000,-5.17200,0.07900,-5.09300,0.02100,-5.11400,-5.11400,-5.11400,-4.58500,-5.17200,2.55700,2.55700,-2.00000,-2.00000,17.03910,7.68230,-336.71880,-336.71880,-331.57550,-332.94270,0.01510,,0.81790,110.03910,-5.48230,-5.48230,-5.02430,-5.48230,36.73390,-1.1741,-1.2608
2016-06-30,1.80800,1.57500,0.23300,4.04000,0.94600,-0.42800,5.41400,-5.18100,0.71800,-4.46300,,-4.46300,-4.46300,-4.46300,-4.59600,-5.18100,2.47900,2.47900,-1.80000,-1.80000,18.10180,12.88720,-286.55970,-286.55970,-246.84740,-246.84740,0.01710,,1.11470,80.74120,-4.56860,-4.56860,-4.21300,-4.56860,38.38880,-0.9519,-0.9956
2016-03-31,2.01600,1.51500,0.50100,3.72500,0.99800,-0.36200,5.08500,-4.58400,1.21200,-3.37200,,-3.37200,-3.37200,-3.37200,-3.99300,-4.58400,2.59380,2.59380,-1.30000,-1.30000,22.19520,24.85120,-227.38090,-227.38090,-167.26190,-167.26190,0.01850,,0.81390,110.58040,-3.32750,-3.32750,-3.09270,-3.32750,39.83330,-0.79190,-0.93950
2015-12-31,2.46300,2.01000,0.45300,2.62000,2.21000,-0.45900,4.83000,-4.37700,-0.11000,-5.48000,0.00000,-5.48000,-5.47200,-5.47200,-3.79600,-4.37700,2.48730,2.48730,-2.20000,-2.20000,18.50970,18.67640,-177.71010,-177.71010,-222.49290,-222.16810,0.02190,,0.66600,135.12790,-5.27410,-5.27410,-4.85990,-5.27410,40.84020,-1.9155,-2.1826
2015-09-30,3.30900,2.48700,0.82200,3.09700,1.00100,-0.50600,4.60400,-3.78200,0.40000,-3.38200,,-3.38200,-3.38200,-3.38200,-3.19900,-3.78200,2.60150,2.60150,-1.30000,-1.30000,22.86710,24.84130,-114.29430,-114.29430,-102.20610,-102.20610,0.02840,,1.62210,55.48500,-3.12890,-3.12890,-2.90650,-3.12890,,-0.8997,-1.0937
2015-06-30,2.65600,1.93200,0.72400,3.69000,1.17400,-0.50200,5.36600,-4.64200,-0.30800,-4.95000,,-4.95000,-4.95000,-4.95000,-4.03000,-4.64200,2.47500,2.47500,-2.00000,-2.00000,20.36790,27.25900,-174.77410,-174.77410,-186.37050,-186.37050,0.02220,,1.45140,62.01050,-4.48530,-4.48530,-4.12980,-4.48570,,-1.1893,-1.3214
2015-03-31,2.70100,1.83000,0.87100,3.53900,0.96300,-0.49700,4.99900,-4.12800,0.71900,-3.40900,,-3.40900,-3.40900,-3.40900,-3.47400,-4.12800,2.62230,2.62230,-1.30000,-1.30000,19.79210,32.24730,-152.83230,-152.83230,-126.21250,-126.21250,0.02190,,1.72370,52.21400,-2.99860,-2.99860,-2.76160,-2.99860,44.82970,-0.98080,-1.19170
2014-12-31,3.64000,2.39000,1.25000,4.79000,2.94000,,7.73000,-6.48000,-0.20000,-4.84000,0.00000,-4.84000,-4.82300,-4.82300,-5.85000,-6.48000,2.53840,2.53840,-1.90000,-1.90000,14.96460,34.89010,-178.02200,-178.02200,-132.96700,-132.50000,0.02850,,1.75850,51.18130,-4.15450,-4.15490,-3.78040,-4.15490,45.78920,-0.5285,-0.9913
2014-09-30,3.16400,2.33000,0.83400,4.14000,0.98000,,5.12000,-4.28600,0.12000,-4.17000,0.00000,-4.17000,-4.17900,-4.17900,-2.67600,-4.28600,2.45820,2.45820,-1.70000,-1.70000,17.85390,25.91660,-135.46140,-135.46140,-131.79520,-132.07960,0.02440,,1.30740,68.83690,-3.47440,-3.47440,-3.22060,-3.47440,,-0.8267,-1.7664
2014-06-30,3.85000,2.42000,1.43000,3.91000,1.23000,,5.14000,-3.71000,0.53000,-3.19000,0.00000,-3.19000,-3.19100,-3.19100,-4.22000,-3.71000,2.45460,2.45460,-1.30000,-1.30000,17.56150,36.88310,-96.36360,-96.36360,-82.85720,-82.88310,0.02920,,1.33220,67.55840,-2.61940,-2.61970,-2.42020,-2.61940,,-0.9069,-0.7914
2014-03-31,3.85700,2.56000,1.29700,3.03000,0.88000,,3.91000,-2.61300,0.28000,-2.33000,0.00000,-2.33000,-2.33700,-2.33700,-2.10300,-2.61300,2.59660,2.59660,-0.90000,-0.90000,17.84070,33.44570,-67.74700,-67.74700,-60.40960,-60.59110,0.02880,,1.33000,67.66920,-1.88590,-1.88620,-1.74460,-1.88590,,-1.24010,-1.35560
2013-12-31,4.41300,2.85000,1.56300,4.99000,2.10000,,7.09000,-5.52700,-0.23000,-4.22000,0.00000,-4.22000,-4.21700,-4.21700,-4.99700,-5.52700,2.10850,2.10850,-2.00000,-2.00000,15.11670,35.57670,-125.24360,-125.24360,-95.62660,-95.55860,0.03210,,1.67160,53.84090,-3.38060,-3.38140,-3.07120,-3.38060,,-1.2545,-1.671
2013-09-30,4.23400,2.58000,1.65400,2.97000,1.23000,,4.20000,-2.54600,0.25000,-2.29000,0.00000,-2.29000,-2.29900,-2.29900,-2.03600,-2.54600,3.83170,3.83170,-0.60000,-0.60000,6.11430,38.97020,-60.13230,-60.13230,-54.08600,-54.29850,0.07100,,1.18270,76.09820,-4.95370,-4.95900,-3.85350,-4.95470,,-0.3677,-0.5208
2013-06-30,4.31800,2.45000,1.86800,2.48000,0.97000,,3.45000,-1.58200,-0.28000,-1.88000,0.00000,-1.88000,-1.88100,-1.88100,-1.08200,-1.58200,3.76200,3.76200,-0.50000,-0.50000,5.96900,43.07550,-36.63740,-36.63740,-43.53870,-43.56180,0.06960,,1.26260,71.28300,-3.97670,-3.98180,-3.03390,-3.97760,,-0.1258,-0.282
2013-03-31,4.61600,2.23000,2.38600,2.18000,0.78000,,2.96000,-0.57400,0.10000,-0.48000,0.00000,-0.48000,-0.48100,-0.48100,-0.07400,-0.57400,3.70000,3.70000,-0.10000,-0.10000,6.76560,51.55980,-12.43500,-12.43500,-10.39860,-10.42030,0.07310,,1.60840,55.95750,-0.99090,-0.99260,-0.76140,-0.99110,,-0.75140,-0.78920
2012-12-31,4.81800,2.66000,2.15800,2.10000,1.01000,,3.11000,-0.95200,0.16000,-0.76000,0.00000,-0.76000,-0.76500,-0.76500,-0.47200,-0.95200,3.82500,3.82500,-0.20000,-0.20000,6.04000,45.24700,-19.75930,-19.75930,-15.77420,-15.87800,0.07430,,2.20000,40.90910,-1.58520,-1.58780,-1.17960,-1.58550,,0.0897,0.113
2012-09-30,3.96700,2.42000,1.54700,1.85000,0.78000,,2.63000,-1.08300,0.08000,-1.00000,0.02000,-1.02000,-1.02200,-1.02200,-0.60300,-1.08300,3.40670,3.40670,-0.30000,-0.30000,7.19200,38.82030,-27.30020,-27.30020,-25.20800,-25.76250,0.06240,,2.04480,44.01310,-2.13410,-2.13900,-1.60840,-2.13450,,0.4183,0.2012
2012-06-30,4.08700,2.40000,1.68700,1.85000,0.82000,,2.67000,-0.98300,-0.14000,-1.13000,0.05000,-1.18000,-1.19100,-1.19100,-0.53300,-0.98300,3.72190,3.72190,-0.30000,-0.30000,7.14690,41.10600,-24.05190,-24.05190,-27.64860,-29.14120,0.06250,,0.89040,101.07660,-2.46280,-2.46840,-1.82190,-2.46280,,-0.8284,-1.0928
2012-03-31,4.20000,2.07000,2.13000,1.45000,0.78000,,2.23000,-0.10000,0.57000,0.45000,0.00000,0.45000,0.45600,0.45600,0.32000,-0.10000,3.80000,3.80000,0.10000,0.10000,7.90340,50.47620,-2.38100,-2.38100,10.71430,10.85710,0.06310,,2.01920,44.57140,0.93060,0.93290,0.68560,0.93080,,-0.17110,-0.47630
2011-12-31,11.54900,,11.54900,,,,,11.54900,,11.54900,,11.54900,2.98400,2.98400,11.54900,11.54900,3.27130,3.27130,0.90000,0.90000,6.67070,100.00000,100.00000,100.00000,100.00000,25.83770,0.17010,,6.48820,13.87130,6.20500,6.22190,4.39530,6.20630,,0.6511,-0.4952
