Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,600.98200,343.43200,257.55000,39.68600,66.58800,,106.27400,151.27600,5.52200,156.79800,37.60700,119.19100,119.19100,119.19100,201.77000,151.27600,72.90500,73.07800,1.63000,1.63000,1.11180,0.02530,0.07270,42.85490,25.17150,25.17150,26.09030,19.83270,0.20520,1.95980,45.92380,6.19170,26.84950,4.07000,6.03490,26.38510,1.59960,1.42440
2024-06-30,559.91200,327.27200,232.64000,39.89300,67.12200,,107.01500,125.62500,4.75800,130.38300,29.31000,101.07300,101.07300,101.07300,176.31600,125.62490,72.86700,73.02500,1.38000,1.39000,0.99720,0.03150,0.08140,41.54940,22.43660,22.43660,23.28630,18.05160,0.19150,1.65080,54.52000,5.48610,27.62330,3.45610,5.31300,25.28220,3.1746,2.8614
2024-03-31,538.56200,328.22400,210.33800,35.99300,62.24600,,98.23900,112.09900,2.06600,114.16500,27.06600,87.09900,87.09900,87.09900,162.18100,112.09900,72.87200,73.03100,1.20000,1.19000,1.39330,0.12320,0.14050,39.05550,20.81450,20.81450,21.19810,16.17250,0.19440,2.04450,44.01990,4.89340,28.22300,3.14380,4.29070,24.41610,1.3339,1.1987
2023-12-31,545.70100,320.97900,224.72200,35.47800,70.27700,,105.75500,118.96700,1.25600,120.22300,28.25800,91.96500,91.96500,91.96500,168.86300,118.96700,72.83800,72.98400,1.26000,1.26000,1.37190,0.12880,0.14790,41.18040,21.80080,21.80080,22.03090,16.85260,0.19820,2.01700,44.62080,5.33320,35.70170,3.33940,4.64610,23.66780,1.118,0.8872
2023-09-30,571.36800,323.00200,248.36600,36.89200,78.77400,,115.66600,132.70000,0.54800,133.24800,31.56900,101.67900,101.67900,101.67900,181.93500,132.70000,72.86900,73.01400,1.40000,1.39000,1.19750,0.12860,0.14760,43.46870,23.22500,23.22500,23.32090,17.79570,0.20900,1.97890,45.48030,6.12540,51.55230,3.71880,5.33760,22.79490,2.15220,2.04790
2023-06-30,534.63390,308.86710,225.76680,38.49900,63.06900,,101.56800,124.19890,-0.24900,123.95000,26.17700,97.77300,97.77300,97.77300,172.57590,124.19880,72.91800,73.09600,1.34000,1.34000,1.19900,0.14600,0.17100,42.22830,23.23060,23.23060,23.18410,18.28780,0.19270,1.44980,62.07940,6.07850,64.12480,3.52480,5.19100,22.06640,2.3868,2.6058
2023-03-31,508.55200,307.34500,201.20700,34.62500,58.19200,,92.81700,108.39000,-2.27500,106.11500,24.56600,81.54900,81.54900,81.54900,157.02700,108.39000,72.93500,73.07400,1.12000,1.12000,1.52300,0.19600,0.24380,39.56470,21.31350,21.31350,20.86610,16.03550,0.19500,2.11680,42.51710,5.30120,93.30980,3.12740,4.26220,21.11150,0.2259,0.0906
2022-12-31,505.31400,304.58900,200.72500,36.56100,56.78800,,93.34900,107.37600,-2.16600,105.21000,24.43500,80.77500,80.77500,80.77500,155.47800,107.37600,72.96200,73.14400,1.11000,1.10000,1.15140,0.15400,0.18200,39.72280,21.24940,21.24940,20.82070,15.98510,0.19600,2.05100,43.88170,5.34580,119.71970,3.13290,4.52270,20.70300,0.7364,0.6047
2022-09-30,529.20200,298.26100,230.94100,32.99300,57.22500,,90.21800,140.72300,-1.42400,139.29900,32.75000,106.54900,106.54900,106.54900,186.33300,140.72300,72.89600,73.13800,1.46000,1.46000,1.03140,0.14360,0.16770,43.63950,26.59160,26.59160,26.32250,20.13390,0.20520,2.13780,42.09870,7.29220,418.64490,4.13230,6.24500,20.04030,1.87090,1.76510
2022-06-30,482.67200,286.81400,195.85800,33.96000,58.12500,,92.08500,103.77300,-0.98200,102.79100,22.36600,80.42500,80.42500,80.42500,148.49500,103.77300,73.32400,73.48600,1.11000,1.10000,1.12820,0.07680,0.08330,40.57790,21.49970,21.49970,21.29620,16.66250,0.19660,1.33370,67.47950,5.82110,42.65040,3.27520,5.37380,18.95780,2.7393,2.6571
2022-03-31,478.26000,282.33900,195.92100,30.72500,53.60700,,84.33200,111.58900,-0.68800,110.90100,26.19400,84.70700,84.70700,84.70700,156.03800,111.58900,72.83500,73.01900,1.16000,1.16000,1.47080,0.14480,0.16940,40.96540,23.33230,23.33230,23.18840,17.71150,0.21050,2.10080,42.84040,6.37560,59.19590,3.72810,5.45230,18.23680,1.4498,1.3646
