Date,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,1.83440,3.06860,-0.94440,-5.84740,0.09580,-5.75160,,-5.75160,-5.75160,-5.75160,-5.81630,-5.84740,5.24700,5.24700,-1.10000,-1.10000,4.97640,,,-36.91050,-40.05410,-29.67270,-36.91050,2.95180,-0.8032,-0.8032
2019-06-30,1.88690,2.38400,,-4.27090,0.38510,-3.88590,,-3.88590,-3.88590,-3.88590,-4.22720,-4.27090,5.17600,5.17600,-0.75000,-0.75000,5.35050,,,-18.85820,-20.04810,-15.05890,-18.85820,3.98020,-0.8612,-0.8612
2019-03-31,1.03000,3.90590,,-4.93590,11.75260,6.81670,,6.81670,6.81670,6.81670,-4.91690,-4.93590,3.74800,4.62500,1.82000,1.47000,5.03900,,,27.88290,29.35120,21.95700,27.88280,4.72600,-0.72810,-0.72810
2018-12-31,0.26690,1.33760,,-1.63190,-0.18760,-1.81960,,-1.81960,-1.81960,-1.81960,-1.58420,-1.63190,3.33700,3.33700,-0.53000,-0.53000,0.06400,-0.01470,-0.01450,88.06210,88.06210,-1106.57400,89.35960,-0.60470,-0.0962,-0.0962
2018-09-30,0.19410,0.51620,,-0.71030,-0.00090,-0.71120,,-0.71120,-0.71120,-0.71120,-0.70320,-0.71030,3.34600,3.34600,-0.21000,-0.21000,5.54130,,,-2.29530,-2.29530,-1.88780,-2.29530,19.78090,-0.1286,-0.1286
2018-06-30,0.16860,0.39840,,-0.56700,-0.00080,-0.56780,,-0.56780,-0.56780,-0.56780,-0.56000,-0.56700,3.33800,3.33800,-0.17000,-0.17000,3.35690,,,-1.70300,-1.70300,-1.20270,-1.70300,21.28630,-0.1151,-0.1151
2018-03-31,0.20110,0.53580,,-0.73690,-0.00100,-0.73790,,-0.73790,-0.73790,-0.73790,-0.72970,-0.73690,3.09900,3.09900,-0.24000,-0.24000,2.34810,,0.47200,-1.66650,-1.66650,-0.96320,-1.66650,28.34230,-0.13050,-0.13050
2017-12-31,10.83370,5.28950,,-16.12310,-0.36650,-16.48970,,-13.90360,-13.90360,-13.90360,-16.04370,-16.12310,1.51970,1.51970,-8.80000,-8.80000,6.92130,0.21800,0.32800,-22.29170,-22.29170,-15.01130,-17.43310,40.41040,-6.3882,-6.4081
2017-09-30,6.91320,3.99030,,-10.90350,-0.37800,-11.28150,,-11.28150,-11.28150,-11.28150,-10.82210,-10.90350,1.54270,1.54270,-7.40000,-7.40000,8.34340,0.16620,0.27240,-15.11170,-15.11170,-11.14340,-12.59980,48.38390,-7.1971,-7.2317
2017-06-30,8.97530,4.17340,,-13.14870,-0.35580,-13.50450,,-13.50450,-13.50450,-13.50450,-13.06700,-13.14870,1.52020,1.52020,-8.80000,-8.80000,9.43460,0.16890,0.23990,-16.02560,-16.02560,-11.95240,-13.31860,54.66830,-5.7639,-5.7719
2017-03-31,7.58950,4.20180,,-11.79130,-0.37890,-12.17020,,-12.17020,-12.17020,-12.17020,-11.70960,-11.79130,1.45000,1.45000,-8.40000,-8.40000,14.27420,0.15570,0.19180,-15.47450,-15.47450,-12.18260,-13.06490,54.21860,-7.43040,-7.49200
2016-12-31,6.77880,4.16000,,-10.93880,-0.42240,-11.36120,,-9.51520,-9.51520,-9.51520,-10.85690,-10.93880,1.44320,1.44320,-6.40000,-6.40000,16.05950,0.14350,0.16750,-10.65810,-10.65810,-8.57890,-9.12910,61.74250,-4.2102,-4.4511
2016-09-30,6.72450,3.55230,,-10.27680,-0.48250,-10.75930,,-10.75930,-10.75930,-10.75930,-10.20670,-10.27680,1.44490,1.44490,-7.40000,-7.40000,26.59970,0.13190,0.15200,-11.03420,-11.03420,-9.22910,-9.57860,67.44470,-6.0572,-6.1566
2016-06-30,5.97530,3.28890,,-9.26420,-0.11190,-9.37610,,-9.37610,-9.37610,-9.37610,-9.20890,-9.26420,1.44140,1.44140,-6.60000,-6.60000,16.53120,0.01750,0.04020,-8.78280,-8.78280,-8.12350,-8.62920,74.01030,-5.7378,-5.8196
2016-03-31,5.34680,3.68560,,-9.03240,-0.13810,-9.17040,,-9.17040,-9.17040,-9.17040,-8.97350,-9.03240,1.44070,1.44070,-6.40000,-6.40000,18.38230,0.02110,0.04190,-7.99350,-7.99350,-7.40950,-7.82490,79.63280,-6.29850,-6.35220
2015-12-31,5.26550,3.60590,,-8.87140,-0.19520,-9.06660,,-7.95910,-7.95910,-8.05850,-8.73710,-8.87140,0.40440,0.40440,208.40000,208.40000,15.28230,0.02410,0.04320,-6.49850,-6.49850,-5.93560,-6.34180,85.02140,123.5781,129.8227
2015-09-30,6.50800,1.97690,,-8.48490,-1.64520,-10.13010,,-10.13010,-10.13010,-11.95760,-8.44370,-8.48490,0.08440,0.08440,-141.60000,-141.60000,6.57950,0.07960,0.13850,20.00260,-23.76760,-17.32120,-21.87570,504.84820,-59.2285,-63.4021
2015-06-30,3.19520,1.76510,,-4.96030,-0.56070,-5.52100,,-5.52100,-5.52100,-7.26730,-4.91940,-4.96030,0.08440,0.08440,-86.00000,-86.00000,,,,,,,,,-67.606,-71.8844
2015-03-31,2.87120,1.31100,,-4.18230,-0.28620,-4.46850,,-4.46850,-4.46850,-5.15170,-4.14650,-4.18230,0.08440,0.08440,-61.00000,-61.00000,,,,,,,,,-50.53350,-51.55330
2014-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,80.9319,84.0735
2014-09-30,2.41890,1.14140,,-3.56030,0.04220,-3.51810,,-3.51810,-3.51810,-3.88280,-3.56030,-3.56030,0.08440,0.08440,-46.00000,-46.00000,,,,,,,,,-80.9319,-84.0735
2013-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
