,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$-0.31,$-0.49
1,2024-07-31,2024-06-30,$1.74,$1.83
2,2024-05-01,2024-03-31,$0.79,$0.89
3,2024-01-31,2023-12-31,$0.06,$0.15
4,2023-11-08,2023-09-30,$-0.26,$-0.23
5,2023-08-03,2023-06-30,$1.58,$1.60
6,2023-05-03,2023-03-31,$0.93,$1.16
7,2023-02-01,2022-12-31,$0.06,$0.16
8,2022-11-03,2022-09-30,$-0.23,$-0.12
9,2022-08-04,2022-06-30,$1.47,$1.64
10,2022-05-04,2022-03-31,$0.81,$0.97
11,2022-02-02,2021-12-31,$0.08,$0.08
12,2021-11-03,2021-09-30,$-0.33,$-0.14
13,2021-08-05,2021-06-30,$1.25,$1.40
14,2021-05-04,2021-03-31,$0.67,$0.79
15,2021-02-03,2020-12-31,$-0.03,$0.04
16,2020-11-04,2020-09-30,$-0.42,$-0.39
17,2020-08-05,2020-06-30,$1.20,$1.26
18,2020-05-06,2020-03-31,$0.39,$0.59
19,2020-01-30,2019-12-31,$-0.12,$0.07
20,2019-10-31,2019-09-30,$-0.46,$-0.39
21,2019-08-01,2019-06-30,$0.74,$1.42
