Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,178.95600,83.42700,95.52900,27.45500,32.35500,,61.55700,33.97200,0.73800,34.71000,4.11800,30.59200,30.59200,30.59200,35.71900,33.97200,63.21300,63.87100,0.48000,0.48000,1.46770,53.38130,18.98340,18.98340,19.39580,17.09470,0.34970,1.35530,66.40410,14.08890,19.74950,5.97790,14.08890,3.44040,0.49780,0.47960
2021-12-31,171.49400,81.63100,89.86300,26.78300,34.15900,,62.72000,27.14300,-0.23200,26.91100,6.32900,20.58200,20.58200,20.58200,28.92100,27.14300,63.44500,64.32300,0.32000,0.32000,1.64000,52.40010,15.82740,15.82740,15.69210,12.00160,0.31780,1.35020,66.65850,8.21170,10.92430,3.81350,8.21170,3.96880,0.6205,0.5916
2021-09-30,169.18500,71.50300,97.68200,23.37200,29.98500,,55.27400,42.40800,-0.04200,42.36600,5.71200,36.65400,36.65400,36.65400,44.32500,42.40800,63.36300,64.23800,0.58000,0.57000,1.65620,57.73680,25.06610,25.06610,25.04120,21.66500,0.32900,1.46680,61.35860,15.36040,20.78070,7.12720,15.36040,3.77090,0.9299,0.9146
2021-06-30,166.11400,70.62800,95.48600,23.21300,30.83200,,56.12900,39.35700,0.30600,39.66300,9.07000,30.59300,30.59300,30.59300,41.44100,39.35700,63.53700,64.27600,0.48000,0.48000,1.60120,57.48220,23.69280,23.69280,23.87700,18.41690,0.34970,1.45770,61.74040,14.40010,20.36760,6.44070,14.40010,3.35110,0.7099,0.7004
2021-03-31,156.85000,74.06500,82.78500,24.26000,30.96500,,57.36000,25.42500,-0.29300,25.13200,2.48900,22.64300,22.64300,22.64300,27.56000,25.42500,63.64500,64.46600,0.36000,0.35000,1.59650,52.77970,16.20980,16.20980,16.02300,14.43610,0.34210,1.47590,60.97970,11.06370,15.89920,4.93820,11.06370,3.21710,0.61870,0.60990
2020-12-31,147.08200,66.83200,80.25000,20.56300,29.34000,,52.05300,28.19700,-0.65600,27.54100,7.00100,20.54000,20.54000,20.54000,30.34700,28.19700,63.53800,64.33300,0.33000,0.32000,1.69580,54.56140,19.17090,19.17090,18.72490,13.96500,0.31600,1.32420,67.96780,9.38340,13.11250,4.41330,9.38340,3.44570,0.5932,0.5808
2020-09-30,149.75700,65.19900,84.55800,20.45400,26.93500,,49.58200,34.97600,-0.89100,34.08500,9.11900,24.96600,24.96600,24.96600,37.16900,34.97600,63.52400,64.42700,0.39000,0.39000,1.55810,56.46350,23.35520,23.35520,22.76020,16.67100,0.35910,1.42170,63.30600,13.28140,19.85640,5.98730,13.28140,2.95910,0.655,0.6523
2020-06-30,135.63000,63.02500,72.60500,19.93100,23.72500,,45.91300,26.69200,-0.15800,26.53400,7.33000,19.20400,19.20400,19.20400,28.94900,26.69200,63.50900,64.12600,0.30000,0.30000,1.37260,53.53170,19.68000,19.68000,19.56350,14.15910,0.35660,1.25470,71.73130,12.56990,21.21030,5.04850,12.56990,2.40520,0.7616,0.7536
2020-03-31,153.90300,74.83100,79.07200,23.32800,29.20200,,54.87600,24.19600,1.42000,25.61600,3.08600,22.53000,22.53000,22.53000,26.54200,24.19600,63.59200,64.34200,0.35000,0.35000,1.23140,51.37780,15.72160,15.72160,16.64430,14.63910,0.44220,1.36840,65.76890,17.89960,35.40500,6.47330,17.89960,1.98230,0.18010,0.16080
2019-12-31,152.92900,71.85300,81.07600,21.78400,31.94600,,56.00700,25.06890,-0.21500,24.85400,8.09600,16.75800,16.75800,16.75800,27.34590,25.06890,64.39700,65.10300,0.27000,0.26000,1.27780,53.01540,16.39250,16.39250,16.25200,10.95800,0.41080,1.49540,60.18620,11.77840,20.93680,4.50150,11.77840,2.24210,0.5279,0.4693
2019-09-30,162.27500,74.36600,87.90900,22.61400,28.36100,,52.91200,34.99700,0.81000,35.80700,8.70000,27.10700,27.10700,27.10700,36.93400,34.99700,64.24700,64.99200,0.42000,0.42000,1.32390,54.17290,21.56650,21.56650,22.06560,16.70440,0.42670,1.49700,60.11850,17.87470,30.31530,7.12790,17.87470,2.37320,0.6162,0.4923
2019-06-30,154.34100,71.57800,82.76300,21.99700,31.32500,,55.18100,27.58200,-0.07100,27.51100,6.58600,20.92500,20.92500,20.92500,29.44100,27.58200,64.62300,65.09300,0.32000,0.32000,1.41640,53.62350,17.87080,17.87080,17.82480,13.55760,0.41470,1.53890,58.48210,13.52730,22.63430,5.62220,13.52730,2.40490,0.5728,0.5314
2019-03-31,148.40400,67.17000,81.23400,21.21300,29.83100,,52.95800,28.27600,-0.37100,27.90500,6.93300,20.97200,20.97200,20.97200,30.19000,28.27600,64.90900,65.20400,0.32000,0.32000,1.39730,54.73840,19.05340,19.05340,18.80340,14.13170,0.41280,1.38240,65.10390,14.42370,25.21800,5.83350,14.42370,2.25100,0.53960,0.53020
2018-12-31,144.36600,62.82000,81.54600,18.20800,27.06500,,47.27000,34.27600,-0.90100,33.37500,7.46000,25.91500,25.91500,25.91500,36.27300,34.27600,66.20100,66.43400,0.39000,0.40000,1.48270,56.48560,23.74240,23.74240,23.11830,17.95090,0.47000,1.43110,62.88710,17.61160,30.52160,8.43720,17.61160,2.26870,0.4997,0.4737
2018-09-30,142.35100,61.18600,81.16500,18.45300,24.43700,,45.06900,36.09600,1.53800,37.63400,9.17900,28.45500,28.45500,28.45500,38.27500,36.09600,65.65800,65.90100,0.43000,0.43000,1.48720,57.01750,25.35700,25.35700,26.43750,19.98930,0.48920,1.53120,58.77680,20.37190,36.74700,9.77810,20.37190,2.13650,0.5444,0.5213
2018-06-30,141.87100,59.08100,82.79000,18.17600,26.69400,,47.10500,35.68500,0.98600,36.67100,9.00300,27.66800,27.66800,27.66800,37.92000,35.68500,66.42900,66.53500,0.42000,0.42000,1.38310,58.35580,25.15310,25.15310,25.84810,19.50220,0.48500,1.43140,62.87460,21.40790,41.29680,9.45930,21.40790,1.96540,0.266,0.2372
2018-03-31,130.56900,57.79400,72.77500,17.05900,25.68400,,44.94500,27.83000,0.72100,28.55100,5.89900,22.65200,22.65200,22.65200,30.03200,27.83000,67.55300,67.73600,0.34000,0.33000,1.53250,55.73680,21.31440,21.31440,21.86660,17.34870,0.42510,1.53100,58.78620,15.31080,26.43300,7.37410,15.31080,2.21420,0.75740,0.72530
2017-12-31,144.08600,58.72700,85.35900,14.63000,24.98600,,41.78900,43.57000,-0.58000,42.99000,18.47600,24.51400,24.51400,24.51400,45.76700,43.57000,69.17500,69.42400,0.36000,0.36000,1.83550,59.24170,30.23890,30.23890,29.83640,17.01350,0.45740,1.56220,57.61000,14.01150,21.75000,7.78230,14.01150,2.58140,0.6761,0.6432
2017-09-30,152.88300,63.07200,89.81100,14.74700,21.77000,,38.71500,51.09600,0.20700,51.30300,18.70400,32.59900,32.59900,32.59900,53.37100,51.09600,68.92800,69.13500,0.47000,0.47000,1.94690,58.74490,33.42160,33.42160,33.55700,21.32280,0.46860,1.57590,57.10900,16.77300,24.67580,9.99210,16.77300,2.81960,0.6414,0.624
2017-06-30,154.14100,62.31300,91.82800,14.10200,23.11900,,42.56900,49.25900,-0.06800,49.19100,18.04700,31.14400,31.14400,31.14400,51.58500,49.25900,69.22700,69.42100,0.45000,0.45000,1.67000,59.57400,31.95710,31.95710,31.91300,20.20490,0.54130,1.60070,56.22480,19.75060,32.63000,10.93790,19.75060,2.28780,0.1734,0.1457
2017-03-31,143.48900,61.62100,81.86800,14.22500,23.66100,,40.14800,41.72000,-0.37100,41.34900,13.12500,28.22400,28.22400,28.22400,43.98200,41.72000,69.97300,70.24700,0.40000,0.40000,1.54140,57.05520,29.07540,29.07540,28.81680,19.66980,0.49940,1.70670,52.73460,19.08730,32.95730,9.82240,19.08730,2.12930,0.87230,0.86110
2016-12-31,147.59200,60.87100,86.72100,13.18300,25.89800,,41.36500,45.35600,0.41600,45.77200,15.85500,29.91700,29.91700,29.91700,47.64000,45.35600,71.67400,72.06000,0.42000,0.41000,1.75970,58.75730,30.73070,30.73070,31.01250,20.27010,0.49670,1.47170,61.15270,17.66410,27.92380,10.06830,17.66410,2.41150,0.5191,0.5002
2016-09-30,152.21300,61.67800,90.53500,13.38900,21.22800,,36.95100,53.58400,0.21000,53.79400,20.29800,33.49600,33.49600,33.49600,55.91800,53.58400,71.40300,71.74300,0.47000,0.47000,1.86320,59.47920,35.20330,35.20330,35.34130,22.00600,0.48160,1.53910,58.47430,17.90900,26.84040,10.59730,17.90900,2.62730,0.5908,0.5716
2016-06-30,154.89200,62.51700,92.37500,13.45800,24.38300,,40.10700,52.26800,0.65400,52.92200,19.58100,33.34100,33.34100,33.34100,54.53400,52.26800,71.88000,72.22800,0.46000,0.46000,1.81620,59.63830,33.74480,33.74480,34.16700,21.52530,0.52710,1.66550,54.03650,19.05400,29.57150,11.34530,19.05400,2.44370,0.2703,0.2395
2016-03-31,149.86000,64.81300,85.04700,14.70600,25.03600,,41.94800,43.09900,0.52000,43.61900,16.13900,27.48000,27.48000,27.48000,45.30500,43.09900,72.63000,73.02000,0.38000,0.38000,1.76470,56.75100,28.75950,28.75950,29.10650,18.33710,0.49430,1.78150,50.51860,15.70590,24.37750,9.06420,15.70590,2.42550,0.55360,0.52750
2015-12-31,141.43500,60.33100,81.10400,13.45700,26.01100,,41.57600,39.52800,0.17000,39.69800,13.32800,26.37000,26.37000,26.37000,41.63600,39.52800,73.44300,74.03800,0.37000,0.36000,1.86270,57.34370,27.94780,27.94780,28.06800,18.64460,0.42570,1.45240,61.96570,13.48900,19.78850,7.93700,13.48900,2.68660,0.4836,0.4587
2015-09-30,142.30400,58.09600,84.20800,13.58900,24.96200,,40.52800,43.68000,0.60400,44.28400,16.38700,27.89700,27.89700,27.89700,45.65700,43.68000,73.25900,73.76100,0.38000,0.38000,1.93590,59.17470,30.69490,30.69490,31.11930,19.60380,0.44090,1.54600,58.21380,14.65460,21.77310,8.64360,14.65460,2.60540,0.5634,0.5108
2015-06-30,139.10900,58.76400,80.34500,13.25700,23.81600,,38.97100,41.37400,0.35900,41.73300,15.72900,26.00400,26.00400,26.00400,43.27200,41.37400,73.61800,74.12600,0.35000,0.35000,2.04820,57.75690,29.74210,29.74210,30.00020,18.69330,0.46320,1.67730,53.65810,14.14060,21.37420,8.65930,14.14060,2.50460,0.3725,0.3362
2015-03-31,133.52300,58.23700,75.28600,13.55600,23.08500,,38.42200,36.86400,0.26200,37.12600,13.92200,23.20400,23.20400,23.20400,38.64500,36.86400,73.97900,74.60700,0.31000,0.31000,1.97320,56.38430,27.60870,27.60870,27.80500,17.37830,0.44460,1.60750,55.98590,12.97900,19.90920,7.72650,12.97900,2.42250,0.20340,0.16190
2014-12-31,130.40300,58.59200,71.81100,13.04700,27.96700,,42.73900,29.07200,0.85000,29.92200,9.56800,20.35400,20.35400,20.35400,30.79700,29.07200,74.99500,75.84100,0.27000,0.27000,1.87160,55.06850,22.29400,22.29400,22.94580,15.60850,0.40990,1.50190,59.92590,11.18210,16.99380,6.39720,11.18210,2.45630,0.5298,0.4941
2014-09-30,125.60800,53.86400,71.74400,12.23600,22.33200,,36.24300,35.50100,-0.05500,35.44600,13.10600,22.34000,22.34000,22.34000,37.17600,35.50100,74.68700,75.46600,0.30000,0.30000,2.03010,57.11740,28.26330,28.26330,28.21950,17.78550,0.41230,1.42740,63.05190,12.10960,18.72310,7.33380,12.10960,2.47150,0.4352,0.3938
2014-06-30,122.53000,52.57000,69.96000,11.86700,24.10400,,37.46000,32.50000,0.31200,32.81200,12.21800,20.59400,20.59400,20.59400,33.98900,32.50000,75.27400,76.03700,0.27000,0.27000,2.06600,57.09620,26.52410,26.52410,26.77880,16.80730,0.42450,1.38630,64.92080,11.68000,18.05730,7.13540,11.68000,2.34710,0.0273,-0.0047
2014-03-31,113.56300,47.55200,66.01100,11.80300,22.66900,,35.96000,30.05100,-0.23300,29.81800,11.10600,18.71200,18.71200,18.71200,31.53900,30.05100,75.81700,76.79500,0.25000,0.24000,2.10750,58.12720,26.46200,26.46200,26.25680,16.47720,0.39060,1.70060,52.92310,10.53070,16.21240,6.43590,10.53070,2.34320,0.24930,0.23420
2013-12-31,107.59900,49.00300,58.59600,11.13500,21.32600,,33.92900,24.66700,-0.11800,24.54900,7.70300,16.84600,16.84600,16.84600,26.13500,24.66700,76.66400,77.93200,0.22000,0.22000,2.09950,54.45780,22.92500,22.92490,22.81530,15.65630,0.36130,1.51260,59.50090,9.27710,14.11910,5.65630,9.27710,2.37760,0.291,0.2715
2013-09-30,107.80200,45.09200,62.71000,10.90600,19.61800,,31.93800,30.77200,0.54600,31.31800,11.63000,19.68800,19.68800,19.68800,32.18600,30.77200,76.45200,77.55200,0.26000,0.25000,2.09130,58.17150,28.54490,28.54490,29.05140,18.26310,0.37500,1.58010,56.95690,11.13010,17.17660,6.84930,11.13010,2.30170,0.4242,0.4038
2013-06-30,102.51600,44.01800,58.49800,11.03200,19.82000,,32.31100,26.18700,1.24300,27.43000,10.02300,17.40700,17.40700,17.40700,27.64600,26.18700,76.88800,78.03600,0.23000,0.22000,2.09620,57.06230,25.54430,25.54430,26.75680,16.97980,0.38130,1.49730,60.10970,10.39810,16.55540,6.47480,10.39810,2.16750,0.1765,0.1632
2013-03-31,96.60100,43.03800,53.56300,11.47600,20.94200,,33.90200,19.66100,0.15100,19.81200,6.45700,13.35500,13.35500,13.35500,21.14500,19.66100,77.30800,78.74000,0.17000,0.17000,2.04720,55.44770,20.35280,20.35280,20.50910,13.82490,0.36520,1.62120,55.51530,8.19090,13.25070,5.04840,8.19090,2.09340,0.25530,0.24770
2012-12-31,95.35900,43.32400,52.03500,10.95100,20.47300,,32.92100,19.11400,0.53400,19.64800,7.17800,12.47000,12.47000,12.47000,20.61100,19.11400,78.64000,81.08400,0.16000,0.15500,1.99150,54.56750,20.04430,20.04430,20.60430,13.07690,0.36420,1.53550,58.61200,7.72090,12.56500,4.76290,7.72090,2.05790,0.2899,0.2466
2012-09-30,95.84100,41.12800,54.71300,11.40000,20.25700,,33.03600,21.67700,-0.24700,21.43000,7.62100,13.80900,13.80900,13.80900,23.05600,21.67700,78.27200,80.52000,0.17750,0.17250,2.00770,57.08730,22.61770,22.61770,22.36000,14.40820,0.34750,1.30860,68.77730,8.14400,12.86950,5.00640,8.14400,2.12950,0.2213,0.2075
2012-06-30,93.56700,39.35000,54.21700,10.80200,20.65500,,32.87500,21.34200,0.80200,22.14400,7.97200,14.17200,14.17200,14.17200,22.76000,21.34200,79.06000,81.40400,0.18000,0.17500,2.01110,57.94460,22.80930,22.80930,23.66650,15.14640,0.35730,1.45200,61.98240,8.67700,14.02160,5.41130,8.67700,2.03930,0.2589,0.2407
2012-03-31,91.48100,37.93500,53.54600,11.55100,22.71100,,35.60600,17.94000,-0.12400,17.81600,6.41400,11.40200,11.40200,11.40200,19.28400,17.94000,79.61600,82.54800,0.14250,0.13750,2.04320,58.53240,19.61060,19.61060,19.47510,12.46380,0.35410,1.45260,61.95840,6.98040,11.28060,4.41380,6.98040,2.01060,0.15820,0.13640
2011-12-31,83.53900,34.91600,48.62300,10.43600,20.62200,,32.42000,16.20300,0.65000,16.85300,6.32800,10.52500,10.52500,10.52500,17.56500,16.20300,81.82000,85.96800,0.13000,0.12250,1.98030,58.20400,19.39570,19.39570,20.17380,12.59890,0.32180,1.36670,65.85030,6.49370,10.54410,4.05430,6.49370,1.98470,0.1643,0.1486
2011-09-30,85.60200,35.94500,49.65700,10.87700,20.20700,2.51900,30.26300,19.39400,0.86200,20.25600,5.37900,14.87700,14.87700,14.87700,21.09200,19.39400,80.62400,84.50000,0.18500,0.17500,1.87610,58.00920,22.65600,22.65600,23.66300,17.37930,0.32580,1.50850,59.66040,9.22320,15.02520,5.66240,9.22320,1.97340,0.2081,0.1876
2011-06-30,88.40200,35.74300,52.65900,10.67600,21.54700,,34.44600,18.21300,0.33400,18.54700,6.20800,12.33900,12.33900,12.33900,20.43600,18.21300,82.78400,87.10000,0.15000,0.14250,2.04680,59.56770,20.60250,20.60250,20.98030,13.95780,0.33020,1.61900,55.59110,7.22830,11.41310,4.60820,7.22830,2.02190,0.1852,0.1775
2011-03-31,71.71000,32.49700,39.21300,10.38300,19.27600,,31.66000,7.55300,0.01800,7.57100,0.40500,7.16600,7.16600,7.16600,9.55400,7.55300,84.10800,88.31600,0.08500,0.08000,2.17640,54.68280,10.53270,10.53270,10.55780,9.99300,0.26380,1.50100,59.96030,4.01160,6.19860,2.63610,4.01160,2.06560,0.09180,0.07660
2010-12-31,71.51300,32.16400,39.34900,9.86800,18.50000,,30.53400,8.81500,0.23900,9.05400,2.60900,6.44500,6.44500,6.44500,10.98100,8.81500,85.98800,89.80000,0.07750,0.07250,2.18770,55.02360,12.32650,12.32640,12.66060,9.01230,0.25500,1.43410,62.75570,3.50650,5.35530,2.29800,3.50650,2.11460,0.1556,0.1393
2010-09-30,74.01400,33.22400,40.79000,9.86600,19.05000,0.00000,31.17800,9.61200,-0.18800,9.42400,3.19200,6.23200,6.23200,6.23200,11.87400,9.61200,84.99200,88.20400,0.07250,0.07000,2.12380,55.11120,12.98670,12.98670,12.73270,8.42000,0.27460,1.51770,59.30000,3.52490,5.51960,2.31200,3.52490,2.04280,0.139,0.1196
2010-06-30,77.64100,32.72200,44.91900,10.33400,20.25000,,32.90200,12.01700,0.30400,12.32100,4.13200,8.18900,8.18900,8.18900,14.33500,12.01700,86.87200,91.10400,0.09500,0.09000,2.23740,57.85470,15.47770,15.47770,15.86920,10.54730,0.28680,1.62480,55.39150,4.51700,7.00840,3.02470,4.51700,2.04450,0.1082,0.0915
2010-03-31,73.94900,30.68200,43.26700,10.44000,18.92900,,31.78400,11.48300,-0.49800,10.98500,3.79000,7.19500,7.19500,7.19500,13.89800,11.48300,87.83200,90.14000,0.08250,0.08000,2.22820,58.50920,15.52830,15.52830,14.85480,9.72970,0.27350,1.73750,51.79910,3.97280,6.20230,2.66060,3.97280,2.02520,0.15370,0.14070
2009-12-31,62.13900,25.52300,36.61600,8.48500,15.67700,,26.73000,9.88600,-0.37400,9.51200,3.63900,5.87300,5.87300,5.87300,12.46400,9.88600,89.54000,90.23200,0.06250,0.06000,2.37850,58.92600,15.90950,15.90950,15.30760,9.45140,0.23470,1.63760,54.95820,3.20290,4.99350,2.21860,3.20290,2.04040,0.2076,0.2006
2009-09-30,65.29400,26.70500,38.58900,8.78100,16.08800,,27.53400,11.05500,0.25500,11.31000,0.32700,10.98300,10.98300,10.98300,13.72000,11.05500,88.46400,88.70000,0.12500,0.12500,2.27610,59.10040,16.93110,16.93110,17.32170,16.82080,0.25530,1.56120,57.64800,6.22660,9.99440,4.29450,6.22660,1.95870,0.1759,0.1717
2009-06-30,58.40900,26.53100,31.87800,9.18800,16.27700,,32.30400,-0.42600,-0.40400,-0.83000,-0.27400,-0.55600,-0.55600,-0.55600,2.58400,-0.42600,89.56400,89.56400,-0.00500,-0.00500,2.13460,54.57720,-0.72930,-0.72930,-1.42100,-0.95190,0.24200,1.45120,62.01650,-0.34120,-0.58090,-0.23040,-0.34120,1.81050,0.1251,0.1194
2009-03-31,60.82500,28.70200,32.12300,10.22700,18.04100,,31.49600,0.62700,-0.23300,0.39400,0.13200,0.26200,0.26200,0.26200,3.79200,0.62700,92.06800,92.23200,0.00250,0.00250,2.19660,52.81220,1.03080,1.03080,0.64780,0.43070,0.24290,1.31680,68.34820,0.15360,0.25540,0.10460,0.15360,1.84840,0.13780,0.12830
