Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,719.09900,537.56400,181.53500,89.49900,,92.13910,89.39590,-11.61300,77.78300,22.87800,54.90500,54.90500,54.90500,111.89790,89.39590,58.06200,58.70160,0.95000,0.94000,0.60580,0.39820,0.68010,25.24480,12.43170,12.43170,10.81670,7.63520,0.18370,3.10580,28.97810,3.92410,-8.69040,1.40250,2.36170,24.06840,-0.1696,-0.5622
2024-06-30,670.05900,507.64700,162.41200,87.49900,,93.35300,69.05900,-12.01300,57.04600,17.87200,39.17400,39.17400,39.17400,94.52500,69.05900,57.97140,58.43820,0.68000,0.67000,0.55580,0.42070,0.74450,24.23850,10.30640,10.30640,8.51360,5.84640,0.17460,3.62220,24.84680,3.05280,-5.52620,1.02080,1.76850,22.12950,1.8686,1.4818
2024-03-31,622.70900,487.58100,135.12800,87.54600,,95.19100,39.93700,-13.68100,26.25600,9.26700,16.98900,16.98900,16.98900,67.57000,39.93700,57.87840,58.31040,0.29000,0.29000,0.50730,0.43280,0.78020,21.70000,6.41340,6.41340,4.21640,2.72820,0.16420,2.83360,31.76200,1.38200,-2.26350,0.44810,0.78390,21.21150,1.99450,1.66230
2023-12-31,615.64810,499.74600,115.90220,79.14500,,87.66210,28.24000,-14.25200,13.98800,8.46400,5.52400,5.52400,5.52400,65.94100,28.24000,57.71710,57.93260,0.09000,0.10000,0.55900,0.43780,0.79390,18.82600,4.58700,4.58700,2.27210,0.89730,0.15800,2.18540,41.18250,0.45550,-0.69900,0.14180,0.25610,20.97400,1.6481,1.1185
2023-09-30,645.78700,488.14200,157.64500,83.25300,,90.82100,66.82400,-12.22200,54.60200,14.62300,39.97900,39.97900,39.97900,93.32700,66.82400,57.76530,58.04510,0.69000,0.69000,0.49670,0.44920,0.85450,24.41130,10.34770,10.34770,8.45510,6.19070,0.16980,2.89180,31.12270,3.43040,-4.94470,1.05140,1.88950,20.17070,-0.336,-0.6809
2023-06-30,603.21600,466.65300,136.56300,81.89900,,91.03100,45.53200,-12.21900,33.31300,12.71900,20.59400,20.59400,20.59400,74.45100,45.53200,57.70760,57.90540,0.36000,0.35000,0.44350,0.45350,0.84380,22.63920,7.54820,7.54820,5.52260,3.41400,0.15780,3.32790,27.04420,1.79110,-2.42510,0.53860,0.97880,19.91250,1.9428,1.5851
2023-03-31,553.60600,431.99200,121.61400,82.77100,,90.96900,30.64500,-12.91600,17.72900,9.60300,8.12600,8.12600,8.12600,57.95500,30.64500,57.60390,57.70990,0.14000,0.14000,0.47100,0.46470,0.92290,21.96760,5.53550,5.53550,3.20250,1.46780,0.14550,2.39900,37.51620,0.73640,-0.93880,0.21350,0.39420,19.13040,1.16640,0.83140
2022-12-31,529.52200,418.26190,111.26000,62.92500,,71.71000,39.55010,-12.79100,26.75900,8.71700,18.04200,18.04200,18.12000,69.84810,39.55010,58.34480,58.49070,0.31000,0.31000,0.44220,0.47090,0.98250,21.01140,7.46900,7.46900,5.05340,3.42200,0.13940,2.43830,36.91120,1.66990,-2.02040,0.47490,0.88350,18.78040,0.9538,0.5821
2022-09-30,540.21500,411.40600,128.80900,80.81200,,89.76000,39.04900,-11.70700,27.34200,9.09400,18.24800,18.24800,18.17000,66.34600,39.04900,57.66490,57.74000,0.32000,0.31000,0.43890,0.49270,1.10120,23.84400,7.22840,7.22840,5.06130,3.36350,0.14540,2.77870,32.38880,1.83630,-1.95070,0.49100,0.93150,17.28240,0.1458,-0.1836
2022-06-30,490.34100,361.81600,128.52500,73.67300,,80.70300,47.82200,-13.85900,33.96300,9.01800,24.94500,24.94500,24.94500,72.90700,47.82200,59.11300,59.25290,0.42000,0.42000,0.86240,0.46410,0.88030,26.21140,9.75280,9.75280,6.92640,5.08730,0.13910,2.86560,31.40730,2.22930,-4.47070,0.70760,1.19470,19.08780,1.137,1.0074
