Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,32.54200,1.41400,31.12800,27.32600,28.53800,2.59000,2.59000,0.68000,1.91000,1.91000,0.76100,2.86400,12.09300,12.92800,0.24000,0.22000,0.21690,0.32290,8.67730,9.59530,0.01030,0.72390,0.73500,0.06600,0.56680,21.72960,-4.43530,-4.51120
2021-12-31,30.84900,1.54600,29.30300,16.62400,17.72500,11.57800,11.57800,2.63500,8.94300,8.94300,,9.96100,11.77900,12.61400,0.83000,0.79000,0.20970,0.30660,33.04600,28.43080,0.01250,3.24840,3.29620,0.32030,2.56740,22.77680,1.8409,1.8462
2021-09-30,42.43500,1.38800,41.04700,24.95900,26.20900,14.83800,14.83800,3.16400,11.67400,11.67400,,11.82800,11.88000,12.82400,1.00000,0.92000,0.21480,0.31540,36.48660,29.08500,0.01460,4.37720,4.44370,0.41860,3.43690,22.27700,0.5389,0.6481
2021-06-30,34.47700,1.77800,32.69900,20.65700,21.86300,10.83600,10.83600,1.67300,9.16300,9.16300,,9.24700,11.63900,12.61200,0.79000,0.73000,0.14850,0.22030,31.64810,27.00720,0.01250,3.67400,3.73570,0.33510,3.12860,21.18230,-0.4512,-0.5081
2021-03-31,31.52100,1.55800,29.96300,18.69500,19.73600,10.22700,10.22700,2.16900,8.05800,8.05800,,8.05000,11.53000,12.28700,0.70000,0.66000,0.15510,0.66010,34.85090,27.43230,0.01110,3.40460,3.43870,0.30450,2.87660,20.42130,0.83140,0.71460
2020-12-31,35.42900,1.16600,34.26300,20.06500,21.10100,13.16200,13.16200,1.32400,11.83800,11.83800,,11.72200,11.82200,12.08800,1.02000,0.96000,0.15340,0.22410,38.65610,34.42690,0.01460,5.09930,4.99210,0.50770,4.18470,20.77760,1.7486,1.6011
2020-09-30,38.02500,2.61700,35.40800,26.05100,26.89600,8.51200,8.51200,2.02100,6.49100,6.49100,,6.37500,11.94900,12.11600,0.53000,0.53000,0.01730,0.17070,31.78850,23.80770,0.01210,2.86220,2.80070,0.29310,2.72460,19.69180,17.5859,17.8532
2020-06-30,67.28700,3.31600,63.97100,39.01500,39.92900,24.04200,24.04200,6.00800,18.03400,18.03400,,17.91900,11.95500,12.01200,1.50000,1.49000,0.01770,0.22120,41.90330,31.23140,0.02590,8.15410,8.61770,0.81410,7.75240,19.09260,-3.6569,-3.3887
2020-03-31,31.54900,4.52800,27.02100,24.91700,25.79400,1.22700,1.22700,0.17900,1.04800,1.04800,,0.93400,11.94300,12.29800,0.08000,0.08000,0.01920,0.20970,4.74060,3.60850,0.01230,0.51420,0.54720,0.04990,0.48680,17.69930,-6.39280,-6.50110
2019-12-31,35.98600,5.36500,30.62100,24.26400,25.21500,5.40600,5.40600,1.31100,4.09500,4.09500,0.01200,3.98000,11.71400,12.04500,0.33000,0.41000,0.01910,1.11910,17.78930,13.09680,0.01560,2.00140,2.12940,0.21060,1.89530,17.74410,4.768,4.6925
2019-09-30,35.73400,6.00400,29.73000,23.10600,24.03700,5.69300,5.69300,1.34700,4.34600,4.34600,-0.03100,4.20600,11.73200,12.09800,0.36000,0.35000,0.01960,1.23750,19.58170,14.46700,0.01480,2.18500,2.32890,0.22150,2.06590,17.45730,-3.1674,-3.2059
2019-06-30,46.85700,5.94100,40.91600,20.08600,20.99000,19.92600,19.92600,4.99500,14.93100,14.93100,0.44600,15.25500,11.64400,13.15500,1.31000,1.18000,0.07610,1.06070,49.42460,37.83860,0.02200,7.74260,8.19500,0.81460,6.87430,17.13280,-3.2508,-3.2443
2019-03-31,28.38800,5.65100,22.73700,17.89400,18.74800,3.98900,3.98900,0.79700,3.19200,3.19200,,3.07100,11.60800,13.17700,0.26000,0.26000,0.08830,0.80150,17.77870,13.68720,0.01250,1.84470,1.96560,0.17830,1.60890,15.57230,0.98090,0.97950
2018-12-31,27.88100,5.17600,22.70500,17.96500,18.76500,3.94000,3.94000,0.94100,2.99900,2.99900,,2.87600,11.03100,12.72200,0.25000,0.23000,0.09020,1.39920,17.57910,12.83180,0.01280,1.77520,1.89460,0.17130,1.54350,15.22990,-0.4785,-0.4971
2018-09-30,28.68700,4.65200,24.03500,18.65200,19.48600,4.54900,4.54900,0.97000,3.57900,3.57900,,3.45600,11.41600,13.11300,0.30000,0.29000,0.09780,0.91460,19.80750,15.04830,0.01330,2.19510,2.34850,0.20770,1.88970,14.81110,3.3317,3.264
2018-06-30,27.73900,4.28900,23.45000,19.03300,19.85400,3.59600,3.59600,0.76500,2.83100,2.83100,,2.70900,10.63500,11.50200,0.25000,0.25000,0.11150,1.85690,15.74090,11.85820,0.01360,1.79220,1.92170,0.16800,1.51720,14.62300,-3.5236,-3.5678
2018-03-31,24.09300,3.58900,20.50400,16.42900,17.21300,3.29100,3.29100,0.69700,2.59400,2.59400,,2.47300,10.47400,12.71400,0.24000,0.23000,0.18230,1.73890,16.43040,12.34650,0.01270,1.81920,1.96600,0.16400,1.41020,14.27280,1.19660,1.17100
2017-12-31,25.24300,3.40300,21.84000,17.95900,18.75000,3.09000,3.09000,1.66700,1.42300,1.42300,,1.29900,10.30900,10.44000,0.13000,0.13000,0.18250,1.38550,14.85290,6.24400,0.01360,0.99960,1.08040,0.09270,0.77460,14.37930,1.1944,1.1162
2017-09-30,24.78800,3.21600,21.57200,17.27900,18.06200,3.51000,3.51000,1.19200,2.31800,2.31800,,2.19500,10.44300,12.41000,0.21000,0.21000,0.18370,0.95970,16.34380,10.22070,0.01460,1.64230,1.77630,0.15750,1.27010,14.26300,3.3062,3.2803
2017-06-30,25.38100,2.92000,22.46100,18.28400,19.02600,3.43500,3.43500,1.17500,2.26000,2.26000,,2.13800,10.34400,12.18100,0.21000,0.20000,0.18590,1.66920,15.65780,9.74560,0.01460,1.62590,1.76080,0.15000,1.25310,14.06050,-3.3004,-3.4389
2017-03-31,21.89200,2.76200,19.13000,16.14600,16.83500,2.29500,2.29500,0.72100,1.57400,1.57400,,1.44500,9.99700,10.00900,0.14000,0.14000,0.19460,1.05120,12.33080,7.76380,0.01300,1.20250,1.30900,0.10980,0.91380,13.80620,1.97230,1.81370
2016-12-31,23.70400,2.81300,20.89100,16.70900,17.38000,3.51100,3.51100,1.14700,2.36400,2.36400,-0.05700,1.99300,8.21200,10.06900,0.22000,0.24000,0.18710,1.02730,17.35200,9.84980,0.01430,1.82840,1.85930,0.16660,1.31960,14.56690,3.3264,3.3081
2016-09-30,26.04900,2.79400,23.25500,19.17900,19.81400,3.44100,3.44100,1.13100,2.31000,2.31000,,1.99600,8.08100,10.43400,0.25000,0.24000,0.21100,1.56990,15.51400,8.99910,0.01510,2.11840,2.16100,0.15730,1.45370,15.50930,1.125,1.1161
2016-06-30,25.58100,2.83800,22.74300,18.44500,19.03100,3.71200,3.71200,1.25400,2.45800,2.45800,4.04100,6.18500,8.07800,10.43300,0.77000,0.63000,0.21280,2.19790,17.29090,28.81030,0.01450,2.28260,2.32900,0.16550,1.56020,15.35270,-2.7252,-2.7258
2016-03-31,21.99400,2.68700,19.30700,16.05600,16.61600,2.69100,2.69100,0.84600,1.84500,1.84500,-0.04900,1.61000,8.06200,9.90100,0.20000,0.20000,0.22260,1.78830,14.40420,8.61790,0.01300,1.83160,1.87150,0.12880,1.22520,14.49180,0.78290,0.71850
2015-12-31,17.80800,2.46800,15.34000,13.71200,14.22900,1.11100,1.11100,0.20000,0.91100,0.91100,0.49100,1.25700,8.01400,8.14000,0.15000,0.16000,0.22620,2.12850,7.55630,8.54930,0.01060,0.92600,0.94670,0.06580,0.61460,14.22870,-3.4429,-3.5052
2015-09-30,19.86900,2.39800,17.47100,14.84900,15.39200,2.07900,2.07900,0.56900,1.51000,1.51000,-0.10400,1.26100,8.02400,8.17600,0.16000,0.16000,0.22700,1.42430,12.34930,7.49030,0.01290,1.54400,1.57870,0.11560,1.02270,14.24650,4.7802,4.8043
2015-06-30,20.34100,2.26800,18.07300,14.63600,15.10600,2.96700,2.96700,0.88800,2.07900,2.07900,-0.17400,1.76200,7.98700,9.93400,0.22000,0.21000,0.22840,2.10140,16.94270,10.06170,0.01400,2.14460,2.17710,0.16590,1.41620,14.16630,2.0728,2.034
2015-03-31,21.03700,2.09100,18.94600,15.13100,15.61400,3.33200,3.33200,1.22900,2.10300,2.10300,,1.96100,7.98300,8.13500,0.25000,0.24000,0.23100,1.83610,18.22060,10.72350,0.01530,2.20780,2.24180,0.17600,1.44920,13.97810,-6.22350,-6.27190
2014-12-31,12.02300,1.99500,10.02800,9.97700,10.34500,-0.31700,-0.31700,-0.30800,-0.00900,-0.00900,,-0.73000,7.90500,8.10200,-0.10000,-0.10000,0.23450,1.53040,-3.28940,-7.57500,0.00870,-0.00970,-0.00980,-0.00080,-0.00630,13.70890,-2.0912,-2.3321
2014-09-30,15.67400,2.03600,13.63800,12.59800,12.99800,0.64000,0.64000,0.10300,0.53700,0.53700,,0.39300,8.03200,8.24600,0.05000,0.05000,0.23250,1.11050,4.97860,3.05720,0.01180,0.56930,0.57820,0.04940,0.37240,13.77700,2.2054,1.858
2014-06-30,16.22800,1.96700,14.26100,12.72800,13.07700,1.18400,1.18400,0.21500,0.96900,0.96900,,0.94700,7.89700,8.11100,0.12000,0.12000,0.23250,1.77340,8.85430,7.08200,0.01260,1.03050,1.04660,0.09120,0.67380,13.74090,-1.6862,-2.0119
2014-03-31,14.26500,1.51300,12.75200,10.99400,11.35600,1.39600,1.39600,0.23800,1.15800,1.15800,,1.13700,7.60700,7.82800,0.15000,0.15000,0.03990,1.37050,11.41180,9.29450,0.01230,1.27520,1.42030,0.11610,1.11950,12.65920,4.58620,4.30020
2013-12-31,12.77600,1.10800,11.66800,10.95300,11.29400,0.37400,0.73800,0.14700,0.59100,0.59100,,0.57000,6.65700,6.93900,0.07000,0.07000,0.04200,2.02450,6.47310,4.99960,0.01160,0.69110,0.77520,0.05990,0.60220,12.28240,-5.6011,-5.9008
2013-09-30,14.18000,1.42200,12.75800,11.56700,11.90800,0.85000,0.85000,0.09300,0.75700,0.75700,,0.73600,6.90900,7.14100,0.11000,0.10000,0.04740,1.71820,6.83720,5.92020,0.01460,1.01680,1.15880,0.08870,0.86940,24.00060,4.1463,3.9517
2013-06-30,14.96700,1.34500,13.62200,11.40300,11.65000,1.97200,1.97200,0.48800,1.48400,1.48400,,1.46200,6.88500,7.05500,0.21000,0.21000,0.04760,1.93820,15.22190,11.28520,0.01660,2.00480,2.28660,0.18980,1.71270,23.89200,-0.1337,-0.2581
2013-03-31,13.16000,1.31200,11.84800,10.07700,10.40500,1.44300,1.44300,0.25500,1.18800,1.18800,,1.16700,5.85100,5.98700,0.20000,0.19000,0.04790,1.78440,13.30200,10.75770,0.01430,1.61650,1.84560,0.15700,1.37950,23.82830,1.75480,1.47670
2012-12-31,9.61000,1.27000,8.34000,7.06700,7.27700,1.06300,2.10000,0.66000,1.44000,1.45000,0.00000,1.45000,4.38900,4.50900,-0.27000,-0.27000,0.05750,2.45710,24.30560,16.78240,0.01190,2.45560,2.90420,0.19950,2.02310,23.43820,-5.3348,-5.5058
2012-09-30,7.30100,1.22500,6.07600,4.44100,4.62600,1.45000,1.45000,0.40200,1.04800,1.04800,,1.02700,2.19600,2.24600,0.47000,0.46000,,,27.35330,19.37370,,,,,,,-0.0365,-0.5494
2012-06-30,6.68400,1.22700,5.45700,4.17400,4.35100,1.10600,1.10600,0.28900,0.81700,0.81700,,0.79600,2.18300,2.23600,0.34000,0.33000,,,23.12840,16.64580,,,,,,,1.3312,1.2347
2012-03-31,6.41300,1.21700,5.19600,3.85700,4.01300,1.18300,1.18300,0.32200,0.86100,0.86100,,0.84000,2.18400,2.23400,0.38000,0.38000,,,26.16680,18.58000,,,,,,,1.68040,1.65350
2011-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
