Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-09-30,119.41200,9.06400,110.34800,62.28600,63.49800,46.85000,-3.17600,43.67400,15.72800,27.94600,27.94600,,27.71900,73.15100,73.16200,0.38000,0.38000,0.10010,0.52940,39.94040,25.34930,0.00980,2.28950,2.69250,0.25110,2.06040,16.62930,0.6509,0.6367
2017-06-30,116.85100,8.01800,108.83300,61.29900,62.19900,46.63400,-1.83000,44.80400,16.53700,28.26700,28.26700,,28.26700,71.81000,71.82000,0.39000,0.39000,0.13410,0.74550,41.47250,26.16520,0.01000,2.49570,2.88940,0.26080,2.16110,15.95700,0.4862,0.371
2017-03-31,113.03200,7.40400,105.62800,60.59900,61.57200,44.05600,-2.05400,42.00200,18.47800,23.52400,23.52400,,23.52400,71.70000,71.70800,0.33000,0.33000,0.13720,0.67580,40.06750,22.44060,0.00980,2.13560,2.48590,0.21920,1.84240,15.52060,0.87260,0.82520
2016-12-31,113.01100,6.85300,106.15800,59.11400,60.18000,45.97800,-1.14100,44.83700,17.61600,27.22100,27.22100,,27.22100,71.91000,71.91500,0.38000,0.38000,0.14000,0.82670,42.23610,25.64200,0.00990,2.53050,2.96040,0.25420,2.17630,15.17280,0.7463,0.6965
2016-09-30,111.80000,6.45000,105.35000,59.45200,60.57100,44.77900,-3.15200,41.62700,15.75300,25.87400,25.87400,,25.87400,71.55600,71.56100,0.36000,0.36000,0.13950,0.61100,39.40090,24.49030,0.01030,2.39730,2.80630,0.25130,2.06290,15.23110,0.7718,0.7742
2016-06-30,104.57900,6.16400,98.41500,55.59700,56.58400,41.83100,-1.17600,40.65500,15.38900,25.26600,25.26600,,25.26600,72.20200,72.20700,0.35000,0.35000,0.13410,0.84850,41.18420,25.59490,0.00990,2.38420,2.76550,0.25450,2.06450,14.90030,0.3876,0.3343
2016-03-31,99.32700,5.76900,93.55800,54.02200,55.03200,38.52600,-2.65300,35.87300,13.57800,22.29500,22.29500,,22.27400,72.16200,72.16600,0.31000,0.31000,0.13690,0.65210,38.26130,23.75690,0.00960,2.15680,2.51260,0.22790,1.86150,14.44860,0.03980,-0.03050
2015-12-31,100.64600,5.59800,95.04800,55.63700,56.67800,38.37000,-9.07800,29.26000,11.05200,18.20800,18.20800,,18.18300,65.48800,65.49200,0.25000,0.25000,0.13860,0.59960,30.88190,19.19090,0.00990,1.80580,2.09080,0.18930,1.54030,14.24490,0.1846,0.1848
2015-09-30,89.12500,5.40200,83.72300,48.51100,49.22500,34.49800,-5.74400,28.75400,10.86700,17.88700,17.88700,,17.86200,66.29400,66.30000,0.27000,0.27000,0.14050,0.37960,34.63380,21.51450,0.00880,1.78310,2.05190,0.19000,1.51740,14.17530,0.6442,0.6464
2015-06-30,83.07400,4.81700,78.25700,45.70000,46.14700,32.11000,-3.17300,28.93700,11.12400,17.81300,17.81300,,17.79600,62.54900,62.55300,0.28000,0.28000,0.12100,0.63350,37.40710,23.00500,0.00940,2.17970,2.20720,0.21600,1.89270,13.19330,0.4706,0.4211
2015-03-31,78.21600,5.29200,72.92400,44.61900,44.86100,28.06300,,28.06300,10.39300,17.67000,17.67000,,17.67000,60.90500,60.90900,0.29000,0.29000,0.12980,0.50280,39.45640,24.84390,0.00930,2.31370,2.31370,0.23060,2.01340,12.66320,0.43250,0.40350
2014-12-31,78.77800,6.02100,72.75700,41.73700,41.73700,31.02000,,29.03800,10.79100,18.24700,18.24700,,18.24700,60.58800,60.59000,0.30000,0.30000,0.14940,0.54890,40.92340,25.71560,0.00940,2.46720,2.47940,0.24110,2.09870,12.27310,0.6014,0.5825
2014-09-30,77.34500,6.37100,70.97400,43.36400,43.36400,27.61000,,27.61000,9.99400,17.61600,17.61600,,17.61600,60.77600,60.77900,0.29000,0.29000,0.14990,0.63280,40.02960,25.54010,0.00920,2.39210,2.40490,0.23410,2.03350,12.22320,0.3792,0.359
2014-06-30,75.54900,6.83300,68.71600,42.73200,42.73200,25.98400,,25.98400,9.62700,16.35700,16.35700,,16.35700,60.71200,60.71400,0.27000,0.27000,0.15250,0.52810,39.06430,24.59110,0.00900,2.26560,2.27420,0.22250,1.92020,12.00500,0.2079,0.2173
2014-03-31,72.31400,6.32600,65.98800,41.55000,41.55000,24.43800,,24.43800,9.03800,15.40000,15.40000,,14.96100,60.05900,60.06100,0.25000,0.25000,0.15580,0.43070,38.49230,23.56510,0.00860,2.18830,2.18830,0.20820,1.84740,11.71090,0.45000,0.44810
2013-12-31,74.83400,5.81600,69.01800,44.20600,44.61400,24.40400,,24.40400,8.49300,15.91100,15.91100,,12.99900,58.78700,58.84500,0.18000,0.18000,0.14030,0.38110,36.96570,19.69010,0.00890,2.36030,1.99960,0.21430,1.71900,13.38890,0.5148,0.5108
2013-09-30,75.28100,7.16900,68.11200,42.67000,43.09700,25.01500,,25.01500,9.51500,15.50000,15.50000,,12.44100,59.10000,59.20200,0.21000,0.21000,0.13220,0.21560,38.41840,19.10710,0.00900,2.36400,1.82710,0.21400,1.57830,14.34420,0.9267,0.91
2013-06-30,77.66300,7.15700,70.50600,96.83200,97.32300,-26.81700,,-26.81700,-256.78100,229.96400,229.96400,,226.90900,58.14100,58.14100,3.90000,3.90000,0.13080,0.30040,-121.86220,1031.12300,0.00310,36.32060,27.87480,3.21060,24.10150,14.34010,0.8926,0.867
2013-03-31,74.66000,7.54000,67.12000,54.06500,54.77000,12.35000,,12.35000,0.58500,11.76500,11.76500,,8.71300,58.08100,58.08100,0.15000,0.15000,0.17410,0.29880,22.00640,15.52570,0.00820,2.96760,2.00280,0.17180,1.64080,10.25130,0.92280,0.89780
2012-12-31,78.40900,8.00100,70.40800,63.99900,64.72600,5.68200,,5.68200,0.42100,5.26100,5.26100,,2.21600,57.85700,57.85700,0.04000,0.04000,0.17670,0.37410,10.07300,3.92850,0.00830,1.36290,0.91350,0.07730,0.74500,10.06920,0.759,0.7505
2012-09-30,79.32300,8.60700,70.71600,59.55500,60.28300,10.43300,,10.43300,-0.13500,10.56800,10.56800,,7.52700,57.88000,57.88000,0.13000,0.13000,0.17050,0.38210,18.89490,13.63190,0.00820,2.70810,1.82520,0.15770,1.49790,10.14130,0.8091,0.7979
2012-06-30,79.20300,9.94400,69.25900,61.58000,62.31000,6.94900,,6.94900,0.45000,6.49900,6.49900,,3.46700,57.84000,57.84000,0.06000,0.06000,0.17270,0.51920,13.55660,6.76370,0.00760,1.70420,1.14210,0.09650,0.93340,9.99280,1.0223,1.0169
2012-03-31,85.15400,11.35700,73.79700,61.22300,61.95500,11.84200,,11.84200,0.31400,11.52800,11.52800,,8.49800,57.76400,57.76400,0.15000,0.15000,0.17180,0.75460,20.14050,14.45310,0.00820,2.99230,2.01590,0.16070,1.64740,10.06090,0.57390,0.54620
2011-12-31,84.11200,12.81800,71.29400,64.33400,65.08000,6.21400,,6.21400,-3.68700,9.90100,9.90100,,6.87600,39.94300,39.94300,6.93000,7.12000,0.17280,0.45770,10.84580,12.00130,0.00820,2.59480,1.74600,0.14180,1.42310,9.99780,1.738,1.6768
2011-09-30,85.62100,15.26200,70.35900,81.77200,82.52000,-12.16100,,-12.16100,-0.82200,-11.33900,-11.33900,,-14.35800,57.59900,57.59900,-0.25000,-0.25000,0.17090,0.45210,-35.39390,-41.78820,0.00500,-2.90890,-1.97480,-0.16450,-1.61160,10.14380,0.4448,0.4265
2011-06-30,90.40700,17.98500,72.42200,58.96800,59.72800,12.69400,,12.69400,0.66600,12.02800,12.02800,,9.01200,25.42700,57.54300,0.35000,0.16000,0.19950,0.48870,20.66690,14.67230,0.00860,2.93810,2.02940,0.16820,1.59780,10.48750,-0.0482,0.0558
2011-03-31,87.36800,19.57300,67.79500,304.50900,305.27100,-237.47600,,-237.47600,-0.14000,-237.33600,-237.33600,,-240.11400,18.46600,18.46600,-13.00000,-13.00000,0.20400,0.52450,194.32590,196.48460,-0.01590,-514.73950,-41.25000,-3.07850,-32.23750,28.03640,1.66780,1.48130
2010-12-31,93.16000,21.08300,72.07700,100.14700,100.91800,-28.84100,,-28.84100,144.26300,-173.10400,-173.10400,,-175.69000,18.92500,18.92500,-9.28000,-9.28000,0.24270,0.65380,-79.94290,-486.98610,0.00500,-59.15050,-37.86740,-2.37900,-27.97760,24.74410,-1.3338,-1.4416
2010-09-30,96.71000,24.34600,72.36400,114.61300,325.99600,-253.63200,,-253.63200,-17.21700,-236.41500,-236.41500,,-238.99600,18.93600,18.93600,-12.62000,-12.62000,0.18470,0.46650,-1160.04400,-1093.10300,0.00310,-48.55710,-36.35710,-3.37110,-29.09360,35.07570,4.6427,4.5666
2010-06-30,98.77800,26.07200,72.70600,164.36300,165.15700,-92.45100,,-92.45100,-32.91900,-59.53200,-59.53200,,-62.10900,18.90500,18.90500,-3.29000,-3.29000,0.14230,0.39620,-825.01340,-554.24770,0.00150,-8.16460,-8.74420,-0.77790,-5.64540,47.96440,0.8804,1.8894
2010-03-31,101.02200,28.57000,72.45200,129.01800,129.82000,-57.36800,,-57.36800,-22.91000,-34.45800,-34.45800,1.16500,-35.86500,18.87800,18.87800,-1.90000,-1.90000,0.13950,0.39620,2251.49200,1407.57500,-0.00030,-4.58860,-4.91200,-0.43970,-3.20250,49.15770,2.33040,2.22360
2009-12-31,111.32700,33.55200,77.77500,149.31300,150.12600,-72.35090,,-72.35100,-32.28800,-40.06300,-40.06300,0.22800,-42.40200,12.07500,12.07500,0.29000,0.29000,0.13490,0.38030,591.82810,346.84670,-0.00150,-5.08610,-5.43500,-0.50080,-3.60150,51.16230,-4.1799,-4.4645
2009-09-30,113.99000,38.17700,75.81300,145.61300,171.42600,-95.61300,,-95.61300,-26.83200,-68.78100,-68.78100,0.06300,-71.28000,9.95420,9.95420,-7.15000,-7.15000,0.12970,0.56300,498.32180,371.50150,-0.00230,-8.26370,-8.81100,-0.81460,-5.94640,53.60100,6.9366,6.6255
2009-06-30,124.96900,41.85500,83.11400,112.97100,113.71000,-30.59600,,-30.59600,-14.52900,-16.06700,-16.06700,0.06600,-18.56000,9.75880,9.75880,-1.90000,-1.90000,0.14920,0.80190,-132.37000,-80.29770,0.00270,-2.35840,-2.66250,-0.18950,-1.59820,87.39210,3.4042,3.1047
2009-03-31,114.89700,46.15000,68.74700,118.94700,189.68600,-120.93900,,-120.93900,-17.01000,-103.92900,-103.92900,0.15600,-106.32700,9.66480,9.66480,-11.00000,-11.00000,0.14520,0.64110,-3227.62200,-2837.65700,0.00050,-14.53320,-16.29510,-1.27180,-9.99450,91.65890,5.39700,5.11340
