Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,23.45700,11.35500,12.10200,42.07000,32.95500,75.02500,-62.92300,-0.96500,-63.88800,-63.88800,-63.88800,,-63.88800,-62.04800,-62.92300,102.12300,102.12300,-0.63000,-0.63000,2.39340,0.86160,6.22470,51.59230,-268.24830,-268.24830,-272.36220,-272.36220,0.08570,0.20110,0.57070,157.70430,-266.66600,-266.66680,-23.34040,-36.91030,0.23380,-0.43030,-0.43990
2021-12-31,20.65500,10.94100,9.71400,28.87700,34.37400,63.25100,-53.53700,-1.10900,-54.64600,-54.64600,-54.64600,,-54.64600,-52.58400,-53.53700,98.47100,98.47100,-0.53000,-0.53000,3.58050,0.65780,1.92190,47.02980,-259.19630,-259.19630,-264.56540,-264.56540,0.06760,0.22610,0.58180,154.67970,-70.44730,-70.44730,-17.87530,-24.11010,0.76050,-0.5137,-0.5183
2021-09-30,23.23000,11.35100,11.87900,28.59500,34.99200,63.58700,-51.70800,-0.70000,-52.40800,-52.40800,-52.40800,,-52.40800,-50.84000,-51.70800,101.90600,101.90600,-0.51000,-0.51000,4.35780,0.55630,1.25400,51.13650,-222.59150,-222.59150,-225.60480,-225.60480,0.06590,0.27350,0.53920,166.92810,-44.09850,-44.09850,-14.87220,-19.56440,1.16590,-0.4857,-0.5003
2021-06-30,22.44300,14.52200,7.92100,35.23300,33.15700,68.39000,-60.46900,-0.54600,-61.01500,-61.01500,-61.01500,,-61.01500,-59.32200,-60.46900,98.45900,98.45900,-0.62000,-0.62000,4.46570,0.48200,0.93050,35.29390,-269.43370,-269.43370,-271.86650,-271.86650,0.05550,0.33930,0.52660,170.89290,-38.10770,-38.10770,-15.09340,-19.74000,1.57110,-0.6068,-0.6094
2021-03-31,20.01800,9.20700,10.81100,38.11600,24.80900,62.92500,-52.11400,-0.50000,-52.61400,-52.61400,-52.61400,,-52.61400,-50.82500,-52.11400,91.38800,91.38800,-0.58000,-0.58000,2.69810,,0.03850,54.00640,-260.33570,-260.33570,-262.83350,-262.83350,0.06440,0.21600,0.51960,173.20660,-26.81310,-26.81310,-16.92140,-26.81310,1.92700,-0.45890,-0.46750
2020-12-31,20.60500,9.39200,11.21300,44.45300,28.05600,72.50900,-61.29600,-0.98500,-62.28100,-62.28100,-62.28100,,-62.28100,-60.08200,-61.29600,90.77400,90.77400,-0.68000,-0.68000,3.06520,,0.02980,54.41880,-297.48100,-297.48100,-302.26150,-302.26150,0.05830,0.22410,0.49240,182.79540,-26.33540,-26.33540,-17.61560,-26.33540,2.59000,-0.5801,-0.6077
2020-09-30,19.96500,7.17000,12.79500,49.18200,21.99700,71.17900,-58.38400,0.15600,-58.22800,-58.22800,-58.22800,,-58.22800,-57.12600,-58.38400,90.84900,90.84900,-0.64000,-0.64000,3.59710,,0.02390,64.08720,-292.43170,-292.43170,-291.65040,-291.65040,0.05120,0.16770,0.59320,151.70850,-21.00980,-21.00980,-14.92940,-21.00980,3.05040,-0.4619,-0.4687
2020-06-30,22.66800,9.00500,13.66300,44.00400,25.40800,69.41200,-55.74900,0.55900,-55.19000,-55.19000,-55.19000,,-55.19000,-54.63400,-55.74900,90.75300,90.75300,-0.61000,-0.61000,4.24060,,0.01930,60.27440,-245.93700,-245.93700,-243.47100,-243.47100,0.05240,0.21730,0.60440,148.89620,-17.03090,-17.03090,-12.75420,-17.03090,3.56810,-0.6297,-0.6379
2020-03-31,25.40000,10.62200,14.77800,36.89400,30.61800,67.51200,-52.73400,1.15500,-51.57900,-51.57900,-51.57900,,-51.57900,-51.92000,-52.73400,90.40900,90.40900,-0.57000,-0.57000,4.53110,,0.01620,58.18110,-207.61420,-207.61420,-203.06690,-203.06690,0.05300,0.30480,0.72970,123.34610,-14.11310,-14.11310,-10.76940,-14.11310,4.03200,-0.36430,-0.39680
2019-12-31,35.08300,15.87400,19.20900,48.27700,30.29400,78.57100,-59.36200,1.44200,-57.92000,-57.92000,-57.92000,,-57.92000,-58.99400,-59.36200,81.77900,81.77900,-0.65000,-0.65000,4.95390,,0.01390,54.75300,-169.20440,-169.20440,-165.09420,-165.09420,0.06840,0.63580,0.87970,102.30340,-14.34250,-14.34250,-11.29530,-14.34250,4.47200,-0.3024,-0.3493
2019-09-30,42.62400,17.19500,25.42900,34.70800,25.57400,60.28200,-34.85300,1.25800,-33.59500,-33.59500,-33.59500,,-33.59500,-34.88600,-34.85300,79.94000,79.94000,-0.42000,-0.42000,3.76430,,0.01880,59.65890,-81.76850,-81.76850,-78.81710,-78.81710,0.10850,0.71140,0.63660,141.37460,-11.76950,-11.76950,-8.54920,-11.76950,3.56670,-0.3142,-0.3008
2019-06-30,36.65900,13.58800,23.07100,41.42500,33.42500,74.85000,-51.77900,1.55700,-50.22200,-50.22200,-50.22200,,-50.22200,-52.10700,-51.77900,79.54800,79.54800,-0.63000,-0.63000,4.00640,,0.01660,62.93410,-141.24500,-141.24500,-136.99770,-136.99770,0.08910,0.46420,0.54860,164.04950,-16.44690,-16.44690,-12.19970,-16.44690,3.82580,-0.2816,-0.3084
2019-03-31,31.60200,14.96200,16.64000,42.97200,38.36800,81.34000,-64.70000,1.68800,-63.01200,-63.01200,-63.01200,,-63.01200,-65.34300,-64.70000,78.41900,78.41900,-0.80000,-0.80000,4.40300,,0.01450,52.65490,-204.73390,-204.73390,-199.39250,-199.39250,0.07250,0.47620,0.42700,210.76610,-18.99020,-18.99020,-14.45910,-18.99020,4.20520,-0.62520,-0.65240
2018-12-31,28.84400,11.57200,17.27200,39.89100,28.69500,68.58600,-51.31400,1.75500,-49.55900,-49.55900,-49.55900,,-49.55900,-52.15000,-51.31400,73.19300,73.19300,-0.60000,-0.60000,4.86040,,0.01240,59.88070,-177.90170,-177.90180,-171.81730,-171.81730,0.06240,0.29650,0.44610,201.72930,-13.38850,-13.38850,-10.72290,-13.38850,4.73510,-0.5859,-0.6376
2018-09-30,19.78600,7.57600,12.21000,30.42100,23.56900,53.99000,-41.78000,3.43400,-38.34600,-38.34600,-38.34600,,-38.34600,-42.22800,-41.78000,77.81100,77.81100,-0.49000,-0.49000,7.17860,,0.01070,61.71030,-211.15940,-211.15940,-193.80370,-193.80370,0.04200,0.24120,0.36890,243.95890,-9.42610,-9.42610,-8.14320,-9.42610,5.21420,-0.3329,-0.3751
2018-06-30,17.27700,5.23100,12.04600,30.15900,20.74000,50.89900,-38.85300,0.18300,-38.67000,-38.67000,-38.67000,,-38.67000,-38.95800,-38.85300,71.95200,71.95200,-0.54000,-0.54000,6.38940,,0.06740,69.72280,-224.88280,-224.88280,-223.82360,-223.82360,0.03380,0.19230,0.37650,239.03110,-8.95360,-8.95360,-7.57410,-8.95360,5.55600,-0.7482,-0.7654
2018-03-31,11.56700,3.13300,8.43400,39.56100,20.86300,60.42400,-51.99000,-0.27500,-52.26500,-52.26500,-52.26500,,-52.26500,-51.61000,-51.99000,64.72400,64.72400,-0.81000,-0.81000,1.93650,,0.31340,72.91430,-449.46830,-449.46830,-451.84570,-451.84570,0.06310,0.16130,0.30670,293.43560,-56.68280,-56.68290,-28.50050,-56.68290,1.28150,-0.95350,-0.96740
2017-12-31,10.05300,1.33800,8.71500,47.75700,22.84800,70.60500,-61.89000,-0.60000,-62.49000,-62.49000,-62.49000,,-62.49000,-61.32100,-61.89000,54.04000,54.04000,-1.08000,-1.08000,2.21050,,0.21870,86.69060,-615.63710,-615.63700,-621.60550,-621.60550,0.04290,0.13240,0.24010,374.87920,-47.65280,-47.65280,-26.67010,-47.65280,2.02970,-0.8782,-0.8981
2017-09-30,8.57200,1.05100,7.52100,28.84400,19.99100,48.83500,-41.31400,-0.55200,-41.86600,-41.86600,-41.86600,,-41.86600,-40.80400,-41.31400,54.17600,54.17600,-0.77000,-0.77000,2.11860,0.38430,0.71110,87.73910,-481.96460,-481.96460,-488.40410,-488.40410,0.07250,0.20330,0.29710,302.91530,-104.52660,-104.52650,-35.42080,-64.35680,0.73490,-0.7374,-0.7368
2017-06-30,8.51000,1.01300,7.49700,28.59700,20.95500,49.55200,-42.05500,-0.74400,-42.79900,-42.79900,-42.79900,,-42.79900,-41.60900,-42.05500,53.79100,53.79100,-0.80000,-0.80000,2.82330,0.26570,0.40950,88.09640,-494.18330,-494.18330,-502.92600,-502.92600,0.05980,0.21100,0.45710,196.87900,-61.96020,-61.96020,-30.06180,-45.49460,1.27590,-0.5348,-0.5427
2017-03-31,3.63200,1.18600,2.44600,33.38400,18.36100,51.74500,-49.29900,-1.03000,-50.32900,-50.32900,-50.32900,,-50.32900,-48.79800,-49.29900,50.53000,50.53000,-1.00000,-1.00000,4.90980,0.32860,0.51970,67.34580,-1357.35100,-1357.35100,-1385.71000,-1385.71000,0.01920,0.25550,0.35170,255.90030,-49.26490,-49.26490,-26.55070,-33.07640,1.90250,-1.00100,-1.01960
2016-12-31,,,,29.50500,18.54200,,-48.08200,-1.16000,-47.96300,-47.96300,-47.96300,,-47.96300,-47.54200,-46.80300,37.92500,37.92500,-1.23000,-1.23000,1.60440,1.73920,-2.48980,,,,,,,,,,225.69750,225.69760,-71.07520,-166.83360,-0.53730,-1.0922,-1.1124
2016-09-30,,,,30.24200,17.49200,,-47.73400,-0.77500,-48.50900,-48.50900,-48.50900,,-48.50900,-47.23300,-47.73400,39.11300,39.11300,-1.24000,-1.24000,3.03870,0.73660,2.94920,,,,,,,,,,-271.30360,-271.30320,-49.09520,-71.46290,0.45630,-0.8386,-0.8495
2016-06-30,,,,27.28600,15.78000,,-43.06600,-0.16000,-43.22600,-43.22600,-43.22600,,-43.22600,-42.59400,-43.06600,37.04800,37.04800,-1.17000,-1.17000,2.90890,,0.04420,,,,,,,,,,-74.73240,-74.73240,-50.42050,-74.73250,1.48120,-0.712,-0.7406
2016-03-31,,,,16.09200,17.22000,,-33.31200,-0.13300,-33.44500,-33.44500,-33.44500,,-33.44500,-32.76300,-33.31200,36.22900,36.22900,-0.92000,-0.92000,5.64430,,0.02580,,,,,,,,,,-36.08810,-36.08810,-29.90270,-36.08810,2.52810,-0.89300,-0.91600
2015-12-31,,,,16.26300,14.79700,,-31.06000,-0.18200,-31.24200,-31.24200,-31.24200,,-31.24200,-30.57400,-31.06000,33.08100,33.08100,-0.88000,-0.88000,6.82800,,0.01880,,,,,,,,,,-26.45160,-26.45160,-22.66460,-26.45160,3.27120,-0.8257,-0.8362
2015-09-30,,,,14.24100,8.25000,,-22.49100,-0.18100,-22.67200,-22.67200,-22.67200,,-22.67200,-22.15800,-22.49100,35.77300,35.77300,-0.63000,-0.63000,9.42220,,0.01450,,,,,,,,,,-15.99990,-15.99990,-14.33570,-15.99990,3.93930,-0.4045,-0.4103
2015-06-30,,,,16.17500,6.83900,,-23.01400,-0.09300,-23.10700,-23.10700,-23.10700,,-23.10700,-22.68900,-23.01400,31.03500,31.03500,-0.74000,-0.74000,10.45340,,0.01190,,,,,,,,,,-14.45400,-14.45400,-13.09510,-14.45400,4.47980,-0.4743,-0.4724
2015-03-31,,,,14.50400,5.85600,,-20.36000,-0.21000,-20.57000,-20.57000,-20.57000,,-20.57000,-20.05700,-20.36000,29.39200,29.39200,-0.70000,-0.70000,4.85990,,0.03640,,,,,,,,,,-42.85330,-42.85330,-34.49780,-42.85330,1.61990,-0.66920,-0.68040
2014-12-31,,,,14.19500,5.30000,,-19.49500,-1.12900,-20.62400,-20.62400,-20.62400,,-20.62400,-19.15800,-19.49500,26.56900,26.56900,-0.69000,-0.69000,5.41350,,0.02530,,,,,,,,,,-32.70430,-32.70430,-26.89550,-32.70430,2.15770,-0.6338,-0.6735
2014-09-30,,,,14.73100,4.22200,,-18.95300,-0.24100,-19.19400,-19.19400,-19.19400,,-19.19400,-18.65900,-18.95300,29.00400,29.00400,-0.66000,-0.66000,7.91570,,0.01790,,,,,,,,,,-23.69400,-23.69400,-20.79930,-23.69400,2.77610,-0.4734,-0.474
2014-06-30,,,,14.27900,4.51200,,-18.79100,-0.22000,-19.01100,-19.01100,-19.01100,,-19.01100,-18.52400,-18.79100,24.26600,24.26600,-0.78000,-0.78000,9.77850,,0.01330,,,,,,,,,,-19.42950,-19.42950,-17.49940,-19.42950,3.38440,-0.4983,-0.5097
2014-03-31,,,,11.62800,5.69400,,-17.32200,-0.21600,-17.53800,-17.53800,-17.53800,,-17.53800,-17.06900,-17.32200,23.68600,23.68600,-0.74000,-0.74000,8.09010,,0.02100,,,,,,,,,,-31.65190,-31.65190,-27.92990,-31.65190,2.31830,-0.66340,-0.66580
2013-12-31,,,,8.35400,5.47800,,-13.83200,-0.21200,-14.04400,-14.04400,-14.04400,,-14.04400,-13.59900,-13.83200,16.16300,16.16300,-0.72000,-0.72000,10.42980,,0.01490,,,,,,,,,,-20.36990,-20.36990,-18.49430,-20.36990,2.92490,-0.4969,-0.5024
2013-09-30,,,,6.21600,6.44800,,-12.66400,-0.20900,-12.87300,-12.87300,-12.87300,,-12.87300,-12.44100,-12.66400,15.37500,15.37500,-0.84000,-0.84000,4.24880,,0.04250,,,,,,,,,,-61.67590,-61.67590,-48.81680,-61.67590,1.33110,-0.7963,-0.8596
2013-06-30,,,,10.80600,4.40300,,-15.20900,-0.20400,-15.41300,-15.41300,-15.41300,,-15.41300,-14.99900,-15.20900,15.28500,15.28500,-1.01000,-1.01000,3.67070,,0.02650,,,,,,,,,,-54.08450,-54.08450,-40.46470,-54.08450,1.85670,-0.7069,-0.7138
2013-03-31,,,,7.14000,5.61200,,-12.75200,-0.20100,-12.95300,-12.95300,-12.95300,,-12.95300,-12.55200,-12.75200,15.25400,15.25400,-0.85000,-0.85000,6.07540,,0.01500,,,,,,,,,,-31.30030,-31.30030,-26.44600,-31.30030,2.70810,-0.52190,-0.55040
2012-12-31,,,,5.15200,3.47600,,-8.62800,-0.19700,-8.82500,-8.82500,-8.82500,1.08800,-7.73700,-8.45100,-8.62800,12.22300,12.22300,-0.71000,-0.71000,13.02120,,0.00950,,,,,,,,,,-17.03080,-17.03080,-15.76680,-17.03080,3.42920,-0.5986,-0.6383
2012-09-30,,,,3.62600,2.42800,,-6.05400,-0.19500,-6.24900,-6.24900,-6.24900,0.12800,-6.12100,-5.87500,-6.05400,13.72440,13.72440,-0.40000,-0.40000,14.23260,,0.00630,,,,,,,,,,-10.86460,-10.86460,-10.11800,-10.86460,3.80650,0.0143,0.0212
2012-06-30,,,,3.06700,1.31300,,-4.38000,-0.14600,-4.52600,-4.52600,-4.52600,-0.04300,-4.56900,-4.24100,-4.38000,10.00560,10.00560,-0.40000,-0.40000,4.17170,,0.02150,,,,,,,,,,-40.71980,-40.71980,-31.80380,-40.71980,0.73560,-0.3967,-0.4011
2012-03-31,,,,3.32900,1.44000,,-4.76900,-0.06100,-4.83000,-4.83000,-4.83000,-0.09100,-4.92100,-4.67800,-4.76900,10.00230,10.00230,-0.40000,-0.40000,4.09100,,0.01230,,,,,,,,,,-41.51980,-41.51980,-32.21290,-41.51980,1.16300,-0.41060,-0.45290
2011-12-31,0.00000,,0.00000,2.85500,1.26300,,-4.11800,-0.04700,-4.16500,-4.16500,-4.16500,-0.09600,-4.26100,-4.03700,-4.11800,6.01300,6.01300,0.24000,0.24000,4.93910,,0.00650,,,,,,0.00000,,,,-26.44110,-26.44110,-21.41940,-26.44110,1.57480,-0.7549,-0.8275
2011-09-30,,,,2.92900,1.16000,,-4.08900,-0.06200,-4.15100,-4.15100,-4.15100,-0.05100,-4.20200,-4.00700,-4.08900,9.91400,9.91400,-0.40000,-0.40000,8.39370,0.00330,0.00330,,,,,,,,,,-21.62880,-21.62880,-19.04480,-21.55690,1.91900,0.7643,0.7516
2011-06-30,0.25100,,0.25100,1.28200,0.50900,,-1.54000,-0.26300,-1.80300,-1.80300,-1.80300,-0.12900,-1.93200,-1.46900,-1.54000,2.00080,2.00080,-1.00000,-1.00000,6.81340,0.00130,0.00130,100.00000,-613.54580,-613.54580,-718.32670,-769.72120,0.01130,,,,-9.54370,-9.54370,-8.15060,-9.53110,1.88900,-0.7798,-0.7798
2011-03-31,0.39500,,0.39500,1.14100,0.56900,,-1.31500,-0.00100,-1.31600,-1.31600,-1.31600,-0.10300,-1.41900,-1.26700,-1.31500,1.99350,1.99350,-0.80000,-0.80000,0.89200,,,100.00000,-332.91140,-332.91140,-333.16460,-359.24050,0.21180,,1.51340,59.46840,-967.63570,-967.64680,-70.56300,-967.64700,0.06810,-0.51370,-0.51370
2010-12-31,0.17900,,0.17900,1.50200,0.41000,,-1.73300,0.23900,-1.49400,-1.49400,-1.49400,-0.10200,-1.59600,-1.68400,-1.73300,1.98360,1.98360,-1.00000,-1.00000,1.60320,,,100.00000,-968.15610,-968.15630,-834.63680,-891.62020,0.06150,,1.62730,55.30730,-113.52630,-113.52580,-51.32260,-113.52580,0.65570,-0.4542,-0.4936
2010-09-30,0.35100,,0.35100,1.54100,0.44500,,-1.63500,-0.00100,-1.63600,-1.63600,-1.63600,-0.03600,-1.67200,-1.58000,-1.63500,1.97540,1.97540,-0.80000,-0.80000,2.65080,,,100.00000,-465.81200,-465.81200,-466.09690,-476.35330,0.08580,,0.57170,157.43590,-64.63830,-64.63850,-40.00980,-64.63850,1.26190,-1.3453,-1.3392
2010-06-30,0.53000,,0.53000,1.89000,2.33500,,-3.69500,,-3.69500,-3.69500,-3.69500,0.11200,-3.58300,-3.63900,-3.69500,1.97470,1.97470,-1.80000,-1.80000,2.41510,,,100.00000,-697.16980,-697.16980,-697.16980,-676.03770,0.07730,,1.48880,60.45280,-92.23670,-92.23660,-53.92590,-92.23660,1.99730,-0.9338,-0.9338
2010-03-31,0.24100,,0.24100,2.33100,0.78100,,-2.87100,2.50000,-0.37100,-0.37100,-0.37100,-0.12400,-0.49500,-2.80400,-2.87100,1.97100,1.97100,-0.20000,-0.20000,4.14830,,,100.00000,-1191.28600,-1191.28600,-153.94190,-205.39420,0.02740,,1.07590,83.65150,-5.62550,-5.62550,-4.21350,-5.62550,3.33810,-0.03090,-0.03700
2009-12-31,0.12200,,0.12200,1.42000,0.80200,,-2.10000,-0.00300,-2.10300,-1.98100,-1.98100,,-1.91300,-2.01400,-2.10000,1.63130,1.63130,-0.80000,-0.80000,4.40540,,,100.00000,-1721.31100,-1721.31100,-1723.77000,-1568.03200,0.01360,,0.71350,126.14750,-29.14950,-29.14950,-22.13160,-29.14950,3.45020,-0.9804,-0.9779
2009-09-30,1.11700,,1.11700,1.41800,0.91200,,-1.21300,-0.00100,-1.21400,-1.21400,-1.21400,,-1.21400,-1.12500,-1.21300,1.56170,1.56170,-0.80000,-0.80000,0.96210,,,100.00000,-108.59440,-108.59440,-108.68400,-108.68400,0.36780,,2.29840,39.15850,-251.87000,-251.86730,-39.97370,-251.86720,0.24480,-1.382,-1.382
2009-06-30,0.01400,,0.01400,2.90800,1.06600,,-3.96000,0.01900,-3.94100,-3.94100,-3.94100,,-3.94100,-3.87300,-3.96000,1.55080,1.55080,-2.60000,-2.60000,1.64870,,,100.00000,-28285.71000,-28285.71000,-28150.00000,-28150.00000,0.00290,,1.27270,70.71430,-285.99370,-285.99420,-82.24120,-285.99420,0.87840,-2.3905,-2.3905
2009-03-31,0.00800,,0.00800,2.05000,0.92700,,-2.96900,0.00900,-2.96000,-2.96000,-2.96000,,-2.96000,-2.87400,-2.96900,1.54340,1.54340,-2.00000,-2.00000,2.80250,,,100.00000,-37112.50000,-37112.50000,-37000.00000,-37000.00000,0.00090,,1.00000,90.00000,-60.74270,-60.74290,-34.27120,-60.74290,3.14450,-1.98980,-1.99110
