,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$0.20,$-1.34
1,2024-08-08,2024-06-30,$0.20,$-0.54
2,2024-05-09,2024-03-31,$0.25,$-1.23
3,2024-02-21,2023-12-31,$0.27,$-1.11
4,2023-10-26,2023-09-30,$0.35,$0.19
5,2023-08-08,2023-06-30,$0.38,$-0.07
6,2023-04-27,2023-03-31,$0.37,$0.05
7,2023-02-23,2022-12-31,$0.43,$-0.24
8,2022-10-27,2022-09-30,$0.45,$0.37
9,2022-08-03,2022-06-30,$0.45,$0.32
10,2022-04-28,2022-03-31,$0.47,$1.05
11,2022-02-03,2021-12-31,$0.46,$0.34
12,2021-10-28,2021-09-30,$0.44,$0.29
13,2021-07-29,2021-06-30,$0.43,$0.19
14,2021-04-29,2021-03-31,$0.42,$0.27
15,2021-02-04,2020-12-31,$0.41,$0.20
16,2020-10-29,2020-09-30,$0.39,$0.25
17,2020-07-30,2020-06-30,$0.38,$0.24
18,2020-04-29,2020-03-31,$0.40,$0.15
19,2020-02-06,2019-12-31,$0.35,$0.26
20,2019-10-31,2019-09-30,$0.32,$0.20
21,2019-08-01,2019-06-30,$0.31,$0.20
22,2019-05-02,2019-03-31,$0.32,$0.20
23,2019-02-07,2018-12-31,$0.31,$0.21
24,2018-11-01,2018-09-30,$0.34,$0.23
25,2018-08-02,2018-06-30,$0.36,$0.30
26,2018-05-03,2018-03-31,$0.36,$0.25
27,2018-02-08,2017-12-31,$0.35,$0.19
28,2017-11-02,2017-09-30,$0.31,$0.21
29,2017-08-09,2017-06-30,$0.32,$0.21
30,2017-05-04,2017-03-31,$0.33,$0.21
31,2017-02-09,2016-12-31,$0.30,$0.13
32,2016-11-03,2016-09-30,$0.31,$0.28
33,2016-08-04,2016-06-30,$0.32,$0.22
34,2016-05-04,2016-03-31,$0.34,$0.24
35,2016-02-09,2015-12-31,$0.34,$0.24
36,2015-11-05,2015-09-30,$0.31,$0.10
37,2015-08-04,2015-06-30,$0.31,$0.11
38,2015-05-07,2015-03-31,$0.28,$0.17
39,2015-02-12,2014-12-31,$0.28,$0.08
