Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.09600,0.01000,0.08600,0.06300,2.88200,2.94500,-2.85900,-1.26100,-4.12000,,-4.12000,-4.12000,,-4.12000,-2.32900,-2.85900,2.05090,2.05090,-2.01000,-2.01000,0.66280,0.10470,0.13640,89.58330,-2978.12500,-2978.12500,-4291.66700,-4291.66700,0.00360,0.31250,0.89720,100.31250,-32.12230,34.45100,-15.40480,-28.75890,3.71480,1.6811,1.7368
2024-06-30,0.09300,0.01600,0.07700,0.08100,2.71300,2.79400,-2.71700,-1.50300,-4.22000,,-4.22000,-4.22000,,-4.22000,-2.19100,-2.71700,0.75730,0.75730,-5.57000,-5.57000,0.11690,,0.04540,82.79570,-2921.50500,-2921.50500,-4537.63400,-4537.63400,0.00350,0.25400,0.88570,101.61290,-29.47550,38.43700,-16.06950,-29.47550,18.90430,-2.191,-2.2498
2024-03-31,0.08200,0.00500,0.07700,0.03700,2.65600,2.69300,-2.61600,-0.05900,-2.67500,,-2.67500,-2.67500,,-2.67500,-2.09400,-2.61600,0.74290,0.74290,-3.60000,-3.60000,0.83150,,0.00400,93.90240,-3190.24400,-3190.24400,-3262.19500,-3262.19500,0.00290,0.07940,1.12330,80.12200,-14.44070,36.72940,-9.54640,-14.44070,24.45930,-2.61400,-2.64360
2023-12-31,0.12800,0.00700,0.12100,-0.01100,2.72900,2.71800,-2.59700,1.92800,-0.66900,,-0.66900,-0.66900,,-0.66900,-2.08000,-2.59700,0.54950,0.54950,122.37000,122.37000,1.68330,,0.00870,94.53120,-2028.90500,-2028.90000,-522.65520,-522.66110,0.00420,0.15910,0.93430,96.32810,-3.15670,13.05360,-2.17660,-3.15670,30.16100,-10.0027,-10.0558
2023-09-30,0.13300,0.00600,0.12700,0.11200,2.74500,2.85700,-2.73000,0.80300,-1.92700,,-1.92700,-1.92700,,-1.92700,-2.21000,-2.73000,0.68060,0.68060,-2.83000,-2.83000,2.83830,,,95.48870,-2052.63200,-2052.63200,-1448.87200,-1448.87200,0.00400,0.09380,2.89130,31.12780,-8.81240,38.84300,-5.86230,-8.81240,31.20290,3.9841,4.0052
2023-06-30,0.09600,0.00700,0.08900,0.13400,1.41500,6.39700,-6.30800,4.73200,-1.57600,,-1.57600,-1.57600,,-1.57600,-6.71400,-6.30800,0.53640,0.53640,-2.94000,-2.94000,3.87270,,,92.70830,-6570.83300,-6570.83300,-1641.66700,-1641.66700,0.00270,0.11860,0.80670,111.56250,-6.62440,44.41940,-4.43420,-6.62440,44.32270,12.7037,12.7331
2023-03-31,0.08500,0.01000,0.07500,0.24000,10.23300,66.55900,-66.48400,0.08400,-66.40000,,-66.40000,-66.40000,,-67.20000,-65.04000,-66.48400,0.27260,0.27260,-246.50000,-246.50000,2.86460,,,88.23530,-78216.48000,-78216.48000,-78117.65000,-79058.82000,0.00180,0.14290,1.06250,84.70590,-185.14900,-22133.39000,-136.88180,-185.14900,68.09000,-44.20780,-44.34350
2022-12-31,0.00000,0.00000,0.00000,0.15400,7.95800,8.21500,-8.21500,0.05900,-8.15600,,-8.15900,-8.15900,,-8.15900,-8.19000,-8.21500,0.10340,0.10340,51.60000,51.60000,2.22230,,,,,,,,0.00000,,,,-88.11010,-88.11020,-48.46160,-88.11020,42.84480,-39.3708,-39.1677
2022-09-30,,,,0.72700,3.51400,,-4.78300,0.02000,-4.76300,,-4.76300,-4.76300,,-4.76300,-4.70900,-4.78300,0.10920,0.10920,-43.60000,-43.60000,4.83420,,,,,,,,,,,,-38.07350,-38.07350,-27.26230,-38.07350,87.91290,46.5981,46.5981
2022-06-30,0.00500,0.06600,-0.06100,2.39600,2.47600,8.39900,-8.46000,0.01200,-8.44800,,-8.44800,-8.44800,,-8.44800,-8.32400,-8.46000,0.06460,0.06460,-130.70000,-130.70000,4.47790,,,-1220.00000,-169200.00000,-169200.00000,-168960.00000,-168960.00000,0.00030,1.53490,0.29410,306.00000,-86.28330,-86.28330,-58.77690,-86.28330,151.66210,-11.6995,-11.6995
2022-03-31,0.00900,0.09500,-0.08600,3.11500,2.30200,5.41700,-5.50300,0.00800,-5.49500,,-5.49500,-5.49500,,-5.49500,-5.31700,-5.50300,0.04010,0.04010,-137.10000,-137.10000,5.35850,,,-955.55560,-61144.45000,-61144.45000,-61055.55000,-61055.55000,0.00040,0.08970,0.34620,260.00000,-30.34570,-30.34570,-23.13980,-30.34570,280.30090,-213.82460,-213.82460
2021-12-31,0.00500,0.34700,-0.34200,3.73200,4.19000,7.92200,-8.26400,-0.01900,-8.28300,0.00400,-8.28700,-8.28700,0.00000,-8.28700,-7.94900,-8.26400,0.01350,0.01350,-615.00000,-615.00000,3.17050,,,-6840.00000,-165280.00000,-165280.00000,-165660.00000,-165740.00000,0.00020,0.35190,0.23810,378.00000,-60.60850,-60.60850,-39.37940,-60.60850,976.64280,-336.693,-338.075
2021-09-30,0.00500,0.24600,-0.24100,2.94200,4.21100,7.15300,-7.39400,0.01600,-7.37800,,-7.37800,-7.37800,3.08000,-4.29800,-7.02500,-7.39400,0.01280,0.01280,-335.80000,-335.80000,6.55900,,,-4820.00000,-147880.00000,-147880.00000,-147560.00000,-85960.00000,0.00020,0.24670,0.29410,306.00000,-34.23830,-34.23830,-27.24620,-34.23830,1530.03400,85.352,55.129
2021-06-30,0.00900,0.52000,-0.51100,2.82900,3.39800,6.22700,-6.73800,2.01900,-4.71900,,-4.71900,-4.71900,-0.53000,-5.24900,-6.31200,-6.73800,0.00820,0.00820,-639.99990,-639.99990,4.62570,,,-5677.77800,-74866.67000,-74866.67000,-52433.33000,-58322.22000,0.00030,0.22380,0.03950,2280.00000,-22.19350,-22.19350,-16.18370,-22.19350,1801.15200,-412.741,-406.275
2021-03-31,0.00400,0.44700,-0.44300,2.75000,3.67700,6.42700,-6.87000,-0.00700,-6.87700,,-6.87700,-6.87700,-0.35900,-7.23600,-6.41500,-6.87000,0.00580,0.00580,-1240.00000,-1240.00000,3.33130,0.08050,0.13210,-11075.00000,-171750.00000,-171750.00000,-171925.00000,-180900.00000,0.00020,0.19880,0.02500,3600.00000,-45.40770,-45.40770,-27.22270,-41.75220,2323.56500,-1384.64200,-1335.10400
2020-12-31,-2.08300,-1.14700,-0.93600,3.39500,5.65700,9.05200,-9.98800,0.01200,-9.97600,,-9.98300,-9.98300,-0.46100,-10.44400,-9.46800,-9.98800,0.00340,0.00340,3365.00000,3365.00000,3.55840,0.06950,0.10710,44.93520,479.50080,479.50080,478.92470,501.39220,-0.06230,-1.30790,-86.79170,-1.03700,-47.20760,-47.20760,-29.85530,-43.92770,3315.61600,-4371.097,-4375.726
2020-09-30,0.06800,0.56800,-0.50000,2.31200,4.69500,7.00700,-7.50700,-0.00800,-7.51500,,-7.51500,-7.51500,-0.26400,-7.77900,-6.87600,-7.50700,0.00480,0.00480,-1630.00000,-1630.00000,4.62480,0.05760,0.07660,-735.29410,-11039.71000,-11039.71000,-11051.47000,-11439.71000,0.00160,0.21910,0.14320,628.67650,-24.60870,-24.60870,-17.29420,-23.19160,5267.47300,-3944.9039,-3959.94
2020-06-30,0.90000,1.16700,-0.26700,1.95300,7.89600,9.84900,-10.11600,-0.00500,-10.12100,,-10.12100,-10.12100,,-10.12100,-9.48000,-10.11600,0.00190,0.00190,-5355.00000,-5355.00000,4.06780,0.07260,0.08940,-29.66670,-1124.00000,-1124.00000,-1124.55600,-1124.55600,0.02210,0.43160,1.89870,47.40000,-37.50740,-37.50740,-24.87280,-34.78490,8833.86000,-0.8091,-0.8101
2020-03-31,1.37400,1.58400,-0.21000,1.29500,6.28500,7.58000,-7.79000,0.08900,-7.70100,,-7.70100,-7.70100,,-7.70100,-7.21200,-7.79000,0.00110,0.00110,-6990.00000,-6990.00000,4.76400,0.00710,0.01820,-15.28380,-566.95780,-566.95780,-560.48040,-560.48040,0.03790,0.57120,2.00880,44.80350,-29.08890,-29.08890,-21.21490,-28.88270,1.90720,-12.79500,-12.84590
2019-12-31,1.39000,1.75000,-0.36000,0.83800,8.64200,9.48000,-9.84000,0.10400,-9.73600,0.00700,-9.74300,-9.74300,,-9.74300,-9.38100,-9.84000,0.00110,0.00110,-8890.00100,-8890.00100,5.28320,0.00790,0.01680,-25.89930,-707.91380,-707.91380,-700.43180,-700.93550,0.03150,0.63020,1.76840,50.89210,-29.39060,-29.39070,-22.10250,-29.15760,60.24390,-61.3627,-61.8562
2019-09-30,1.90800,2.42500,-0.51700,1.18200,15.88900,17.07100,-17.58800,0.17300,-17.41500,0.00300,-17.41800,-17.41800,,-17.41800,-17.12800,-17.58800,0.00110,0.00110,-16250.00000,-16250.00000,5.69430,0.00990,0.01880,-27.09640,-921.80300,-921.80300,-912.73600,-912.89300,0.03530,0.94280,1.47220,61.13210,-41.72880,-41.72880,-32.25440,-41.31600,3.11630,-0.5545,-0.5559
2019-06-30,2.15300,2.73300,-0.58000,0.97900,13.78900,14.76800,-15.34800,0.23100,-15.11700,0.00500,-15.12200,-15.12200,,-15.12200,-14.90100,-15.34800,0.00100,0.00100,-14500.00000,-14500.00000,8.49690,0.00970,0.01690,-26.93920,-712.86570,-712.86570,-702.13650,-702.36870,0.03450,1.16600,1.48070,60.78030,-29.13960,-29.13960,-24.20530,-28.85600,3.92910,-0.5072,-0.5092
2019-03-31,1.74800,1.94200,-0.19400,1.53100,13.22900,14.76000,-14.95400,0.28000,-14.67400,,-14.67400,-14.67400,,-14.67400,-14.57000,-14.95400,0.00100,0.00100,-14500.00000,-14500.00000,11.88850,0.00980,0.01610,-11.09840,-855.49190,-855.49190,-839.47360,-839.47360,0.02520,0.87600,1.35290,66.52170,-24.53970,-24.53970,-21.18070,-24.29830,4.66280,-0.70530,-0.71840
2018-12-31,1.98800,1.20000,0.78800,1.24400,14.81500,16.05900,-15.27100,0.34100,-14.93000,0.00700,-14.93700,-14.93700,,-14.93700,-15.03500,-15.27100,0.00070,0.00070,-17250.00000,-17250.00000,11.63580,0.00830,0.01270,39.63780,-768.15920,-768.15910,-751.00610,-751.35830,0.02690,0.57220,1.50610,59.75860,-22.39260,-22.39260,-20.17560,-22.20720,5.26220,-0.7738,-0.7851
2018-09-30,2.06400,1.28000,0.78400,0.22400,5.36600,5.59000,-4.80600,-0.00100,-4.80700,,-4.80700,-4.80700,,-4.80700,-4.64900,-4.80600,0.00070,0.00070,-7374.99900,-7374.99900,1.13840,,0.00460,37.98450,-232.84880,-232.84880,-232.89730,-232.89730,0.14550,0.99920,1.53340,58.69190,-74.17070,-74.17070,-33.87840,-74.17070,0.79070,-0.4973,-0.5181
2018-06-30,1.23600,0.99000,0.24600,1.02200,7.61500,8.63700,-8.39100,-0.00100,-8.39200,0.00300,-8.39500,-8.39500,,-8.39500,-8.25600,-8.39100,0.00060,0.00060,-12875.00000,-12875.00000,,,,19.90290,-678.88350,-678.88350,-678.96450,-679.20720,,,,,,,,,,-0.4303,-0.4462
2018-03-31,0.96900,0.73600,0.23300,0.28600,2.63900,2.92500,-2.69200,-0.00100,-2.69300,,-2.69300,-2.69300,,-2.69300,-2.59600,-2.69200,0.00060,0.00060,-4250.00000,-4250.00000,,,,24.04540,-277.81220,-277.81220,-277.91540,-277.91540,,,,,,,,,,-0.30580,-0.32090
2017-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.5378,0.5746
2017-09-30,1.29100,0.69300,0.59800,0.41300,1.90400,2.31700,-1.71900,-0.00100,-1.72000,,-1.72000,-1.72000,,-1.72000,-1.71900,-1.71900,0.00060,0.00060,-2875.00000,-2875.00000,,,,46.32070,-133.15260,-133.15260,-133.23010,-133.23010,,,,,,,,,,-0.5378,-0.5746
