Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,4694.00000,3790.00000,904.00000,-731.00000,1055.00000,-151.00000,-225.00000,-376.00000,-98.00000,-278.00000,-278.00000,-278.00000,173.00000,-151.00000,592.00000,592.00000,-0.47000,-0.47000,1.86930,0.49740,1.02950,19.25860,-3.21690,-3.21690,-8.01020,-5.92250,0.12600,6.08350,2.77420,32.44140,-2.66870,-2.94270,-0.74610,-1.34130,17.56790,1.80910,0.94760
2021-12-31,5051.00000,3850.00000,1201.00000,-683.00000,1006.00000,195.00000,-118.00000,77.00000,10.00000,67.00000,67.00000,67.00000,518.00000,195.00000,592.00000,609.00000,0.11000,0.12000,1.96810,0.49660,1.03010,23.77750,3.86060,3.86060,1.52450,1.32650,0.13910,7.16950,3.72220,24.17940,0.64340,0.70940,0.18450,0.32390,17.58770,0.3943,0.1006
2021-09-30,4679.00000,2962.00000,1717.00000,-662.00000,984.00000,733.00000,-133.00000,600.00000,154.00000,446.00000,446.00000,446.00000,1055.00000,733.00000,592.00000,607.00000,0.75000,0.73000,2.03110,0.51790,1.09640,36.69590,15.66570,15.66570,12.82330,9.53200,0.12610,5.79650,3.16360,28.44840,4.35120,4.80600,1.20180,2.09750,17.31650,-0.8904,-1.117
2021-06-30,4008.00000,2513.00000,1495.00000,-586.00000,901.00000,594.00000,-92.00000,502.00000,154.00000,348.00000,348.00000,348.00000,909.00000,594.00000,591.00000,615.00000,0.59000,0.57000,1.53800,0.48680,1.17200,37.30040,14.82040,14.82040,12.52500,8.68260,0.10490,5.41590,3.01810,29.82040,3.59210,3.99170,0.91090,1.84360,16.37470,3.2498,3.0969
2021-03-31,2052.00000,1078.00000,974.00000,-463.00000,775.00000,199.00000,-53.00000,146.00000,30.00000,116.00000,116.00000,116.00000,511.00000,199.00000,591.00000,609.00000,0.20000,0.19000,1.96770,0.54490,1.22200,47.46590,9.69790,9.69790,7.11500,5.65300,0.05780,2.40630,2.19000,41.09650,1.27570,1.42800,0.32680,0.58060,15.37600,1.05910,0.90310
2020-12-31,2013.00000,2345.00000,-332.00000,-520.00000,836.00000,-1168.00000,-163.00000,-1331.00000,-423.00000,-908.00000,-908.00000,-908.00000,-853.00000,-1168.00000,565.00000,565.00000,-1.67000,-1.67000,2.02150,0.54000,1.19870,-16.49280,-58.02290,-58.02290,-66.12020,-45.10680,0.05820,5.66430,1.78140,50.52160,-10.22980,-11.48500,-2.62520,-4.70560,15.03200,-1.0947,-1.2538
2020-09-30,1793.00000,2401.00000,-608.00000,-488.00000,803.00000,-1411.00000,-131.00000,-1542.00000,-385.00000,-1157.00000,-1157.00000,-1157.00000,-873.00000,-1411.00000,590.00000,590.00000,-1.96000,-1.96000,2.06730,0.51590,1.13920,-33.90970,-78.69490,-78.69490,-86.00110,-64.52870,0.05040,5.63620,1.99890,45.02510,-11.84360,-13.14920,-3.24950,-5.73400,16.55000,-1.8236,-1.9819
2020-06-30,1008.00000,1602.00000,-594.00000,-220.00000,533.00000,-1127.00000,-112.00000,-1239.00000,-324.00000,-915.00000,-915.00000,-915.00000,-1036.00000,-1127.00000,563.00000,563.00000,-1.63000,-1.63000,1.69550,0.45670,0.90450,-58.92860,-111.80560,-111.80560,-122.91670,-90.77380,0.02830,3.79620,1.30910,68.75000,-8.41150,-9.23500,-2.57050,-4.57000,18.44130,1.6556,1.6715
2020-03-31,4234.00000,3335.00000,899.00000,-698.00000,1009.00000,-110.00000,-34.00000,-144.00000,-50.00000,-94.00000,-94.00000,-94.00000,201.00000,-110.00000,515.00000,515.00000,-0.18000,-0.18000,0.68630,0.21500,0.58190,21.23290,-2.59800,-2.59800,-3.40100,-2.22010,0.15750,6.43820,5.97180,15.07090,-1.03580,-1.15980,-0.34960,-0.81310,17.83310,-0.73200,-0.58450
2019-12-31,5731.00000,3988.00000,1743.00000,-766.00000,1078.00000,665.00000,,666.00000,153.00000,513.00000,513.00000,513.00000,978.00000,665.00000,538.00000,539.00000,0.97000,0.97000,0.66730,0.16970,0.28770,30.41350,11.60360,11.60360,11.62100,8.95130,0.22130,7.53880,5.27720,17.05460,5.21770,5.78880,1.98110,4.33200,18.94180,1.4738,1.745
2019-09-30,5639.00000,3750.00000,1889.00000,-762.00000,1070.00000,819.00000,,819.00000,160.00000,659.00000,659.00000,659.00000,1127.00000,819.00000,533.00000,534.00000,1.24000,1.23000,0.65480,0.20560,0.32290,33.49890,14.52390,14.52390,14.52390,11.68650,0.21310,7.10230,6.50400,13.83760,6.63580,7.35410,2.48990,5.27160,18.87030,2.1022,1.3873
2019-06-30,5909.00000,3871.00000,2038.00000,-768.00000,1070.00000,968.00000,,968.00000,227.00000,741.00000,741.00000,741.00000,1269.00000,968.00000,542.00000,542.00000,1.37000,1.37000,0.64500,0.20690,0.32670,34.48980,16.38180,16.38180,16.38180,12.54020,0.22400,7.59020,7.60490,11.83450,7.45470,8.26090,2.80960,5.91240,18.49240,1.8192,1.3895
2019-03-31,5149.00000,3617.00000,1532.00000,-730.00000,1027.00000,505.00000,-1.00000,504.00000,117.00000,387.00000,387.00000,387.00000,802.00000,505.00000,551.00000,552.00000,0.70000,0.70000,0.62860,0.21750,0.33630,29.75340,9.80770,9.80770,9.78830,7.51600,0.19460,7.47310,6.56760,13.70360,3.95260,4.38730,1.46260,3.09280,18.02920,2.00180,1.71200
2018-12-31,5704.00000,3796.00000,1908.00000,-757.00000,1088.00000,820.00000,-4.00000,816.00000,162.00000,654.00000,654.00000,654.00000,1151.00000,820.00000,573.00000,574.00000,1.16000,1.15000,0.63610,0.31220,0.51540,33.45020,14.37590,14.37590,14.30580,11.46560,0.21740,8.23430,10.04230,8.96210,6.63760,7.36240,2.49210,4.56540,17.83020,1.6632,0.7472
2018-09-30,5575.00000,3737.00000,1838.00000,-739.00000,1040.00000,798.00000,-12.00000,786.00000,171.00000,615.00000,615.00000,615.00000,1099.00000,798.00000,569.00000,569.00000,1.08000,1.08000,0.71410,0.31910,0.50270,32.96860,14.31390,14.31390,14.09870,11.03140,0.20740,7.73710,7.11100,12.65650,6.05730,6.69720,2.28780,4.12450,18.05600,2.3154,1.4875
2018-06-30,5742.00000,3747.00000,1995.00000,-731.00000,1023.00000,972.00000,-12.00000,960.00000,227.00000,733.00000,733.00000,733.00000,1264.00000,972.00000,578.00000,579.00000,1.27000,1.27000,0.70090,0.32290,0.51350,34.74400,16.92790,16.92790,16.71890,12.76560,0.21700,8.16340,7.50590,11.99060,7.33220,8.12010,2.76970,4.96440,17.44620,2.8417,1.9328
2018-03-31,4944.00000,3426.00000,1518.00000,-625.00000,902.00000,616.00000,-14.00000,602.00000,139.00000,463.00000,463.00000,463.00000,893.00000,616.00000,587.00000,588.00000,0.79000,0.79000,0.67030,0.33240,0.53590,30.70390,12.45960,12.45960,12.17640,9.36490,0.19390,7.96740,7.27060,12.37860,4.81340,5.35320,1.81550,3.21330,16.59010,1.70410,1.00850
2017-12-31,5258.00000,3547.00000,1711.00000,-691.00000,970.00000,741.00000,-5.00000,736.00000,-1011.00000,1747.00000,1747.00000,1747.00000,1020.00000,741.00000,601.00000,603.00000,2.92000,2.91000,0.70160,0.32820,0.52460,32.54090,14.09280,14.09280,13.99770,33.22560,0.20940,8.44520,7.94260,11.33130,18.12050,20.14760,6.95740,12.17340,16.38090,0.887,0.0468
2017-09-30,5303.00000,3415.00000,1888.00000,-741.00000,1043.00000,845.00000,-13.00000,832.00000,304.00000,528.00000,528.00000,528.00000,1147.00000,845.00000,597.00000,598.00000,0.88000,0.88000,0.61450,0.31650,0.49890,35.60250,15.93440,15.93440,15.68920,9.95660,0.21870,7.79680,9.15890,9.82650,6.00000,6.74330,2.17740,4.10130,14.83010,1.7114,0.6259
2017-06-30,5731.00000,3470.00000,2261.00000,-727.00000,1046.00000,1215.00000,-50.00000,1165.00000,422.00000,743.00000,743.00000,743.00000,1534.00000,1215.00000,604.00000,605.00000,1.23000,1.23000,0.61190,0.32170,0.51030,39.45210,21.20050,21.20050,20.32800,12.96460,0.23960,9.50680,9.94970,9.04550,8.71040,9.82800,3.10610,5.90810,14.25080,1.2708,0.35
2017-03-31,4854.00000,3242.00000,1612.00000,-688.00000,1006.00000,606.00000,-74.00000,532.00000,193.00000,339.00000,339.00000,339.00000,924.00000,606.00000,613.00000,614.00000,0.55000,0.55000,0.62460,0.32530,0.51690,33.20970,12.48460,12.48460,10.96000,6.98390,0.20430,9.10670,8.29740,10.84670,4.13210,4.68620,1.42660,2.78780,13.56790,2.64660,1.97230
2016-12-31,4940.00000,3168.00000,1772.00000,-848.00000,1165.00000,607.00000,105.00000,712.00000,250.00000,462.00000,462.00000,462.00000,925.00000,607.00000,627.00000,633.00000,0.75000,0.76000,0.65720,0.31600,0.52900,35.87050,12.28750,12.28750,14.41300,9.35220,0.21210,9.40060,9.04760,9.94740,5.47330,6.18390,1.98400,3.74390,13.72160,1.0476,0.0104
2016-09-30,5139.00000,3471.00000,1668.00000,-658.00000,973.00000,695.00000,-77.00000,618.00000,230.00000,388.00000,388.00000,388.00000,1010.00000,695.00000,618.00000,625.00000,0.63000,0.62000,0.61910,0.29160,0.53240,32.45770,13.52400,13.52400,12.02570,7.55010,0.22300,10.48640,6.06010,14.85110,4.82170,5.48250,1.68370,3.41580,13.07180,1.4652,0.6913
2016-06-30,5384.00000,3190.00000,2194.00000,-619.00000,918.00000,1276.00000,28.00000,1304.00000,484.00000,820.00000,820.00000,820.00000,1574.00000,1276.00000,632.00000,639.00000,1.30000,1.28000,0.57050,0.29640,0.54430,40.75040,23.69990,23.69990,24.21990,15.23030,0.23990,9.72560,10.27480,8.75930,10.48460,11.96910,3.65300,7.37740,12.60980,1.7754,1.0428
2016-03-31,4826.00000,3014.00000,1812.00000,-578.00000,868.00000,944.00000,-128.00000,816.00000,303.00000,513.00000,513.00000,513.00000,1234.00000,944.00000,641.00000,648.00000,0.80000,0.79000,0.55420,0.29790,0.55140,37.54660,19.56070,19.56070,16.90840,10.62990,0.21700,10.42910,9.44420,9.52960,6.84360,7.86090,2.30660,4.80520,11.73660,2.49380,1.81790
2015-12-31,4977.00000,3071.00000,1906.00000,-610.00000,880.00000,1026.00000,-180.00000,846.00000,310.00000,536.00000,536.00000,536.00000,1290.00000,1026.00000,661.00000,669.00000,0.83000,0.83000,0.54330,0.30950,0.53480,38.29620,20.61480,20.61480,16.99820,10.76950,0.23350,9.87460,10.50000,8.57140,7.28460,8.39070,2.51500,5.03000,11.36190,0.4449,-0.7493
2015-09-30,5318.00000,3257.00000,2061.00000,-572.00000,836.00000,1225.00000,-292.00000,933.00000,349.00000,584.00000,584.00000,584.00000,1482.00000,1225.00000,655.00000,663.00000,0.89000,0.88000,0.64550,0.30550,0.48110,38.75520,23.03500,23.03500,17.54420,10.98160,0.25130,10.57470,11.43660,7.86950,8.38120,9.73660,2.76010,5.82080,10.71420,1.306,0.9367
2015-06-30,5111.00000,3210.00000,1901.00000,-563.00000,816.00000,1085.00000,-108.00000,977.00000,369.00000,608.00000,608.00000,608.00000,1335.00000,1085.00000,665.00000,673.00000,0.91000,0.90000,0.66840,0.29830,0.46370,37.19430,21.22870,21.22870,19.11560,11.89590,0.24250,9.84660,11.06280,8.13540,8.49400,9.82550,2.88490,5.96020,10.85610,0.9602,0.3129
2015-03-31,4414.00000,2870.00000,1544.00000,-497.00000,764.00000,780.00000,-57.00000,723.00000,270.00000,453.00000,453.00000,453.00000,1024.00000,780.00000,674.00000,682.00000,0.67000,0.66000,0.71900,0.30370,0.47550,34.97960,17.67110,17.67110,16.37970,10.26280,0.20860,9.44080,8.84570,10.17440,6.56330,7.63650,2.14050,4.56980,10.32770,2.12900,1.28890
2014-12-31,4628.00000,3131.00000,1497.00000,-578.00000,876.00000,621.00000,-320.00000,301.00000,111.00000,190.00000,190.00000,190.00000,872.00000,621.00000,687.00000,696.00000,0.28000,0.27000,0.66300,0.30610,0.47910,32.34660,13.41830,13.41830,6.50390,4.10540,0.23460,9.15500,12.67950,7.09810,2.80440,3.27300,0.96330,1.94610,10.02820,0.265,-0.3912
2014-09-30,4800.00000,3357.00000,1443.00000,-568.00000,829.00000,614.00000,-89.00000,525.00000,196.00000,329.00000,329.00000,329.00000,852.00000,614.00000,683.00000,691.00000,0.48000,0.48000,0.77330,0.26260,0.43790,30.06250,12.79170,12.79170,10.93750,6.85420,0.23370,7.82520,10.25640,8.77500,4.42860,5.09370,1.60180,3.26550,10.94520,0.383,-0.2173
2014-06-30,5011.00000,3437.00000,1574.00000,-533.00000,799.00000,775.00000,-29.00000,746.00000,281.00000,465.00000,465.00000,465.00000,1003.00000,775.00000,690.00000,698.00000,0.67000,0.67000,0.75670,0.25860,0.42920,31.41090,15.46600,15.46600,14.88730,9.27960,0.23990,7.90110,11.21030,8.02830,6.18680,7.10360,2.22580,4.58720,10.97000,1.9388,1.2425
2014-03-31,4166.00000,3186.00000,980.00000,-526.00000,765.00000,215.00000,29.00000,244.00000,92.00000,152.00000,152.00000,152.00000,436.00000,215.00000,698.00000,707.00000,0.22000,0.22000,0.74740,0.26720,0.45400,23.52380,5.16080,5.16080,5.85690,3.64860,0.20860,7.27400,9.11600,9.87280,2.11400,2.44370,0.76090,1.54910,10.39250,1.58270,1.02400
2013-12-31,4427.00000,3226.00000,1201.00000,-574.00000,816.00000,385.00000,-52.00000,333.00000,121.00000,212.00000,212.00000,212.00000,609.00000,385.00000,710.00000,718.00000,0.30000,0.29000,0.78510,0.26370,0.44400,27.12900,8.69660,8.69660,7.52200,4.78880,0.22880,6.90790,10.56560,8.51820,2.88990,3.33020,1.09590,2.12770,10.47290,0.3725,-0.2239
2013-09-30,4545.00000,3374.00000,1171.00000,-532.00000,781.00000,390.00000,29.00000,419.00000,160.00000,259.00000,259.00000,259.00000,611.00000,390.00000,703.00000,711.00000,0.37000,0.37000,0.86060,0.27170,0.41000,25.76460,8.58090,8.58090,9.21890,5.69860,0.23470,6.47600,9.81640,9.16830,3.69310,4.28600,1.33750,2.68980,10.06570,0.6397,0.2472
2013-06-30,4643.00000,3452.00000,1191.00000,-519.00000,758.00000,433.00000,-70.00000,363.00000,139.00000,224.00000,224.00000,224.00000,645.00000,433.00000,714.00000,722.00000,0.31000,0.31000,0.84170,0.28260,0.43270,25.65150,9.32590,9.32590,7.81820,4.82450,0.23960,7.48810,9.03310,9.96340,3.30330,3.85480,1.15570,2.36990,9.60190,1.0856,0.8131
2013-03-31,4084.00000,3290.00000,794.00000,-501.00000,724.00000,70.00000,24.00000,94.00000,35.00000,59.00000,59.00000,59.00000,280.00000,70.00000,725.00000,727.00000,0.08000,0.08000,0.83420,0.28010,0.42920,19.44170,1.71400,1.71400,2.30170,1.44470,0.21270,6.85420,9.51980,9.45400,0.84760,0.98480,0.30730,0.61020,9.63730,1.35210,0.61760
2012-12-31,4172.00000,3307.00000,865.00000,-537.00000,775.00000,90.00000,35.00000,125.00000,46.00000,79.00000,79.00000,79.00000,323.00000,90.00000,750.00000,757.00000,0.11000,0.11000,0.90900,0.31490,0.49840,20.73350,2.15720,2.15720,2.99620,1.89360,0.22430,7.05120,12.56630,7.16200,1.12990,1.31190,0.42480,0.77410,9.57390,0.2496,-0.2488
2012-09-30,4309.00000,3387.00000,922.00000,-509.00000,871.00000,51.00000,-18.00000,33.00000,17.00000,16.00000,16.00000,16.00000,265.00000,51.00000,739.00000,740.00000,0.02000,0.02000,0.93620,0.29720,0.46070,21.39710,1.18360,1.18360,0.76580,0.37130,0.22900,6.22610,10.02090,8.98120,0.22850,0.26530,0.08500,0.16060,9.48810,0.6838,0.1121
2012-06-30,4616.00000,3440.00000,1176.00000,-503.00000,716.00000,460.00000,-92.00000,368.00000,140.00000,228.00000,228.00000,228.00000,659.00000,460.00000,757.00000,764.00000,0.30000,0.30000,0.92340,0.30620,0.47890,25.47660,9.96530,9.96530,7.97230,4.93930,0.24930,7.71300,9.19520,9.78770,3.33330,3.88420,1.23140,2.31260,9.20500,0.2064,-0.3398
2012-03-31,3991.00000,3265.00000,726.00000,-490.00000,704.00000,22.00000,137.00000,159.00000,61.00000,98.00000,98.00000,98.00000,220.00000,22.00000,771.00000,772.00000,0.13000,0.13000,1.01450,0.30040,0.46600,18.19090,0.55120,0.55120,3.98400,2.45550,0.21200,7.55790,10.87470,8.27610,1.38090,1.59950,0.52060,0.96600,9.24470,1.58680,1.42230
2011-12-31,4108.00000,3224.00000,884.00000,-507.00000,737.00000,147.00000,109.00000,256.00000,104.00000,152.00000,152.00000,152.00000,349.00000,147.00000,774.00000,775.00000,0.19000,0.19000,0.95850,0.31120,0.54540,21.51900,3.57840,3.57840,6.23170,3.70010,0.22740,8.03990,13.73910,6.55060,2.21030,2.57320,0.84130,1.52240,8.90160,0.506,-0.0512
2011-09-30,4311.00000,3351.00000,960.00000,-522.00000,735.00000,225.00000,-451.00000,-226.00000,-86.00000,-140.00000,-140.00000,-140.00000,413.00000,225.00000,792.00000,792.00000,-0.18000,-0.18000,0.86350,0.33180,0.64860,22.26860,5.21920,5.21920,-5.24240,-3.24750,0.24100,7.30070,11.68290,7.70350,-2.15880,-2.53850,-0.78280,-1.44260,8.32990,-0.2836,-0.6299
2011-06-30,4136.00000,3224.00000,912.00000,-471.00000,705.00000,207.00000,68.00000,275.00000,114.00000,161.00000,161.00000,161.00000,380.00000,207.00000,780.00000,787.00000,0.21000,0.21000,1.01940,0.31040,0.58760,22.05030,5.00480,5.00480,6.64890,3.89270,0.21830,8.18270,10.63240,8.46470,2.23550,2.58390,0.84980,1.54160,8.95770,0.2389,-0.0306
2011-03-31,3103.00000,2438.00000,665.00000,-379.00000,551.00000,114.00000,-96.00000,18.00000,13.00000,5.00000,5.00000,5.00000,266.00000,114.00000,748.00000,749.00000,0.01000,0.01000,1.22280,0.26930,0.50600,21.43090,3.67390,3.67390,0.58010,0.16110,0.18900,7.61880,11.00360,8.17920,0.07590,0.07590,0.03050,0.05550,8.80660,1.28840,1.21230
2010-12-31,3114.00000,2337.00000,777.00000,-395.00000,561.00000,216.00000,-4.00000,212.00000,81.00000,131.00000,131.00000,131.00000,371.00000,216.00000,746.00000,747.00000,0.19000,0.18000,1.29470,0.31550,0.54190,24.95180,6.93640,6.93640,6.80800,4.20680,0.20140,9.61730,15.96920,5.63580,2.10040,2.10040,0.84720,1.43770,8.34450,0.3601,0.2329
2010-09-30,3192.00000,2313.00000,879.00000,-362.00000,524.00000,355.00000,-23.00000,332.00000,127.00000,205.00000,205.00000,205.00000,513.00000,355.00000,746.00000,747.00000,0.27000,0.27000,1.26830,0.36020,0.58200,27.53760,11.12160,11.12160,10.40100,6.42230,0.21080,10.01300,11.04500,8.14850,3.44540,3.44540,1.35380,2.20430,7.96420,0.5057,0.3724
2010-06-30,3168.00000,2324.00000,844.00000,-327.00000,481.00000,363.00000,-179.00000,184.00000,72.00000,112.00000,112.00000,112.00000,513.00000,363.00000,745.00000,746.00000,0.15000,0.15000,1.18960,0.37470,0.62130,26.64140,11.45830,11.45830,5.80810,3.53540,0.21140,10.28320,11.43680,7.86930,2.01870,2.01870,0.74730,1.26240,7.43750,0.7226,0.5099
2010-03-31,2630.00000,2088.00000,542.00000,-334.00000,488.00000,54.00000,-37.00000,17.00000,6.00000,11.00000,11.00000,11.00000,205.00000,54.00000,743.00000,744.00000,0.01000,0.01000,1.24130,0.37380,0.62760,20.60840,2.05320,2.05320,0.64640,0.41830,0.18100,9.19820,11.19150,8.04180,0.19870,0.19870,0.07570,0.12440,7.43770,0.50130,0.31450
2009-12-31,2711.00000,2043.00000,668.00000,-347.00000,501.00000,167.00000,17.00000,184.00000,69.00000,115.00000,115.00000,115.00000,320.00000,167.00000,741.00000,741.00000,0.15000,0.15000,1.24600,0.37870,0.64450,24.64040,6.16010,6.16010,6.78720,4.24200,0.19000,9.24430,16.04140,5.61050,2.10850,2.10850,0.80590,1.30990,7.34260,0.6649,0.5102
2009-09-30,2666.00000,2158.00000,508.00000,-324.00000,486.00000,22.00000,-42.00000,-20.00000,-4.00000,-16.00000,-16.00000,-16.00000,180.00000,22.00000,742.00000,742.00000,-0.02000,-0.02000,1.03410,0.39300,0.68550,19.05480,0.82520,0.82520,-0.75020,-0.60020,0.18910,11.01020,11.84890,7.59560,-0.30670,-0.30670,-0.11350,-0.18620,7.03160,0.0976,-0.1701
2009-06-30,2616.00000,2005.00000,611.00000,-338.00000,488.00000,123.00000,-16.00000,107.00000,16.00000,91.00000,91.00000,91.00000,269.00000,123.00000,741.00000,741.00000,0.12000,0.12000,1.00680,0.38910,0.65740,23.35630,4.70180,4.70180,4.09020,3.47860,0.18650,10.02500,11.03800,8.15370,1.76840,1.76840,0.64870,1.08020,6.94050,0.1803,-0.0719
2009-03-31,2357.00000,1929.00000,428.00000,-328.00000,478.00000,-50.00000,-57.00000,-107.00000,-16.00000,-91.00000,-91.00000,-91.00000,97.00000,-50.00000,740.00000,740.00000,-0.12000,-0.12000,0.95930,0.41160,0.73250,18.15870,-2.12130,-2.12130,-4.53970,-3.86080,0.16620,11.28070,10.20350,8.82050,-1.84660,-1.84660,-0.64180,-1.08660,6.65210,0.38650,0.27160
