Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,55.80900,7.36500,48.44400,4.65800,,18.79000,29.65400,-8.28400,21.37000,21.37000,21.37000,,21.22900,47.91800,29.65400,45.43600,45.56500,0.47000,0.46000,0.36780,0.58190,53.13480,53.13480,38.29130,38.03870,0.01920,1.21630,1.52390,0.73460,0.76890,37.38170,0.62980,-3.90050
2019-12-31,52.13500,6.74100,45.39400,3.81900,13.30600,3.61900,41.77500,-19.03100,22.74400,22.74400,22.74400,,22.55900,58.81800,41.77500,40.57740,41.22360,0.53000,0.52000,0.34020,0.51570,80.12850,80.12850,43.62520,43.27040,0.01960,1.34460,1.68720,0.85360,0.88710,37.11680,0.9814,-2.2544
2019-09-30,48.07500,5.62600,42.44900,3.83200,,15.72900,26.72000,-5.93900,20.78100,20.78100,20.78100,,20.61100,42.31400,26.72000,41.83250,42.31800,0.49000,0.48000,0.38390,0.62300,55.57980,55.57980,43.22620,42.87260,0.01910,1.39430,1.79990,0.82360,0.85910,35.14050,0.6923,-4.8536
2019-06-30,44.92000,5.58800,39.33200,3.88000,-1.19300,15.90900,23.42300,-4.70100,18.72200,18.72200,18.72200,,18.56400,37.80900,23.42300,40.61240,41.14170,0.45000,0.45000,0.33390,0.50120,52.14380,52.14380,41.67850,41.32680,0.01950,1.27540,1.61310,0.81240,0.84960,34.97800,0.7866,-2.9988
2019-03-31,42.34800,5.55600,36.79200,4.03500,-0.41600,14.31500,22.47700,-3.96100,18.51600,18.51600,18.51600,,18.34700,35.94200,22.47700,37.48800,38.32000,0.49000,0.48000,0.37440,0.59850,53.07690,53.07690,43.72340,43.32440,0.01970,1.43600,1.85250,0.86110,0.89840,33.53070,0.61340,-3.00220
2018-12-31,37.57500,4.94300,32.63200,2.83700,-0.66800,12.58600,20.04600,-6.70800,13.33800,13.33800,13.33800,,13.21200,32.28800,20.04600,32.07000,32.40100,0.36000,0.36000,0.36780,0.58170,53.34930,53.34930,35.49700,35.16170,0.01850,1.07700,1.39180,0.65760,0.68090,32.98600,0.8879,-7.0209
2018-09-30,34.05300,3.97400,30.07900,2.94700,-0.48800,11.57700,18.50200,-2.74600,15.75600,15.75600,15.75600,,15.58600,29.95100,18.50200,31.75900,32.28700,0.49000,0.48000,0.36620,0.57790,54.33300,54.33300,46.26910,45.76980,0.01950,1.47480,1.97500,0.90100,0.93470,30.98370,0.8037,-3.0778
2018-06-30,33.16800,4.03800,29.13000,3.11000,-1.16300,12.31900,16.81100,-3.74300,13.06800,13.06800,13.06800,,12.92300,27.60200,16.81100,30.82100,31.22200,0.42000,0.41000,0.41480,0.70890,50.68440,50.68440,39.39940,38.96230,0.02060,1.43580,1.93790,0.81060,0.84020,29.32760,0.6089,-2.3646
2018-03-31,32.32600,4.05600,28.27000,2.86200,,10.62300,17.64700,-1.01100,16.63600,16.63600,16.63600,,16.45100,27.91800,17.64700,30.80100,30.85100,0.53000,0.53000,0.37850,0.60900,54.59070,54.59070,51.46320,50.89090,0.02120,1.82240,2.36240,1.08930,1.13260,29.41590,0.57740,-2.15150
2017-12-31,26.49000,3.34700,23.14300,2.13100,,5.83500,17.30800,-0.63600,16.67200,16.67200,16.67200,,16.49600,26.35300,17.30800,27.62510,27.70040,0.55000,0.54000,0.36310,0.57020,65.33790,65.33790,62.93700,62.27260,0.01770,1.82970,2.32840,1.11550,1.16530,29.38850,1.0419,-2.1188
2017-09-30,30.38700,3.24300,27.14400,2.45400,,10.68200,16.46200,-4.17900,12.28300,12.28300,12.28300,,12.16500,24.93400,16.46200,28.57300,28.65700,0.42000,0.42000,0.37080,0.58930,54.17450,54.17450,40.42190,40.03360,0.02220,1.49280,1.92550,0.89860,0.93930,28.16320,0.6154,-1.0516
2017-06-30,28.08000,3.10900,24.97100,2.36200,,10.06600,14.90500,0.16200,15.06700,15.06700,15.06700,,14.87600,22.85300,14.90500,26.39000,26.45700,0.56000,0.56000,0.35270,0.54480,53.08050,53.08050,53.65740,52.97720,0.02180,1.89300,2.41840,1.17090,1.22530,27.79450,0.7116,-4.1745
2017-03-31,26.56000,2.76800,23.79200,2.48100,,9.50600,14.28600,0.48200,14.76800,14.76800,14.76800,,14.57500,21.55200,14.28600,25.95300,26.00900,0.56000,0.56000,0.37660,0.60400,53.78770,53.78770,55.60240,54.87580,0.02290,2.14790,2.70030,1.27500,1.33910,26.22240,0.59870,-1.18670
2016-12-31,25.29800,2.40200,22.89600,1.75500,,8.26100,14.63500,-1.72800,12.90700,12.90700,12.90700,,12.73300,21.33800,14.63500,22.86900,22.96000,0.52000,0.52000,0.36900,0.58490,57.85040,57.85050,51.01990,50.33210,0.02220,1.88280,2.36550,1.13020,1.18800,26.19950,0.7436,-2.2545
2016-09-30,24.16100,1.80500,22.35600,2.02000,,8.17100,14.18500,0.29100,14.47600,14.47600,14.47600,,14.26300,20.51500,14.18500,23.45400,23.56300,0.61000,0.61000,0.43050,0.75590,58.71030,58.71030,59.91470,59.03320,0.02330,2.51570,3.06160,1.39350,1.43270,24.09270,0.7462,-0.807
2016-06-30,21.84400,2.53000,19.31400,2.04200,,7.70700,11.60700,-0.77900,10.82800,10.82800,10.82800,,10.66100,17.44600,11.60700,22.18600,22.26600,0.48000,0.48000,0.40930,0.69280,53.13590,53.13590,49.56970,48.80520,0.02240,1.93810,2.36330,1.11270,1.14490,23.63510,0.3917,-6.0488
2016-03-31,20.22400,1.85900,18.36500,2.04500,,7.13000,11.23500,-3.64900,7.58600,7.58600,7.58600,,7.46100,16.49000,11.23500,20.43900,20.48000,0.36000,0.36000,0.43710,0.77640,55.55280,55.55280,37.50990,36.89180,0.02450,1.68410,2.02940,0.91890,0.94800,21.70450,0.80730,-1.13070
2015-12-31,19.15350,2.18250,16.97100,1.80740,,5.63760,11.33340,-3.40640,7.92700,7.92700,7.92700,,7.79100,15.32740,11.33340,18.00300,18.06500,0.40000,0.40000,0.41130,0.69870,59.17150,59.17150,41.38660,40.67690,0.02420,1.74750,2.10230,1.00350,1.02870,21.98090,0.5719,-2.9594
2015-09-30,17.85000,1.31400,16.53600,1.76900,,6.75400,9.78200,5.09400,14.87600,14.87600,14.87600,,14.59500,14.94940,9.78200,18.00900,18.06400,0.81000,0.81000,0.45170,0.82390,54.80110,54.80110,83.33890,81.76470,0.02380,3.72190,4.45240,1.98550,2.04070,21.16080,0.6985,-0.3763
2015-06-30,17.21950,1.41630,15.80310,1.74400,,5.86130,9.94190,0.52290,10.46480,10.46480,10.46480,,10.26360,14.23370,9.94190,17.53900,17.58700,0.59000,0.58000,0.46180,0.85800,57.73640,57.73640,60.77330,59.60470,0.02440,2.82360,3.38550,1.48420,1.51970,20.52880,0.6772,-2.518
2015-03-31,15.74310,1.46620,14.27690,1.66760,,5.22120,9.05570,-2.56150,6.49420,6.49420,6.49420,,6.36840,12.77750,9.05570,17.37000,17.41600,0.37000,0.37000,0.44520,0.80250,57.52190,57.52190,41.25110,40.45190,0.02410,1.84040,2.19140,0.99440,1.02100,20.04600,0.52570,-2.89410
2014-12-31,14.32280,1.07090,13.25190,1.67210,,4.81530,8.43660,-2.71430,5.72230,5.72230,5.72230,-0.00030,5.59660,11.75090,8.43660,14.88300,14.96700,0.36000,0.36000,0.38380,0.62290,58.90340,58.90340,39.95260,39.07470,0.02410,1.60720,1.85450,0.96400,0.99040,20.29850,0.6233,-3.9918
2014-09-30,13.75740,1.23680,12.52060,1.74820,-0.22000,4.82330,7.69740,-2.73180,4.96560,4.96560,4.96560,,4.85280,10.96770,7.69740,14.71400,14.78200,0.33000,0.33000,0.43890,0.78220,55.95060,55.95060,36.09400,35.27440,0.02630,1.73250,1.99980,0.94980,0.97210,19.15880,0.5845,-1.9737
2014-06-30,12.90380,1.30530,11.59840,1.61690,-2.80000,7.00810,4.59040,-1.87450,2.71590,2.71590,2.71590,,2.65420,7.36380,4.59040,14.71440,14.77560,0.18000,0.18000,0.38710,0.63170,35.57400,35.57400,21.04710,20.56940,0.02680,0.94630,1.05460,0.56440,0.58000,19.18400,0.5733,-0.6698
2014-03-31,12.57510,1.30300,11.27200,1.59180,,4.10540,7.16670,-1.79450,5.37220,5.37220,5.37220,0.13730,5.38440,9.86250,7.16670,14.69850,14.74550,0.37000,0.37000,0.36030,0.56310,56.99110,56.99110,42.72110,42.81770,0.02700,1.84490,2.05020,1.15160,1.18030,19.45960,0.55410,-0.87410
2013-12-31,11.71640,0.89300,10.82340,1.28440,,3.54620,7.27720,-1.87550,5.40170,5.40170,5.40170,0.22040,5.48300,9.79870,7.27720,13.06590,13.15750,0.40000,0.40000,0.35150,0.54210,62.11090,62.11100,46.10370,46.79780,0.02530,1.84850,2.04210,1.16730,1.19870,19.63420,0.6155,-0.1819
2013-09-30,11.27200,1.02820,10.24380,1.58780,,3.70010,6.54370,-1.63410,4.90960,4.90960,4.90960,-0.26380,4.52820,8.90040,6.54370,12.98380,13.06320,0.35000,0.35000,0.43850,0.78090,58.05260,58.05260,43.55600,40.17180,0.02540,2.02020,2.28220,1.10670,1.13430,18.35550,0.5353,-1.763
2013-06-30,10.60120,0.87900,9.72220,1.59390,,3.82110,5.90110,-1.52500,4.37610,4.37610,4.37610,0.15340,4.41260,8.37060,5.90110,12.98500,13.06600,0.34000,0.34000,0.39040,0.64050,55.66440,55.66440,41.27910,41.62400,0.02580,1.79320,2.01560,1.06510,1.09310,18.43580,0.5478,-1.916
2013-03-31,9.92810,0.85620,9.07190,1.48640,,3.37420,5.69780,-1.44020,4.25760,4.25760,4.25760,1.13470,5.25080,7.82990,5.69780,12.64200,12.69300,0.42000,0.41000,0.34030,0.51590,57.38990,57.38990,42.88370,52.88780,0.02610,1.74980,1.93400,1.11980,1.15430,18.37470,0.54100,-0.36550
2012-12-31,8.41230,0.68560,7.72660,1.52860,,2.98150,4.74520,-1.50830,3.23680,3.23680,3.23680,1.50990,4.60670,6.61280,4.74520,11.07130,11.13690,0.41000,0.40000,0.44840,0.81280,56.40750,56.40750,38.47730,54.76170,0.02270,1.63500,1.83260,0.87460,0.90190,17.31070,0.6282,-2.9589
2012-09-30,9.19290,0.75500,8.43790,1.31710,,2.95760,5.48040,-1.34420,4.13610,4.13610,4.13610,-0.11110,3.90670,7.35440,5.48040,11.18600,11.23900,0.35000,0.35000,0.38650,0.62990,59.61510,59.61510,44.99250,42.49690,0.02760,2.09410,2.35420,1.24330,1.28480,17.27130,0.4946,-0.4344
2012-06-30,8.63300,0.89540,7.73760,1.42860,,3.10010,4.63760,-1.14570,3.49190,3.49190,3.49190,1.59810,4.93980,6.59730,4.63760,11.18300,11.21300,0.44000,0.44000,0.34920,0.53660,53.71890,53.71890,40.44830,57.21940,0.02740,1.76390,2.01550,1.10830,1.14790,17.31100,0.4258,-0.4257
2012-03-31,8.38620,0.99200,7.39420,1.40760,,2.88340,4.51080,-1.13600,3.37470,3.37470,3.37470,1.36710,4.59630,6.31430,4.51080,10.72200,10.75500,0.43000,0.43000,0.29640,0.42130,53.78820,53.78820,40.24150,54.80790,0.02880,1.70650,1.85980,1.15740,1.20060,17.29280,0.35550,-0.49050
2011-12-31,4.81060,0.21170,4.59890,1.60940,,2.37080,2.22810,-0.91860,1.30950,1.30950,1.30950,1.91200,3.11170,4.03860,2.22810,9.63740,9.68120,0.33000,0.33000,0.42380,0.73540,46.31630,46.31630,27.22070,64.68490,0.01640,0.80720,0.89640,0.44550,0.46510,16.46610,0.9188,-0.6338
2011-09-30,7.72690,0.96460,6.76220,1.08960,-0.60000,3.24230,3.52000,1.39020,4.91020,4.91020,4.91020,-6.76560,-1.79350,5.49510,3.52000,9.63600,9.66700,-0.19000,-0.19000,0.40150,0.67080,45.55560,45.55560,63.54710,-23.21150,0.02740,3.01920,3.29330,1.74110,1.80710,16.50730,0.5438,-1.1428
2011-06-30,8.51620,1.11540,7.40070,1.52100,,2.93400,4.46680,-1.05860,3.40820,3.40820,3.40820,0.41520,3.69310,6.15070,4.46680,9.62900,9.65600,0.38000,0.38000,0.36360,0.57140,52.45100,52.45100,40.02010,43.36600,0.03030,2.02600,2.13440,1.21130,1.28930,17.06610,0.5437,0.4089
2011-03-31,9.20940,1.17700,8.03240,1.44190,,2.91460,5.11780,-1.00950,4.10830,4.10830,4.10830,0.59180,4.53980,6.80860,5.11780,9.61900,9.64800,0.47000,0.47000,0.36310,0.57010,55.57110,55.57110,44.60940,49.29530,0.03280,2.44210,2.57300,1.46370,1.55540,17.06700,0.62730,1.00020
2010-12-31,0.87630,0.25520,0.62110,1.39910,,7.70290,-7.08180,0.03070,-7.05110,-7.05110,-7.05110,3.73840,-3.18230,-5.46150,-7.08180,9.15570,9.19150,-0.45000,-0.46000,0.37410,0.59780,-808.15670,-808.15670,-804.65210,-363.15730,0.00310,-4.21890,-4.43520,-2.47370,-2.64050,17.12580,0.9377,-1.4591
2010-09-30,8.81010,0.94910,7.86100,1.15050,0.00000,2.58800,5.27300,-1.09780,4.17520,4.17520,4.17520,0.36540,4.39160,6.83140,5.27300,9.58100,9.61800,0.46000,0.46000,0.31490,0.45960,59.85180,59.85180,47.39080,49.84760,0.03210,2.38480,2.38480,1.52350,1.63390,17.94310,0.732,-0.2491
2010-06-30,8.75910,0.93420,7.82490,1.20200,,2.61060,5.21420,-1.12410,4.09010,4.09010,4.09010,0.34140,4.29140,6.75740,5.21420,9.31800,9.35000,0.46000,0.46000,0.30000,0.42860,59.52960,59.52960,46.69570,48.99380,0.03240,2.32870,2.32870,1.51290,1.63010,18.00690,0.5472,0.3843
2010-03-31,8.97680,0.98190,7.99490,1.25170,,2.59520,5.39970,-1.26980,4.12990,4.12990,4.12990,5.83860,9.56610,6.89800,5.39970,8.09700,8.13000,1.18000,1.18000,0.41790,0.71790,60.15140,60.15140,46.00650,106.56450,0.03360,2.84060,2.84060,1.54710,1.65360,17.61870,0.62390,0.59400
2009-12-31,4.92910,0.60620,4.32290,1.22610,,2.00520,2.31770,-0.57560,1.74210,1.74210,1.74210,2.82050,4.37660,3.86520,2.31770,7.94600,7.96600,0.54000,0.53000,0.42780,0.74770,47.02140,47.02140,35.34390,88.79020,0.01880,1.24590,1.24590,0.66550,0.71290,17.06040,0.8039,0.7255
2009-09-30,9.10880,1.09700,8.01180,1.08320,,2.47580,5.53600,-1.14560,4.39040,4.39040,4.39040,0.21620,4.41720,7.03200,5.53600,8.04000,8.06400,0.55000,0.55000,0.42990,0.75410,60.77670,60.77670,48.19970,48.49390,0.03490,3.15180,3.15180,1.68250,1.79680,16.99980,0.6822,0.4389
2009-06-30,8.87150,1.03580,7.83570,0.99840,,2.38340,5.45230,-1.16080,4.29150,4.29150,4.29150,0.21620,4.23960,6.94240,5.45230,7.87900,7.89400,0.54000,0.54000,0.42930,0.75230,61.45830,61.45830,48.37380,47.78870,0.03410,3.09570,3.09570,1.65100,1.76660,16.92240,0.7728,0.1558
2009-03-31,9.06070,1.15150,7.90920,1.25130,,2.64580,5.26340,-1.12560,4.13780,4.13780,4.13780,0.17930,4.01060,6.72730,5.26340,7.77500,7.78200,0.52000,0.52000,0.42320,0.73380,58.09030,58.09030,45.66720,44.26410,0.03530,2.99750,2.99750,1.60990,1.72880,17.40550,0.70110,0.54160
