Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,191.76240,142.96210,48.80030,5.28140,-16.19560,28.77840,20.02190,2.42600,22.44790,22.44790,22.44790,20.16800,27.61060,20.02190,44.38900,45.19300,0.45000,0.45000,1.80910,0.47220,0.99460,25.44830,10.44100,10.44100,11.70610,10.51720,0.26240,3.64620,4.63580,19.41430,7.09490,7.09490,3.07140,3.74460,6.87930,0.70940,0.30390
2021-12-31,234.55820,180.25810,54.30010,4.28970,-12.69310,23.50580,30.79430,-13.20060,17.59370,17.59370,17.59370,15.15020,37.59100,30.79430,43.99700,44.84900,0.35000,0.34000,1.64640,0.47930,1.02090,23.14990,13.12860,13.12870,7.50080,6.45900,0.33180,6.63990,4.32290,20.81930,5.85130,5.85130,2.48840,3.04660,6.59130,0.4268,-0.4001
2021-09-30,213.02920,164.12680,48.90240,4.44210,-11.75400,23.35950,25.54290,3.15270,28.69560,28.69560,28.69560,26.99520,32.93410,25.54290,44.00500,44.92700,0.61000,0.60000,1.60380,0.47020,0.98980,22.95570,11.99030,11.99030,13.47030,12.67210,0.32440,6.59640,5.15790,17.44910,10.09000,10.09000,4.36910,5.34570,6.23120,0.5128,-0.6137
2021-06-30,145.54440,108.71680,36.82760,6.02980,-9.77300,20.67150,16.15610,3.42110,19.57720,19.57720,19.57720,19.22730,21.36710,16.15610,43.99800,44.68700,0.44000,0.43000,1.53930,0.45800,0.94570,25.30330,11.10050,11.10050,13.45100,13.21060,0.25290,4.68940,4.73140,19.02180,7.62130,7.62130,3.40220,4.13080,5.62820,0.3262,-1.9825
2021-03-31,124.97250,101.47420,23.49830,4.20490,-8.49550,17.11950,6.37880,0.12840,6.50720,6.50720,6.50720,5.85420,10.99050,6.37880,43.97100,44.54900,0.13000,0.13000,1.81580,0.36180,0.64090,18.80280,5.10420,5.10420,5.20690,4.68440,0.27760,6.49310,4.27200,21.06740,2.69160,2.69160,1.44550,1.71770,5.30490,0.11090,-0.01180
2020-12-31,112.85330,86.86840,25.98500,4.35740,-9.11350,17.70790,8.27700,-0.39720,7.87980,7.87980,7.87980,7.59010,12.69390,8.27700,43.41800,43.81700,0.18000,0.18000,1.00480,0.28840,0.68090,23.02540,7.33430,7.33430,6.98230,6.72570,0.25060,5.44080,3.87120,23.24870,3.36120,3.36120,1.74950,2.39170,5.15820,-0.0403,-0.0618
2020-09-30,103.76660,75.69880,28.06770,3.69200,-10.18550,18.10780,9.96000,-1.67330,8.28670,8.28670,8.28670,7.55220,14.38700,9.96000,43.48800,43.51100,0.17000,0.17000,1.19520,0.34150,0.68950,27.04890,9.59850,9.59850,7.98590,7.27810,0.23400,4.66340,5.20420,17.29360,3.64820,3.64820,1.86890,2.40240,5.04030,0.3568,0.4296
2020-06-30,70.39620,46.96160,23.43450,3.87240,-11.42360,19.64170,3.79290,-0.49760,3.29530,3.29530,3.29530,3.00520,8.33960,3.79290,43.44580,43.44580,0.07000,0.07000,1.61600,0.35530,0.67010,33.28950,5.38790,5.38790,4.68100,4.26890,0.16020,4.03160,3.86840,23.26570,1.36750,1.36750,0.74980,0.88160,5.34700,0.3169,0.2779
2020-03-31,95.87990,80.12140,15.75860,3.99320,-9.85590,18.09130,-2.33280,-4.43690,-6.76960,-6.76960,-6.76960,-6.79540,2.11660,-2.33280,43.34100,43.34100,-0.16000,-0.16000,1.39080,0.36580,0.70060,16.43570,-2.43300,-2.43300,-7.06050,-7.08740,0.21210,4.18240,4.14340,21.72110,-2.85200,-2.85200,-1.49760,-1.80870,5.26160,-0.15790,0.02930
2019-12-31,130.47760,98.68320,31.79450,5.21780,-22.44170,32.66780,-0.87340,-2.13660,-3.01000,-3.01000,-3.01000,-4.39870,4.35320,-0.87340,42.75200,43.26700,-0.10000,-0.10000,1.40840,0.36740,0.72830,24.36780,-0.66940,-0.66940,-2.30690,-3.37120,0.27190,4.69900,4.60900,19.52710,-1.23830,-1.23830,-0.62720,-0.78340,5.41530,0.4877,0.3448
2019-09-30,118.88540,87.08270,31.80270,2.76830,-11.33180,18.75260,13.05020,-2.63140,10.41880,10.41880,10.41880,8.32160,17.90520,13.05020,42.81800,43.35500,0.19000,0.19000,1.27970,0.38260,0.75120,26.75080,10.97710,10.97710,8.76370,6.99960,0.24540,5.12190,4.06840,22.12160,4.22000,4.22000,2.15020,2.60570,5.55400,0.0874,-0.2498
2019-06-30,83.29060,55.54180,27.74890,5.35900,-11.07460,20.92480,6.82400,-1.66490,5.15910,5.15910,5.15910,4.03250,11.52770,6.82400,42.76780,43.29300,0.09000,0.09000,1.44070,0.39760,0.75590,33.31570,8.19300,8.19300,6.19410,4.84150,0.18140,3.18350,5.20710,17.28410,2.17050,2.17050,1.12350,1.30740,5.34720,0.1747,-0.1532
2019-03-31,79.54420,57.12150,22.42270,4.03370,-9.75440,18.16520,4.25750,0.22350,4.48100,4.48100,4.48100,3.70260,8.84710,4.25750,42.60100,43.07200,0.09000,0.09000,1.64150,0.38340,0.73740,28.18900,5.35230,5.35230,5.63340,4.65470,0.17760,3.70550,6.24850,14.40350,1.87870,1.87870,1.00020,1.15850,5.35960,0.27770,0.00870
2018-12-31,101.82900,75.31130,26.51770,4.27270,-10.07030,18.82340,7.69430,-6.51780,1.17650,1.17650,1.17650,-0.61790,12.38200,7.69430,42.24880,42.78360,-0.02000,0.00000,1.43590,0.37670,0.72600,26.04140,7.55610,7.55610,1.15540,-0.60680,0.22460,3.91800,3.57520,25.17320,0.50420,0.50420,0.25940,0.31420,5.30390,0.3032,0.2438
2018-09-30,95.34480,65.21780,30.12710,3.70440,-9.86390,17.97930,12.14780,-1.75070,10.39710,10.39710,10.39710,8.27700,16.77530,12.14780,42.34800,42.87800,0.20000,0.19000,1.53990,0.39080,0.75720,31.59800,12.74090,12.74090,10.90480,8.68110,0.21010,3.12590,3.55420,25.32250,4.48250,4.48250,2.29090,2.73070,5.26570,0.1484,-0.135
2018-06-30,96.82320,68.71140,28.11180,4.37870,-10.90710,19.67690,8.43500,-1.56220,6.87270,6.87270,6.87270,5.77300,13.02130,8.43500,42.25300,42.76400,0.14000,0.13000,1.41370,0.39150,0.75780,29.03420,8.71170,8.71170,7.09820,5.96240,0.22290,3.95100,5.26710,17.08730,3.10520,3.10520,1.58220,1.88940,5.02290,0.4211,0.3634
2018-03-31,78.97330,52.86400,26.10930,4.12830,-9.84920,18.31560,7.79370,-2.25850,5.53520,5.53520,5.53520,4.32500,12.32860,7.79370,42.02000,42.65500,0.10000,0.10000,1.23930,0.39110,0.75900,33.06100,9.86870,9.86870,7.00900,5.47650,0.19180,3.69850,3.64220,24.71040,2.58200,2.58200,1.34420,1.57200,4.86160,0.06540,0.05660
2017-12-31,103.04360,78.11590,24.92780,3.74450,-9.62590,17.38070,7.54700,-3.02440,4.52270,4.52270,4.52270,4.02190,11.74180,7.54700,38.41440,38.92570,0.11000,0.12000,1.18570,0.40370,0.80890,24.19150,7.32410,7.32410,4.38910,3.90310,0.24340,5.08680,4.88600,18.41990,2.14700,2.14700,1.06840,1.28020,4.81000,0.4161,-0.0687
2017-09-30,107.02300,79.07040,27.95260,4.76290,-9.21450,17.92800,10.02470,-1.26720,8.75750,8.75750,8.75750,7.18130,14.16480,10.02470,40.79700,41.07500,0.18000,0.17000,1.31120,0.40440,0.80860,26.11830,9.36680,9.36680,8.18280,6.71000,0.25770,4.80080,3.46180,25.99810,4.28080,4.28080,2.10870,2.54960,4.67120,0.0996,0.266
2017-06-30,91.42380,71.77120,19.65260,3.14130,-13.98940,20.84240,-1.18980,-2.98600,-4.17580,-4.17580,-4.17580,-4.73720,2.74640,-1.18980,35.53900,35.53900,-0.13000,-0.13000,1.12090,0.43060,0.89790,21.49610,-1.30140,-1.30140,-4.56750,-5.18160,0.22330,4.80240,3.43010,26.23850,-2.19870,-2.19870,-1.02010,-1.25200,4.61020,0.1671,-0.0927
2017-03-31,84.45510,64.47310,19.98210,3.51480,-12.88120,20.33780,-0.35580,0.35210,-0.00370,-0.00370,-0.00370,1.34680,3.79090,-0.35580,35.28100,35.80500,0.04000,0.04000,0.99250,0.42500,0.91530,23.66000,-0.42120,-0.42120,-0.00440,1.59470,0.21250,4.19480,3.72820,24.14060,-0.00200,-0.00200,-0.00090,-0.00110,4.98090,0.06790,-0.99090
2016-12-31,66.33340,49.70500,16.62840,3.62220,-8.62660,15.78040,0.84800,-0.50940,0.33860,0.33860,0.33860,0.06590,4.52900,0.84800,35.15900,35.37700,0.00630,0.00630,0.80180,0.37860,0.81070,25.06780,1.27840,1.27830,0.51050,0.09930,0.18310,3.76470,4.14840,21.69530,0.19170,0.19170,0.09350,0.11910,4.82860,0.0249,-0.1606
2016-09-30,70.78390,48.82200,21.96190,3.17930,-7.48350,14.19490,7.76690,-1.18490,6.58200,6.58200,6.58200,6.06430,11.45800,7.76690,35.16600,35.34700,0.17000,0.17000,0.96330,0.38870,0.80950,31.02670,10.97280,10.97280,9.29880,8.56740,0.19960,5.22930,4.77910,18.83190,3.73610,3.73610,1.85600,2.28380,4.81680,0.2356,0.1436
2016-06-30,56.96170,41.80800,15.15380,2.93600,-7.90480,14.36930,0.78440,-0.15040,0.63400,0.63400,0.63400,0.12960,4.48460,0.78440,35.15000,35.33700,0.00370,0.00370,0.91140,0.41120,0.88350,26.60340,1.37700,1.37700,1.11300,0.22760,0.16210,4.98250,3.93370,22.87930,0.37780,0.37780,0.18040,0.22240,4.59490,0.1652,0.1601
2016-03-31,43.93750,27.00410,16.93350,3.03640,-6.88910,13.44090,3.49260,-1.88840,1.60420,1.60420,1.60420,1.19710,7.19080,3.49260,35.13000,35.20100,0.03000,0.03000,0.95000,0.42630,0.92150,38.53990,7.94890,7.94890,3.65100,2.72460,0.12440,3.45680,3.24430,27.74080,0.96030,0.96030,0.45410,0.55090,4.57690,0.11740,0.11020
2015-12-31,55.92650,37.25480,18.67170,3.13630,-13.54950,19.95930,-1.28760,-3.48560,-4.77320,-4.77320,-4.77320,-4.78700,2.14010,-1.28760,34.78500,34.95800,-0.13000,-0.13000,0.96070,0.43920,0.98190,33.38620,-2.30240,-2.30230,-8.53470,-8.55950,0.15240,4.97350,2.85080,31.57030,-2.88730,-2.88730,-1.30070,-1.61910,4.52870,0.2542,-0.442
2015-09-30,71.18820,50.99430,20.19380,3.59540,-8.53430,15.32510,4.86880,-2.08800,2.78080,2.78080,2.78080,3.00270,8.25070,4.86880,35.49000,35.49000,0.08000,0.08000,0.59680,0.49400,1.66260,28.36690,6.83930,6.83930,3.90620,4.21790,0.20000,5.09200,2.90910,30.93760,2.35570,2.35570,0.78130,1.19210,3.32170,0.1263,0.1435
2015-06-30,65.10280,43.32450,21.77830,3.91610,-7.59440,14.78170,6.99650,-0.96670,6.02990,6.02990,6.02990,5.46060,10.44760,6.99650,35.24000,35.24000,0.15000,0.15000,0.61460,0.50600,1.74300,33.45220,10.74690,10.74690,9.26210,8.38770,0.18100,3.43540,3.09940,29.03740,5.23240,5.23240,1.67680,2.58470,3.24760,0.0417,0.0554
2015-03-31,95.11580,69.98350,25.13230,4.31870,-7.87420,15.18350,9.94880,-0.61910,9.32970,9.32970,9.32970,7.59990,13.16460,9.94880,34.75700,34.75700,0.22000,0.22000,0.61240,0.52770,1.91010,26.42280,10.45970,10.45970,9.80870,7.99020,0.25750,5.07390,4.86150,18.51290,8.49360,8.49360,2.52620,4.01150,3.16030,0.32180,-0.83790
2014-12-31,103.07890,90.23200,12.84680,5.11210,-18.50270,26.86780,-14.02100,-4.20610,-18.22700,-18.22700,-18.22700,-26.28370,-10.44140,-14.02090,18.72600,18.72600,-1.32000,-1.32000,0.58660,0.46330,1.65960,12.46310,-13.60220,-13.60210,-17.68260,-25.49860,0.31080,5.78350,3.76720,23.89040,-18.16390,-18.16390,-5.49570,-9.74840,2.88710,0.1238,-0.0293
2014-09-30,91.20520,80.91390,10.29130,2.79040,-6.27420,12.18350,-1.89220,-1.92420,-3.81640,-3.81640,-3.81640,-5.64870,1.38500,-1.89220,13.42200,13.42200,-0.42000,-0.42000,,,,11.28370,-2.07470,-2.07470,-4.18440,-6.19340,,,,,,,,,,0.2026,-1.0033
2014-06-30,89.77920,75.87680,13.90250,2.35260,-5.44600,10.54320,3.35930,-2.62110,0.73820,0.73820,0.73820,-0.55240,6.28890,3.35930,13.42200,13.42200,-0.04000,-0.04000,0.66910,0.41370,1.35480,15.48520,3.74170,3.74170,0.82220,-0.61520,0.28330,3.47580,3.32930,27.03300,24.32030,0.69460,0.23290,0.40730,1221.51300,-0.0513,0.5528
2014-03-31,114.21290,92.10570,22.10720,2.57630,-6.91950,12.04740,10.05980,-2.40250,7.65730,7.65730,7.65730,2.27590,13.21910,10.05980,13.42200,13.42200,0.17000,0.17000,0.96020,0.43970,1.10500,19.35610,8.80790,8.80790,6.70440,1.99260,0.35390,4.56140,4.68380,19.21500,37.33000,6.18780,2.37250,3.46720,1422.40100,0.77770,-0.29890
2013-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,-167.069,436.8384
2013-06-30,90.66780,77.45670,13.21110,2.75370,-5.01920,9.94210,3.26910,-3.34420,-0.07510,-0.07510,-0.07510,-4.71210,5.93770,3.26910,0.08700,0.08700,-53.96000,-53.96000,,,,14.57090,3.60560,3.60560,-0.08290,-5.19710,,,,,,,,,,119.4452,-95.1386
2013-03-31,95.13420,78.58310,16.55110,3.09060,-4.54260,10.00570,6.54530,-1.11740,5.42790,5.42790,5.42790,-0.13810,9.30480,6.54530,0.08700,0.08700,-1.58000,-1.58000,,,,17.39760,6.88010,6.88010,5.70550,-0.14510,,,,,,,,,,47.62380,-341.69980
2012-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
