Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,2606.23600,1562.73700,1043.49900,-1037.71000,1083.75900,-40.26000,-26.68800,-66.94800,-18.13600,-48.81200,-48.81200,-51.74100,-40.26000,-40.26000,13.65200,13.65200,-6.50000,-6.50000,0.23890,0.31390,-1.54480,-1.54480,-2.56880,-1.98530,0.05320,-0.36120,-0.51060,-0.09960,-0.26330,1039.55300,30.38920,26.60250
2021-12-31,3758.10400,1586.96700,2171.13700,-953.96010,995.94900,1175.18800,-37.94200,1137.24700,264.06300,873.18400,873.18400,851.26100,1175.18800,1175.18900,13.76800,13.80000,62.46000,62.25000,0.22830,0.29590,31.27080,31.27080,30.26120,22.65130,0.07750,6.17160,8.71560,1.80120,4.57130,1081.29500,47.0913,42.4244
2021-09-30,2687.35400,1517.99700,1169.35700,-888.40100,927.66900,241.68800,2.39500,244.08300,54.41500,189.66800,189.66800,188.07000,241.68800,241.68800,13.75800,13.78500,15.12000,15.09000,0.23310,0.30400,8.99350,8.99350,9.08270,6.99830,0.05750,1.41030,1.97050,0.40620,1.03600,1025.95700,58.8432,57.0188
2021-06-30,3500.77200,1363.31900,2137.45300,-1018.45300,1058.18200,1079.27100,-58.82500,1020.44600,217.11200,803.33400,803.33400,774.11000,1079.27100,1079.27100,13.79300,13.81700,57.12000,57.02000,0.22910,0.29720,30.82950,30.82950,29.14920,22.11260,0.07670,5.99230,8.28590,1.76010,4.42410,1019.22600,35.8688,34.0493
2021-03-31,2900.19400,1406.66100,1493.53300,-708.62300,748.17600,745.35720,-17.30500,728.05200,148.37100,579.68100,579.68100,573.69400,745.35720,745.35720,13.81900,13.84100,42.09000,42.02000,0.21280,0.27040,25.70030,25.70030,25.10360,19.78120,0.06740,4.60310,6.55440,1.34670,3.46080,957.87600,22.98420,20.76970
2020-12-31,3355.65000,1354.42800,2001.22200,-817.62100,856.65900,1144.56300,-131.49800,1013.06400,165.63500,847.42900,847.42900,828.89890,1144.56300,1144.56300,13.81100,13.82300,59.39000,59.45000,0.21380,0.27190,34.10850,34.10850,30.18980,24.70160,0.08050,6.93320,10.05570,2.03170,5.19940,929.74540,34.4617,32.3963
2020-09-30,2911.73500,1356.07100,1555.66400,-818.60800,863.27200,692.39180,-108.32100,584.07100,130.02800,454.04300,454.04300,452.72600,692.39180,692.39180,13.80900,13.82700,31.07000,31.03000,0.22710,0.29380,23.77940,23.77940,20.05920,15.54830,0.07250,4.01240,6.06790,1.13030,2.94720,864.25880,55.8787,54.2817
2020-06-30,3132.01500,1202.57800,1929.43700,-649.42300,687.17700,1242.26000,-66.88700,1175.37300,243.70200,931.67100,931.67100,921.76800,1242.26000,1242.26000,13.80800,13.82100,65.81000,65.75000,0.24010,0.31600,39.66330,39.66330,37.52770,29.43050,0.08020,8.61190,13.42840,2.38480,6.20440,828.27000,30.6081,29.1069
2020-03-31,335.66600,1571.51100,-1235.84500,-531.62700,569.48500,-1805.33000,33.27100,-1772.05900,-370.68300,-1401.37600,-1401.37600,-1405.76300,-1805.33000,-1805.33000,13.81500,13.81500,-100.60000,-100.60000,0.26970,0.36930,-537.83530,-537.83530,-527.92330,-418.79820,0.00930,-14.39920,-24.45470,-3.88740,-10.51590,706.52120,4.75410,2.58930
2019-12-31,2581.53000,1258.53600,1322.99400,-533.19600,569.17200,753.82200,-112.81200,641.01010,129.49700,511.51310,511.51310,511.10400,753.82200,753.82180,13.86100,13.88100,36.37000,36.29000,0.24190,0.31900,29.20060,29.20060,24.83060,19.79850,0.06890,4.61720,7.27470,1.36500,3.50050,803.13300,40.4358,37.2825
2019-09-30,2033.05800,1227.35300,805.70500,-507.76200,543.45700,262.24800,-0.32000,261.92800,57.97500,203.95300,203.95300,205.63700,262.24800,262.24800,13.84900,13.86400,13.97000,13.95000,0.26820,0.36640,12.89920,12.89920,12.88350,10.11470,0.05490,1.91780,3.00450,0.55070,1.40350,769.19350,33.3995,30.2192
2019-06-30,2439.11600,1140.43600,1298.68000,-595.93400,632.23400,666.44580,-16.25200,650.19400,143.71100,506.48300,506.48300,497.29800,666.44580,666.44580,13.86600,13.87800,36.10000,36.07000,0.25830,0.34820,27.32330,27.32330,26.65700,20.38850,0.06700,4.86390,7.75850,1.39060,3.60770,753.15210,16.6076,14.8295
2019-03-31,2472.48800,1142.95800,1329.53000,-494.03200,534.70000,794.83010,-62.15400,732.67600,155.16300,577.51310,577.51310,576.42700,794.83010,794.83010,13.89500,13.91100,42.81000,42.76000,0.23750,0.31160,32.14700,32.14700,29.63320,23.31360,0.07120,5.88200,9.80510,1.66250,4.48470,708.59890,1.34590,0.56950
2018-12-31,1042.85200,1329.16300,-286.31120,-431.86100,645.82600,-932.13660,1.68100,-930.45590,-177.08200,-753.37400,-753.37400,-751.54300,-932.13660,-932.13650,13.92300,13.92300,-53.87000,-53.77000,0.24850,0.33070,-89.38340,-89.38340,-89.22220,-72.06610,0.03130,-8.27860,-14.66810,-2.26200,-6.22120,655.26370,9.3928,7.285
2018-09-30,2235.94900,1178.80700,1057.14200,-473.74200,501.53700,555.60500,-36.57800,519.02700,109.99900,409.02800,409.02800,409.43800,555.60500,555.60500,13.91700,13.94300,28.56000,28.50000,0.23430,0.30610,24.84870,24.84870,23.21280,18.31160,0.06580,4.18220,6.05500,1.20450,3.20220,704.41910,32.6899,30.8764
2018-06-30,1987.01300,1050.74800,936.26490,-580.43900,624.98400,311.28090,49.45600,360.73700,81.15000,279.58700,279.58700,278.23100,311.28090,311.28090,13.92500,13.95000,20.01000,19.97000,0.24190,0.31910,15.66580,15.66580,18.15470,14.00250,0.05980,2.95000,4.35280,0.84090,2.23640,682.51580,17.906,15.841
2018-03-31,1575.47100,1039.50800,535.96290,-402.13000,430.95300,105.00990,-62.17300,42.83700,108.43100,-65.59400,-65.59400,-64.30600,105.00990,105.00990,13.93200,13.93200,-4.25000,-4.25000,0.24640,0.32700,6.66530,6.66530,2.71900,-4.08170,0.04790,-0.70370,-1.05550,-0.19960,-0.53030,670.82760,4.13950,2.46990
2017-12-31,1662.26700,1073.57600,588.69120,-382.68500,409.99200,178.69860,-35.04400,143.65400,-295.67200,439.32600,439.32600,434.88100,178.69860,178.69860,13.96400,14.00600,30.46000,30.42000,0.24600,0.32620,10.75030,10.75030,8.64210,26.16190,0.05070,4.62370,6.89850,1.33920,3.48650,683.37030,18.5021,16.7532
2017-09-30,1506.14800,1472.40400,33.74390,-344.99600,363.65000,-329.90610,-30.04200,-359.94800,-98.91300,-261.03500,-261.03500,-259.14100,-329.90610,-329.90610,13.94700,13.99000,-18.82000,-18.82000,0.21720,0.27750,-21.90400,-21.90400,-23.89860,-17.20560,0.05280,-2.93070,-4.02150,-0.91530,-2.29420,641.05680,25.8221,24.7788
2017-06-30,1481.49300,924.24800,557.24500,-298.75600,316.78200,240.46300,-30.91800,209.54500,58.11800,151.42700,151.42700,149.66000,240.46300,240.46300,13.97700,14.01900,10.34000,10.31000,0.21730,0.27770,16.23110,16.23110,14.14420,10.10200,0.05450,1.69140,2.18520,0.55660,1.32390,643.23290,16.1225,14.7141
2017-03-31,1411.75100,984.99700,426.75400,-282.63300,299.40300,127.35100,-33.30700,94.04400,23.00400,71.04000,71.04000,69.86900,127.35100,127.35100,13.99800,14.04600,3.91000,3.90000,0.22980,0.29840,9.02080,9.02080,6.66150,4.94910,0.05350,0.82120,1.04520,0.26910,0.63240,620.16130,0.85050,-0.27890
2016-12-31,1428.62500,870.15490,558.47020,-309.01710,344.79910,213.67110,-33.45900,180.21200,47.50900,132.70300,132.70300,132.72600,213.67110,213.67100,14.01300,14.07800,9.14000,9.11000,0.23320,0.30410,14.95640,14.95640,12.61440,9.29050,0.05520,1.56720,2.00990,0.51290,1.20180,606.76540,14.9473,13.9432
2016-09-30,1431.28200,951.92600,479.35600,-309.71300,326.72300,152.63290,-33.15200,119.48100,36.06000,83.42100,83.42100,83.79600,152.63290,152.63290,14.03300,14.08500,5.62000,5.60000,0.23280,0.30340,10.66410,10.66410,8.34780,5.85460,0.05420,0.97750,1.25730,0.31590,0.74990,609.98320,18.0445,16.984
2016-06-30,1375.93700,887.13600,488.80100,-277.90900,295.11300,193.68800,-77.79700,115.89100,35.21800,80.67300,80.67300,78.79700,193.68800,193.68800,14.01200,14.08800,5.44000,5.41000,0.23560,0.30810,14.07680,14.07680,8.42270,5.72680,0.05220,0.95520,1.23650,0.30630,0.73020,603.64330,12.4139,11.0142
2016-03-31,1376.18200,838.65200,537.53000,-275.09300,292.35300,245.17700,-30.84100,214.33600,50.69000,163.64600,163.64600,160.37000,245.17700,245.17700,13.99400,14.07400,11.21000,11.15000,0.21810,0.27890,17.81570,17.81570,15.57470,11.65330,0.05360,1.98440,2.59780,0.63710,1.55170,590.38970,-7.42990,-8.48860
2015-12-31,1420.46000,839.94310,580.51670,-282.81910,301.26290,279.25340,-29.63700,249.61690,51.34400,198.27300,198.27300,197.89200,279.25340,279.25350,13.97800,14.06100,14.23000,14.14000,0.22220,0.28560,19.65940,19.65940,17.57300,13.93150,0.05700,2.52880,3.37180,0.79500,1.96700,561.68850,7.1691,5.91
2015-09-30,1342.76400,850.35600,492.40810,-290.74900,309.66300,182.74510,-30.06400,152.68100,48.27100,104.41000,104.41000,102.51900,182.74510,182.74510,13.98300,14.06200,7.43000,7.39000,0.22530,0.29080,13.60960,13.60960,11.37070,7.63490,0.05330,1.35540,1.73810,0.41460,1.05000,552.22270,22.2003,20.5586
2015-06-30,1304.60500,915.84590,388.75900,-242.23600,259.18510,129.57410,-29.28800,100.28600,7.83300,92.45300,92.45300,91.36900,129.57410,129.57410,13.97500,14.05200,6.76000,6.72000,0.22480,0.28990,9.93210,9.93210,7.68710,7.00360,0.05140,1.19300,1.53170,0.36450,0.92480,555.42720,15.316,14.2233
2015-03-31,1302.15400,787.68000,514.47410,-231.00100,245.64100,268.83300,-29.31200,239.52100,45.51500,194.00600,194.00600,190.99200,268.83300,268.83300,13.97200,14.06300,13.57000,13.49000,0.22210,0.28560,20.64530,20.64530,18.39420,14.66740,0.05160,2.46280,3.15090,0.76820,1.91570,564.85000,1.62360,-0.05500
2014-12-31,1335.75500,867.68890,468.06600,-256.56800,273.20310,194.86270,-28.30600,166.55700,48.33500,118.22200,118.22200,117.59500,194.86270,194.86280,13.98400,14.05700,8.10000,8.06000,0.22870,0.29640,14.58820,14.58820,12.46910,8.80360,0.05300,1.55510,2.02080,0.46910,1.19950,544.47800,12.8167,10.698
2014-09-30,1299.28600,921.45900,377.82700,-231.19300,244.69800,133.12900,-29.64800,103.48100,26.65700,76.82400,76.82400,75.80300,133.12900,133.12900,13.98100,14.05700,5.33000,5.30000,0.24040,0.31650,10.24630,10.24630,7.96450,5.83420,0.05180,1.06950,1.42570,0.30640,0.81230,514.60490,21.3081,18.8615
2014-06-30,1258.97100,976.39300,282.57790,-184.94200,198.43000,84.14800,-29.78900,54.35900,13.21800,41.14100,41.14100,40.06800,84.14800,84.14800,13.98400,14.05500,2.67000,2.66000,0.24000,0.31580,6.68390,6.68390,4.31770,3.18260,0.05000,0.57530,0.75470,0.16350,0.43720,511.89280,15.2724,14.7578
2014-03-31,1239.65500,897.80800,341.84700,-182.16800,196.16700,145.68010,-29.69900,115.98100,28.48000,87.50100,87.50100,87.71600,145.68010,145.68010,13.99500,14.05800,6.28000,6.25000,0.24620,0.32650,11.75170,11.75170,9.35590,7.07580,0.05070,1.26660,1.68260,0.35780,0.95480,494.53690,1.59460,0.83170
2013-12-31,1279.78500,921.01700,358.76790,-203.88600,221.35400,137.41410,-31.25000,106.16400,7.22500,98.93900,98.93900,98.76400,137.41410,137.41410,12.53800,12.58600,6.11000,6.07000,0.25250,0.33790,10.73730,10.73730,8.29550,7.71720,0.05340,1.48160,1.92290,0.41300,1.10740,477.47820,20.6416,19.459
2013-09-30,1191.66500,885.49800,306.16700,-166.56600,183.41400,122.75290,-30.61900,92.13400,25.16700,66.96700,66.96700,65.59900,122.75290,122.75290,14.00100,14.05600,4.69000,4.67000,0.25830,0.34820,10.30100,10.30100,7.73150,5.50480,0.05010,1.03630,1.36850,0.28130,0.76860,462.58690,19.4164,18.9181
2013-06-30,1031.76900,805.50100,226.26810,-140.75900,152.05100,74.21700,-28.56100,45.65600,16.98000,28.67600,28.67600,27.75600,74.21700,74.21700,12.46400,12.51400,2.24000,2.24000,0.26230,0.35570,7.19320,7.19320,4.42500,2.69010,0.04390,0.45330,0.60920,0.12200,0.33440,451.87870,13.4288,12.8118
2013-03-31,819.86400,516.56900,303.29500,-152.31700,161.93200,141.36300,-23.57400,117.78900,28.52600,89.26300,89.26300,88.90200,141.36300,141.36300,9.63600,9.66600,9.53000,9.50000,0.29420,0.41680,17.24230,17.24230,14.36690,10.84350,0.06250,2.14760,2.89670,0.68050,1.51580,431.61170,5.74740,4.25330
2012-12-31,807.95480,575.14400,232.81090,-134.78600,143.22000,89.59080,-23.69400,65.89700,7.80400,58.09300,58.09300,56.79200,89.59080,89.59100,9.64000,9.66600,6.25000,6.23000,0.27730,0.38380,11.08860,11.08860,8.15600,7.02910,0.06430,1.49380,2.04570,0.46260,1.07950,403.88590,15.8095,14.5674
2012-09-30,765.77500,535.30000,230.47500,-145.33900,153.29800,77.17700,-24.69200,52.48500,0.81100,51.67400,51.67400,49.65300,77.17700,77.17700,9.63200,9.65900,5.33000,5.32000,0.28410,0.39690,10.07830,10.07830,6.85380,6.48400,0.06180,1.35770,1.84020,0.41730,0.97200,395.46120,13.9747,12.8728
2012-06-30,693.24700,445.87800,247.36900,-97.71900,106.03400,141.33500,-22.20900,119.12600,28.35800,90.76800,90.76800,89.68700,141.33500,141.33500,9.65100,9.67600,8.44000,8.42000,0.26380,0.35830,20.38740,20.38740,17.18380,12.93720,0.05790,2.48320,3.40740,0.75860,1.82820,379.84940,17.4838,16.4542
2012-03-31,733.13500,527.21800,205.91700,-100.40400,109.20800,96.70900,-22.16700,74.54200,16.82900,57.71300,57.71300,57.25300,96.70900,96.70900,9.64200,9.67100,5.94000,5.92000,0.26210,0.35520,13.19120,13.19120,10.16760,7.80930,0.06180,1.57000,2.13090,0.48660,1.15850,380.81090,-6.65830,-7.99390
2011-12-31,685.09990,491.01100,194.08880,-90.77600,97.48100,96.60790,-21.73600,74.87200,22.56500,52.30700,52.30700,50.17600,96.60790,96.60800,9.68600,9.72600,5.19000,5.16000,0.27630,0.38180,14.10130,14.10130,10.92860,7.32390,0.05940,1.54380,2.07520,0.45360,1.11730,352.15830,5.1403,3.4351
2011-09-30,676.08800,508.94800,167.14000,-70.30200,76.32500,90.81500,-23.65600,67.15900,12.49000,54.66900,54.66900,53.26400,90.81500,90.81500,9.68000,9.71800,5.50000,5.48000,0.27950,0.38800,13.43240,13.43240,9.93350,7.87830,0.05950,1.66770,2.17940,0.48070,1.20150,340.82890,16.5843,14.8903
2011-06-30,647.16800,503.52800,143.64000,-79.47300,85.02800,58.61200,-21.89800,36.71400,5.06500,31.64900,31.64900,30.31400,58.61200,58.61200,9.71700,9.75700,3.12000,3.11000,0.27480,0.37890,9.05670,9.05670,5.67300,4.68410,0.05640,0.94530,1.22620,0.27610,0.68560,345.37640,11.2274,9.7599
2011-03-31,621.59400,516.67800,104.91600,-68.49500,74.50300,30.41300,-18.96200,11.45100,1.59000,9.86100,9.86100,8.27200,30.41300,30.41300,9.71700,9.75700,0.85000,0.85000,0.23950,0.31500,4.89270,4.89270,1.84220,1.33080,0.05630,0.30220,0.39650,0.08930,0.22980,335.74120,-0.94320,-2.25910
2010-12-31,611.90600,417.44600,194.46000,-58.85000,63.95690,130.50310,-18.77200,111.73100,-28.71800,140.44900,140.44900,140.14300,130.50310,130.50310,9.76800,9.78500,14.35000,14.34000,0.24170,0.31870,21.32730,21.32730,18.25950,22.90270,0.05650,4.40600,5.51650,1.29740,3.34110,328.01930,5.1123,3.755
2010-09-30,561.35400,406.48000,154.87400,-41.07400,44.97700,109.89700,-18.59800,91.29900,28.14200,63.15700,63.15700,63.25000,109.89700,109.89700,9.74800,9.76000,6.49000,6.48000,0.24480,0.32420,19.57710,19.57710,16.26410,11.26740,0.05310,2.05440,2.45460,0.59690,1.55150,316.40180,11.2257,8.2802
2010-06-30,515.41400,430.34100,85.07300,-32.96900,36.82500,48.24800,-18.33400,29.91400,8.99700,20.91700,20.91700,20.83100,48.24800,48.24800,9.79400,9.80700,2.13000,2.12000,0.25930,0.35010,9.36100,9.36100,5.80390,4.04160,0.04990,0.72970,0.88450,0.20260,0.54050,293.39230,6.042,6.042
2010-03-31,536.71900,416.83800,119.88100,-35.39700,39.35500,80.52600,-17.95900,62.56700,19.36100,43.20600,43.20600,42.56900,80.52600,80.52600,9.81300,9.82300,4.34000,4.33000,0.25430,0.34090,15.00340,15.00340,11.65730,7.93130,0.05190,1.47840,1.78450,0.41790,1.10250,298.02760,0.43970,0.43970
2009-12-31,551.36790,411.32400,140.04390,-27.54600,29.90300,110.14090,-18.03000,92.11100,-1.63100,93.74200,93.74200,93.35600,110.14090,110.14090,9.81500,9.82600,9.51000,9.49000,0.25660,0.34520,19.97590,19.97590,16.70590,16.93170,0.05380,3.35790,4.09550,0.91530,2.49620,284.31760,6.5028,4.2734
2009-09-30,500.34900,430.41800,69.93100,-14.19300,15.62800,54.30300,-12.28000,42.02300,-17.18800,59.21100,59.21100,59.12600,54.30300,54.30300,9.81600,9.82900,6.02000,6.02000,0.26100,0.35330,10.85300,10.85300,8.39870,11.81700,0.04900,2.19890,2.51710,0.58040,1.62490,274.32920,10.51,10.51
2009-06-30,522.43200,452.53300,69.89900,-16.21100,17.64500,52.25400,-11.84200,40.41200,7.38200,33.03000,33.03000,32.79800,52.25400,52.25400,9.81500,9.82500,3.34000,3.34000,0.23900,0.31400,10.00210,10.00210,7.73540,6.27790,0.05380,1.40410,1.64270,0.34010,1.06850,239.67650,10.4405,10.4405
2009-03-31,495.17700,435.24800,59.92900,-22.54900,24.02100,35.90800,-11.81700,24.09100,7.65500,16.43600,16.43600,16.35800,35.90800,35.90800,9.81400,9.82300,1.67000,1.67000,0.25310,0.33880,7.25160,7.25160,4.86510,3.30350,0.05270,0.75390,0.89460,0.17490,0.56310,222.13980,1.29320,1.29320
