,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$0.39,$0.54
1,2024-07-25,2024-06-30,$0.40,$0.44
2,2024-04-25,2024-03-31,$0.38,$0.37
3,2024-02-22,2023-12-31,$0.28,$0.43
4,2023-11-09,2023-09-30,$0.30,$0.34
5,2023-07-27,2023-06-30,$0.22,$0.39
6,2023-04-27,2023-03-31,--,$0.40
7,2023-02-16,2022-12-31,--,$0.27
8,2022-10-27,2022-09-30,--,$0.29
9,2022-07-28,2022-06-30,--,$0.30
10,2022-04-28,2022-03-31,--,$0.30
11,2022-02-16,2021-12-31,--,$0.15
12,2021-10-27,2021-09-30,--,$0.15
13,2021-07-29,2021-06-30,--,$0.30
14,2021-04-29,2021-03-31,--,$0.25
15,2021-02-18,2020-12-31,--,$0.15
16,2020-10-28,2020-09-30,--,$0.12
17,2020-07-29,2020-06-30,--,$0.11
18,2020-05-14,2020-03-31,--,$0.00
19,2020-02-13,2019-12-31,--,$-0.25
20,2019-10-31,2019-09-30,--,$0.30
21,2019-07-31,2019-06-30,--,$0.50
22,2019-05-02,2019-03-31,--,$0.60
23,2019-02-14,2018-12-31,--,$0.45
24,2018-11-01,2018-09-30,--,$0.40
25,2018-07-26,2018-06-30,--,$0.45
26,2018-05-02,2018-03-31,--,$0.50
27,2018-02-15,2017-12-31,$0.50,$0.35
28,2017-11-02,2017-09-30,--,$0.30
29,2017-07-27,2017-06-30,--,$0.60
30,2017-05-03,2017-03-31,--,$0.55
31,2017-02-22,2016-12-31,--,$0.35
32,2016-11-02,2016-09-30,--,$0.50
33,2016-07-29,2016-06-30,--,$0.55
34,2016-05-03,2016-03-31,--,$0.40
35,2015-11-03,2015-09-30,--,$0.36
36,2015-07-29,2015-06-30,--,$0.45
37,2015-04-10,2014-12-31,--,$0.65
