,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-22,2024-09-30,$0.56,$0.59
1,2024-07-23,2024-06-30,$0.53,$0.52
2,2024-04-23,2024-03-31,$0.59,$0.53
3,2024-01-23,2023-12-31,$0.64,$0.58
4,2023-10-24,2023-09-30,$0.64,$0.60
5,2023-07-25,2023-06-30,$0.78,$0.64
6,2023-04-25,2023-03-31,$0.75,$0.79
7,2023-01-24,2022-12-31,$0.87,$0.74
8,2022-10-25,2022-09-30,$0.79,$0.80
9,2022-07-27,2022-06-30,$0.69,$0.55
10,2022-04-26,2022-03-31,$0.67,$0.66
11,2022-01-25,2021-12-31,$0.72,$0.84
12,2021-10-26,2021-09-30,$0.69,$0.70
13,2021-07-27,2021-06-30,$0.60,$0.60
14,2021-04-27,2021-03-31,$0.52,$0.64
15,2021-01-26,2020-12-31,$0.47,$0.60
16,2020-10-27,2020-09-30,$0.44,$0.46
17,2020-07-28,2020-06-30,$0.41,$0.43
18,2020-04-28,2020-03-31,$0.46,$0.08
19,2020-01-28,2019-12-31,$0.63,$0.58
20,2019-10-21,2019-09-30,$0.52,$0.53
21,2019-07-22,2019-06-30,$0.63,$0.59
22,2019-04-22,2019-03-31,$0.58,$0.59
23,2019-01-28,2018-12-31,$0.45,$0.47
24,2018-10-22,2018-09-30,$0.46,$0.34
25,2018-07-23,2018-06-30,$0.44,$0.42
26,2018-04-23,2018-03-31,$0.42,$0.42
27,2018-01-29,2017-12-31,$0.31,$0.23
28,2017-10-23,2017-09-30,$0.30,$0.28
29,2017-07-19,2017-06-30,$0.21,$0.23
30,2017-04-24,2017-03-31,$0.22,$0.20
31,2017-01-24,2016-12-31,--,$0.27
32,2016-10-25,2016-09-30,--,$0.31
33,2016-07-26,2016-06-30,--,$0.29
34,2016-04-26,2016-03-31,--,$0.26
35,2016-01-26,2015-12-31,--,$0.23
36,2015-10-27,2015-09-30,--,$0.23
37,2015-07-28,2015-06-30,--,$0.19
38,2015-04-29,2015-03-31,--,$0.19
39,2015-02-03,2014-12-31,$0.21,$0.18
