Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.16950,0.10010,0.06950,10.34110,0.00620,10.33480,-10.26540,0.55200,-9.71330,0.00430,-9.71760,-9.71760,-9.02880,-10.19460,-10.26540,14.96470,14.96470,-0.60000,-0.60000,3.53840,0.29120,0.42110,40.97110,-6054.52500,-6054.52500,-5728.93200,-5325.17900,0.00280,0.18350,1.09340,82.31430,-40.81380,-41.49010,-16.06370,-28.92900,1.56050,-0.1268,-0.4803
2024-06-30,0.18280,0.09180,0.09100,9.53790,-0.09930,9.63720,-9.54620,-0.40090,-9.94710,0.00620,-9.95330,-9.95330,-9.17140,-9.51310,-9.54620,13.72190,13.72190,-0.67000,-0.67000,5.91200,0.26000,0.35430,49.78560,-5222.53300,-5222.53300,-5441.87200,-5017.48500,0.00290,0.60920,16.61710,5.41610,-35.85200,-36.38800,-15.74980,-26.52960,1.87270,-0.3449,-1.0826
2024-03-31,0.18670,0.10210,0.08460,10.09190,-3.17460,13.26640,-13.18180,-0.00240,-13.18420,,-13.18420,-13.18420,-12.96350,-13.14990,-13.18180,12.76940,12.76940,-1.02000,-1.02000,2.65780,0.91010,10.36210,45.33310,-7060.16400,-7060.16400,-7061.43700,-6943.21400,0.00500,4.66290,16.97490,5.30190,-1371.55800,-1841.86000,-35.07400,-123.32210,0.07530,-0.47800,-0.93650
2023-12-31,,,,11.61930,-5.04170,,-16.66100,0.27150,-16.38940,,-16.38940,-16.38940,-16.39620,-16.66620,-16.66100,9.32520,9.32520,-1.52000,-1.52000,5.03210,0.55840,1.27300,,,,,,,,,,-213.54030,-214.82150,-37.61310,-94.30700,0.60130,-0.9222,-1.6881
2023-09-30,,,,5.50150,-5.94110,,-11.44260,-0.29570,-11.73840,,-11.73840,-11.73840,-11.27950,-11.42060,-11.44260,9.06880,9.06880,-1.24000,-1.24000,8.66030,,,,,,,,,,,,-182.80410,-2302.75600,-40.30270,-182.80420,0.60080,-0.9338,-0.8112
2023-06-30,,,,4.86030,-4.66350,,-9.52380,0.12690,-9.39690,,-9.39690,-9.39690,-9.12660,-9.51970,-9.52380,9.06880,9.06880,-1.01000,-1.01000,5.60750,,0.00490,,,,,,,,,,-210.47270,324.42440,-33.40670,-210.47260,0.44500,1.7687,1.7533
2023-03-31,,,,3.45050,-1.02880,,-4.47940,0.01400,-4.46540,,-4.46540,-4.46540,-3.96590,-4.47540,-4.47940,6.63530,6.63530,-0.60000,-0.60000,2.05610,,0.00220,,,,,,,,,,-45.32790,-154.51140,-36.04960,-45.32700,1.46420,-0.55210,-0.74440
2022-12-31,-0.00610,-0.06370,0.05760,2.42140,-0.37530,2.79670,-2.73910,-0.20450,-2.94360,,-2.94360,-2.94360,-2.50110,-2.70780,-2.73910,4.61070,4.61070,-0.53000,-0.53000,0.09270,,,-937.13580,44574.89000,44574.90000,47902.48000,40700.68000,-0.00120,,,,-201.90610,-203.48110,-58.07570,-201.87640,0.28530,-0.6296,-0.8406
2022-09-30,0.00330,0.02750,-0.02420,1.08390,-0.16380,1.24770,-1.27190,0.00190,-1.27000,,-1.27000,-1.27000,-1.02820,-1.31600,-1.27190,4.57970,4.57970,-0.22000,-0.22000,0.15710,,0.00570,-734.11090,-38531.57000,-38531.57000,-38473.49000,-31147.90000,0.00060,,0.19040,472.57500,-48.92700,56.86600,-22.84860,-48.92300,0.00070,0.243,0.2419
2022-06-30,0.00240,0.02630,-0.02400,0.96890,-0.02040,0.98930,-1.01330,0.00000,-1.01330,,-1.01330,-1.01330,-0.87100,-0.99350,-1.01330,4.43390,4.43390,-0.20000,-0.20000,0.51240,,0.00780,-1012.92800,-42808.20000,-42808.20000,-42807.60000,-36798.31000,0.00110,,0.13150,684.25850,-84.62290,325.58690,-46.90560,-84.60780,0.00040,-0.1805,-0.1825
2022-03-31,0.00050,0.00990,-0.00940,0.82730,,0.82730,-0.83670,0.00200,-0.83470,,-0.83470,-0.83470,-0.53150,-0.82910,-0.83670,4.25570,4.25570,-0.12000,-0.12000,0.10910,,0.01480,,,,,,0.00030,,0.02420,3714.34000,-103.38030,114.96660,-44.84950,-103.35280,0.00020,-0.11890,-0.12610
2021-12-31,0.00110,0.17130,-0.17020,0.72030,,0.72040,-0.89050,-0.03280,-0.92340,,-0.92340,-0.92340,-0.61050,-0.85020,-0.89050,3.68970,3.68970,-0.74910,-0.74910,0.05800,,0.02230,,,,,,0.00070,,0.06390,1408.84700,-202.20570,109.20080,-59.03180,-202.11050,0.11020,-0.2982,-0.3
