,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$-0.48,$-0.54
1,2024-08-07,2024-06-30,$-0.55,$-0.58
2,2024-05-08,2024-03-31,$-0.34,$-0.55
3,2024-03-07,2023-12-31,$-0.60,$-0.33
4,2023-11-01,2023-09-30,$-0.62,$-0.33
5,2023-08-02,2023-06-30,$0.41,$-0.61
6,2023-05-03,2023-03-31,$-0.65,$-0.56
7,2023-03-02,2022-12-31,$-0.63,$-0.61
8,2022-11-02,2022-09-30,$-0.70,$-0.49
9,2022-08-03,2022-06-30,$-0.57,$-0.52
10,2022-05-04,2022-03-31,$-0.50,$-0.52
11,2022-03-03,2021-12-31,$-0.50,$-0.59
12,2021-11-03,2021-09-30,$-0.47,$-0.58
13,2021-08-04,2021-06-30,$-0.45,$-0.35
14,2021-05-05,2021-03-31,$-0.53,$-0.50
15,2021-03-04,2020-12-31,$0.45,$-1.01
16,2020-11-05,2020-09-30,$-0.10,$-0.30
17,2020-08-05,2020-06-30,$-1.10,$-1.00
18,2020-05-06,2020-03-31,$-1.00,$-1.10
19,2020-03-05,2019-12-31,$-1.20,$-0.90
20,2019-11-07,2019-09-30,$-1.40,$-1.40
21,2019-08-07,2019-06-30,$-1.30,$-1.10
22,2019-05-08,2019-03-31,$-1.30,$-1.60
23,2019-03-14,2018-12-31,$-1.40,$-1.20
24,2018-11-06,2018-09-30,$-1.30,$-1.90
25,2018-09-12,2018-06-30,$-0.90,$-1.90
26,2018-05-08,2018-03-31,$-1.30,$-1.50
27,2018-02-07,2017-12-31,$-1.50,$-1.30
28,2017-11-07,2017-09-30,$-1.50,$-1.50
29,2017-09-11,2017-06-30,$-1.60,$-1.60
30,2017-05-04,2017-03-31,$-1.60,$-1.50
31,2017-02-07,2016-12-31,$-1.90,$0.00
32,2016-11-07,2016-09-30,$-1.90,$-2.10
33,2016-09-12,2016-06-30,$-1.80,$-1.90
34,2016-05-05,2016-03-31,$-1.90,$-1.50
35,2016-02-08,2015-12-31,$-1.50,$-1.80
36,2015-11-05,2015-09-30,$-1.50,$-1.70
37,2015-09-09,2015-06-30,$-1.40,$-1.70
38,2015-05-08,2015-03-31,--,$-1.70
39,2015-02-05,2014-12-31,--,$-1.40
