Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,6.54800,3.23500,3.31300,3.20600,14.48700,,17.77400,-14.46100,-1.12500,-15.58600,-15.58600,-15.58600,-15.58600,-12.18600,-14.46100,31.07000,31.07000,-0.50000,-0.50000,0.91350,0.56370,1.29880,50.59560,-220.84610,-220.84610,-238.02690,-238.02690,0.10620,1.73500,51.87230,-200.30750,84.79410,-25.28100,-87.38510,0.24400,-0.42160,-0.43000
2021-12-31,7.22400,2.49300,4.73100,2.85200,13.55800,,16.41000,-11.67900,-1.60300,-13.28200,-13.28200,-13.28200,-13.28200,-9.72500,-11.67900,27.36500,27.36500,-0.50000,-0.50000,1.50600,0.33620,0.50750,65.49010,-161.66940,-161.66940,-183.85940,-183.85940,0.09490,1.97590,45.54820,-67.32900,191.90870,-17.45400,-44.69040,0.64070,-0.3888,-0.4096
2021-09-30,6.53100,2.72200,3.80900,3.29300,13.60700,,16.90000,-13.09100,1.57700,-11.51400,-11.51400,-11.51400,-11.51400,-11.18600,-13.09100,28.05100,28.05100,-0.41000,-0.41000,2.47710,0.65150,1.87080,58.32190,-200.44400,-200.44400,-176.29770,-176.29770,0.07260,2.34590,38.36470,-71.81440,104.76800,-12.79380,-25.02610,0.59340,-0.2735,-0.3075
2021-06-30,11.88500,7.08500,4.80000,3.32300,11.42500,-0.63900,15.38700,-10.58700,-0.81500,-11.40200,-11.40200,-11.40200,-11.40200,-9.37300,-10.58700,27.73000,27.73000,-0.41000,-0.41000,3.21780,0.53750,1.28280,40.38700,-89.07870,-89.07870,-95.93610,-95.93610,0.11670,2.25050,39.99080,-44.24010,687.69720,-11.20000,-20.46010,0.95640,0.0566,0.0471
2021-03-31,28.86600,18.21800,10.64800,3.32100,11.92700,-0.98300,16.23100,-5.58300,-1.37800,-6.96100,-6.96100,-6.96100,-6.96100,-4.77200,-5.58300,26.60400,26.60400,-0.26000,-0.26000,5.03870,0.45430,0.90680,36.88770,-19.34110,-19.34110,-24.11490,-24.11490,0.25000,1.57160,57.26560,-19.10680,-81.13060,-6.02760,-10.42690,1.36020,-0.42570,-0.44320
2020-12-31,27.02900,14.65200,12.37700,3.10500,12.06400,0.13900,15.03000,-2.65300,-1.88100,-4.53400,-4.53400,-4.53400,-4.53400,-1.67100,-2.65300,4.83800,4.83800,92.69000,92.69000,2.68140,0.27900,0.67450,45.79160,-9.81540,-9.81540,-16.77460,-16.77460,0.22330,1.76610,50.95860,-11.01390,-35.21550,-3.74490,-7.94160,1.54980,41.1072,46.059
2020-09-30,9.19300,3.89100,5.30200,2.70600,7.87900,-0.95700,11.54200,-6.24000,-2.60500,-8.84500,-8.84500,-8.84500,-8.84500,-3.17600,-6.24000,0.27700,0.27700,-31.93000,-31.93000,0.32090,-0.08660,-0.21220,57.67430,-67.87770,-67.87770,-96.21450,-96.21450,0.19750,1.70370,52.82720,3.46620,3.15360,-19.00230,3.76640,-879.91720,-13.378,-17.8882
2020-06-30,4.23900,1.87400,2.36500,2.10700,6.83400,0.95700,7.98400,-5.61900,-2.64700,-8.26600,-8.26600,-8.26600,-8.26600,-2.34600,-5.61900,0.27500,0.27500,-30.06000,-30.06000,,,,55.79150,-132.55490,-132.55490,-194.99880,-194.99880,,,,,,,,,-14.7624,-15.2305
2020-03-31,5.09600,1.58100,3.51500,2.90000,8.08000,-0.95700,11.93700,-8.42200,-1.28300,-9.70500,-9.70500,-9.70500,-9.70500,-7.03100,-8.42200,0.26100,0.26100,-37.18000,-37.18000,,,,68.97570,-165.26680,-165.26680,-190.44350,-190.44350,,,,,,,,,-17.38310,-17.75860
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,65.5615,69.3115
2019-09-30,3.94200,1.50300,2.43900,2.35900,8.21200,-0.89600,11.46700,-9.02800,-0.57300,-9.60100,-9.60100,-9.60100,-9.60100,-9.02800,-9.02800,0.24400,0.24400,-39.35000,-39.35000,,,,61.87210,-229.02080,-229.02080,-243.55660,-243.55660,,,,,,,,,-65.5615,-69.3115
