Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,44.43500,12.05000,32.38500,10.04700,36.00900,46.05600,-13.67100,0.88300,-12.78800,-12.78800,-12.78800,-12.78800,-14.60500,-13.67100,38.86500,38.86500,-0.33000,-0.33000,10.03180,0.32980,0.49210,72.88170,-30.76630,-30.76630,-28.77910,-28.77910,0.17030,0.54610,2.04030,44.11190,-8.35040,-8.35040,-4.90220,-5.59640,3.93600,-0.1738,-0.1823
2023-06-30,45.29800,13.00400,32.29400,10.78000,35.83000,46.61000,-14.31600,0.83200,-13.48400,-13.48400,-13.48400,-13.48400,-14.91200,-14.31600,38.76520,38.76520,-0.35000,-0.35000,9.68980,0.32570,0.48300,71.29230,-31.60410,-31.60410,-29.76730,-29.76730,0.17200,0.68200,2.10440,42.76680,-8.67110,-8.67110,-5.12000,-5.84710,4.00660,-0.1172,-0.1283
2023-03-31,40.13100,12.52600,27.60500,10.43300,34.08200,44.51500,-16.91000,0.45000,-16.46000,-16.46000,-16.46000,-16.46000,-17.62600,-16.91000,38.53220,38.53220,-0.43000,-0.43000,11.03280,0.32200,0.47490,68.78720,-42.13700,-42.13700,-41.01570,-41.01570,0.15460,0.72900,2.01100,44.75440,-10.44330,-10.44330,-6.34080,-7.08080,4.07180,-0.31520,-0.32270
2022-12-31,40.07000,10.97900,29.09100,9.20000,32.52100,41.72100,-12.63000,0.01600,-12.61400,-12.61400,-12.61400,-12.61400,-12.71600,-12.63000,35.77570,35.77570,-0.33000,-0.33000,10.40910,0.31280,0.45520,72.60040,-31.51980,-31.51980,-31.47990,-31.47990,0.14860,0.56910,2.22520,40.44500,-7.69730,-7.69730,-4.67730,-5.28950,4.27250,-0.065,-0.1075
2022-09-30,37.37400,9.30800,28.06600,8.47100,28.82100,37.29200,-9.22600,-1.09300,-10.31900,-10.31900,-10.31900,-10.31900,-8.61800,-9.22600,35.30400,35.30400,-0.29000,-0.29000,6.14160,0.56520,1.29970,75.09500,-24.68560,-24.68560,-27.61010,-27.61010,0.22990,0.45870,2.19600,40.98330,-18.04080,-18.04080,-6.34840,-7.84490,1.61660,-0.1306,-0.1412
2022-06-30,33.17300,9.01200,24.16100,10.65500,27.70000,38.35500,-14.19400,-1.20400,-15.39800,-15.39800,-15.39800,-15.39800,-13.45000,-14.19400,35.14320,35.14320,-0.44000,-0.44000,6.91680,0.55220,1.23330,72.83330,-42.78780,-42.78780,-46.41730,-46.41730,0.20390,0.51160,2.10240,42.80920,-25.65090,-25.65090,-9.46280,-11.48570,1.70570,-0.2947,-0.3223
2022-03-31,28.02100,8.57700,19.44400,8.12300,27.27500,35.39800,-15.95400,-0.72500,-16.67900,-16.67900,-16.67900,-16.67900,-15.25300,-15.95400,35.02330,35.02330,-0.48000,-0.48000,4.33130,0.36490,0.71970,69.39080,-56.93590,-56.93590,-59.52320,-59.52320,0.19600,0.48390,2.01940,44.56800,-24.63410,-24.63410,-11.66360,-15.64520,1.93040,-0.42040,-0.47960
2021-12-31,28.26500,7.23400,21.03100,7.49800,27.59500,35.09300,-14.06200,-0.63100,-14.69300,-14.69300,-14.69300,-14.69300,-13.32800,-14.06200,34.63540,34.63540,-0.42000,-0.42000,5.49440,0.36110,0.61450,74.40650,-49.75050,-49.75060,-51.98300,-51.98300,0.18050,0.40520,2.38890,37.67490,-18.54240,-18.54240,-9.38100,-11.84670,2.26520,-0.3323,-0.412
2021-09-30,24.70100,6.07600,18.62500,6.86700,25.04900,31.91600,-13.29100,-0.59400,-13.88500,-13.88500,-13.88500,-13.88500,-12.69300,-13.29100,34.73600,34.73600,-0.40000,-0.40000,7.38350,0.35560,0.55170,75.40180,-53.80750,-53.80750,-56.21230,-56.21230,0.14920,0.37860,2.25050,39.99190,-15.74640,-15.74640,-8.38820,-10.14760,2.52990,-0.1835,-0.2159
2021-06-30,26.45600,6.59800,19.85800,7.26100,22.54900,29.81000,-9.95200,-0.58700,-10.53900,-10.53900,-10.53900,-10.53900,-9.25400,-9.95200,34.53410,34.53410,-0.31000,-0.31000,9.51430,0.33580,0.50570,75.06050,-37.61720,-37.61720,-39.83600,-39.83600,0.15730,0.51660,2.25220,39.96180,-10.96240,-10.96240,-6.26550,-7.28070,2.77670,-0.2596,-0.283
