,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$16.69,$4.20
1,2024-08-01,2024-06-30,$-1.58,$-1.69
2,2024-05-02,2024-03-31,$-1.64,$-1.45
3,2024-02-15,2023-12-31,$-1.64,$-1.72
4,2023-11-02,2023-09-30,$-1.69,$-1.64
5,2023-08-03,2023-06-30,$-1.60,$-1.51
6,2023-05-04,2023-03-31,$-1.72,$-1.47
7,2023-02-23,2022-12-31,$-1.59,$0.67
8,2022-11-03,2022-09-30,$-1.75,$-1.49
9,2022-08-04,2022-06-30,$-1.78,$-1.68
10,2022-05-05,2022-03-31,$-1.85,$-1.74
11,2022-02-24,2021-12-31,$-1.71,$-1.81
12,2021-11-03,2021-09-30,$-1.61,$-1.48
13,2021-07-29,2021-06-30,$-1.39,$-1.36
14,2021-04-29,2021-03-31,$-1.23,$-1.31
15,2021-02-25,2020-12-31,$-1.41,$-1.41
16,2020-11-05,2020-09-30,$-1.40,$-1.43
17,2020-07-30,2020-06-30,$-1.42,$-1.31
18,2020-04-30,2020-03-31,$-1.70,$-0.59
19,2020-02-13,2019-12-31,$-1.78,$-1.60
20,2019-10-31,2019-09-30,$-1.85,$-1.81
21,2019-08-01,2019-06-30,$-1.73,$-1.87
22,2019-05-02,2019-03-31,$-1.74,$-1.59
23,2019-02-14,2018-12-31,$-1.65,$-1.58
24,2018-11-01,2018-09-30,$-1.69,$-1.63
25,2018-08-02,2018-06-30,$-1.62,$-1.19
26,2018-05-04,2018-03-31,$-1.60,$-1.63
27,2018-02-14,2017-12-31,$-1.65,$-1.81
28,2017-11-01,2017-09-30,$-1.74,$-1.59
29,2017-08-08,2017-06-30,$-1.52,$-1.78
30,2017-05-04,2017-03-31,$-1.79,$-1.56
31,2017-02-16,2016-12-31,$-1.55,$-1.34
32,2016-11-03,2016-09-30,$-1.51,$-1.63
33,2016-08-04,2016-06-30,$-1.28,$-1.47
34,2016-05-05,2016-03-31,$-0.69,$-0.61
35,2016-02-18,2015-12-31,$-0.27,$-1.08
36,2015-11-05,2015-09-30,$-0.89,$-1.07
37,2015-08-06,2015-06-30,$-0.52,$-0.85
38,2015-05-07,2015-03-31,$-0.86,$-0.13
39,2015-02-17,2014-12-31,$-0.55,$-0.76
