Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,96.16600,76.38900,19.77700,13.33200,0.01100,17.90700,1.87000,-2.68800,-0.81800,0.63600,-1.45400,-1.45400,,-1.95900,1.87000,1.87000,19.98000,19.98000,-0.10000,-0.10000,1.99360,0.61160,1.76830,20.56550,1.94460,1.94460,-0.85060,-2.03710,0.17570,0.63210,1.04260,86.32390,-1.97350,-2.10740,-0.26560,-0.76650,3.68750,0.5685,0.4233
2024-06-30,110.98800,87.68400,23.30400,13.55000,-0.01300,18.26100,5.04300,-1.62800,3.41500,0.86300,2.55200,2.55200,,2.01200,5.04300,5.04300,19.85900,19.87500,0.10000,0.10000,1.98150,0.63210,1.94710,20.99690,4.54370,4.54370,3.07690,1.81280,0.19790,0.73180,1.06960,84.14610,3.67410,3.93310,0.45510,1.35160,3.47640,-0.2691,-0.4021
2024-03-31,110.21500,92.49000,17.72500,12.97300,,17.64300,0.08200,-1.83400,-1.75200,0.45400,-2.20600,-2.20600,,-2.71700,0.08200,0.08200,19.72900,19.72900,-0.14000,-0.14000,1.93880,0.63340,1.94790,16.08220,0.07440,0.07440,-1.58960,-2.46520,0.19480,0.75150,1.11010,81.07150,-3.28080,-3.52470,-0.38990,-1.20280,3.40810,0.22990,0.08610
2023-12-31,108.10800,91.44800,16.66000,12.78300,-40.89000,58.23700,-41.57700,-1.45700,-43.03400,-1.69900,-41.33500,-41.33500,,-41.83600,-41.57700,-41.57710,19.61700,19.61700,-2.13000,-2.13000,2.02470,0.61920,1.79760,15.41050,-38.45880,-38.45880,-39.80650,-38.69830,0.19110,0.73340,1.13980,78.96350,-57.75380,-62.04220,-7.30750,-21.99220,3.62770,0.3355,0.0097
2023-09-30,102.21800,84.49000,17.72800,11.82100,0.19700,16.00600,1.72200,-0.41100,1.31100,0.07600,1.23500,1.23500,,0.80900,1.72200,1.72200,19.72900,19.72900,0.04000,0.04000,2.04230,0.49980,1.11820,17.34330,1.68460,1.68460,1.28260,0.79140,0.20200,0.64620,1.04010,86.53360,1.08060,1.12730,0.24400,0.54060,5.79270,-0.1607,-0.3665
2023-06-30,107.21100,85.47100,21.74000,14.09300,-0.00500,18.45200,3.28800,-2.14000,1.14800,0.15200,0.99600,0.99600,,0.42300,3.28800,3.28800,19.54100,19.59000,0.02000,0.02000,1.97760,0.48380,1.06800,20.27780,3.06690,3.06690,1.07080,0.39450,0.20830,0.64720,1.08580,82.88720,0.86170,0.89960,0.19360,0.44490,5.85840,-0.1364,-0.4598
2023-03-31,104.80300,86.37200,18.43100,12.18700,0.12300,16.43800,1.99300,-0.69500,1.29800,0.31300,0.98500,0.98500,,0.67600,1.99300,1.99300,19.40400,19.40400,0.03000,0.03000,1.93070,0.45620,0.95610,17.58630,1.90170,1.90170,1.23850,0.64500,0.20330,0.65630,1.02960,87.41260,0.84990,0.88930,0.19110,0.46220,5.97260,-0.22630,-0.40710
2022-12-31,93.53400,78.29600,15.23800,11.58600,1.56700,14.29400,0.94400,-1.07000,-0.12600,0.14400,-0.27000,-0.27000,,-0.46300,0.94400,0.94400,19.31900,19.44400,-0.02730,-0.01730,1.99100,0.45080,0.93010,16.29140,1.00920,1.00920,-0.13470,-0.49500,0.18600,0.64310,1.05620,85.21490,-0.23810,-0.24950,-0.05370,-0.13080,5.84400,-0.3541,-0.5456
2022-09-30,99.64700,84.10100,15.54600,11.08900,-0.04800,15.34300,0.20300,2.19500,2.39800,0.98700,1.41100,1.41100,,1.12300,0.20300,0.20300,19.39600,19.52200,0.06000,0.06000,1.71610,0.51520,1.25980,15.60110,0.20370,0.20370,2.40650,1.12700,0.20570,0.90910,1.05760,85.10020,1.80850,1.93160,0.29130,0.87680,4.02100,0.14,-0.1728
2022-06-30,102.58200,85.08300,17.49900,10.97400,-0.00100,15.41500,2.08400,1.23100,3.31500,0.38900,2.92600,2.92600,,2.80700,2.08400,2.08400,19.28500,19.43400,0.15000,0.14000,1.67230,0.47530,1.07350,17.05860,2.03150,2.03150,3.23160,2.73630,0.20440,0.84780,1.00490,89.56220,3.49760,3.74040,0.58310,1.83510,4.32230,-0.3372,-0.5129
2022-03-31,94.42600,80.51600,13.91000,9.87800,0.00200,14.36300,-0.45300,0.42200,-0.03100,0.05600,-0.08700,-0.08700,,-0.05100,-0.45300,-0.45300,19.18800,19.18800,-0.00270,-0.00270,1.61220,0.38840,0.84760,14.73110,-0.47970,-0.47970,-0.03280,-0.05400,0.18790,0.82270,0.95740,94.00790,-0.09460,-0.10120,-0.01730,-0.05790,4.79030,-0.84800,-1.02540
2021-12-31,84.50700,65.79400,18.71300,11.46000,-6.68800,22.51000,-3.79700,0.68600,-3.11100,0.26100,-3.37200,-3.37200,,-3.50200,-3.79700,-3.79700,18.95300,18.95300,-0.19000,-0.18000,1.67000,0.26730,0.54330,22.14370,-4.49320,-4.49310,-3.68140,-4.14400,0.16700,0.60520,0.99620,90.34290,-3.00710,-3.18320,-0.66650,-2.20330,5.84520,-0.6068,-0.784
2021-09-30,81.18500,67.99000,13.19500,10.91000,-0.36700,15.55600,-2.36100,1.18600,-1.17500,0.29100,-1.46600,-1.46600,,-1.58900,-2.36100,-2.36100,19.09300,19.09300,-0.08000,-0.08000,1.52700,0.24680,0.54030,16.25300,-2.90820,-2.90820,-1.44730,-1.95730,0.17500,0.82520,0.97360,92.44220,-1.65350,-1.78290,-0.31600,-1.24540,4.64340,-0.1007,-0.4011
2021-06-30,92.42800,75.43300,16.99500,12.07000,0.03700,16.52600,0.46900,2.12700,2.59600,1.37200,1.22400,1.22400,,1.06300,0.46900,0.46900,18.98100,21.24900,0.06000,0.05000,1.59180,0.22510,0.44630,18.38730,0.50740,0.50740,2.80870,1.15010,0.19710,0.95560,1.07350,83.84020,1.33610,1.44080,0.26100,1.03530,4.80230,-0.2195,-0.4186
2021-03-31,86.80000,69.58800,17.21200,11.55800,-0.00400,16.30500,0.90700,-0.21200,0.69500,0.38100,0.31400,0.31400,,0.16700,0.90700,0.90700,18.63700,20.66900,0.01000,0.01000,1.56180,0.19850,0.41240,19.82950,1.04490,1.04490,0.80070,0.19240,0.18420,0.91810,1.00990,89.11560,0.35490,0.38400,0.06660,0.28440,4.69230,0.08990,-0.02520
2020-12-31,87.02900,67.90900,19.12000,12.06800,-0.33700,17.11700,2.00300,1.64500,3.64800,1.17900,2.46900,2.46900,,2.19200,2.00300,2.00300,14.27200,14.63600,0.11000,0.09000,1.63130,0.22590,0.43820,21.96970,2.30150,2.30150,4.19170,2.51870,0.18790,0.92720,1.13960,78.97300,2.90470,3.17430,0.53300,2.24850,4.64170,-0.0503,-0.1961
2020-09-30,75.67400,59.46100,16.21300,11.44500,-0.07900,16.03500,0.17800,1.69000,1.86800,0.63000,1.23800,1.23800,,0.96800,0.17800,0.17800,13.34300,14.45400,0.07000,0.07000,1.56810,0.18020,0.38000,21.42480,0.23520,0.23520,2.46850,1.27920,0.16190,0.75820,1.06410,84.57790,1.44330,1.57190,0.26490,1.18320,4.68400,-0.0007,-0.1657
2020-06-30,74.77800,59.98300,14.79500,10.19900,-0.02900,14.88100,-0.08600,1.45100,1.36500,0.50400,0.86100,0.86100,,0.66800,-0.08600,-0.08600,12.74000,13.38200,0.05000,0.05000,1.50120,0.36870,0.85460,19.78520,-0.11500,-0.11500,1.82540,0.89330,0.15830,0.78160,0.95920,93.82970,1.40720,1.59050,0.18220,0.88830,4.78230,1.3544,1.2562
2020-03-31,91.06300,70.16000,20.90300,11.83000,-0.02300,16.55200,4.35100,-2.53200,1.81900,-2.78300,4.60200,4.60200,,4.14200,4.35100,4.35100,12.65600,12.67200,0.33000,0.33000,1.53000,0.45630,1.21440,22.95440,4.77800,4.77800,1.99750,4.54850,0.18160,0.85160,0.99820,90.16310,8.19170,9.35500,0.91780,4.45420,4.43790,0.99470,0.84380
2019-12-31,97.01900,75.92500,21.09400,13.46400,-0.03000,18.05000,3.04390,0.86800,3.91200,0.39200,3.52000,3.52000,-0.05400,3.07500,3.04390,3.04400,12.59000,12.59000,0.25000,0.25000,1.55690,0.47590,1.27400,21.74210,3.13750,3.13750,4.03220,3.16950,0.19150,0.92270,0.99220,90.70870,6.32910,7.33470,0.69490,3.31730,4.39580,0.3867,0.0872
2019-09-30,90.87200,75.47500,15.39700,12.36500,0.13000,16.73700,-1.34000,0.54600,-0.79400,0.42900,-1.22300,-1.22300,-3.39800,-5.05500,-1.34000,-1.34000,12.64000,12.64000,-0.40000,-0.40000,1.52590,0.47340,1.22630,16.94360,-1.47460,-1.47460,-0.87380,-5.56280,0.17700,0.86780,0.96590,93.17820,-1.99790,-2.28570,-0.23820,-1.05210,4.84220,0.001,-0.2661
2019-06-30,102.51900,84.53600,17.98300,13.92900,-0.05700,18.63600,-0.65300,1.07600,0.42300,0.64400,-0.22100,-0.22100,-3.39100,-3.85800,-0.65300,-0.65300,12.57600,12.57600,-0.31000,-0.31000,1.51820,0.41910,0.99230,17.54110,-0.63700,-0.63700,0.41260,-3.76320,0.18690,0.90310,1.00280,89.74810,-0.28060,-0.31340,-0.04030,-0.16300,6.23830,-0.082,-0.2707
