Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,122.05000,70.36200,51.68800,50.29700,,59.11600,-7.42800,-12.49800,-19.92600,-0.13700,-19.78900,-19.78900,-19.78900,5.49100,-7.42800,128.29200,128.29200,-0.15000,-0.15000,2.09330,0.58730,1.46670,42.34990,-6.08600,-6.08600,-16.32610,-16.21390,0.14920,0.66970,1.72420,52.19780,-7.07190,8.46330,-2.41900,-2.91880,2.14550,0.118,0.1008
2024-06-30,168.47100,96.14300,72.32800,58.71500,,67.53300,4.79500,-7.39700,-2.60200,-0.02400,-2.57800,-2.57800,-2.57800,17.41800,4.79500,127.13900,127.13900,-0.02000,-0.02000,2.04290,0.57230,1.41820,42.93200,2.84620,2.84620,-1.54450,-1.53020,0.20000,1.05610,1.88810,47.66820,-0.86720,1.13610,-0.30600,-0.37090,2.30260,0.1106,0.0952
2024-03-31,144.91400,82.35100,62.56300,53.81700,,62.63600,-0.07300,-4.42000,-4.49300,0.19000,-4.68300,-4.68300,-4.68300,12.45400,-0.07300,125.19700,125.19700,-0.04000,-0.04000,1.73980,0.57440,1.48820,43.17250,-0.05040,-0.05040,-3.10050,-3.23160,0.16810,0.82430,1.83320,49.09400,-1.58950,1.94990,-0.54320,-0.67650,2.30270,-0.10060,-0.14540
2023-12-31,163.47900,103.34200,60.13700,58.75100,-4.19000,71.82900,-11.69200,-11.58200,-23.27400,0.77100,-24.04500,-24.04500,-24.04500,0.75200,-11.69200,123.72600,123.72600,-0.18000,-0.18000,1.61510,0.57690,1.46200,36.78580,-7.15200,-7.15200,-14.23670,-14.70830,0.18990,1.07450,2.72750,32.99760,-8.25300,9.46940,-2.79350,-3.49160,2.31480,0.16,0.1261
2023-09-30,117.73000,73.06400,44.66600,50.73600,2.30000,57.55000,-12.88400,-5.52500,-18.40900,0.85200,-19.26100,-19.26100,-19.26100,-0.61900,-12.88400,124.05400,124.05400,-0.16000,-0.16000,1.84000,0.56010,1.35440,37.93940,-10.94370,-10.94370,-15.63660,-16.36030,0.14070,0.71710,2.30860,38.98450,-6.17790,7.89040,-2.30200,-2.71750,2.48110,0.1474,0.0967
2023-06-30,171.51200,108.18100,63.33100,80.28600,-1.76500,90.93900,-27.60800,-2.36000,-29.96800,0.19800,-30.16600,-30.16600,-30.16600,-15.24700,-27.60800,123.02800,123.02800,-0.25000,-0.25000,1.77130,0.54780,1.33420,36.92510,-16.09680,-16.09680,-17.47280,-17.58830,0.19720,1.10610,2.05920,43.70600,-9.21030,12.62700,-3.46880,-4.16520,2.64220,0.4025,0.3474
2023-03-31,153.16100,97.73800,55.42300,48.75400,-1.04300,58.68600,-3.26300,-7.50300,-10.76600,0.16400,-10.93000,-10.93000,-10.93000,9.10000,-3.26300,122.69900,122.69900,-0.09000,-0.09000,2.03520,0.57280,1.46640,36.18610,-2.13040,-2.13040,-7.02920,-7.13630,0.16330,0.73830,1.53790,58.52140,-3.33850,4.37860,-1.16520,-1.42630,2.66940,-0.19230,-0.18930
2022-12-31,138.13290,90.52400,47.60900,52.47400,-6.22700,68.87700,-21.26810,-6.42300,-27.69100,1.21300,-28.90400,-28.90400,-28.90400,-5.96010,-21.26800,119.69900,119.69900,-0.22000,-0.22000,2.42890,0.58300,1.43360,34.46610,-15.39680,-15.39680,-20.04660,-20.92480,0.14590,0.58980,3.28500,27.39750,-8.63140,11.43740,-3.05310,-3.59960,2.73090,0.0926,0.0651
2022-09-30,93.78800,68.71000,25.07800,95.98100,-1.82000,225.56300,-200.48500,-10.88200,-211.36700,-0.22500,-211.14200,-211.14200,-211.14200,-74.79100,-200.48500,119.92400,119.92400,-1.76000,-1.76000,2.12940,0.54310,1.22700,26.73900,-213.76400,-213.76400,-225.36680,-225.12690,0.10130,0.42470,2.72880,32.98180,-58.10710,89.91850,-22.79640,-26.54800,2.96420,0.2042,0.1831
2022-06-30,200.27000,126.82900,73.44100,73.48700,-0.25500,194.11500,-120.67400,-12.41400,-133.08800,0.04600,-133.13400,-133.13400,-133.13400,5.52900,-120.67400,118.21200,118.21200,-1.13000,-1.13000,1.52720,0.43230,0.92730,36.67100,-60.25570,-60.25570,-66.45430,-66.47730,0.18040,0.77430,1.79190,50.22550,-26.17990,63.07130,-11.99200,-14.86180,4.30190,0.1437,0.077
2022-03-31,223.71000,141.06600,82.64400,75.57000,-1.70000,86.15900,-3.51500,-5.29300,-8.80800,0.15200,-8.96000,-8.96000,-8.96000,10.10600,-3.51500,117.88900,117.88900,-0.08000,-0.08000,1.75320,0.40170,0.75090,36.94250,-1.57120,-1.57120,-3.93720,-4.00520,0.17640,0.85950,1.37040,65.67210,-1.43780,4.10130,-0.70630,-0.86030,5.27750,-0.39790,-0.43630
2021-12-31,174.93200,112.42700,62.50500,82.91400,-0.90000,92.70200,-30.19700,-3.66300,-33.86000,2.74400,-36.60400,-36.60400,-36.60400,-16.31400,-30.19700,112.37500,112.37500,-0.35000,-0.35000,1.60170,0.38500,0.69390,35.73100,-17.26220,-17.26210,-19.35610,-20.92470,0.14860,0.79430,1.88250,47.80960,-6.04000,14.86900,-3.10860,-3.71460,5.15550,-0.2454,-0.2882
