,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-06,2024-10-31,$0.30,$0.61
1,2024-09-06,2024-07-31,$-1.12,$-0.83
2,2024-05-31,2024-04-30,$-2.66,$-2.10
3,2024-03-08,2024-01-31,$2.66,$2.59
4,2023-12-01,2023-10-31,$0.84,$0.57
5,2023-08-31,2023-07-31,$-1.23,$-0.85
6,2023-05-25,2023-04-30,$-1.10,$-1.59
7,2023-03-09,2023-01-31,$3.02,$3.06
8,2022-12-02,2022-10-31,$1.57,$1.65
9,2022-09-01,2022-07-31,$0.26,$0.59
10,2022-05-26,2022-04-30,$-0.09,$0.44
11,2022-03-10,2022-01-31,$2.65,$3.48
12,2021-12-03,2021-10-31,$1.33,$2.36
13,2021-09-02,2021-07-31,$-0.01,$1.05
14,2021-05-27,2021-04-30,$-0.57,$0.79
15,2021-03-11,2021-01-31,$1.94,$2.76
16,2020-12-04,2020-10-31,$-0.31,$0.85
17,2020-09-03,2020-07-31,$-1.26,$-1.23
18,2020-06-09,2020-04-30,$-1.78,$-3.65
19,2020-03-12,2020-01-31,$2.73,$3.09
20,2019-12-06,2019-10-31,$1.10,$1.33
21,2019-09-06,2019-07-31,$-0.03,$0.15
22,2019-05-31,2019-04-30,$0.04,$0.33
23,2019-03-14,2019-01-31,$2.30,$2.18
24,2018-12-06,2018-10-31,$0.86,$0.95
25,2018-09-07,2018-07-31,$-0.04,$0.04
26,2018-06-05,2018-04-30,$-0.06,$-0.06
27,2018-03-15,2018-01-31,$2.09,$2.15
28,2017-12-01,2017-10-31,$1.10,$1.02
29,2017-08-31,2017-07-31,$-0.06,$-0.10
30,2017-05-25,2017-04-30,$0.28,$0.06
31,2017-03-10,2017-01-31,$1.79,$2.15
32,2016-12-02,2016-10-31,$0.91,$1.28
33,2016-09-01,2016-07-31,$0.26,$0.34
34,2016-05-26,2016-04-30,$0.40,$0.62
35,2016-03-11,2016-01-31,$2.13,$2.11
36,2015-12-04,2015-10-31,$1.30,$1.40
37,2015-09-03,2015-07-31,$0.25,$0.36
38,2015-05-29,2015-04-30,$0.68,$0.51
39,2015-03-12,2015-01-31,$2.40,$2.30
