,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-03-04,2025-01-31,$0.00,$0.05
1,2024-12-04,2024-10-31,$-0.01,$0.00
2,2024-08-27,2024-07-31,$-0.03,$-0.02
3,2024-05-28,2024-04-30,$-0.05,$-0.03
4,2024-03-05,2024-01-31,$-0.05,$-0.02
5,2023-12-05,2023-10-31,$0.01,$0.01
6,2023-08-23,2023-07-31,$0.00,$0.00
7,2023-05-23,2023-04-30,$-0.02,$0.02
8,2023-03-02,2023-01-31,$0.00,$0.02
9,2022-11-30,2022-10-31,$-0.02,$-0.01
10,2022-09-01,2022-07-31,$-0.04,$-0.02
11,2022-05-24,2022-04-30,$-0.04,$-0.02
12,2022-03-03,2022-01-31,$-0.02,$0.01
13,2021-12-02,2021-10-31,$-0.05,$0.00
14,2021-09-02,2021-07-31,$-0.05,$-0.01
15,2021-05-26,2021-04-30,$-0.21,$-0.03
16,2021-03-01,2021-01-31,$-0.05,$-0.02
17,2020-11-19,2020-10-31,$-0.06,$-0.01
18,2020-08-25,2020-07-31,$-0.07,$-0.01
19,2020-05-26,2020-04-30,$-0.13,$-0.04
20,2020-03-05,2020-01-31,$-0.14,$-0.10
21,2019-11-21,2019-10-31,$-0.21,$-0.15
22,2019-08-27,2019-07-31,$-0.23,$-0.21
23,2019-05-21,2019-04-30,$-0.20,$-0.19
24,2019-03-05,2019-01-31,$-0.18,$-0.16
25,2018-11-27,2018-10-31,$-0.20,$-0.17
26,2018-08-28,2018-07-31,$-0.20,$-0.19
27,2018-05-22,2018-04-30,$-0.20,$-0.17
28,2018-03-06,2018-01-31,$-0.18,$-0.14
29,2017-11-28,2017-10-31,$-0.20,$-0.17
30,2017-08-24,2017-07-31,$-0.21,$-0.20
31,2017-05-23,2017-04-30,$-0.18,$-0.19
32,2017-03-07,2017-01-31,$-0.17,$-0.16
33,2016-11-29,2016-10-31,$-0.19,$-0.16
34,2016-08-30,2016-07-31,$-0.17,$-0.19
35,2016-05-31,2016-04-30,$-0.18,$-0.22
36,2016-03-10,2016-01-31,$-0.19,$-0.21
37,2015-12-01,2015-10-31,$-0.19,$-0.21
38,2015-09-02,2015-07-31,--,$-0.75
